source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6
truth,10000,0.05,20000,0,10,neutral,0.007,0.005,0.011,0.022,0.045,0.08,0.256
truth,10000,0.05,20000,0,10,selected,0.01,0.0,0.04,0.05,0.06,0.1,0.3
truth,10000,0.05,20000,0,20,neutral,0.0,0.0,0.002,0.002,0.008,0.007,0.039
truth,10000,0.05,20000,0,20,selected,0.0,0.0,0.0,0.02,0.01,0.01,0.04
truth,10000,0.05,20000,1,1,neutral,0.066,0.049,0.187,0.294,0.608,1.261,3.758
truth,10000,0.05,20000,1,1,selected,0.04,0.13,0.3,0.34,0.72,1.27,4.26
truth,10000,0.05,20000,1,3,neutral,0.033,0.021,0.081,0.143,0.28,0.562,1.69
truth,10000,0.05,20000,1,3,selected,0.03,0.05,0.19,0.13,0.32,0.59,2.19
truth,10000,0.05,20000,1,5,neutral,0.019,0.011,0.05,0.079,0.159,0.319,0.946
truth,10000,0.05,20000,1,5,selected,0.03,0.04,0.11,0.11,0.22,0.43,1.24
truth,10000,0.05,20000,1,10,neutral,0.007,0.005,0.015,0.027,0.056,0.107,0.316
truth,10000,0.05,20000,1,10,selected,0.01,0.01,0.04,0.05,0.07,0.11,0.33
truth,10000,0.05,20000,1,20,neutral,0.001,0.0,0.002,0.006,0.013,0.013,0.057
truth,10000,0.05,20000,1,20,selected,0.0,0.0,0.02,0.02,0.01,0.01,0.06
truth,10000,0.05,50000,0,1,neutral,0.027,0.045,0.122,0.212,0.457,0.933,2.766
truth,10000,0.05,50000,0,1,selected,0.01,0.1,0.27,0.27,0.51,0.92,3.39
truth,10000,0.05,50000,0,3,neutral,0.007,0.011,0.027,0.059,0.11,0.216,0.629
truth,10000,0.05,50000,0,3,selected,0.01,0.03,0.08,0.09,0.14,0.28,0.84
truth,10000,0.05,50000,0,5,neutral,0.003,0.003,0.01,0.025,0.037,0.068,0.214
truth,10000,0.05,50000,0,5,selected,0.0,0.01,0.04,0.04,0.05,0.05,0.22
truth,10000,0.05,50000,0,10,neutral,0.0,0.0,0.001,0.004,0.006,0.005,0.03
truth,10000,0.05,50000,0,10,selected,0.0,0.0,0.0,0.02,0.01,0.0,0.04
truth,10000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,10000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.05,50000,1,1,neutral,0.025,0.035,0.105,0.181,0.393,0.818,2.4
truth,10000,0.05,50000,1,1,selected,0.01,0.09,0.24,0.23,0.43,0.81,2.83
truth,10000,0.05,50000,1,3,neutral,0.007,0.01,0.031,0.07,0.118,0.242,0.698
truth,10000,0.05,50000,1,3,selected,0.01,0.03,0.08,0.09,0.16,0.28,0.9
truth,10000,0.05,50000,1,5,neutral,0.003,0.005,0.013,0.031,0.046,0.089,0.279
truth,10000,0.05,50000,1,5,selected,0.0,0.01,0.04,0.04,0.05,0.09,0.36
truth,10000,0.05,50000,1,10,neutral,0.001,0.0,0.001,0.006,0.006,0.012,0.046
truth,10000,0.05,50000,1,10,selected,0.0,0.0,0.0,0.02,0.02,0.0,0.07
truth,10000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.002
truth,10000,0.05,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,10000,0,1,neutral,0.002,0.005,0.015,0.015,0.045,0.078,0.251
truth,20000,0.001,10000,0,1,selected,0.12,0.05,0.14,0.06,0.06,0.07,0.16
truth,20000,0.001,10000,0,3,neutral,0.001,0.001,0.001,0.006,0.014,0.023,0.063
truth,20000,0.001,10000,0,3,selected,0.05,0.01,0.1,0.03,0.03,0.02,0.03
truth,20000,0.001,10000,0,5,neutral,0.001,0.0,0.0,0.005,0.004,0.009,0.032
truth,20000,0.001,10000,0,5,selected,0.04,0.0,0.05,0.01,0.02,0.02,0.01
truth,20000,0.001,10000,0,10,neutral,0.0,0.0,0.0,0.002,0.0,0.002,0.007
truth,20000,0.001,10000,0,10,selected,0.04,0.0,0.02,0.0,0.0,0.0,0.0
truth,20000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.002
truth,20000,0.001,10000,0,20,selected,0.02,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.001,10000,1,1,neutral,0.002,0.005,0.011,0.014,0.035,0.068,0.208
truth,20000,0.001,10000,1,1,selected,0.11,0.03,0.09,0.05,0.06,0.07,0.14
truth,20000,0.001,10000,1,3,neutral,0.001,0.001,0.002,0.006,0.016,0.026,0.077
truth,20000,0.001,10000,1,3,selected,0.06,0.01,0.08,0.03,0.03,0.02,0.04
truth,20000,0.001,10000,1,5,neutral,0.001,0.0,0.0,0.005,0.006,0.01,0.033
truth,20000,0.001,10000,1,5,selected,0.05,0.01,0.05,0.01,0.02,0.02,0.01
truth,20000,0.001,10000,1,10,neutral,0.0,0.0,0.0,0.002,0.0,0.002,0.009
truth,20000,0.001,10000,1,10,selected,0.04,0.0,0.02,0.0,0.0,0.0,0.0
truth,20000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.003
truth,20000,0.001,10000,1,20,selected,0.02,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.001,20000,0,1,neutral,0.002,0.003,0.009,0.01,0.027,0.053,0.159
truth,20000,0.001,20000,0,1,selected,0.11,0.04,0.11,0.05,0.06,0.06,0.13
truth,20000,0.001,20000,0,3,neutral,0.001,0.0,0.0,0.004,0.006,0.009,0.034
truth,20000,0.001,20000,0,3,selected,0.04,0.0,0.04,0.01,0.02,0.02,0.01
truth,20000,0.001,20000,0,5,neutral,0.0,0.0,0.0,0.003,0.001,0.002,0.009
truth,20000,0.001,20000,0,5,selected,0.04,0.0,0.02,0.0,0.0,0.0,0.01
truth,20000,0.001,20000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.002
truth,20000,0.001,20000,0,10,selected,0.02,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.001,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,20000,0,20,selected,0.0,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.001,20000,1,1,neutral,0.002,0.003,0.008,0.009,0.025,0.047,0.146
truth,20000,0.001,20000,1,1,selected,0.11,0.02,0.08,0.04,0.05,0.06,0.12
truth,20000,0.001,20000,1,3,neutral,0.001,0.0,0.001,0.004,0.006,0.011,0.035
truth,20000,0.001,20000,1,3,selected,0.05,0.01,0.04,0.01,0.02,0.02,0.01
truth,20000,0.001,20000,1,5,neutral,0.0,0.0,0.0,0.003,0.001,0.004,0.013
truth,20000,0.001,20000,1,5,selected,0.04,0.0,0.03,0.0,0.01,0.0,0.01
truth,20000,0.001,20000,1,10,neutral,0.0,0.0,0.0,0.001,0.0,0.0,0.002
truth,20000,0.001,20000,1,10,selected,0.02,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.001,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,20000,1,20,selected,0.01,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,0,1,neutral,0.001,0.002,0.004,0.006,0.017,0.036,0.087
truth,20000,0.001,50000,0,1,selected,0.05,0.03,0.05,0.04,0.03,0.02,0.06
truth,20000,0.001,50000,0,3,neutral,0.0,0.0,0.0,0.001,0.0,0.0,0.007
truth,20000,0.001,50000,0,3,selected,0.03,0.01,0.01,0.0,0.0,0.01,0.01
truth,20000,0.001,50000,0,5,neutral,0.0,0.0,0.0,0.001,0.0,0.0,0.002
truth,20000,0.001,50000,0,5,selected,0.01,0.01,0.01,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,1,1,neutral,0.001,0.002,0.004,0.006,0.014,0.034,0.084
truth,20000,0.001,50000,1,1,selected,0.05,0.03,0.04,0.04,0.03,0.02,0.06
truth,20000,0.001,50000,1,3,neutral,0.0,0.0,0.0,0.002,0.001,0.001,0.008
truth,20000,0.001,50000,1,3,selected,0.04,0.01,0.01,0.0,0.0,0.01,0.01
truth,20000,0.001,50000,1,5,neutral,0.0,0.0,0.0,0.001,0.0,0.0,0.003
truth,20000,0.001,50000,1,5,selected,0.01,0.01,0.01,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.001,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.01,10000,0,1,neutral,0.024,0.024,0.092,0.14,0.278,0.555,1.618
truth,20000,0.01,10000,0,1,selected,0.24,0.13,0.5,0.39,0.29,0.57,1.45
truth,20000,0.01,10000,0,3,neutral,0.011,0.011,0.031,0.06,0.11,0.227,0.687
truth,20000,0.01,10000,0,3,selected,0.13,0.07,0.17,0.15,0.11,0.24,0.51
truth,20000,0.01,10000,0,5,neutral,0.006,0.006,0.019,0.038,0.056,0.122,0.409
truth,20000,0.01,10000,0,5,selected,0.12,0.05,0.13,0.09,0.05,0.12,0.34
truth,20000,0.01,10000,0,10,neutral,0.002,0.002,0.005,0.016,0.017,0.046,0.129
truth,20000,0.01,10000,0,10,selected,0.08,0.02,0.04,0.01,0.03,0.05,0.12
truth,20000,0.01,10000,0,20,neutral,0.0,0.0,0.0,0.005,0.002,0.01,0.027
truth,20000,0.01,10000,0,20,selected,0.04,0.01,0.02,0.01,0.02,0.01,0.03
truth,20000,0.01,10000,1,1,neutral,0.022,0.019,0.074,0.124,0.235,0.47,1.358
truth,20000,0.01,10000,1,1,selected,0.22,0.09,0.4,0.32,0.25,0.49,1.24
truth,20000,0.01,10000,1,3,neutral,0.011,0.011,0.032,0.062,0.111,0.218,0.677
truth,20000,0.01,10000,1,3,selected,0.13,0.06,0.12,0.14,0.1,0.25,0.54
truth,20000,0.01,10000,1,5,neutral,0.006,0.007,0.021,0.039,0.057,0.127,0.419
truth,20000,0.01,10000,1,5,selected,0.13,0.04,0.11,0.07,0.06,0.15,0.36
truth,20000,0.01,10000,1,10,neutral,0.003,0.002,0.007,0.017,0.016,0.05,0.153
truth,20000,0.01,10000,1,10,selected,0.09,0.02,0.06,0.02,0.04,0.05,0.14
truth,20000,0.01,10000,1,20,neutral,0.0,0.0,0.001,0.006,0.004,0.015,0.035
truth,20000,0.01,10000,1,20,selected,0.04,0.02,0.02,0.01,0.02,0.01,0.04
truth,20000,0.01,20000,0,1,neutral,0.018,0.012,0.067,0.102,0.196,0.398,1.166
truth,20000,0.01,20000,0,1,selected,0.24,0.06,0.32,0.25,0.22,0.41,1.05
truth,20000,0.01,20000,0,3,neutral,0.007,0.004,0.02,0.031,0.048,0.116,0.385
truth,20000,0.01,20000,0,3,selected,0.14,0.02,0.11,0.08,0.04,0.12,0.29
truth,20000,0.01,20000,0,5,neutral,0.003,0.001,0.008,0.016,0.022,0.048,0.163
truth,20000,0.01,20000,0,5,selected,0.11,0.01,0.06,0.01,0.04,0.08,0.13
truth,20000,0.01,20000,0,10,neutral,0.0,0.0,0.001,0.004,0.005,0.014,0.033
truth,20000,0.01,20000,0,10,selected,0.06,0.01,0.02,0.01,0.02,0.01,0.04
truth,20000,0.01,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.005
truth,20000,0.01,20000,0,20,selected,0.02,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.01,20000,1,1,neutral,0.016,0.009,0.055,0.093,0.172,0.341,1.004
truth,20000,0.01,20000,1,1,selected,0.23,0.04,0.25,0.21,0.17,0.37,0.94
truth,20000,0.01,20000,1,3,neutral,0.007,0.004,0.021,0.032,0.05,0.116,0.393
truth,20000,0.01,20000,1,3,selected,0.15,0.02,0.09,0.06,0.05,0.11,0.28
truth,20000,0.01,20000,1,5,neutral,0.005,0.002,0.008,0.017,0.025,0.061,0.19
truth,20000,0.01,20000,1,5,selected,0.13,0.01,0.05,0.01,0.05,0.07,0.15
truth,20000,0.01,20000,1,10,neutral,0.0,0.0,0.002,0.005,0.007,0.018,0.043
truth,20000,0.01,20000,1,10,selected,0.06,0.01,0.01,0.01,0.02,0.02,0.05
truth,20000,0.01,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.006
truth,20000,0.01,20000,1,20,selected,0.02,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.01,50000,0,1,neutral,0.005,0.011,0.039,0.065,0.115,0.227,0.717
truth,20000,0.01,50000,0,1,selected,0.14,0.08,0.19,0.16,0.09,0.24,0.56
truth,20000,0.01,50000,0,3,neutral,0.001,0.001,0.006,0.007,0.015,0.045,0.117
truth,20000,0.01,50000,0,3,selected,0.06,0.04,0.04,0.01,0.04,0.04,0.1
truth,20000,0.01,50000,0,5,neutral,0.0,0.0,0.001,0.004,0.004,0.011,0.025
truth,20000,0.01,50000,0,5,selected,0.03,0.02,0.02,0.0,0.02,0.02,0.02
truth,20000,0.01,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.001
truth,20000,0.01,50000,0,10,selected,0.0,0.01,0.01,0.0,0.0,0.0,0.0
truth,20000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.01,50000,1,1,neutral,0.005,0.01,0.035,0.06,0.106,0.206,0.658
truth,20000,0.01,50000,1,1,selected,0.13,0.08,0.17,0.15,0.08,0.21,0.54
truth,20000,0.01,50000,1,3,neutral,0.002,0.001,0.006,0.009,0.018,0.046,0.13
truth,20000,0.01,50000,1,3,selected,0.06,0.04,0.04,0.01,0.03,0.04,0.12
truth,20000,0.01,50000,1,5,neutral,0.0,0.0,0.001,0.005,0.006,0.015,0.031
truth,20000,0.01,50000,1,5,selected,0.03,0.02,0.03,0.0,0.03,0.02,0.02
truth,20000,0.01,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.001
truth,20000,0.01,50000,1,10,selected,0.0,0.01,0.01,0.0,0.0,0.0,0.0
truth,20000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.05,10000,0,1,neutral,0.082,0.106,0.321,0.577,1.047,2.139,6.58
truth,20000,0.05,10000,0,1,selected,0.44,0.25,0.7,1.15,1.23,2.29,7.14
truth,20000,0.05,10000,0,3,neutral,0.037,0.053,0.147,0.257,0.497,0.94,3.046
truth,20000,0.05,10000,0,3,selected,0.32,0.12,0.36,0.48,0.56,1.06,3.29
truth,20000,0.05,10000,0,5,neutral,0.029,0.033,0.094,0.166,0.332,0.581,1.933
truth,20000,0.05,10000,0,5,selected,0.25,0.1,0.27,0.32,0.34,0.7,1.87
truth,20000,0.05,10000,0,10,neutral,0.013,0.013,0.042,0.075,0.127,0.262,0.819
truth,20000,0.05,10000,0,10,selected,0.16,0.08,0.19,0.15,0.15,0.31,0.74
truth,20000,0.05,10000,0,20,neutral,0.003,0.003,0.01,0.022,0.03,0.088,0.226
truth,20000,0.05,10000,0,20,selected,0.09,0.04,0.07,0.03,0.05,0.09,0.22
truth,20000,0.05,10000,1,1,neutral,0.067,0.081,0.275,0.472,0.846,1.748,5.314
truth,20000,0.05,10000,1,1,selected,0.36,0.18,0.57,0.75,1.07,1.89,5.79
truth,20000,0.05,10000,1,3,neutral,0.036,0.048,0.139,0.246,0.476,0.9,2.885
truth,20000,0.05,10000,1,3,selected,0.28,0.1,0.32,0.43,0.56,1.04,3.25
truth,20000,0.05,10000,1,5,neutral,0.03,0.033,0.094,0.166,0.332,0.596,1.939
truth,20000,0.05,10000,1,5,selected,0.24,0.08,0.25,0.32,0.34,0.68,2.04
truth,20000,0.05,10000,1,10,neutral,0.014,0.013,0.045,0.078,0.149,0.291,0.925
truth,20000,0.05,10000,1,10,selected,0.17,0.07,0.19,0.18,0.16,0.34,0.84
truth,20000,0.05,10000,1,20,neutral,0.004,0.005,0.014,0.024,0.04,0.104,0.273
truth,20000,0.05,10000,1,20,selected,0.09,0.05,0.09,0.04,0.05,0.12,0.27
truth,20000,0.05,20000,0,1,neutral,0.062,0.06,0.252,0.395,0.757,1.537,4.75
truth,20000,0.05,20000,0,1,selected,0.41,0.13,0.57,0.73,0.96,1.69,5.18
truth,20000,0.05,20000,0,3,neutral,0.026,0.024,0.092,0.137,0.313,0.561,1.804
truth,20000,0.05,20000,0,3,selected,0.28,0.06,0.27,0.25,0.32,0.69,1.83
truth,20000,0.05,20000,0,5,neutral,0.014,0.011,0.05,0.07,0.157,0.305,0.966
truth,20000,0.05,20000,0,5,selected,0.21,0.05,0.21,0.16,0.18,0.34,0.85
truth,20000,0.05,20000,0,10,neutral,0.005,0.005,0.013,0.021,0.046,0.102,0.264
truth,20000,0.05,20000,0,10,selected,0.13,0.03,0.07,0.03,0.07,0.1,0.27
truth,20000,0.05,20000,0,20,neutral,0.0,0.002,0.002,0.002,0.006,0.013,0.034
truth,20000,0.05,20000,0,20,selected,0.03,0.01,0.02,0.0,0.01,0.03,0.01
truth,20000,0.05,20000,1,1,neutral,0.053,0.051,0.206,0.318,0.628,1.282,3.962
truth,20000,0.05,20000,1,1,selected,0.36,0.11,0.35,0.55,0.78,1.43,4.25
truth,20000,0.05,20000,1,3,neutral,0.027,0.026,0.093,0.14,0.303,0.56,1.814
truth,20000,0.05,20000,1,3,selected,0.26,0.06,0.21,0.25,0.31,0.63,1.89
truth,20000,0.05,20000,1,5,neutral,0.016,0.011,0.051,0.077,0.178,0.336,1.056
truth,20000,0.05,20000,1,5,selected,0.22,0.05,0.17,0.18,0.16,0.37,1.02
truth,20000,0.05,20000,1,10,neutral,0.005,0.007,0.016,0.027,0.057,0.119,0.334
truth,20000,0.05,20000,1,10,selected,0.15,0.03,0.08,0.04,0.08,0.15,0.32
truth,20000,0.05,20000,1,20,neutral,0.0,0.002,0.002,0.007,0.007,0.022,0.044
truth,20000,0.05,20000,1,20,selected,0.04,0.01,0.02,0.01,0.02,0.03,0.01
truth,20000,0.05,50000,0,1,neutral,0.019,0.046,0.148,0.241,0.478,0.956,2.949
truth,20000,0.05,50000,0,1,selected,0.22,0.15,0.3,0.42,0.56,1.09,3.09
truth,20000,0.05,50000,0,3,neutral,0.004,0.014,0.036,0.057,0.128,0.223,0.727
truth,20000,0.05,50000,0,3,selected,0.12,0.09,0.15,0.13,0.11,0.23,0.69
truth,20000,0.05,50000,0,5,neutral,0.001,0.002,0.013,0.023,0.036,0.095,0.23
truth,20000,0.05,50000,0,5,selected,0.08,0.06,0.11,0.03,0.07,0.12,0.19
truth,20000,0.05,50000,0,10,neutral,0.0,0.001,0.001,0.002,0.003,0.013,0.024
truth,20000,0.05,50000,0,10,selected,0.01,0.01,0.02,0.0,0.0,0.02,0.0
truth,20000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,20000,0.05,50000,0,20,selected,0.0,0.0,0.01,0.0,0.0,0.0,0.0
truth,20000,0.05,50000,1,1,neutral,0.018,0.039,0.125,0.2,0.398,0.844,2.562
truth,20000,0.05,50000,1,1,selected,0.2,0.13,0.21,0.31,0.49,0.89,2.6
truth,20000,0.05,50000,1,3,neutral,0.004,0.016,0.039,0.066,0.134,0.239,0.786
truth,20000,0.05,50000,1,3,selected,0.13,0.08,0.15,0.15,0.14,0.3,0.84
truth,20000,0.05,50000,1,5,neutral,0.003,0.003,0.014,0.028,0.055,0.117,0.302
truth,20000,0.05,50000,1,5,selected,0.09,0.06,0.14,0.04,0.07,0.15,0.31
truth,20000,0.05,50000,1,10,neutral,0.0,0.001,0.003,0.002,0.006,0.018,0.038
truth,20000,0.05,50000,1,10,selected,0.03,0.01,0.02,0.0,0.01,0.02,0.0
truth,20000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.002
truth,20000,0.05,50000,1,20,selected,0.0,0.0,0.01,0.0,0.0,0.0,0.0
truth,30000,0.001,10000,0,1,neutral,0.004,0.003,0.01,0.012,0.041,0.088,0.271
truth,30000,0.001,10000,0,1,selected,0.23,0.04,0.14,0.01,0.11,0.05,0.27
truth,30000,0.001,10000,0,3,neutral,0.002,0.002,0.003,0.006,0.013,0.022,0.065
truth,30000,0.001,10000,0,3,selected,0.06,0.03,0.03,0.0,0.04,0.01,0.06
truth,30000,0.001,10000,0,5,neutral,0.0,0.0,0.002,0.003,0.006,0.01,0.025
truth,30000,0.001,10000,0,5,selected,0.05,0.01,0.01,0.0,0.03,0.0,0.03
truth,30000,0.001,10000,0,10,neutral,0.0,0.0,0.001,0.002,0.0,0.002,0.006
truth,30000,0.001,10000,0,10,selected,0.04,0.0,0.0,0.0,0.01,0.0,0.0
truth,30000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,10000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,10000,1,1,neutral,0.004,0.001,0.01,0.01,0.037,0.077,0.22
truth,30000,0.001,10000,1,1,selected,0.21,0.02,0.12,0.01,0.1,0.05,0.21
truth,30000,0.001,10000,1,3,neutral,0.003,0.001,0.003,0.005,0.013,0.026,0.076
truth,30000,0.001,10000,1,3,selected,0.06,0.02,0.04,0.0,0.04,0.01,0.07
truth,30000,0.001,10000,1,5,neutral,0.001,0.0,0.002,0.002,0.005,0.011,0.034
truth,30000,0.001,10000,1,5,selected,0.05,0.01,0.01,0.0,0.03,0.0,0.04
truth,30000,0.001,10000,1,10,neutral,0.0,0.0,0.001,0.001,0.002,0.002,0.008
truth,30000,0.001,10000,1,10,selected,0.05,0.0,0.0,0.0,0.01,0.0,0.01
truth,30000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,10000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,20000,0,1,neutral,0.004,0.001,0.008,0.008,0.031,0.059,0.164
truth,30000,0.001,20000,0,1,selected,0.19,0.02,0.07,0.01,0.07,0.05,0.15
truth,30000,0.001,20000,0,3,neutral,0.001,0.0,0.002,0.002,0.006,0.011,0.031
truth,30000,0.001,20000,0,3,selected,0.06,0.0,0.01,0.0,0.03,0.0,0.03
truth,30000,0.001,20000,0,5,neutral,0.0,0.0,0.001,0.002,0.0,0.003,0.008
truth,30000,0.001,20000,0,5,selected,0.04,0.0,0.01,0.0,0.01,0.0,0.0
truth,30000,0.001,20000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,20000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,20000,1,1,neutral,0.004,0.001,0.007,0.006,0.027,0.051,0.145
truth,30000,0.001,20000,1,1,selected,0.18,0.01,0.03,0.01,0.06,0.05,0.14
truth,30000,0.001,20000,1,3,neutral,0.001,0.0,0.002,0.001,0.007,0.012,0.036
truth,30000,0.001,20000,1,3,selected,0.06,0.0,0.01,0.0,0.03,0.0,0.03
truth,30000,0.001,20000,1,5,neutral,0.0,0.0,0.001,0.001,0.003,0.004,0.008
truth,30000,0.001,20000,1,5,selected,0.05,0.0,0.01,0.0,0.01,0.0,0.01
truth,30000,0.001,20000,1,10,neutral,0.0,0.0,0.001,0.0,0.0,0.0,0.001
truth,30000,0.001,20000,1,10,selected,0.01,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,0,1,neutral,0.001,0.002,0.005,0.005,0.015,0.033,0.093
truth,30000,0.001,50000,0,1,selected,0.13,0.05,0.02,0.0,0.05,0.01,0.1
truth,30000,0.001,50000,0,3,neutral,0.0,0.0,0.001,0.001,0.001,0.002,0.004
truth,30000,0.001,50000,0,3,selected,0.02,0.02,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,1,1,neutral,0.001,0.002,0.005,0.004,0.015,0.03,0.09
truth,30000,0.001,50000,1,1,selected,0.12,0.05,0.02,0.0,0.04,0.01,0.08
truth,30000,0.001,50000,1,3,neutral,0.0,0.0,0.001,0.001,0.002,0.003,0.004
truth,30000,0.001,50000,1,3,selected,0.02,0.02,0.01,0.0,0.01,0.0,0.01
truth,30000,0.001,50000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,30000,0.001,50000,1,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.001,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.01,10000,0,1,neutral,0.03,0.027,0.094,0.152,0.291,0.582,1.801
truth,30000,0.01,10000,0,1,selected,0.38,0.22,0.35,0.23,0.52,0.53,2.19
truth,30000,0.01,10000,0,3,neutral,0.01,0.01,0.042,0.063,0.112,0.236,0.697
truth,30000,0.01,10000,0,3,selected,0.33,0.12,0.19,0.09,0.23,0.2,0.85
truth,30000,0.01,10000,0,5,neutral,0.006,0.005,0.024,0.037,0.066,0.138,0.377
truth,30000,0.01,10000,0,5,selected,0.27,0.07,0.08,0.07,0.14,0.1,0.48
truth,30000,0.01,10000,0,10,neutral,0.002,0.002,0.005,0.007,0.023,0.041,0.136
truth,30000,0.01,10000,0,10,selected,0.15,0.04,0.03,0.03,0.05,0.04,0.15
truth,30000,0.01,10000,0,20,neutral,0.0,0.0,0.001,0.001,0.004,0.008,0.017
truth,30000,0.01,10000,0,20,selected,0.06,0.0,0.0,0.01,0.02,0.0,0.05
truth,30000,0.01,10000,1,1,neutral,0.027,0.021,0.081,0.128,0.241,0.5,1.551
truth,30000,0.01,10000,1,1,selected,0.35,0.14,0.26,0.2,0.4,0.44,1.87
truth,30000,0.01,10000,1,3,neutral,0.011,0.009,0.04,0.063,0.113,0.238,0.697
