source,distance_bp,mode,cutoff_years,n,mean,sem
decoded,4030000.0,selected,30000,99,0.1327427272727273,0.0032373391331973387
decoded,4030000.0,selected,40000,99,0.1785957575757576,0.00446228296800613
decoded,4030000.0,selected,50000,99,0.21601404040404037,0.0054709986812441335
decoded,4080000.0,neutral,5000,1000,0.00473914,2.3381521677511836e-05
decoded,4080000.0,neutral,10000,1000,0.02108782,0.00013326143499774293
decoded,4080000.0,neutral,20000,1000,0.07571481,0.0005784938680048556
decoded,4080000.0,neutral,30000,1000,0.12986059,0.0010291195376508381
decoded,4080000.0,neutral,40000,1000,0.17572246000000002,0.0013928414986597681
decoded,4080000.0,neutral,50000,1000,0.21400037,0.0016992819909738195
decoded,4080000.0,selected,5000,99,0.004871313131313131,6.682366277071728e-05
decoded,4080000.0,selected,10000,99,0.02155010101010101,0.00039009118108446667
decoded,4080000.0,selected,20000,99,0.07612707070707071,0.0016927368960923607
decoded,4080000.0,selected,30000,99,0.1316949494949495,0.0031015564561199978
decoded,4080000.0,selected,40000,99,0.17924080808080808,0.004432059199308066
decoded,4080000.0,selected,50000,99,0.21879363636363636,0.005431798214022601
decoded,4130000.0,neutral,5000,1000,0.004724600000000001,2.3168327764675023e-05
decoded,4130000.0,neutral,10000,1000,0.020998620000000003,0.00012660325936120635
decoded,4130000.0,neutral,20000,1000,0.07556790000000001,0.0005822194652325666
decoded,4130000.0,neutral,30000,1000,0.13010093999999997,0.0010639268911659986
decoded,4130000.0,neutral,40000,1000,0.17614361000000003,0.0014473648182075191
decoded,4130000.0,neutral,50000,1000,0.21420772,0.0017373847081823374
decoded,4130000.0,selected,5000,99,0.004900505050505051,7.159495394346192e-05
decoded,4130000.0,selected,10000,99,0.021501717171717172,0.0004330657810725918
decoded,4130000.0,selected,20000,99,0.07690232323232324,0.001904486164177101
decoded,4130000.0,selected,30000,99,0.13157878787878788,0.003290834370318578
decoded,4130000.0,selected,40000,99,0.1778170707070707,0.004553564833772833
decoded,4130000.0,selected,50000,99,0.21585787878787882,0.005768074847946196
decoded,4180000.0,neutral,5000,1000,0.004719900000000001,2.2945144795134102e-05
decoded,4180000.0,neutral,10000,1000,0.020952440000000003,0.00012677448487931797
decoded,4180000.0,neutral,20000,1000,0.07481556,0.000577530394215441
decoded,4180000.0,neutral,30000,1000,0.12836307,0.0010233106060583811
decoded,4180000.0,neutral,40000,1000,0.17328721000000002,0.001378056301929347
decoded,4180000.0,neutral,50000,1000,0.21067457,0.0016572051076991297
decoded,4180000.0,selected,5000,99,0.004910909090909091,7.405003279832716e-05
decoded,4180000.0,selected,10000,99,0.02151131313131313,0.000426656970902528
decoded,4180000.0,selected,20000,99,0.07648363636363636,0.0016584169012394767
decoded,4180000.0,selected,30000,99,0.13210676767676766,0.0029844268053668362
decoded,4180000.0,selected,40000,99,0.17859090909090908,0.004251958545870001
decoded,4180000.0,selected,50000,99,0.2176789898989899,0.00537123602993571
decoded,4230000.0,neutral,5000,1000,0.00471479,2.2755394170698602e-05
decoded,4230000.0,neutral,10000,1000,0.02109272,0.00013506625520423262
decoded,4230000.0,neutral,20000,1000,0.07470512,0.0005669363557023107
decoded,4230000.0,neutral,30000,1000,0.12830903999999999,0.0010252733446792178
decoded,4230000.0,neutral,40000,1000,0.17365325999999998,0.0014004930365116841
decoded,4230000.0,neutral,50000,1000,0.21149178000000002,0.0016954160625217212
decoded,4230000.0,selected,5000,99,0.0049015151515151515,7.451974507765816e-05
decoded,4230000.0,selected,10000,99,0.02175313131313131,0.00046320962311539334
decoded,4230000.0,selected,20000,99,0.077750101010101,0.0018227030116578077
decoded,4230000.0,selected,30000,99,0.1350069696969697,0.0032437522092894143
decoded,4230000.0,selected,40000,99,0.18213383838383843,0.004307287144597233
decoded,4230000.0,selected,50000,99,0.22139535353535358,0.00507974328516606
decoded,4280000.0,neutral,5000,1000,0.004700930000000001,2.2714223981264938e-05
decoded,4280000.0,neutral,10000,1000,0.021181020000000002,0.000140500079116817
decoded,4280000.0,neutral,20000,1000,0.07529458,0.0005705754065135635
decoded,4280000.0,neutral,30000,1000,0.12893866000000004,0.000993980905976491
decoded,4280000.0,neutral,40000,1000,0.17378984000000003,0.001324949126707423
decoded,4280000.0,neutral,50000,1000,0.21132060000000003,0.001590837460794366
decoded,4280000.0,selected,5000,99,0.00489979797979798,6.865750066381808e-05
decoded,4280000.0,selected,10000,99,0.02215959595959596,0.0004988658115177839
decoded,4280000.0,selected,20000,99,0.07817444444444444,0.001959334193232852
decoded,4280000.0,selected,30000,99,0.13376535353535352,0.0033352065216436994
decoded,4280000.0,selected,40000,99,0.18081424242424243,0.004370705122423628
decoded,4280000.0,selected,50000,99,0.21898020202020202,0.005202758849796937
decoded,4330000.0,neutral,5000,1000,0.00469752,2.2679890366292055e-05
decoded,4330000.0,neutral,10000,1000,0.02110294,0.00013733724649808468
decoded,4330000.0,neutral,20000,1000,0.07460696,0.0005791421922440441
decoded,4330000.0,neutral,30000,1000,0.12799778,0.001024573492489979
decoded,4330000.0,neutral,40000,1000,0.17364622,0.0013890557980591428
decoded,4330000.0,neutral,50000,1000,0.21155810000000003,0.0016641178704276558
decoded,4330000.0,selected,5000,99,0.004897777777777778,7.345067852616854e-05
decoded,4330000.0,selected,10000,99,0.02217292929292929,0.0004349968131237918
decoded,4330000.0,selected,20000,99,0.077909898989899,0.001849942114651236
decoded,4330000.0,selected,30000,99,0.13217191919191917,0.0032762482555459688
decoded,4330000.0,selected,40000,99,0.177640101010101,0.004486571391480855
decoded,4330000.0,selected,50000,99,0.21460343434343432,0.00539034378549092
decoded,4380000.0,neutral,5000,1000,0.00470629,2.2894346179504385e-05
decoded,4380000.0,neutral,10000,1000,0.021018549999999997,0.00013289546117569665
decoded,4380000.0,neutral,20000,1000,0.07457509999999999,0.0005987088887961523
decoded,4380000.0,neutral,30000,1000,0.12837959999999998,0.0010733781453350366
decoded,4380000.0,neutral,40000,1000,0.17402524,0.001451504633076396
decoded,4380000.0,neutral,50000,1000,0.2123957,0.0017503755219889182
decoded,4380000.0,selected,5000,99,0.004957979797979798,8.371144642511332e-05
decoded,4380000.0,selected,10000,99,0.022269191919191925,0.0004198302333017732
decoded,4380000.0,selected,20000,99,0.07732131313131313,0.0016689067361014135
decoded,4380000.0,selected,30000,99,0.13267727272727275,0.0030552495817132677
decoded,4380000.0,selected,40000,99,0.17928393939393938,0.004232718662172349
decoded,4380000.0,selected,50000,99,0.21710454545454544,0.005274843873184437
decoded,4430000.0,neutral,5000,1000,0.004706060000000001,2.3407626821046885e-05
decoded,4430000.0,neutral,10000,1000,0.02106131,0.0001333290847067088
decoded,4430000.0,neutral,20000,1000,0.07512359,0.0005775849629286598
decoded,4430000.0,neutral,30000,1000,0.12939141999999998,0.0010378227059341842
decoded,4430000.0,neutral,40000,1000,0.17551233000000002,0.0014112254122695409
decoded,4430000.0,neutral,50000,1000,0.21365867,0.0016994542589635678
decoded,4430000.0,selected,5000,99,0.0050160606060606055,8.981827529191085e-05
decoded,4430000.0,selected,10000,99,0.022436363636363633,0.0005023736167073927
decoded,4430000.0,selected,20000,99,0.07840575757575757,0.0020025364666764957
decoded,4430000.0,selected,30000,99,0.1350051515151515,0.0035548701959643133
decoded,4430000.0,selected,40000,99,0.18224040404040406,0.004889160883410485
decoded,4430000.0,selected,50000,99,0.2214860606060606,0.006021752400690796
decoded,4480000.0,neutral,5000,1000,0.00470635,2.3929864519380712e-05
decoded,4480000.0,neutral,10000,1000,0.02116028,0.0001349793574905013
decoded,4480000.0,neutral,20000,1000,0.07546089,0.0005913057564454329
decoded,4480000.0,neutral,30000,1000,0.12975917,0.0010641654666222972
decoded,4480000.0,neutral,40000,1000,0.17556126,0.0014488808194746184
decoded,4480000.0,neutral,50000,1000,0.21400791000000002,0.0017582970622426095
decoded,4480000.0,selected,5000,99,0.0050515151515151515,9.458579249853563e-05
decoded,4480000.0,selected,10000,99,0.022271010101010093,0.0005212532369417508
decoded,4480000.0,selected,20000,99,0.07608050505050505,0.0018645451787052659
decoded,4480000.0,selected,30000,99,0.1283988888888889,0.0030321407976404906
decoded,4480000.0,selected,40000,99,0.1733887878787879,0.00415018297220712
decoded,4480000.0,selected,50000,99,0.21034373737373738,0.004964851084493348
decoded,4530000.0,neutral,5000,1000,0.00469214,2.4012034445215136e-05
decoded,4530000.0,neutral,10000,1000,0.0210826,0.00013351359151456875
decoded,4530000.0,neutral,20000,1000,0.07492533,0.0005802487998788631
decoded,4530000.0,neutral,30000,1000,0.12878325000000002,0.001027463349844058
decoded,4530000.0,neutral,40000,1000,0.17448798,0.0013816294643269216
decoded,4530000.0,neutral,50000,1000,0.21229184,0.001657700589267573
decoded,4530000.0,selected,5000,99,0.004994444444444445,0.00010060169652898933
decoded,4530000.0,selected,10000,99,0.021875959595959598,0.0004940835885136298
decoded,4530000.0,selected,20000,99,0.07470080808080809,0.0016347933012595438
decoded,4530000.0,selected,30000,99,0.12769585858585863,0.002981181626145311
decoded,4530000.0,selected,40000,99,0.17314747474747472,0.00432345285097405
decoded,4530000.0,selected,50000,99,0.21104181818181822,0.005379220008772223
decoded,4580000.0,neutral,5000,1000,0.00465935,2.365277428191525e-05
decoded,4580000.0,neutral,10000,1000,0.02099453,0.00013037337610224067
decoded,4580000.0,neutral,20000,1000,0.07451988,0.0005578320467470275
decoded,4580000.0,neutral,30000,1000,0.12753793,0.0009832283438709908
decoded,4580000.0,neutral,40000,1000,0.17238013000000002,0.0013130327139073462
decoded,4580000.0,neutral,50000,1000,0.20993907,0.0015670773387490235
decoded,4580000.0,selected,5000,99,0.004965858585858586,9.45085706473721e-05
decoded,4580000.0,selected,10000,99,0.0217510101010101,0.0005302246385109378
decoded,4580000.0,selected,20000,99,0.07457222222222222,0.0016513577339892695
decoded,4580000.0,selected,30000,99,0.12761262626262626,0.0027591479209640103
decoded,4580000.0,selected,40000,99,0.17264969696969695,0.0038849721207208825
decoded,4580000.0,selected,50000,99,0.21040747474747473,0.004956014393771734
decoded,4630000.0,neutral,5000,1000,0.0046202000000000005,2.2933117709720323e-05
decoded,4630000.0,neutral,10000,1000,0.02099928,0.00013455911874725562
decoded,4630000.0,neutral,20000,1000,0.07443232000000001,0.0005708399462737887
decoded,4630000.0,neutral,30000,1000,0.12753109,0.0010086604154747256
decoded,4630000.0,neutral,40000,1000,0.17302898,0.0013570703349692873
decoded,4630000.0,neutral,50000,1000,0.2107038,0.0016322778123888156
decoded,4630000.0,selected,5000,99,0.004881919191919192,8.937604974338453e-05
decoded,4630000.0,selected,10000,99,0.021208585858585864,0.0005184617411116431
decoded,4630000.0,selected,20000,99,0.07285535353535354,0.0017297928156808319
decoded,4630000.0,selected,30000,99,0.12565575757575762,0.0031634024744303557
decoded,4630000.0,selected,40000,99,0.17170050505050505,0.004581063199813689
decoded,4630000.0,selected,50000,99,0.21037060606060606,0.005604667529867412
decoded,4680000.0,neutral,5000,1000,0.00458053,2.220391931919077e-05
decoded,4680000.0,neutral,10000,1000,0.02107736,0.00013632120121353207
decoded,4680000.0,neutral,20000,1000,0.07541827,0.0006163569780829382
decoded,4680000.0,neutral,30000,1000,0.1299026,0.0011045227770421964
decoded,4680000.0,neutral,40000,1000,0.17596945,0.0014962371838407864
decoded,4680000.0,neutral,50000,1000,0.21400497999999998,0.001781444569486728
decoded,4680000.0,selected,5000,99,0.004761717171717171,8.006941953088193e-05
decoded,4680000.0,selected,10000,99,0.02107424242424243,0.0004906255413117499
decoded,4680000.0,selected,20000,99,0.0732950505050505,0.001928207252098352
decoded,4680000.0,selected,30000,99,0.1250372727272727,0.0033457404371425806
decoded,4680000.0,selected,40000,99,0.1692070707070707,0.004439155980413396
decoded,4680000.0,selected,50000,99,0.20612141414141408,0.0053679836901152035
decoded,4730000.0,neutral,5000,1000,0.00450387,2.1679989507493887e-05
decoded,4730000.0,neutral,10000,1000,0.02099641,0.00012931454234834828
decoded,4730000.0,neutral,20000,1000,0.07513472,0.0005866711463465334
decoded,4730000.0,neutral,30000,1000,0.12962489,0.0010939226812807753
decoded,4730000.0,neutral,40000,1000,0.17573122000000002,0.0015031632902611709
decoded,4730000.0,neutral,50000,1000,0.21368732,0.0018182692013302393
decoded,4730000.0,selected,5000,99,0.004673434343434343,7.525263731679164e-05
decoded,4730000.0,selected,10000,99,0.021194141414141415,0.0005068345710565519
decoded,4730000.0,selected,20000,99,0.07352848484848484,0.0018985441338435212
decoded,4730000.0,selected,30000,99,0.12590545454545451,0.003337868137573538
decoded,4730000.0,selected,40000,99,0.17142404040404038,0.004748556045472155
decoded,4730000.0,selected,50000,99,0.20903040404040402,0.005745330232358597
decoded,4780000.0,neutral,5000,1000,0.00436766,2.154725989096546e-05
decoded,4780000.0,neutral,10000,1000,0.02092935,0.00013052273158711076
decoded,4780000.0,neutral,20000,1000,0.07519503,0.0005699974971399838
decoded,4780000.0,neutral,30000,1000,0.12969656000000004,0.0010287186994163804
decoded,4780000.0,neutral,40000,1000,0.17634417,0.0014057346955045412
decoded,4780000.0,neutral,50000,1000,0.21469431000000003,0.0016989241491568976
decoded,4780000.0,selected,5000,99,0.00453,7.803872942355796e-05
decoded,4780000.0,selected,10000,99,0.02114030303030303,0.00045692688473667755
decoded,4780000.0,selected,20000,99,0.0740240404040404,0.0020331356642221323
decoded,4780000.0,selected,30000,99,0.12613404040404042,0.0036071411338820967
decoded,4780000.0,selected,40000,99,0.17067545454545455,0.004771327055354242
decoded,4780000.0,selected,50000,99,0.2073729292929293,0.005608490459015764
decoded,4830000.0,neutral,5000,1000,0.00391395,2.0560336206514837e-05
decoded,4830000.0,neutral,10000,1000,0.02054584,0.00013461133795749416
decoded,4830000.0,neutral,20000,1000,0.07478529,0.0005639908488561614
decoded,4830000.0,neutral,30000,1000,0.12876526000000002,0.000992089994955342
decoded,4830000.0,neutral,40000,1000,0.17449964,0.0013572644210982543
decoded,4830000.0,neutral,50000,1000,0.21246094999999998,0.0016533860244792938
decoded,4830000.0,selected,5000,99,0.004055757575757575,6.924618275546066e-05
decoded,4830000.0,selected,10000,99,0.020957373737373736,0.00042097352559621656
decoded,4830000.0,selected,20000,99,0.07300141414141413,0.001772168944160837
decoded,4830000.0,selected,30000,99,0.12283646464646464,0.0029935386761609814
decoded,4830000.0,selected,40000,99,0.16564131313131317,0.003999375999169719
decoded,4830000.0,selected,50000,99,0.20139393939393938,0.004865545079240734
decoded,4880000.0,neutral,5000,1000,0.00333528,1.8493245299885084e-05
decoded,4880000.0,neutral,10000,1000,0.01933938,0.00012911261163063074
decoded,4880000.0,neutral,20000,1000,0.07390903,0.000551234814557172
decoded,4880000.0,neutral,30000,1000,0.12860099,0.000990137206859892
decoded,4880000.0,neutral,40000,1000,0.1745176,0.0013564701434569395
decoded,4880000.0,neutral,50000,1000,0.21257557000000002,0.0016510152913184262
decoded,4880000.0,selected,5000,99,0.003495151515151515,6.070437295129986e-05
decoded,4880000.0,selected,10000,99,0.01999919191919192,0.00041419394109073413
decoded,4880000.0,selected,20000,99,0.07341959595959596,0.0017704502251040713
decoded,4880000.0,selected,30000,99,0.12611282828282827,0.003000669014389768
decoded,4880000.0,selected,40000,99,0.1698269696969697,0.004152140043883731
decoded,4880000.0,selected,50000,99,0.20579272727272727,0.005046195798730931
decoded,4930000.0,neutral,5000,1000,0.0027399200000000003,1.58513614323584e-05
decoded,4930000.0,neutral,10000,1000,0.014720360000000002,0.0001022687996300816
decoded,4930000.0,neutral,20000,1000,0.06817232999999999,0.0005035944626919104
decoded,4930000.0,neutral,30000,1000,0.12377089999999999,0.0009409399962093579
decoded,4930000.0,neutral,40000,1000,0.17087279,0.0012983193807111677
decoded,4930000.0,neutral,50000,1000,0.21004282000000002,0.001587983064160213
decoded,4930000.0,selected,5000,99,0.0028987878787878787,5.33865057928345e-05
decoded,4930000.0,selected,10000,99,0.015575656565656567,0.0003473149402641615
decoded,4930000.0,selected,20000,99,0.0674080808080808,0.001570578247419438
decoded,4930000.0,selected,30000,99,0.11972999999999999,0.0026841189767797115
decoded,4930000.0,selected,40000,99,0.16492464646464647,0.003749523191876802
decoded,4930000.0,selected,50000,99,0.20264131313131312,0.004593361502845696
decoded,4977777.777777778,neutral,5000,1000,0.002122288888888889,1.2665727895871917e-05
decoded,4977777.777777778,neutral,10000,1000,0.008905755555555556,6.010005753064461e-05
