attempt	seed	accepted	focal_allele_outcome	population_allele_frequency	ancestry_seconds	slim_seconds
1218	922421	False	lost	0.0	5.560001591220498e-05	0.5344749999931082
1219	922431	False	lost	0.0	3.409996861591935e-05	0.47948079998604953
1220	922441	False	lost	0.0	5.0799979362636805e-05	0.5454218999948353
1221	922451	False	lost	0.0	0.00037540000630542636	0.6485451000044122
1222	922461	False	lost	0.0	5.229999078437686e-05	0.5747093000099994
1223	922471	False	lost	0.0	4.800001624971628e-05	0.5583537999773398
1224	922481	False	lost	0.0	5.339999916031957e-05	0.6111139000277035
1225	922491	False	lost	0.0	3.809999907389283e-05	0.6333531999844126
1226	922501	False	lost	0.0	0.00020380003843456507	0.5915902000269853
1227	922511	False	lost	0.0	4.2899977415800095e-05	1.0815991999697872
1228	922521	False	lost	0.0	4.96999709866941e-05	1.0530027999775484
1229	922531	False	lost	0.0	0.00020809995476156473	0.6486136000021361
1230	922541	False	lost	0.0	4.409998655319214e-05	0.5498211999656633
1231	922551	False	lost	0.0	4.199997056275606e-05	0.6116272000363097
1232	922561	False	lost	0.0	0.0001750999945215881	1.0405079000047408
1233	922571	False	lost	0.0	4.2899977415800095e-05	0.5939224999747239
1234	922581	False	lost	0.0	4.0700018871575594e-05	0.5951693000388332
1235	922591	False	lost	0.0	4.229997284710407e-05	0.5390582999680191
1236	922601	False	segregating	0.025525	8.229998638853431e-05	2.6268679999629967
1237	922611	False	lost	0.0	0.0001170000177808106	0.529785200022161
1238	922621	False	lost	0.0	3.430002834647894e-05	0.561574199993629
1239	922631	False	lost	0.0	3.3100019209086895e-05	0.5685200999723747
1240	922641	False	lost	0.0	4.650000482797623e-05	0.5798917000065558
1241	922651	False	lost	0.0	4.549999721348286e-05	0.5473889999557287
1242	922661	False	lost	0.0	4.669994814321399e-05	0.5527077000006102
1243	922671	False	lost	0.0	0.000271800032351166	0.5516266999766231
1244	922681	False	lost	0.0	5.069997860118747e-05	0.5390057999757119
1245	922691	False	lost	0.0	8.859997615218163e-05	0.5233335000229999
1246	922701	False	lost	0.0	4.9399968702346087e-05	0.5281462999992073
1247	922711	False	lost	0.0	0.00012430001515895128	0.5416147999931127
1248	922721	False	lost	0.0	6.059999577701092e-05	0.5795424999669194
1249	922731	False	lost	0.0	4.6799948904663324e-05	0.5467157000093721
1250	922741	False	lost	0.0	0.00012310000602155924	0.5819589999737218
1251	922751	False	lost	0.0	0.00013390003005042672	0.5334468999644741
1252	922761	False	lost	0.0	5.570001667365432e-05	0.6069076000130735
1253	922771	False	lost	0.0	4.47999918833375e-05	0.9597127999877557
1254	922781	False	lost	0.0	4.39999857917428e-05	0.5538098000106402
1255	922791	False	lost	0.0	4.7799956519156694e-05	0.47872409998672083
1256	922801	False	lost	0.0	6.279995432123542e-05	0.5328855999978259
1257	922811	False	lost	0.0	3.689998993650079e-05	0.5470649000490084
1258	922821	False	lost	0.0	5.360000068321824e-05	0.5601920000044629
1259	922831	False	lost	0.0	7.559999357908964e-05	0.48826589999953285
1260	922841	False	lost	0.0	4.8900023102760315e-05	0.5544538999674842
1261	922851	False	lost	0.0	3.99000127799809e-05	0.5252085999818519
1262	922861	False	lost	0.0	4.3599982745945454e-05	0.5397265999927185
1263	922871	False	lost	0.0	3.660004585981369e-05	0.5817614999832585
1264	922881	False	lost	0.0	3.5299977753311396e-05	0.5508018000400625
1265	922891	False	segregating	0.077575	3.320001997053623e-05	2.5401020999997854
1266	922901	False	lost	0.0	6.719998782500625e-05	0.5365572000155225
1267	922911	False	lost	0.0	0.00014359998749569058	0.5262579999980517
1268	922921	False	lost	0.0	5.390000296756625e-05	0.5257818999816664
1269	922931	False	lost	0.0	0.00017989997286349535	0.5390689999912865
1270	922941	False	lost	0.0	4.509999416768551e-05	0.5313704999862239
1271	922951	False	lost	0.0	4.740001168102026e-05	0.532827700022608
1272	922961	False	lost	0.0	4.18000272475183e-05	0.5040588999981992
1273	922971	False	lost	0.0	4.5900000259280205e-05	0.5161694000125863
1274	922981	False	lost	0.0	4.1899969801306725e-05	0.5287100999848917
1275	922991	False	lost	0.0	3.779999678954482e-05	0.5253487000009045
1276	923001	False	lost	0.0	3.789999755099416e-05	0.536834699974861
1277	923011	False	lost	0.0	3.260001540184021e-05	0.524215399986133
1278	923021	False	lost	0.0	0.0001944000250659883	0.5546577000059187
1279	923031	False	lost	0.0	4.090002039447427e-05	0.5180065000313334
1280	923041	False	lost	0.0	5.089998012408614e-05	0.5321605000062846
1281	923051	False	lost	0.0	5.2499992307275534e-05	0.5616610000142828
1282	923061	False	lost	0.0	6.260001100599766e-05	0.6207203000085428
1283	923071	False	lost	0.0	5.4100004490464926e-05	0.5909538000123575
1284	923081	False	lost	0.0	4.279997665435076e-05	0.5399945999961346
1285	923091	False	lost	0.0	0.000292200013063848	0.5661858000094071
1286	923101	False	lost	0.0	4.3899985030293465e-05	0.679619400005322
1287	923111	False	lost	0.0	0.00027140002930536866	0.5629786000354216
1288	923121	False	lost	0.0	7.750000804662704e-05	0.57927650003694
1289	923131	False	lost	0.0	4.409998655319214e-05	0.5322147000115365
1290	923141	False	lost	0.0	5.119998240843415e-05	0.5811148000066169
1291	923151	False	lost	0.0	4.740001168102026e-05	0.5442390999523923
1292	923161	False	lost	0.0	4.440004704520106e-05	0.5432076000142843
1293	923171	False	lost	0.0	4.369998350739479e-05	0.5356023999629542
1294	923181	False	lost	0.0	4.9400026910007e-05	0.528487200033851
1295	923191	False	lost	0.0	0.00024970003869384527	0.5327903999714181
1296	923201	False	segregating	0.054875	3.4699973184615374e-05	2.3513448999729007
1297	923211	False	lost	0.0	3.819999983534217e-05	0.49894389999099076
1298	923221	False	lost	0.0	3.549997927621007e-05	0.53430479997769
1299	923231	False	lost	0.0	0.00010070001007989049	0.569125099980738
1300	923241	False	lost	0.0	4.3899985030293465e-05	0.5346305000130087
1301	923251	False	lost	0.0	4.830001853406429e-05	0.5605323999770917
1302	923261	False	lost	0.0	5.1099981646984816e-05	0.5611673000385053
1303	923271	False	lost	0.0	4.900002386420965e-05	0.5839323999825865
1304	923281	False	lost	0.0	3.570003900676966e-05	0.5571499000070617
1305	923291	False	lost	0.0	4.959997022524476e-05	0.5351821999647655
1306	923301	False	lost	0.0	5.169998621568084e-05	0.5511486000032164
1307	923311	False	lost	0.0	6.2700011767447e-05	0.6115242000087164
1308	923321	False	lost	0.0	4.509999416768551e-05	0.5991032000165433
1309	923331	False	lost	0.0	4.819995956495404e-05	0.5495038999943063
1310	923341	False	lost	0.0	0.0004284000024199486	0.5694742000196129
1311	923351	False	lost	0.0	0.0003000000142492354	0.5640057999989949
1312	923361	False	lost	0.0	0.00019880000036209822	0.5552221999969333
1313	923371	False	lost	0.0	5.110003985464573e-05	0.5577298999996856
1314	923381	False	lost	0.0	0.00014260003808885813	0.5391823000391014
1315	923391	False	lost	0.0	5.200004670768976e-05	0.5267776999971829
1316	923401	False	lost	0.0	4.2199972085654736e-05	0.5267867000075057
1317	923411	False	lost	0.0	4.3199979700148106e-05	0.5195780000067316
1318	923421	False	lost	0.0	5.6500022765249014e-05	0.47476809995714575
1319	923431	False	lost	0.0	4.0000013541430235e-05	0.46679880004376173
1320	923441	False	segregating	0.24375	4.090002039447427e-05	2.618955400015693
1321	923451	False	lost	0.0	0.00013910001143813133	0.7971538999699987
1322	923461	False	lost	0.0	4.199997056275606e-05	0.5508525000186637
1323	923471	False	lost	0.0	4.759995499625802e-05	0.5304570000153035
1324	923481	False	lost	0.0	8.77000275067985e-05	0.54718369996408
1325	923491	False	lost	0.0	5.070003680884838e-05	0.575389500008896
1326	923501	False	lost	0.0	6.159994518384337e-05	0.527707300032489
1327	923511	False	lost	0.0	4.6900007873773575e-05	0.5313352999510244
1328	923521	False	lost	0.0	6.0800055507570505e-05	0.5271198999835178
1329	923531	False	segregating	0.10225	4.9400026910007e-05	2.6005522000486962
1330	923541	False	lost	0.0	5.4100004490464926e-05	0.5284444999997504
1331	923551	False	lost	0.0	5.259999306872487e-05	0.5394724999787286
1332	923561	False	lost	0.0	4.869996337220073e-05	0.5319306000019424
1333	923571	False	lost	0.0	4.3899985030293465e-05	0.4919602000154555
1334	923581	False	lost	0.0	4.740001168102026e-05	0.5386006999760866
1335	923591	False	lost	0.0	3.509997623041272e-05	0.4736993999686092
1336	923601	False	lost	0.0	3.419996937736869e-05	0.4724292999599129
1337	923611	False	lost	0.0	4.6200002543628216e-05	0.49043950001941994
1338	923621	False	lost	0.0	4.4000043999403715e-05	0.49588160001439974
1339	923631	False	lost	0.0	4.469999112188816e-05	0.574911699979566
1340	923641	False	lost	0.0	4.229997284710407e-05	0.5702295000082813
1341	923651	False	lost	0.0	4.870002157986164e-05	0.5519567999872379
1342	923661	False	lost	0.0	5.470000905916095e-05	0.5993630000157282
1343	923671	False	lost	0.0	5.330005660653114e-05	0.6047489999909885
1344	923681	False	lost	0.0	3.44999716617167e-05	0.5462299999780953
1345	923691	False	lost	0.0	0.00029470003210008144	0.5922274999902584
1346	923701	False	lost	0.0	4.449998959898949e-05	0.6414996000239626
1347	923711	False	lost	0.0	0.00048069999320432544	0.5656938999891281
1348	923721	False	lost	0.0	0.0003483999753370881	0.5429726000293158
1349	923731	False	lost	0.0	7.810001261532307e-05	0.6139973000390455
1350	923741	False	lost	0.0	5.219999002292752e-05	0.5533940000459552
1351	923751	False	lost	0.0	4.600000102072954e-05	0.634251499956008
1352	923761	False	lost	0.0	4.0700018871575594e-05	0.574927999987267
1353	923771	False	lost	0.0	4.999997327104211e-05	0.5562457999913022
1354	923781	False	lost	0.0	4.379998426884413e-05	0.7744484000140801
1355	923791	False	lost	0.0	3.550003748387098e-05	0.5709847999969497
1356	923801	False	lost	0.0	5.299999611452222e-05	0.5631722999969497
1357	923811	False	lost	0.0	4.529999569058418e-05	0.5441501999739558
1358	923821	False	lost	0.0	4.47999918833375e-05	0.5160852000117302
1359	923831	False	lost	0.0	5.9100042562931776e-05	0.5613248000154272
1360	923841	False	lost	0.0	5.329999839887023e-05	0.5582312999758869
1361	923851	False	lost	0.0	0.00021660001948475838	0.6091919000027701
1362	923861	False	lost	0.0	3.519997699186206e-05	0.5612427000305615
1363	923871	False	lost	0.0	4.970002919435501e-05	0.6149763000430539
1364	923881	False	lost	0.0	4.320003790780902e-05	0.61119329999201
1365	923891	False	lost	0.0	4.549999721348286e-05	0.5731635999982245
1366	923901	False	lost	0.0	4.029995761811733e-05	0.601678200007882
1367	923911	False	lost	0.0	4.539999645203352e-05	0.5797655999776907
1368	923921	False	lost	0.0	4.75000124424696e-05	0.5578729000408202
1369	923931	False	lost	0.0	0.00010609999299049377	0.6295601999736391
1370	923941	False	lost	0.0	5.200004670768976e-05	0.6221189000061713
1371	923951	False	lost	0.0	3.5100034438073635e-05	0.5582555999862961
1372	923961	False	lost	0.0	3.9300008211284876e-05	0.5644785999902524
1373	923971	False	lost	0.0	5.050003528594971e-05	0.5689884000457823
1374	923981	False	lost	0.0	3.5299977753311396e-05	0.5241999000427313
1375	923991	False	lost	0.0	3.920000744983554e-05	0.543991599988658
1376	924001	False	lost	0.0	5.520001286640763e-05	0.6048236999777146
1377	924011	False	lost	0.0	0.0002239999594166875	0.6060784999863245
1378	924021	False	lost	0.0	4.020001506432891e-05	0.5392991999979131
1379	924031	False	lost	0.0	3.530003596097231e-05	0.5744461999856867
1380	924041	False	lost	0.0	0.00018500001169741154	0.5476940999506041
1381	924051	False	lost	0.0	4.9200025387108326e-05	0.5389964000205509
1382	924061	False	lost	0.0	4.730001091957092e-05	0.5577567999716848
1383	924071	False	lost	0.0	5.879998207092285e-05	0.5687289999914356
1384	924081	False	lost	0.0	0.00010930001735687256	0.5332548000151291
1385	924091	False	lost	0.0	7.54999928176403e-05	0.756608400028199
1386	924101	False	lost	0.0	0.00013329996727406979	0.5412699000444263
1387	924111	False	lost	0.0	4.579999949783087e-05	0.5082672999706119
1388	924121	False	lost	0.0	3.9700011257082224e-05	0.5426077999873087
1389	924131	False	lost	0.0	0.00019240000983700156	0.5434887000010349
1390	924141	False	lost	0.0	3.5999983083456755e-05	0.5341256000101566
1391	924151	False	lost	0.0	4.409998655319214e-05	0.561907900031656
1392	924161	False	lost	0.0	3.489997470751405e-05	0.519145300029777
1393	924171	False	lost	0.0	3.860000288113952e-05	0.5525240999995731
1394	924181	False	segregating	0.12195	0.0003823000006377697	2.556264700018801
1395	924191	False	lost	0.0	3.7999998312443495e-05	0.5120237999944948
1396	924201	False	lost	0.0	3.549997927621007e-05	0.5062753999955021
1397	924211	False	lost	0.0	4.810001701116562e-05	1.9051640999969095
1398	924221	False	lost	0.0	5.2200048230588436e-05	0.5446857000351883
1399	924231	False	lost	0.0	0.0001336000277660787	0.4997210999717936
1400	924241	False	lost	0.0	5.5500015150755644e-05	0.5444655999890529
1401	924251	False	segregating	0.073225	6.059999577701092e-05	2.853845599980559
1402	924261	False	lost	0.0	6.430002395063639e-05	0.5466277999803424
1403	924271	False	lost	0.0	5.870003951713443e-05	0.5417594999889843
1404	924281	False	lost	0.0	5.7100027333945036e-05	0.5313841999741271
1405	924291	False	lost	0.0	4.61999443359673e-05	0.5553439999930561
1406	924301	False	lost	0.0	0.00026519998209550977	0.5750113000394776
1407	924311	False	segregating	0.10045	4.299997817724943e-05	2.8108656000113115
1408	924321	False	lost	0.0	4.309997893869877e-05	0.574775299988687
1409	924331	False	lost	0.0	3.479997394606471e-05	0.541271099995356
1410	924341	False	lost	0.0	0.0002457999507896602	0.5653399999719113
1411	924351	False	segregating	0.058775	3.71999922208488e-05	2.9215351000311784
1412	924361	False	lost	0.0	4.3199979700148106e-05	0.5615271999849938
1413	924371	False	lost	0.0	3.709999145939946e-05	0.5217660000198521
1414	924381	False	lost	0.0	4.930002614855766e-05	0.5365945000085048
1415	924391	False	lost	0.0	3.530003596097231e-05	0.5688298000022769
1416	924401	False	lost	0.0	5.9399986639618874e-05	0.776683599979151
1417	924411	False	lost	0.0	0.0002468999591656029	0.7314639000105672
1418	924421	False	lost	0.0	8.19999841041863e-05	0.5822711000218987
1419	924431	False	lost	0.0	3.649998689070344e-05	0.46530930005246773
1420	924441	False	lost	0.0	4.650000482797623e-05	0.6469013000023551
1421	924451	False	lost	0.0	5.169998621568084e-05	0.5844542999984697
1422	924461	False	lost	0.0	4.710000939667225e-05	0.5733080000500195
1423	924471	False	lost	0.0	4.199997056275606e-05	0.5895449999952689
1424	924481	False	segregating	0.02375	4.269997589290142e-05	2.7366926999529824
1425	924491	False	lost	0.0	4.549999721348286e-05	0.5438908999785781
1426	924501	False	lost	0.0	4.67000063508749e-05	0.5961960999993607
1427	924511	False	lost	0.0	5.339999916031957e-05	0.563747100008186
1428	924521	False	lost	0.0	5.0499977078288794e-05	0.547611300018616
1429	924531	False	lost	0.0	5.0799979362636805e-05	0.8167638999875635
1430	924541	False	lost	0.0	3.9899954572319984e-05	0.5985848999698646
1431	924551	False	lost	0.0	0.00011239998275414109	0.5846146999974735
1432	924561	False	lost	0.0	0.0002686000079847872	0.6050601999741048
1433	924571	False	segregating	0.076825	0.00022770004579797387	2.884243200009223
1434	924581	False	lost	0.0	4.290003562346101e-05	0.5175065999501385
1435	924591	False	lost	0.0	4.1899969801306725e-05	0.5513464999967255
1436	924601	False	segregating	0.055525	5.329999839887023e-05	2.8142152999644168
1437	924611	False	lost	0.0	5.0200033001601696e-05	0.5043117000022903
1438	924621	False	lost	0.0	8.999998681247234e-05	0.5625377999967895
1439	924631	False	lost	0.0	0.00032190000638365746	0.5060354999732226
1440	924641	False	lost	0.0	4.8200017772614956e-05	0.6087802999536507
1441	924651	False	lost	0.0	4.2899977415800095e-05	0.5399522000225261
1442	924661	False	lost	0.0	4.39999857917428e-05	0.5875040999962948
1443	924671	False	lost	0.0	5.2099989261478186e-05	0.5605415999889374
1444	924681	False	lost	0.0	5.879998207092285e-05	0.5474229999817908
1445	924691	False	lost	0.0	5.560001591220498e-05	0.5174306000117213
1446	924701	False	lost	0.0	4.6900007873773575e-05	0.5243527000420727
1447	924711	False	lost	0.0	3.779999678954482e-05	0.7587607000023127
1448	924721	False	lost	0.0	5.6100019719451666e-05	0.566028900037054
1449	924731	False	lost	0.0	9.139999747276306e-05	0.5342249000095762
1450	924741	False	lost	0.0	5.0600036047399044e-05	0.5484644999960437
1451	924751	False	lost	0.0	4.780001472681761e-05	0.5704977999557741
1452	924761	False	lost	0.0	4.469999112188816e-05	0.5471553999814205
1453	924771	False	lost	0.0	4.429998807609081e-05	0.5396780999726616
1454	924781	False	lost	0.0	4.239997360855341e-05	0.49611230002483353
1455	924791	False	lost	0.0	4.830001853406429e-05	0.5128426000010222
1456	924801	False	lost	0.0	4.7900015488266945e-05	0.553289599949494
1457	924811	False	lost	0.0	3.69000481441617e-05	0.5056311000371352
1458	924821	False	lost	0.0	4.4599990360438824e-05	0.507132200000342
1459	924831	False	lost	0.0	4.280003486201167e-05	0.4765620999969542
1460	924841	False	lost	0.0	5.600001895800233e-05	0.5863015999784693
1461	924851	False	lost	0.0	5.0200033001601696e-05	0.551900599966757
1462	924861	False	lost	0.0	5.269999383017421e-05	0.5450458000414073
1463	924871	False	lost	0.0	5.189998773857951e-05	0.7673623999580741
1464	924881	False	lost	0.0	4.740001168102026e-05	0.5835309000103734
1465	924891	False	lost	0.0	4.680000711232424e-05	0.5501409000135027
1466	924901	False	lost	0.0	4.290003562346101e-05	0.5432113000424579
1467	924911	False	lost	0.0	4.75000124424696e-05	0.5984654999920167
1468	924921	False	lost	0.0	4.5599997974932194e-05	0.5621996999834664
1469	924931	False	lost	0.0	6.710004527121782e-05	0.5588857000111602
1470	924941	False	lost	0.0	0.0002946000313386321	0.49812679999740794
1471	924951	False	lost	0.0	0.0004884999943897128	0.5204816000186838
1472	924961	False	lost	0.0	4.329998046159744e-05	0.7702077000285499
1473	924971	False	lost	0.0	0.000583800021559	1.313885899959132
1474	924981	False	lost	0.0	4.610000178217888e-05	0.5753488000482321
1475	924991	False	segregating	0.0094	0.0003907999489456415	2.411300999985542
1476	925001	False	lost	0.0	4.299997817724943e-05	0.5605326000368223
1477	925011	False	lost	0.0	3.4400029107928276e-05	0.5333235999569297
1478	925021	False	lost	0.0	4.069996066391468e-05	0.5174994999542832
1479	925031	False	lost	0.0	0.00013239996042102575	0.5036578999715857
1480	925041	False	lost	0.0	4.469999112188816e-05	0.5503141999943182
1481	925051	False	lost	0.0	8.480000542476773e-05	0.5582950000534765
1482	925061	False	lost	0.0	4.140002420172095e-05	0.5411238999804482
1483	925071	False	lost	0.0	5.2099989261478186e-05	0.9970981000224128
1484	925081	False	lost	0.0	5.559995770454407e-05	0.5886614000191912
1485	925091	False	lost	0.0	4.810001701116562e-05	0.5954781000036746
1486	925101	False	lost	0.0	5.119998240843415e-05	0.5500255000079051
1487	925111	False	lost	0.0	4.439998883754015e-05	0.5387215999653563
1488	925121	False	lost	0.0	5.2099989261478186e-05	0.5635857000015676
1489	925131	False	segregating	0.059	3.979995381087065e-05	2.389549800020177
1490	925141	False	lost	0.0	5.3800002206116915e-05	0.5729506000061519
1491	925151	False	lost	0.0	4.020001506432891e-05	0.5174050000496209
1492	925161	False	lost	0.0	4.0000013541430235e-05	0.5225517000071704
1493	925171	False	lost	0.0	4.0300015825778246e-05	0.5355841999989934
1494	925181	False	lost	0.0	4.640000406652689e-05	0.5255390999955125
1495	925191	False	lost	0.0	4.020001506432891e-05	0.468894999998156
1496	925201	False	lost	0.0	4.469999112188816e-05	0.5208629000117071
1497	925211	False	lost	0.0	4.3000036384910345e-05	0.7265944999526255
1498	925221	False	lost	0.0	4.140002420172095e-05	0.5387123000109568
1499	925231	False	lost	0.0	4.120002267882228e-05	0.47970089997397736
1500	925241	False	lost	0.0	4.710000939667225e-05	0.6335150999948382
1501	925251	False	segregating	0.03855	4.12999652326107e-05	2.430186400015373
1502	925261	False	lost	0.0	5.689996760338545e-05	0.5536190000129864
1503	925271	False	lost	0.0	3.850000211969018e-05	0.5386623999802396
1504	925281	False	lost	0.0	7.920002099126577e-05	0.5697769999969751
1505	925291	False	lost	0.0	4.649994662031531e-05	0.5545947999926284
1506	925301	False	lost	0.0	4.139996599406004e-05	0.5373644000501372
1507	925311	False	lost	0.0	3.950000973418355e-05	0.5202054999535903
1508	925321	False	lost	0.0	3.619998460635543e-05	0.5839799000532366
1509	925331	False	lost	0.0	4.719995195046067e-05	0.5410830000182614
1510	925341	False	lost	0.0	4.369998350739479e-05	0.7884868999826722
1511	925351	False	lost	0.0	8.58000130392611e-05	0.5430249000201002
1512	925361	False	lost	0.0	3.630004357546568e-05	0.5245294999913312
1513	925371	False	lost	0.0	3.379996633157134e-05	0.5463311999919824
1514	925381	False	lost	0.0	0.00022300001000985503	0.5064475999679416
1515	925391	False	lost	0.0	4.490005085244775e-05	0.51176470000064
1516	925401	False	lost	0.0	4.299997817724943e-05	0.5148454000009224
1517	925411	False	lost	0.0	4.539999645203352e-05	0.4990809000446461
1518	925421	False	lost	0.0	3.960001049563289e-05	0.46704429999226704
1519	925431	False	lost	0.0	4.320003790780902e-05	0.4989106999710202
1520	925441	False	lost	0.0	4.079996142536402e-05	0.572611500043422
1521	925451	False	lost	0.0	4.600000102072954e-05	0.58525429997826
1522	925461	False	lost	0.0	4.1300023440271616e-05	0.5577075000037439
1523	925471	False	lost	0.0	4.439998883754015e-05	0.5460462999762967
1524	925481	False	lost	0.0	3.6299985367804766e-05	0.5772467000060715
1525	925491	False	lost	0.0	4.369998350739479e-05	0.5204279000172392
1526	925501	False	lost	0.0	3.960001049563289e-05	0.5148759000003338
1527	925511	False	lost	0.0	4.6799948904663324e-05	0.5433503999956883
1528	925521	False	lost	0.0	4.96999709866941e-05	0.5404810000327416
1529	925531	False	lost	0.0	4.1199964471161366e-05	0.5559504000120796
1530	925541	False	lost	0.0	5.050003528594971e-05	0.535165400011465
1531	925551	False	lost	0.0	5.0799979362636805e-05	0.5248878999846056
1532	925561	False	segregating	0.1722	0.0007376000285148621	2.499773500021547
1533	925571	False	lost	0.0	0.00012520002201199532	0.5422422999981791
1534	925581	False	lost	0.0	4.150002496317029e-05	0.52716340002371
1535	925591	False	lost	0.0	3.9000005926936865e-05	0.5161679000011645
1536	925601	False	lost	0.0	4.449998959898949e-05	0.5265464000403881
1537	925611	False	lost	0.0	3.42000275850296e-05	0.5159189999685623
1538	925621	False	lost	0.0	3.789999755099416e-05	0.509859099984169
1539	925631	False	lost	0.0	3.950000973418355e-05	0.5089262000401504
1540	925641	False	lost	0.0	4.150002496317029e-05	0.7848201000015251
1541	925651	False	lost	0.0	0.00022410001838579774	0.8012480000033975
1542	925661	False	lost	0.0	4.810001701116562e-05	0.5760154000017792
1543	925671	False	lost	0.0	4.730001091957092e-05	0.8225127999903634
1544	925681	False	lost	0.0	5.150004290044308e-05	0.5332079000072554
1545	925691	False	lost	0.0	6.839999696239829e-05	0.7833296000026166
1546	925701	False	lost	0.0	4.469999112188816e-05	0.5935658999951556
1547	925711	False	lost	0.0	0.00011680001625791192	0.525872599973809
1548	925721	False	lost	0.0	5.319999763742089e-05	0.5319602999952622
1549	925731	False	lost	0.0	3.8300000596791506e-05	0.5759766999981366
1550	925741	False	lost	0.0	4.650000482797623e-05	0.5509377999696881
1551	925751	False	lost	0.0	4.1300023440271616e-05	0.5162119999877177
1552	925761	False	lost	0.0	8.209998486563563e-05	0.5659969999687746
1553	925771	False	lost	0.0	5.540001438930631e-05	0.5659859000006691
1554	925781	False	lost	0.0	3.5800039768218994e-05	0.5801417999900877
1555	925791	False	lost	0.0	0.00022420001914724708	0.5089813999948092
1556	925801	False	lost	0.0	4.20999713242054e-05	0.5710606999928132
1557	925811	False	lost	0.0	4.1599967516958714e-05	0.491798100003507
1558	925821	False	lost	0.0	7.589999586343765e-05	0.5440899000386707
1559	925831	False	lost	0.0	3.260001540184021e-05	0.5049877999699675
1560	925841	False	lost	0.0	5.9299985878169537e-05	0.6224848999991082
1561	925851	False	lost	0.0	4.829996032640338e-05	0.5858121999772266
1562	925861	False	lost	0.0	4.299997817724943e-05	0.6109039000002667
1563	925871	False	lost	0.0	4.010001430287957e-05	0.5628860999713652
1564	925881	False	lost	0.0	6.0699996538460255e-05	0.655314699979499
1565	925891	False	lost	0.0	4.7900015488266945e-05	1.0775519999442622
1566	925901	False	lost	0.0	4.499999340623617e-05	0.5742752999649383
1567	925911	False	lost	0.0	4.669994814321399e-05	0.5857873000204563
1568	925921	False	lost	0.0	4.1300023440271616e-05	0.6391771000344306
1569	925931	False	lost	0.0	4.090002039447427e-05	0.5838321000337601
1570	925941	False	lost	0.0	4.050001734867692e-05	0.5836431999923661
1571	925951	False	lost	0.0	5.080003757029772e-05	0.6599140000180341
1572	925961	False	lost	0.0	4.7200010158121586e-05	0.585416299989447
1573	925971	False	segregating	0.0618	0.00041669997153803706	2.5173124999855645
1574	925981	False	lost	0.0	0.00014640000881627202	0.5851286000106484
1575	925991	False	lost	0.0	4.630000330507755e-05	0.535857799986843
1576	926001	False	lost	0.0	4.740001168102026e-05	0.504684499988798
1577	926011	False	lost	0.0	4.079996142536402e-05	0.5550471999449655
1578	926021	False	lost	0.0	3.3100019209086895e-05	0.5719523000298068
1579	926031	False	lost	0.0	4.8900023102760315e-05	0.6370884999632835
1580	926041	False	lost	0.0	4.910002462565899e-05	0.5286561999819241
1581	926051	False	lost	0.0	5.2499992307275534e-05	0.5125431999913417
1582	926061	False	segregating	0.0706	5.2499992307275534e-05	2.4272289000218734
1583	926071	False	lost	0.0	4.0700018871575594e-05	1.0294657000340521
1584	926081	False	lost	0.0	0.00042259995825588703	0.554303599987179
1585	926091	False	lost	0.0	4.160002572461963e-05	0.5541487999726087
1586	926101	False	lost	0.0	5.2799994591623545e-05	0.5355124000343494
1587	926111	False	lost	0.0	4.649994662031531e-05	0.5335647000465542
1588	926121	False	lost	0.0	0.00016310001956298947	0.5206374999834225
1589	926131	False	lost	0.0	6.709998706355691e-05	0.5376816000207327
1590	926141	False	lost	0.0	5.860003875568509e-05	0.5539430000353605
1591	926151	False	lost	0.0	4.729995271191001e-05	0.739631799980998
1592	926161	False	lost	0.0	4.369998350739479e-05	0.5416164000052959
1593	926171	False	lost	0.0	3.6100042052567005e-05	0.4467636999906972
1594	926181	False	lost	0.0	4.150002496317029e-05	0.5146355000324547
1595	926191	False	lost	0.0	3.9300008211284876e-05	0.5272955999826081
1596	926201	False	lost	0.0	6.180000491440296e-05	0.5096891000284813
1597	926211	False	lost	0.0	4.160002572461963e-05	0.5319450999959372
1598	926221	False	lost	0.0	6.880000000819564e-05	0.5559323999914341
1599	926231	False	lost	0.0	4.47999918833375e-05	0.49399909999920055
1600	926241	False	lost	0.0	4.439998883754015e-05	0.5646256000036374
1601	926251	False	lost	0.0	3.8300000596791506e-05	0.539212400035467
1602	926261	False	lost	0.0	4.810001701116562e-05	0.5229513000231236
1603	926271	False	lost	0.0	4.20999713242054e-05	0.5761386000085622
1604	926281	False	lost	0.0	5.6500022765249014e-05	0.5941064999788068
1605	926291	False	lost	0.0	4.8799964133650064e-05	0.52791950001847
1606	926301	False	lost	0.0	3.860000288113952e-05	0.560656999994535
1607	926311	False	lost	0.0	3.809999907389283e-05	0.5390503000235185
1608	926321	False	lost	0.0	7.459998596459627e-05	0.5179888000129722
1609	926331	False	lost	0.0	4.539999645203352e-05	0.544958200014662
1610	926341	False	lost	0.0	4.510005237534642e-05	0.5525943000102416
1611	926351	False	lost	0.0	5.9999991208314896e-05	0.5111849999520928
1612	926361	False	lost	0.0	6.600003689527512e-05	0.550383800000418
1613	926371	False	lost	0.0	4.2499974370002747e-05	0.7572588000330143
1614	926381	False	lost	0.0	3.1999952625483274e-05	0.4589669000124559
1615	926391	False	lost	0.0	4.3199979700148106e-05	0.4966705000260845
