attempt	seed	accepted	focal_allele_outcome	population_allele_frequency	ancestry_seconds	slim_seconds	used_for_rejection_decision
1266	922901	False	lost	0.0	6.719998782500625e-05	0.5365572000155225	True
1267	922911	False	lost	0.0	0.00014359998749569058	0.5262579999980517	True
1268	922921	False	lost	0.0	5.390000296756625e-05	0.5257818999816664	True
1269	922931	False	lost	0.0	0.00017989997286349535	0.5390689999912865	True
1270	922941	False	lost	0.0	4.509999416768551e-05	0.5313704999862239	True
1271	922951	False	lost	0.0	4.740001168102026e-05	0.532827700022608	True
1272	922961	False	lost	0.0	4.18000272475183e-05	0.5040588999981992	True
1273	922971	False	lost	0.0	4.5900000259280205e-05	0.5161694000125863	True
1274	922981	False	lost	0.0	4.1899969801306725e-05	0.5287100999848917	True
1275	922991	False	lost	0.0	3.779999678954482e-05	0.5253487000009045	True
1276	923001	False	lost	0.0	3.789999755099416e-05	0.536834699974861	True
1277	923011	False	lost	0.0	3.260001540184021e-05	0.524215399986133	True
1278	923021	False	lost	0.0	0.0001944000250659883	0.5546577000059187	True
1279	923031	False	lost	0.0	4.090002039447427e-05	0.5180065000313334	True
1280	923041	False	lost	0.0	5.089998012408614e-05	0.5321605000062846	True
1281	923051	False	lost	0.0	5.2499992307275534e-05	0.5616610000142828	True
1282	923061	False	lost	0.0	6.260001100599766e-05	0.6207203000085428	True
1283	923071	False	lost	0.0	5.4100004490464926e-05	0.5909538000123575	True
1284	923081	False	lost	0.0	4.279997665435076e-05	0.5399945999961346	True
1285	923091	False	lost	0.0	0.000292200013063848	0.5661858000094071	True
1286	923101	False	lost	0.0	4.3899985030293465e-05	0.679619400005322	True
1287	923111	False	lost	0.0	0.00027140002930536866	0.5629786000354216	True
1288	923121	False	lost	0.0	7.750000804662704e-05	0.57927650003694	True
1289	923131	False	lost	0.0	4.409998655319214e-05	0.5322147000115365	True
1290	923141	False	lost	0.0	5.119998240843415e-05	0.5811148000066169	True
1291	923151	False	lost	0.0	4.740001168102026e-05	0.5442390999523923	True
1292	923161	False	lost	0.0	4.440004704520106e-05	0.5432076000142843	True
1293	923171	False	lost	0.0	4.369998350739479e-05	0.5356023999629542	True
1294	923181	False	lost	0.0	4.9400026910007e-05	0.528487200033851	True
1295	923191	False	lost	0.0	0.00024970003869384527	0.5327903999714181	True
1296	923201	False	segregating	0.054875	3.4699973184615374e-05	2.3513448999729007	True
1297	923211	False	lost	0.0	3.819999983534217e-05	0.49894389999099076	True
1298	923221	False	lost	0.0	3.549997927621007e-05	0.53430479997769	True
1299	923231	False	lost	0.0	0.00010070001007989049	0.569125099980738	True
1300	923241	False	lost	0.0	4.3899985030293465e-05	0.5346305000130087	True
1301	923251	False	lost	0.0	4.830001853406429e-05	0.5605323999770917	True
1302	923261	False	lost	0.0	5.1099981646984816e-05	0.5611673000385053	True
1303	923271	False	lost	0.0	4.900002386420965e-05	0.5839323999825865	True
1304	923281	False	lost	0.0	3.570003900676966e-05	0.5571499000070617	True
1305	923291	False	lost	0.0	4.959997022524476e-05	0.5351821999647655	True
1306	923301	False	lost	0.0	5.169998621568084e-05	0.5511486000032164	True
1307	923311	False	lost	0.0	6.2700011767447e-05	0.6115242000087164	True
1308	923321	False	lost	0.0	4.509999416768551e-05	0.5991032000165433	True
1309	923331	False	lost	0.0	4.819995956495404e-05	0.5495038999943063	True
1310	923341	False	lost	0.0	0.0004284000024199486	0.5694742000196129	True
1311	923351	False	lost	0.0	0.0003000000142492354	0.5640057999989949	True
1312	923361	False	lost	0.0	0.00019880000036209822	0.5552221999969333	True
1313	923371	False	lost	0.0	5.110003985464573e-05	0.5577298999996856	True
1314	923381	False	lost	0.0	0.00014260003808885813	0.5391823000391014	True
1315	923391	False	lost	0.0	5.200004670768976e-05	0.5267776999971829	True
1316	923401	False	lost	0.0	4.2199972085654736e-05	0.5267867000075057	True
1317	923411	False	lost	0.0	4.3199979700148106e-05	0.5195780000067316	True
1318	923421	False	lost	0.0	5.6500022765249014e-05	0.47476809995714575	True
1319	923431	False	lost	0.0	4.0000013541430235e-05	0.46679880004376173	True
1320	923441	False	segregating	0.24375	4.090002039447427e-05	2.618955400015693	True
1321	923451	False	lost	0.0	0.00013910001143813133	0.7971538999699987	True
1322	923461	False	lost	0.0	4.199997056275606e-05	0.5508525000186637	True
1323	923471	False	lost	0.0	4.759995499625802e-05	0.5304570000153035	True
1324	923481	False	lost	0.0	8.77000275067985e-05	0.54718369996408	True
1325	923491	False	lost	0.0	5.070003680884838e-05	0.575389500008896	True
1326	923501	False	lost	0.0	6.159994518384337e-05	0.527707300032489	True
1327	923511	False	lost	0.0	4.6900007873773575e-05	0.5313352999510244	True
1328	923521	False	lost	0.0	6.0800055507570505e-05	0.5271198999835178	True
1329	923531	False	segregating	0.10225	4.9400026910007e-05	2.6005522000486962	True
1330	923541	False	lost	0.0	5.4100004490464926e-05	0.5284444999997504	True
1331	923551	False	lost	0.0	5.259999306872487e-05	0.5394724999787286	True
1332	923561	False	lost	0.0	4.869996337220073e-05	0.5319306000019424	True
1333	923571	False	lost	0.0	4.3899985030293465e-05	0.4919602000154555	True
1334	923581	False	lost	0.0	4.740001168102026e-05	0.5386006999760866	True
1335	923591	False	lost	0.0	3.509997623041272e-05	0.4736993999686092	True
1336	923601	False	lost	0.0	3.419996937736869e-05	0.4724292999599129	True
1337	923611	False	lost	0.0	4.6200002543628216e-05	0.49043950001941994	True
1338	923621	False	lost	0.0	4.4000043999403715e-05	0.49588160001439974	True
1339	923631	False	lost	0.0	4.469999112188816e-05	0.574911699979566	True
1340	923641	False	lost	0.0	4.229997284710407e-05	0.5702295000082813	True
1341	923651	False	lost	0.0	4.870002157986164e-05	0.5519567999872379	True
1342	923661	False	lost	0.0	5.470000905916095e-05	0.5993630000157282	True
1343	923671	False	lost	0.0	5.330005660653114e-05	0.6047489999909885	True
1344	923681	False	lost	0.0	3.44999716617167e-05	0.5462299999780953	True
1345	923691	False	lost	0.0	0.00029470003210008144	0.5922274999902584	True
1346	923701	False	lost	0.0	4.449998959898949e-05	0.6414996000239626	True
1347	923711	False	lost	0.0	0.00048069999320432544	0.5656938999891281	True
1348	923721	False	lost	0.0	0.0003483999753370881	0.5429726000293158	True
1349	923731	False	lost	0.0	7.810001261532307e-05	0.6139973000390455	True
1350	923741	False	lost	0.0	5.219999002292752e-05	0.5533940000459552	True
1351	923751	False	lost	0.0	4.600000102072954e-05	0.634251499956008	True
1352	923761	False	lost	0.0	4.0700018871575594e-05	0.574927999987267	True
1353	923771	False	lost	0.0	4.999997327104211e-05	0.5562457999913022	True
1354	923781	False	lost	0.0	4.379998426884413e-05	0.7744484000140801	True
1355	923791	False	lost	0.0	3.550003748387098e-05	0.5709847999969497	True
1356	923801	False	lost	0.0	5.299999611452222e-05	0.5631722999969497	True
1357	923811	False	lost	0.0	4.529999569058418e-05	0.5441501999739558	True
1358	923821	False	lost	0.0	4.47999918833375e-05	0.5160852000117302	True
1359	923831	False	lost	0.0	5.9100042562931776e-05	0.5613248000154272	True
1360	923841	False	lost	0.0	5.329999839887023e-05	0.5582312999758869	True
1361	923851	False	lost	0.0	0.00021660001948475838	0.6091919000027701	True
1362	923861	False	lost	0.0	3.519997699186206e-05	0.5612427000305615	True
1363	923871	False	lost	0.0	4.970002919435501e-05	0.6149763000430539	True
1364	923881	False	lost	0.0	4.320003790780902e-05	0.61119329999201	True
1365	923891	False	lost	0.0	4.549999721348286e-05	0.5731635999982245	True
1366	923901	False	lost	0.0	4.029995761811733e-05	0.601678200007882	True
1367	923911	False	lost	0.0	4.539999645203352e-05	0.5797655999776907	True
1368	923921	False	lost	0.0	4.75000124424696e-05	0.5578729000408202	True
1369	923931	False	lost	0.0	0.00010609999299049377	0.6295601999736391	True
1370	923941	False	lost	0.0	5.200004670768976e-05	0.6221189000061713	True
1371	923951	False	lost	0.0	3.5100034438073635e-05	0.5582555999862961	True
1372	923961	False	lost	0.0	3.9300008211284876e-05	0.5644785999902524	True
1373	923971	False	lost	0.0	5.050003528594971e-05	0.5689884000457823	True
1374	923981	False	lost	0.0	3.5299977753311396e-05	0.5241999000427313	True
1375	923991	False	lost	0.0	3.920000744983554e-05	0.543991599988658	True
1376	924001	False	lost	0.0	5.520001286640763e-05	0.6048236999777146	True
1377	924011	False	lost	0.0	0.0002239999594166875	0.6060784999863245	True
1378	924021	False	lost	0.0	4.020001506432891e-05	0.5392991999979131	True
1379	924031	False	lost	0.0	3.530003596097231e-05	0.5744461999856867	True
1380	924041	False	lost	0.0	0.00018500001169741154	0.5476940999506041	True
1381	924051	False	lost	0.0	4.9200025387108326e-05	0.5389964000205509	True
1382	924061	False	lost	0.0	4.730001091957092e-05	0.5577567999716848	True
1383	924071	False	lost	0.0	5.879998207092285e-05	0.5687289999914356	True
1384	924081	False	lost	0.0	0.00010930001735687256	0.5332548000151291	True
1385	924091	False	lost	0.0	7.54999928176403e-05	0.756608400028199	True
1386	924101	False	lost	0.0	0.00013329996727406979	0.5412699000444263	True
1387	924111	False	lost	0.0	4.579999949783087e-05	0.5082672999706119	True
1388	924121	False	lost	0.0	3.9700011257082224e-05	0.5426077999873087	True
1389	924131	False	lost	0.0	0.00019240000983700156	0.5434887000010349	True
1390	924141	False	lost	0.0	3.5999983083456755e-05	0.5341256000101566	True
1391	924151	False	lost	0.0	4.409998655319214e-05	0.561907900031656	True
1392	924161	False	lost	0.0	3.489997470751405e-05	0.519145300029777	True
1393	924171	False	lost	0.0	3.860000288113952e-05	0.5525240999995731	True
1394	924181	False	segregating	0.12195	0.0003823000006377697	2.556264700018801	True
1395	924191	False	lost	0.0	3.7999998312443495e-05	0.5120237999944948	True
1396	924201	False	lost	0.0	3.549997927621007e-05	0.5062753999955021	True
1397	924211	False	lost	0.0	4.810001701116562e-05	1.9051640999969095	True
1398	924221	False	lost	0.0	5.2200048230588436e-05	0.5446857000351883	True
1399	924231	False	lost	0.0	0.0001336000277660787	0.4997210999717936	True
1400	924241	False	lost	0.0	5.5500015150755644e-05	0.5444655999890529	True
1401	924251	False	segregating	0.073225	6.059999577701092e-05	2.853845599980559	True
1402	924261	False	lost	0.0	6.430002395063639e-05	0.5466277999803424	True
1403	924271	False	lost	0.0	5.870003951713443e-05	0.5417594999889843	True
1404	924281	False	lost	0.0	5.7100027333945036e-05	0.5313841999741271	True
1405	924291	False	lost	0.0	4.61999443359673e-05	0.5553439999930561	True
1406	924301	False	lost	0.0	0.00026519998209550977	0.5750113000394776	True
1407	924311	False	segregating	0.10045	4.299997817724943e-05	2.8108656000113115	True
1408	924321	False	lost	0.0	4.309997893869877e-05	0.574775299988687	True
1409	924331	False	lost	0.0	3.479997394606471e-05	0.541271099995356	True
1410	924341	False	lost	0.0	0.0002457999507896602	0.5653399999719113	True
1411	924351	False	segregating	0.058775	3.71999922208488e-05	2.9215351000311784	True
1412	924361	False	lost	0.0	4.3199979700148106e-05	0.5615271999849938	True
1413	924371	False	lost	0.0	3.709999145939946e-05	0.5217660000198521	True
1414	924381	False	lost	0.0	4.930002614855766e-05	0.5365945000085048	True
1415	924391	False	lost	0.0	3.530003596097231e-05	0.5688298000022769	True
1416	924401	False	lost	0.0	5.9399986639618874e-05	0.776683599979151	True
1417	924411	False	lost	0.0	0.0002468999591656029	0.7314639000105672	True
1418	924421	False	lost	0.0	8.19999841041863e-05	0.5822711000218987	True
1419	924431	False	lost	0.0	3.649998689070344e-05	0.46530930005246773	True
1420	924441	False	lost	0.0	4.650000482797623e-05	0.6469013000023551	True
1421	924451	False	lost	0.0	5.169998621568084e-05	0.5844542999984697	True
1422	924461	False	lost	0.0	4.710000939667225e-05	0.5733080000500195	True
1423	924471	False	lost	0.0	4.199997056275606e-05	0.5895449999952689	True
1424	924481	False	segregating	0.02375	4.269997589290142e-05	2.7366926999529824	True
1425	924491	False	lost	0.0	4.549999721348286e-05	0.5438908999785781	True
1426	924501	False	lost	0.0	4.67000063508749e-05	0.5961960999993607	True
1427	924511	False	lost	0.0	5.339999916031957e-05	0.563747100008186	True
1428	924521	False	lost	0.0	5.0499977078288794e-05	0.547611300018616	True
1429	924531	False	lost	0.0	5.0799979362636805e-05	0.8167638999875635	True
1430	924541	False	lost	0.0	3.9899954572319984e-05	0.5985848999698646	True
1431	924551	False	lost	0.0	0.00011239998275414109	0.5846146999974735	True
1432	924561	False	lost	0.0	0.0002686000079847872	0.6050601999741048	True
1433	924571	False	segregating	0.076825	0.00022770004579797387	2.884243200009223	True
1434	924581	False	lost	0.0	4.290003562346101e-05	0.5175065999501385	True
1435	924591	False	lost	0.0	4.1899969801306725e-05	0.5513464999967255	True
1436	924601	False	segregating	0.055525	5.329999839887023e-05	2.8142152999644168	True
1437	924611	False	lost	0.0	5.0200033001601696e-05	0.5043117000022903	True
1438	924621	False	lost	0.0	8.999998681247234e-05	0.5625377999967895	True
1439	924631	False	lost	0.0	0.00032190000638365746	0.5060354999732226	True
1440	924641	False	lost	0.0	4.8200017772614956e-05	0.6087802999536507	True
1441	924651	False	lost	0.0	4.2899977415800095e-05	0.5399522000225261	True
1442	924661	False	lost	0.0	4.39999857917428e-05	0.5875040999962948	True
1443	924671	False	lost	0.0	5.2099989261478186e-05	0.5605415999889374	True
1444	924681	False	lost	0.0	5.879998207092285e-05	0.5474229999817908	True
1445	924691	False	lost	0.0	5.560001591220498e-05	0.5174306000117213	True
1446	924701	False	lost	0.0	4.6900007873773575e-05	0.5243527000420727	True
1447	924711	False	lost	0.0	3.779999678954482e-05	0.7587607000023127	True
1448	924721	False	lost	0.0	5.6100019719451666e-05	0.566028900037054	True
1449	924731	False	lost	0.0	9.139999747276306e-05	0.5342249000095762	True
1450	924741	False	lost	0.0	5.0600036047399044e-05	0.5484644999960437	True
1451	924751	False	lost	0.0	4.780001472681761e-05	0.5704977999557741	True
1452	924761	False	lost	0.0	4.469999112188816e-05	0.5471553999814205	True
1453	924771	False	lost	0.0	4.429998807609081e-05	0.5396780999726616	True
1454	924781	False	lost	0.0	4.239997360855341e-05	0.49611230002483353	True
1455	924791	False	lost	0.0	4.830001853406429e-05	0.5128426000010222	True
1456	924801	False	lost	0.0	4.7900015488266945e-05	0.553289599949494	True
1457	924811	False	lost	0.0	3.69000481441617e-05	0.5056311000371352	True
1458	924821	False	lost	0.0	4.4599990360438824e-05	0.507132200000342	True
1459	924831	False	lost	0.0	4.280003486201167e-05	0.4765620999969542	True
1460	924841	False	lost	0.0	5.600001895800233e-05	0.5863015999784693	True
1461	924851	False	lost	0.0	5.0200033001601696e-05	0.551900599966757	True
1462	924861	False	lost	0.0	5.269999383017421e-05	0.5450458000414073	True
1463	924871	False	lost	0.0	5.189998773857951e-05	0.7673623999580741	True
1464	924881	False	lost	0.0	4.740001168102026e-05	0.5835309000103734	True
1465	924891	False	lost	0.0	4.680000711232424e-05	0.5501409000135027	True
1466	924901	False	lost	0.0	4.290003562346101e-05	0.5432113000424579	True
1467	924911	False	lost	0.0	4.75000124424696e-05	0.5984654999920167	True
1468	924921	False	lost	0.0	4.5599997974932194e-05	0.5621996999834664	True
1469	924931	False	lost	0.0	6.710004527121782e-05	0.5588857000111602	True
1470	924941	False	lost	0.0	0.0002946000313386321	0.49812679999740794	True
1471	924951	False	lost	0.0	0.0004884999943897128	0.5204816000186838	True
1472	924961	False	lost	0.0	4.329998046159744e-05	0.7702077000285499	True
1473	924971	False	lost	0.0	0.000583800021559	1.313885899959132	True
1474	924981	False	lost	0.0	4.610000178217888e-05	0.5753488000482321	True
1475	924991	False	segregating	0.0094	0.0003907999489456415	2.411300999985542	True
1476	925001	False	lost	0.0	4.299997817724943e-05	0.5605326000368223	True
1477	925011	False	lost	0.0	3.4400029107928276e-05	0.5333235999569297	True
1478	925021	False	lost	0.0	4.069996066391468e-05	0.5174994999542832	True
1479	925031	False	lost	0.0	0.00013239996042102575	0.5036578999715857	True
1480	925041	False	lost	0.0	4.469999112188816e-05	0.5503141999943182	True
1481	925051	False	lost	0.0	8.480000542476773e-05	0.5582950000534765	True
1482	925061	False	lost	0.0	4.140002420172095e-05	0.5411238999804482	True
1483	925071	False	lost	0.0	5.2099989261478186e-05	0.9970981000224128	True
1484	925081	False	lost	0.0	5.559995770454407e-05	0.5886614000191912	True
1485	925091	False	lost	0.0	4.810001701116562e-05	0.5954781000036746	True
1486	925101	False	lost	0.0	5.119998240843415e-05	0.5500255000079051	True
1487	925111	False	lost	0.0	4.439998883754015e-05	0.5387215999653563	True
1488	925121	False	lost	0.0	5.2099989261478186e-05	0.5635857000015676	True
1489	925131	False	segregating	0.059	3.979995381087065e-05	2.389549800020177	True
1490	925141	False	lost	0.0	5.3800002206116915e-05	0.5729506000061519	True
1491	925151	False	lost	0.0	4.020001506432891e-05	0.5174050000496209	True
1492	925161	False	lost	0.0	4.0000013541430235e-05	0.5225517000071704	True
1493	925171	False	lost	0.0	4.0300015825778246e-05	0.5355841999989934	True
1494	925181	False	lost	0.0	4.640000406652689e-05	0.5255390999955125	True
1495	925191	False	lost	0.0	4.020001506432891e-05	0.468894999998156	True
1496	925201	False	lost	0.0	4.469999112188816e-05	0.5208629000117071	True
1497	925211	False	lost	0.0	4.3000036384910345e-05	0.7265944999526255	True
1498	925221	False	lost	0.0	4.140002420172095e-05	0.5387123000109568	True
1499	925231	False	lost	0.0	4.120002267882228e-05	0.47970089997397736	True
1500	925241	False	lost	0.0	4.710000939667225e-05	0.6335150999948382	True
1501	925251	False	segregating	0.03855	4.12999652326107e-05	2.430186400015373	True
1502	925261	False	lost	0.0	5.689996760338545e-05	0.5536190000129864	True
1503	925271	False	lost	0.0	3.850000211969018e-05	0.5386623999802396	True
1504	925281	False	lost	0.0	7.920002099126577e-05	0.5697769999969751	True
1505	925291	False	lost	0.0	4.649994662031531e-05	0.5545947999926284	True
1506	925301	False	lost	0.0	4.139996599406004e-05	0.5373644000501372	True
1507	925311	False	lost	0.0	3.950000973418355e-05	0.5202054999535903	True
1508	925321	False	lost	0.0	3.619998460635543e-05	0.5839799000532366	True
1509	925331	False	lost	0.0	4.719995195046067e-05	0.5410830000182614	True
1510	925341	False	lost	0.0	4.369998350739479e-05	0.7884868999826722	True
1511	925351	False	lost	0.0	8.58000130392611e-05	0.5430249000201002	True
1512	925361	False	lost	0.0	3.630004357546568e-05	0.5245294999913312	True
1513	925371	False	lost	0.0	3.379996633157134e-05	0.5463311999919824	True
1514	925381	False	lost	0.0	0.00022300001000985503	0.5064475999679416	True
1515	925391	False	lost	0.0	4.490005085244775e-05	0.51176470000064	True
1516	925401	False	lost	0.0	4.299997817724943e-05	0.5148454000009224	True
1517	925411	False	lost	0.0	4.539999645203352e-05	0.4990809000446461	True
1518	925421	False	lost	0.0	3.960001049563289e-05	0.46704429999226704	True
1519	925431	False	lost	0.0	4.320003790780902e-05	0.4989106999710202	True
1520	925441	False	lost	0.0	4.079996142536402e-05	0.572611500043422	True
1521	925451	False	lost	0.0	4.600000102072954e-05	0.58525429997826	True
1522	925461	False	lost	0.0	4.1300023440271616e-05	0.5577075000037439	True
1523	925471	False	lost	0.0	4.439998883754015e-05	0.5460462999762967	True
1524	925481	False	lost	0.0	3.6299985367804766e-05	0.5772467000060715	True
1525	925491	False	lost	0.0	4.369998350739479e-05	0.5204279000172392	True
1526	925501	False	lost	0.0	3.960001049563289e-05	0.5148759000003338	True
1527	925511	False	lost	0.0	4.6799948904663324e-05	0.5433503999956883	True
1528	925521	False	lost	0.0	4.96999709866941e-05	0.5404810000327416	True
1529	925531	False	lost	0.0	4.1199964471161366e-05	0.5559504000120796	True
1530	925541	False	lost	0.0	5.050003528594971e-05	0.535165400011465	True
1531	925551	False	lost	0.0	5.0799979362636805e-05	0.5248878999846056	True
1532	925561	False	segregating	0.1722	0.0007376000285148621	2.499773500021547	True
1533	925571	False	lost	0.0	0.00012520002201199532	0.5422422999981791	True
1534	925581	False	lost	0.0	4.150002496317029e-05	0.52716340002371	True
1535	925591	False	lost	0.0	3.9000005926936865e-05	0.5161679000011645	True
1536	925601	False	lost	0.0	4.449998959898949e-05	0.5265464000403881	True
1537	925611	False	lost	0.0	3.42000275850296e-05	0.5159189999685623	True
1538	925621	False	lost	0.0	3.789999755099416e-05	0.509859099984169	True
1539	925631	False	lost	0.0	3.950000973418355e-05	0.5089262000401504	True
1540	925641	False	lost	0.0	4.150002496317029e-05	0.7848201000015251	True
1541	925651	False	lost	0.0	0.00022410001838579774	0.8012480000033975	True
1542	925661	False	lost	0.0	4.810001701116562e-05	0.5760154000017792	True
1543	925671	False	lost	0.0	4.730001091957092e-05	0.8225127999903634	True
1544	925681	False	lost	0.0	5.150004290044308e-05	0.5332079000072554	True
1545	925691	False	lost	0.0	6.839999696239829e-05	0.7833296000026166	True
1546	925701	False	lost	0.0	4.469999112188816e-05	0.5935658999951556	True
1547	925711	False	lost	0.0	0.00011680001625791192	0.525872599973809	True
1548	925721	False	lost	0.0	5.319999763742089e-05	0.5319602999952622	True
1549	925731	False	lost	0.0	3.8300000596791506e-05	0.5759766999981366	True
1550	925741	False	lost	0.0	4.650000482797623e-05	0.5509377999696881	True
1551	925751	False	lost	0.0	4.1300023440271616e-05	0.5162119999877177	True
1552	925761	False	lost	0.0	8.209998486563563e-05	0.5659969999687746	True
1553	925771	False	lost	0.0	5.540001438930631e-05	0.5659859000006691	True
1554	925781	False	lost	0.0	3.5800039768218994e-05	0.5801417999900877	True
1555	925791	False	lost	0.0	0.00022420001914724708	0.5089813999948092	True
1556	925801	False	lost	0.0	4.20999713242054e-05	0.5710606999928132	True
1557	925811	False	lost	0.0	4.1599967516958714e-05	0.491798100003507	True
1558	925821	False	lost	0.0	7.589999586343765e-05	0.5440899000386707	True
1559	925831	False	lost	0.0	3.260001540184021e-05	0.5049877999699675	True
1560	925841	False	lost	0.0	5.9299985878169537e-05	0.6224848999991082	True
1561	925851	False	lost	0.0	4.829996032640338e-05	0.5858121999772266	True
1562	925861	False	lost	0.0	4.299997817724943e-05	0.6109039000002667	True
1563	925871	False	lost	0.0	4.010001430287957e-05	0.5628860999713652	True
1564	925881	False	lost	0.0	6.0699996538460255e-05	0.655314699979499	True
1565	925891	False	lost	0.0	4.7900015488266945e-05	1.0775519999442622	True
1566	925901	False	lost	0.0	4.499999340623617e-05	0.5742752999649383	True
1567	925911	False	lost	0.0	4.669994814321399e-05	0.5857873000204563	True
1568	925921	False	lost	0.0	4.1300023440271616e-05	0.6391771000344306	True
1569	925931	False	lost	0.0	4.090002039447427e-05	0.5838321000337601	True
1570	925941	False	lost	0.0	4.050001734867692e-05	0.5836431999923661	True
1571	925951	False	lost	0.0	5.080003757029772e-05	0.6599140000180341	True
1572	925961	False	lost	0.0	4.7200010158121586e-05	0.585416299989447	True
1573	925971	False	segregating	0.0618	0.00041669997153803706	2.5173124999855645	True
1574	925981	False	lost	0.0	0.00014640000881627202	0.5851286000106484	True
1575	925991	False	lost	0.0	4.630000330507755e-05	0.535857799986843	True
1576	926001	False	lost	0.0	4.740001168102026e-05	0.504684499988798	True
1577	926011	False	lost	0.0	4.079996142536402e-05	0.5550471999449655	True
1578	926021	False	lost	0.0	3.3100019209086895e-05	0.5719523000298068	True
1579	926031	False	lost	0.0	4.8900023102760315e-05	0.6370884999632835	True
1580	926041	False	lost	0.0	4.910002462565899e-05	0.5286561999819241	True
1581	926051	False	lost	0.0	5.2499992307275534e-05	0.5125431999913417	True
1582	926061	False	segregating	0.0706	5.2499992307275534e-05	2.4272289000218734	True
1583	926071	False	lost	0.0	4.0700018871575594e-05	1.0294657000340521	True
1584	926081	False	lost	0.0	0.00042259995825588703	0.554303599987179	True
1585	926091	False	lost	0.0	4.160002572461963e-05	0.5541487999726087	True
1586	926101	False	lost	0.0	5.2799994591623545e-05	0.5355124000343494	True
1587	926111	False	lost	0.0	4.649994662031531e-05	0.5335647000465542	True
1588	926121	False	lost	0.0	0.00016310001956298947	0.5206374999834225	True
1589	926131	False	lost	0.0	6.709998706355691e-05	0.5376816000207327	True
1590	926141	False	lost	0.0	5.860003875568509e-05	0.5539430000353605	True
1591	926151	False	lost	0.0	4.729995271191001e-05	0.739631799980998	True
1592	926161	False	lost	0.0	4.369998350739479e-05	0.5416164000052959	True
1593	926171	False	lost	0.0	3.6100042052567005e-05	0.4467636999906972	True
1594	926181	False	lost	0.0	4.150002496317029e-05	0.5146355000324547	True
1595	926191	False	lost	0.0	3.9300008211284876e-05	0.5272955999826081	True
1596	926201	False	lost	0.0	6.180000491440296e-05	0.5096891000284813	True
1597	926211	False	lost	0.0	4.160002572461963e-05	0.5319450999959372	True
1598	926221	False	lost	0.0	6.880000000819564e-05	0.5559323999914341	True
1599	926231	False	lost	0.0	4.47999918833375e-05	0.49399909999920055	True
1600	926241	False	lost	0.0	4.439998883754015e-05	0.5646256000036374	True
1601	926251	False	lost	0.0	3.8300000596791506e-05	0.539212400035467	True
1602	926261	False	lost	0.0	4.810001701116562e-05	0.5229513000231236	True
1603	926271	False	lost	0.0	4.20999713242054e-05	0.5761386000085622	True
1604	926281	False	lost	0.0	5.6500022765249014e-05	0.5941064999788068	True
1605	926291	False	lost	0.0	4.8799964133650064e-05	0.52791950001847	True
1606	926301	False	lost	0.0	3.860000288113952e-05	0.560656999994535	True
1607	926311	False	lost	0.0	3.809999907389283e-05	0.5390503000235185	True
1608	926321	False	lost	0.0	7.459998596459627e-05	0.5179888000129722	True
1609	926331	False	lost	0.0	4.539999645203352e-05	0.544958200014662	True
1610	926341	False	lost	0.0	4.510005237534642e-05	0.5525943000102416	True
1611	926351	False	lost	0.0	5.9999991208314896e-05	0.5111849999520928	True
1612	926361	False	lost	0.0	6.600003689527512e-05	0.550383800000418	True
1613	926371	False	lost	0.0	4.2499974370002747e-05	0.7572588000330143	True
1614	926381	False	lost	0.0	3.1999952625483274e-05	0.4589669000124559	True
1615	926391	False	lost	0.0	4.3199979700148106e-05	0.4966705000260845	True
1616	926401	False	segregating	0.108525	3.15000070258975e-05	2.261952399974689	True
1617	926411	False	lost	0.0	3.709999145939946e-05	0.5354490000172518	True
1618	926421	False	lost	0.0	0.0006352000054903328	0.5189794999896549	True
1619	926431	False	lost	0.0	3.3400021493434906e-05	0.5130192000069655	True
1620	926441	False	lost	0.0	4.630000330507755e-05	0.5355077999993227	True
1621	926451	False	lost	0.0	4.3199979700148106e-05	0.5477045999723487	True
1622	926461	False	lost	0.0	5.1499984692782164e-05	0.5322895999997854	True
1623	926471	False	lost	0.0	6.10999995842576e-05	0.5427519999793731	True
1624	926481	False	lost	0.0	4.349998198449612e-05	0.5209093999583274	True
1625	926491	False	lost	0.0	4.4599990360438824e-05	0.5299016000353731	True
1626	926501	False	lost	0.0	4.439998883754015e-05	0.5426501000183634	True
1627	926511	False	lost	0.0	0.0003139000036753714	0.5241493000066839	True
1628	926521	False	lost	0.0	5.540001438930631e-05	0.539784700027667	True
1629	926531	False	lost	0.0	4.4300046283751726e-05	0.5285996999591589	True
1630	926541	False	lost	0.0	3.9700011257082224e-05	0.5324439000105485	True
1631	926551	False	lost	0.0	4.630000330507755e-05	0.5290184000041336	True
1632	926561	False	lost	0.0	4.20999713242054e-05	0.5356889999820851	True
1633	926571	False	lost	0.0	5.7999975979328156e-05	0.5484805000014603	True
1634	926581	False	lost	0.0	4.8399961087852716e-05	0.5275303999660537	True
1635	926591	False	lost	0.0	3.550003748387098e-05	0.5296053999918513	True
1636	926601	False	lost	0.0	3.609998384490609e-05	0.5259447999997064	True
1637	926611	False	lost	0.0	4.8399961087852716e-05	0.5016548999701627	True
1638	926621	False	lost	0.0	4.099996294826269e-05	0.5112333999713883	True
1639	926631	False	lost	0.0	3.779999678954482e-05	0.4748592000105418	True
1640	926641	False	segregating	0.07355	0.00025079998886212707	2.5519422000506893	True
1641	926651	False	lost	0.0	3.71999922208488e-05	0.5164030999876559	True
