position_0based	focal_carrier_copies	pair_class	n_pairs	mean_tmrca_generations	standard_error_generations	ci95_lower_generations	ci95_upper_generations	selected_attempt	population_focal_allele_frequency	sample_focal_allele_frequency
7900000.0	0	hom_ref	1610	19046.981544111455	276.50010610775047	18512.2917530718	19597.114759253076	8	0.102125	0.10275
7900000.0	2	hom_alt	21	19421.70366926269	2478.2197404932335	14883.022575213725	25344.487083211665	8	0.102125	0.10275
7950000.0	0	hom_ref	1610	20427.885314155952	356.7288663261931	19740.03079132184	21139.70858605561	8	0.102125	0.10275
7950000.0	2	hom_alt	21	20328.0053998031	3182.6032586652245	14664.298529856304	28179.172886660624	8	0.102125	0.10275
8000000.0	0	hom_ref	1610	7927.5045019103545	126.11512372655815	7683.956872773974	8178.771519460811	8	0.102125	0.10275
8000000.0	2	hom_alt	21	7805.418084084647	817.0495697887919	6274.320776028778	9710.142920986704	8	0.102125	0.10275
8050000.0	0	hom_ref	1610	18961.506260527814	304.61894679475375	18373.33024673356	19568.511251897562	8	0.102125	0.10275
8050000.0	2	hom_alt	21	17946.62947586519	2808.748678600898	12947.94756300921	24875.101476634252	8	0.102125	0.10275
8100000.0	0	hom_ref	1610	36737.726422013555	749.7648132542603	35296.15384703073	38238.17599243189	8	0.102125	0.10275
8100000.0	2	hom_alt	21	32371.28432417641	6424.1624180954905	21398.20574981365	48971.39793161374	8	0.102125	0.10275
8150000.0	0	hom_ref	1610	20238.035495901186	355.1643685695286	19553.255450143297	20946.797415790665	8	0.102125	0.10275
8150000.0	2	hom_alt	21	19390.468801448325	2916.0985541662258	14169.294532641086	26535.568124001595	8	0.102125	0.10275
8200000.0	0	hom_ref	1610	19503.653706576944	758.7984287336974	18070.687179131444	21050.251389740228	8	0.102125	0.10275
8200000.0	2	hom_alt	21	16349.73662809307	6639.932614146163	7008.075834708444	38143.69223633396	8	0.102125	0.10275
8250000.0	0	hom_ref	1610	58300.800323041105	1178.7651778870127	56033.96954919335	60659.334786607855	8	0.102125	0.10275
8250000.0	2	hom_alt	21	65213.343928253846	10752.89170120397	46233.9309825362	91983.96363724972	8	0.102125	0.10275
8300000.0	0	hom_ref	1610	18929.92215283132	295.5852560702509	18358.938056323084	19518.664511689214	8	0.102125	0.10275
8300000.0	2	hom_alt	21	17670.538912236938	2875.0602348733305	12584.992458386341	24811.134887951812	8	0.102125	0.10275
8350000.0	0	hom_ref	1610	20181.128059700608	386.84727722558887	19436.437842197793	20954.350435438733	8	0.102125	0.10275
8350000.0	2	hom_alt	21	15659.153484288914	3241.319492427147	10168.328982448726	24114.983717360672	8	0.102125	0.10275
8400000.0	0	hom_ref	1610	28776.91752809819	474.5348992087484	27861.037682131086	29722.90522223014	8	0.102125	0.10275
8400000.0	2	hom_alt	21	26749.12736732445	4097.02837432006	19433.636281590527	36818.4216554034	8	0.102125	0.10275
8450000.0	0	hom_ref	1610	36809.25316424888	789.6423072234675	35292.55076441781	38391.13606590905	8	0.102125	0.10275
8450000.0	2	hom_alt	21	32314.848057514213	7163.293084234559	20350.945651717204	51312.08263494707	8	0.102125	0.10275
8500000.0	0	hom_ref	1610	32995.36386998145	661.6397791839676	31722.787893858604	34318.98988686438	8	0.102125	0.10275
8500000.0	2	hom_alt	21	39480.88727882062	5828.8051332343975	29016.166269264773	53719.72457898506	8	0.102125	0.10275
8550000.0	0	hom_ref	1610	16630.28213929761	247.10704550611484	16152.591532197765	17122.099786981413	8	0.102125	0.10275
8550000.0	2	hom_alt	21	19637.667395031538	1929.9013782066907	15997.787776205805	24105.70674599526	8	0.102125	0.10275
8600000.0	0	hom_ref	1610	15333.376304094283	225.50639681886685	14897.37794893458	15782.134929306443	8	0.102125	0.10275
8600000.0	2	hom_alt	21	12653.896525509525	2082.9332014993006	8976.399210118738	17838.009822224023	8	0.102125	0.10275
8650000.0	0	hom_ref	1610	26008.60239482302	463.95666546334274	25114.315951777964	26934.73315501969	8	0.102125	0.10275
8650000.0	2	hom_alt	21	30053.986644792727	4160.763702613621	22515.597863555908	40116.28377443093	8	0.102125	0.10275
8700000.0	0	hom_ref	1610	21989.159964163857	363.45164641255997	21287.703609074237	22713.730180059294	8	0.102125	0.10275
8700000.0	2	hom_alt	21	23368.86683705705	3289.2688534546405	17423.089380612982	31343.691426835325	8	0.102125	0.10275
8750000.0	0	hom_ref	1610	31948.113120764967	517.3709741038033	30949.268780823888	32979.19376400929	8	0.102125	0.10275
8750000.0	2	hom_alt	21	37284.003680328504	4161.454196056567	29539.83116847587	47058.39117720566	8	0.102125	0.10275
8800000.0	0	hom_ref	1610	22517.927123457972	743.0456304645104	21106.652072265148	24023.56566078304	8	0.102125	0.10275
8800000.0	2	hom_alt	21	30876.389389488308	7977.124316308234	18012.55491668658	52927.05150051394	8	0.102125	0.10275
8850000.0	0	hom_ref	1610	19040.230954329883	493.4898763901354	18096.47266503585	20033.207659007825	8	0.102125	0.10275
8850000.0	2	hom_alt	21	27419.912333242246	5673.963088144805	17807.577268166817	42220.88052970098	8	0.102125	0.10275
8900000.0	0	hom_ref	1610	11884.359865624347	190.21119416856212	11517.067525206394	12263.36557518201	8	0.102125	0.10275
8900000.0	2	hom_alt	21	13006.6009046861	1859.5736360589226	9652.564237762386	17526.085600337625	8	0.102125	0.10275
8950000.0	0	hom_ref	1610	14299.449427650256	327.44588602289656	13671.394397890983	14956.35689988363	8	0.102125	0.10275
8950000.0	2	hom_alt	21	13361.629987941236	2874.507805587111	8530.352394025434	20929.165371842457	8	0.102125	0.10275
9000000.0	0	hom_ref	1610	14095.480743072605	375.0060707572794	13378.791354798366	14850.562514159563	8	0.102125	0.10275
9000000.0	2	hom_alt	21	13368.700134303543	3512.217341127025	7728.331765301435	23125.57854766949	8	0.102125	0.10275
9050000.0	0	hom_ref	1610	11443.871732374591	179.75683343385938	11096.665707290555	11801.941563491413	8	0.102125	0.10275
9050000.0	2	hom_alt	21	10803.109850666577	1610.7715564901275	7915.41013112889	14744.300107280042	8	0.102125	0.10275
9100000.0	0	hom_ref	1610	28968.18670470318	612.1042357319051	27792.121055621825	30194.019350991442	8	0.102125	0.10275
9100000.0	2	hom_alt	21	26136.999547423	5787.196626085407	16469.044125645672	41480.412592871566	8	0.102125	0.10275
9150000.0	0	hom_ref	1610	8319.560560470023	97.96400172253863	8129.612092806797	8513.947175975449	8	0.102125	0.10275
9150000.0	2	hom_alt	21	9086.699371639066	848.9890632400596	7477.629797109123	11042.015680218205	8	0.102125	0.10275
9200000.0	0	hom_ref	1610	16233.278922428595	230.65561250089894	15787.108112058268	16692.05928678522	8	0.102125	0.10275
9200000.0	2	hom_alt	21	20115.19825418719	1726.4107852187108	16817.926491716047	24058.92313803122	8	0.102125	0.10275
9250000.0	0	hom_ref	1610	15090.97690291121	188.6346545899773	14725.480318741656	15465.545364544047	8	0.102125	0.10275
9250000.0	2	hom_alt	21	16186.184474516023	1499.880193973198	13341.292006926667	19637.720822469037	8	0.102125	0.10275
9300000.0	0	hom_ref	1610	17501.66135615486	321.44112492569036	16882.395373219075	18143.64273872106	8	0.102125	0.10275
9300000.0	2	hom_alt	21	23072.670150617716	2450.934734565537	18486.92437721821	28795.926083585244	8	0.102125	0.10275
9350000.0	0	hom_ref	1610	28757.241824396595	623.6019591467751	27559.732244930674	30006.784898969367	8	0.102125	0.10275
9350000.0	2	hom_alt	21	28559.994941921712	6028.267251632825	18388.301708436586	44358.273211732296	8	0.102125	0.10275
9400000.0	0	hom_ref	1610	16809.391782969113	298.1288481271957	16234.684456707186	17404.44373075663	8	0.102125	0.10275
9400000.0	2	hom_alt	21	19499.18229176459	2494.432782303917	14932.285322067648	25462.82111858399	8	0.102125	0.10275
9450000.0	0	hom_ref	1610	12006.088737509825	180.67569824000984	11656.88340601231	12365.755215378882	8	0.102125	0.10275
9450000.0	2	hom_alt	21	11131.45155729707	1561.7816456699604	8307.06698653258	14916.120692578143	8	0.102125	0.10275
9500000.0	0	hom_ref	1610	14666.069867569913	359.89163697502676	13976.883187974257	15389.239680096145	8	0.102125	0.10275
9500000.0	2	hom_alt	21	12008.041062896024	2018.1424465432422	8457.022420718471	17050.096711928436	8	0.102125	0.10275
9550000.0	0	hom_ref	1610	14705.247860139101	207.36597984579572	14304.085541395458	15117.66089501654	8	0.102125	0.10275
9550000.0	2	hom_alt	21	13553.137237363717	2041.5795211304066	9898.651468331806	18556.823579704378	8	0.102125	0.10275
9600000.0	0	hom_ref	1610	7435.199023152277	121.85150261314904	7199.995242096073	7678.08625631685	8	0.102125	0.10275
9600000.0	2	hom_alt	21	6675.671395393181	1083.2687654686954	4758.717167928851	9364.832371129698	8	0.102125	0.10275
9650000.0	0	hom_ref	1610	35841.932073831485	847.3619534383264	34217.83006437829	37543.11984039281	8	0.102125	0.10275
9650000.0	2	hom_alt	21	48759.553247766715	7584.780527347447	35248.38110616518	67449.73693291003	8	0.102125	0.10275
9700000.0	0	hom_ref	1610	17636.778954205747	218.42942122029334	17213.504813832667	18070.461259554304	8	0.102125	0.10275
9700000.0	2	hom_alt	21	20564.263727371166	1599.3605693317988	17484.618155748318	24186.341324808553	8	0.102125	0.10275
9750000.0	0	hom_ref	1610	32024.217838003555	523.7728124095117	31013.173229316562	33068.22299520316	8	0.102125	0.10275
9750000.0	2	hom_alt	21	29429.715569329026	5025.047309693875	20611.147495324883	42021.34590944351	8	0.102125	0.10275
9800000.0	0	hom_ref	1610	11134.968821291073	192.68061258587738	10763.379189233274	11519.387031830152	8	0.102125	0.10275
9800000.0	2	hom_alt	21	10821.91430529784	1632.4730926270393	7900.357714657134	14823.864116169658	8	0.102125	0.10275
9850000.0	0	hom_ref	1610	11312.856608734957	239.6724977688929	10852.38712621334	11792.863925824011	8	0.102125	0.10275
9850000.0	2	hom_alt	21	14291.63111544272	2372.553918854109	10108.567208260254	20205.70430327517	8	0.102125	0.10275
9900000.0	0	hom_ref	1610	10901.015531817678	251.80908307429368	10418.129284303857	11406.283832930058	8	0.102125	0.10275
9900000.0	2	hom_alt	21	12155.934175544466	2242.5628883630934	8272.96293260636	17861.404297821104	8	0.102125	0.10275
9950000.0	0	hom_ref	1610	9059.89950795463	105.17954377315473	8855.927343712094	9268.569615413166	8	0.102125	0.10275
9950000.0	2	hom_alt	21	10298.847867333921	686.6904004994623	8961.587945705638	11835.655470559215	8	0.102125	0.10275
9999999.0	0	hom_ref	1610	23538.406955999457	529.0150325768801	22523.31427093735	24599.24837709888	8	0.102125	0.10275
9999999.0	2	hom_alt	21	17632.556080994003	4341.438305747861	10550.222235104564	29469.240270114286	8	0.102125	0.10275
