position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
505000.0	2000	9.2854314e-05	6.35995542066e-05	5.054255658e-05	1.722081206575e-05	0.0001476685620324998	25	100	0.25742574257425743	0.9838598983504749
506000.0	2000	0.0001129711024	6.48257251959e-05	5.240750204e-05	1.7949917564e-05	0.0001642132298325	13	100	0.13861386138613863	0.9829502805876256
507000.0	2000	0.0001180398966	6.46921512623e-05	5.5127379395e-05	1.71069667555e-05	0.00018226043824749987	11	100	0.1188118811881188	0.9829502805876256
508000.0	2000	0.0001075492886	6.45576764573e-05	5.227256588e-05	1.5250493345e-05	0.0001924176451174999	12	100	0.12871287128712872	0.9829502805876256
509000.0	2000	8.070929135e-05	6.422302765210001e-05	5.28024247e-05	1.57936242945e-05	0.0001955380736549999	23	100	0.2376237623762376	0.9838598983504749
510000.0	2000	7.386260304e-05	6.43073206608e-05	5.0500119395e-05	1.5781952137e-05	0.00017688604868999975	29	100	0.297029702970297	0.9838598983504749
511000.0	2000	5.416421109e-05	6.25843279888e-05	5.2691563655e-05	1.3973558978e-05	0.00016280809259749983	46	100	0.46534653465346537	0.988260385927172
512000.0	2000	0.0001005249659	6.217084081229999e-05	5.130449845e-05	1.56891577815e-05	0.00015455440311999975	15	100	0.15841584158415842	0.9829502805876256
513000.0	2000	0.0001256308446	6.326319847607e-05	5.4825183814999996e-05	1.86771652245e-05	0.00016470916197249994	7	100	0.07920792079207921	0.9829502805876256
514000.0	2000	0.0001392048259	6.61909210927e-05	5.9251959805e-05	1.644994733975e-05	0.00016782067992499988	5	100	0.0594059405940594	0.9566174008705218
515000.0	2000	0.0001447135908	6.754555084680001e-05	5.7210927499999997e-05	1.602146561325e-05	0.00017539805299499994	4	100	0.04950495049504951	0.9287983207326361
516000.0	2000	0.0001449003769	6.75611770944e-05	5.5144304115e-05	1.4553058532e-05	0.0001693576278349998	8	100	0.0891089108910891	0.9829502805876256
517000.0	2000	0.0001415896918	6.713292361743e-05	5.8483576635e-05	1.418472935875e-05	0.000161748493615	9	100	0.09900990099009901	0.9829502805876256
518000.0	2000	0.0001362626125	6.679153733521e-05	6.0166574775e-05	1.5435074265e-05	0.00015555859984749996	6	100	0.06930693069306931	0.9829502805876256
519000.0	2000	0.0001274529405	6.650282440109999e-05	5.699512782e-05	1.62668872105e-05	0.00016492089435749994	8	100	0.0891089108910891	0.9829502805876256
520000.0	2000	0.0001076794585	6.648386918459999e-05	5.801540146e-05	1.57505761855e-05	0.00016532615349499984	15	100	0.15841584158415842	0.9829502805876256
521000.0	2000	9.567106368e-05	6.741047151049999e-05	5.717110175e-05	1.478816743225e-05	0.00015832160411499997	20	100	0.2079207920792079	0.9829502805876256
522000.0	2000	0.0001039237264	6.725547469999999e-05	6.3336407895e-05	1.749904355475e-05	0.00015199167852999996	18	100	0.18811881188118812	0.9829502805876256
523000.0	2000	0.0001008547045	6.556705002430001e-05	5.6652879005e-05	1.845696098425e-05	0.00016118857010999991	17	100	0.1782178217821782	0.9829502805876256
524000.0	2000	9.142863635e-05	6.52344580408e-05	5.7351408110000005e-05	1.772208987175e-05	0.00014715612940499994	20	100	0.2079207920792079	0.9829502805876256
525000.0	2000	7.88502721e-05	6.44525069026e-05	5.6544105715e-05	1.5950665632e-05	0.0001539832805875	25	100	0.25742574257425743	0.9838598983504749
526000.0	2000	6.830011863e-05	6.43475869582e-05	5.6957708335e-05	1.53785002275e-05	0.00014800946598999995	37	100	0.37623762376237624	0.9838598983504749
527000.0	2000	5.900816759e-05	6.307238849019999e-05	5.6507089980000006e-05	1.5619748448e-05	0.0001354078334475	43	100	0.43564356435643564	0.988260385927172
528000.0	2000	4.818660346e-05	6.159540575187e-05	5.3038742585000004e-05	1.81027906625e-05	0.00014318525556249995	57	100	0.5742574257425742	0.988260385927172
529000.0	2000	3.400326254e-05	6.1004367816299995e-05	5.599758962e-05	1.6753710142e-05	0.0001425400428424999	78	100	0.7821782178217822	0.988260385927172
530000.0	2000	3.492656261e-05	6.149005693770002e-05	5.7709590545e-05	1.587762152075e-05	0.00014477989119749998	73	100	0.7326732673267327	0.988260385927172
531000.0	2000	3.999847838e-05	6.138781796479999e-05	5.372701657e-05	1.7749771429e-05	0.00014859281921749995	68	100	0.6831683168316832	0.988260385927172
532000.0	2000	3.87913473e-05	6.13289150035e-05	5.4821814629999995e-05	1.769727637025e-05	0.0001438631600599999	73	100	0.7326732673267327	0.988260385927172
533000.0	2000	3.108563595e-05	6.142598217890001e-05	5.485475291e-05	1.67729218395e-05	0.0001510021503424999	80	100	0.801980198019802	0.988260385927172
534000.0	2000	2.341751812e-05	6.001316899032e-05	5.1111814385e-05	1.464990010125e-05	0.00015713845448749996	90	100	0.900990099009901	0.9891207586012745
535000.0	2000	2.185422403e-05	6.0539253558399995e-05	4.9418355125e-05	1.489737567375e-05	0.00016807571155749989	92	100	0.9207920792079208	0.9916985236488108
536000.0	2000	1.55688704e-05	6.207177979280002e-05	4.964225106e-05	1.802147223375e-05	0.00016222132569	98	100	0.9801980198019802	0.9930078206888666
537000.0	2000	2.002780987e-05	6.171730303609999e-05	4.932786156e-05	1.62973977505e-05	0.00015041700965749992	93	100	0.9306930693069307	0.9918554205415324
538000.0	2000	2.433794263e-05	6.103290266987999e-05	5.0686491480000004e-05	1.543282814125e-05	0.00016108139718999998	89	100	0.8910891089108911	0.9891207586012745
539000.0	2000	2.566953186e-05	6.22474851442e-05	5.343749375e-05	1.543203924275e-05	0.00017444303895249998	90	100	0.900990099009901	0.9891207586012745
540000.0	2000	2.967311168e-05	6.33238536301e-05	5.71169519e-05	1.5741416638e-05	0.00017659329633499992	85	100	0.8514851485148515	0.988260385927172
541000.0	2000	2.83496666e-05	6.49177143043e-05	5.419654425e-05	1.72633627675e-05	0.0001678329871274999	89	100	0.8910891089108911	0.9891207586012745
542000.0	2000	2.648227891e-05	6.43005511399e-05	5.6721901815e-05	1.62268057595e-05	0.00016821947375999992	85	100	0.8514851485148515	0.988260385927172
543000.0	2000	2.642938795e-05	6.444151297530002e-05	5.4087851145e-05	1.7324421662e-05	0.00016622403017	86	100	0.8613861386138614	0.9891207586012745
544000.0	2000	2.482713496e-05	6.43052575865e-05	5.178195822e-05	1.6910668166750002e-05	0.00017805612446749987	88	100	0.8811881188118812	0.9891207586012745
545000.0	2000	1.960590351e-05	6.483829050649999e-05	5.4912943665e-05	1.510011204075e-05	0.0001871521574649998	95	100	0.9504950495049505	0.9918554205415324
546000.0	2000	1.955456079e-05	6.553487080719999e-05	5.3963149369999996e-05	1.41068154405e-05	0.0001930143930374999	95	100	0.9504950495049505	0.9918554205415324
