origin	arm_id	selection_coefficient	replicate_index	sample_af	hom_carrier_diploids	genotype_class	n_pairs	threshold_years	statistic	null_mean	p_value	percentile
introgressed	eas_introgressed_s0p003	0.003	74	0.52	29	hom_carrier	29	50000.0	1.0	0.20329956896551726	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p003	0.003	74	0.52	29	hom_carrier	29	100000.0	1.0	0.3444728448275862	0.0013124835939550756	0.9993500000000001
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	unconditional	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	unconditional	100	30000.0	0.31	0.10039962499999999	0.0001499981250234372	0.999875
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	unconditional	100	40000.0	0.31	0.15611	0.017587280158998013	0.98411875
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	unconditional	100	50000.0	0.32	0.203113625	0.07661154235572055	0.92915625
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	unconditional	100	100000.0	0.36	0.34436500000000003	0.3820952238097024	0.6322687499999999
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	hom_carrier	29	1000.0	0.0	0.00034224137931034487	1.0	0.4950375
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	hom_carrier	29	4500.0	0.034482758620689655	0.0024564655172413796	0.06807414907313658	0.9644437499999999
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	hom_carrier	29	10000.0	0.034482758620689655	0.007333189655172416	0.1908851139360758	0.894425
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	hom_carrier	29	20000.0	0.20689655172413793	0.046075431034482764	0.002237472031599605	0.9987625
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	hom_carrier	29	30000.0	1.0	0.10057241379310347	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	hom_carrier	29	40000.0	1.0	0.15587413793103452	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	hom_carrier	29	50000.0	1.0	0.20329956896551726	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p003	0.003	75	0.55	29	hom_carrier	29	100000.0	1.0	0.3444728448275862	0.0013124835939550756	0.9993500000000001
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	unconditional	100	20000.0	0.08	0.045883375000000004	0.10252371845351933	0.92381875
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	unconditional	100	30000.0	0.17	0.10039962499999999	0.05667429157135536	0.95235625
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	unconditional	100	40000.0	0.23	0.15611	0.1090611367357908	0.901925
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	unconditional	100	50000.0	0.47	0.203113625	0.00697491281358983	0.9935125
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	unconditional	100	100000.0	0.48	0.34436500000000003	0.14309821127235908	0.8631687499999999
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	hom_carrier	68	1000.0	0.0	0.00035845588235294113	1.0	0.4878125
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	hom_carrier	68	4500.0	0.0	0.0023996323529411764	1.0	0.42665625
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	hom_carrier	68	10000.0	0.014705882352941176	0.007269301470588235	0.38692016349795627	0.76181875
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	hom_carrier	68	20000.0	0.10294117647058823	0.04587610294117647	0.043811952350595616	0.97013125
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	hom_carrier	68	30000.0	0.22058823529411764	0.10025533088235294	0.013887326408419895	0.98905
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	hom_carrier	68	40000.0	0.3088235294117647	0.15597702205882352	0.02314971062861714	0.98000625
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	hom_carrier	68	50000.0	0.6617647058823529	0.20315202205882354	0.0004124948438144523	0.99964375
introgressed	eas_introgressed_s0p003	0.003	76	0.82	68	hom_carrier	68	100000.0	0.6617647058823529	0.34441801470588235	0.03228709641129486	0.9695937499999999
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	unconditional	100	20000.0	0.01	0.045883375000000004	0.9886501418732266	0.036568750000000004
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	unconditional	100	30000.0	0.09	0.10039962499999999	0.6320420994737566	0.42465625
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	unconditional	100	40000.0	0.54	0.15611	8.74989062636717e-05	0.9999312499999999
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	unconditional	100	50000.0	0.54	0.203113625	0.002512468594142573	0.9976375000000001
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	unconditional	100	100000.0	0.54	0.34436500000000003	0.08477394032574592	0.91906875
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	hom_carrier	51	1000.0	0.0	0.00033921568627450974	1.0	0.49135
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	hom_carrier	51	4500.0	0.0	0.00239828431372549	1.0	0.4435375
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	hom_carrier	51	10000.0	0.0	0.007289950980392156	1.0	0.3455625
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	hom_carrier	51	20000.0	0.0196078431372549	0.04590441176470588	0.9028137148285647	0.210575
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	hom_carrier	51	30000.0	0.17647058823529413	0.10029068627450981	0.08948638142023224	0.9305375
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	hom_carrier	51	40000.0	1.0	0.1559578431372549	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	hom_carrier	51	50000.0	1.0	0.2030313725490196	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p003	0.003	77	0.715	51	hom_carrier	51	100000.0	1.0	0.34435220588235294	0.0009874876564042949	0.9995125
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	unconditional	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	unconditional	100	30000.0	0.15	0.10039962499999999	0.11817352283096462	0.8995062500000001
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	unconditional	100	40000.0	0.2	0.15611	0.21245984425194686	0.8083437499999999
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	unconditional	100	50000.0	0.58	0.203113625	0.0016624792190097623	0.99849375
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	unconditional	100	100000.0	0.71	0.34436500000000003	0.02003724953438082	0.98079375
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	hom_carrier	69	1000.0	0.0	0.00034782608695652176	1.0	0.488
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	hom_carrier	69	4500.0	0.0	0.0024005434782608695	1.0	0.4256
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	hom_carrier	69	10000.0	0.0	0.007324818840579711	1.0	0.30310625
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	hom_carrier	69	20000.0	0.028985507246376812	0.045917028985507244	0.819052261846727	0.28585
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	hom_carrier	69	30000.0	0.2028985507246377	0.10048315217391304	0.025324683441456983	0.97978125
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	hom_carrier	69	40000.0	0.2753623188405797	0.15611630434782608	0.049924375945300685	0.9571562499999999
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	hom_carrier	69	50000.0	0.8260869565217391	0.20306195652173914	3.74995312558593e-05	0.999975
introgressed	eas_introgressed_s0p003	0.003	78	0.835	69	hom_carrier	69	100000.0	1.0	0.3440898550724638	0.000862489218884764	0.999575
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	unconditional	100	20000.0	0.07	0.045883375000000004	0.1878476519043512	0.8548250000000001
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	unconditional	100	30000.0	0.18	0.10039962499999999	0.03863701703728704	0.9676
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	unconditional	100	40000.0	0.59	0.15611	2.49996875039062e-05	0.99999375
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	unconditional	100	50000.0	0.62	0.203113625	0.0009874876564042949	0.9991000000000001
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	unconditional	100	100000.0	0.62	0.34436500000000003	0.042924463444206945	0.95871875
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	hom_carrier	60	1000.0	0.0	0.00034437499999999995	1.0	0.48966875
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	hom_carrier	60	4500.0	0.0	0.0023974999999999995	1.0	0.43430625
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	hom_carrier	60	10000.0	0.016666666666666666	0.007331666666666666	0.35310808614892314	0.78650625
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	hom_carrier	60	20000.0	0.1	0.045920833333333334	0.06504918688516394	0.9550500000000001
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	hom_carrier	60	30000.0	0.26666666666666666	0.10043083333333332	0.002737465781677729	0.99789375
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	hom_carrier	60	40000.0	0.95	0.156088125	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	hom_carrier	60	50000.0	1.0	0.203013125	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p003	0.003	79	0.775	60	hom_carrier	60	100000.0	1.0	0.34432979166666666	0.0008499893751328109	0.99958125
introgressed	eas_introgressed_s0p005	0.005	0	0.12	1	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p005	0.005	0	0.12	1	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p005	0.005	0	0.12	1	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p005	0.005	0	0.12	1	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
introgressed	eas_introgressed_s0p005	0.005	0	0.12	1	unconditional	100	30000.0	0.12	0.10039962499999999	0.31240859489256384	0.7288625
introgressed	eas_introgressed_s0p005	0.005	0	0.12	1	unconditional	100	40000.0	0.19	0.15611	0.2602717466031675	0.7636437500000001
introgressed	eas_introgressed_s0p005	0.005	0	0.12	1	unconditional	100	50000.0	0.19	0.203113625	0.540505743678204	0.48929375
introgressed	eas_introgressed_s0p005	0.005	0	0.12	1	unconditional	100	100000.0	0.19	0.34436500000000003	0.9402132473344084	0.06921875
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	unconditional	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	unconditional	100	40000.0	0.3	0.15611	0.021749728128398396	0.9803437500000001
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	unconditional	100	50000.0	0.84	0.203113625	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	unconditional	100	100000.0	0.84	0.34436500000000003	0.006324920938488269	0.9939812499999999
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	hom_carrier	84	1000.0	0.0	0.0003492559523809524	1.0	0.48533125
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	hom_carrier	84	4500.0	0.0	0.002405654761904761	1.0	0.41135625
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	hom_carrier	84	10000.0	0.0	0.007329166666666666	1.0	0.2722875
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	hom_carrier	84	20000.0	0.023809523809523808	0.045861904761904757	0.891801352483094	0.18853750000000002
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	hom_carrier	84	30000.0	0.08333333333333333	0.10037901785714284	0.7007787402657467	0.360925
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	hom_carrier	84	40000.0	0.35714285714285715	0.15602738095238095	0.007112411094861314	0.993625
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	hom_carrier	84	50000.0	1.0	0.2030988095238095	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p005	0.005	1	0.92	84	hom_carrier	84	100000.0	1.0	0.34430119047619046	0.0008124898438769515	0.9995999999999999
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	unconditional	100	20000.0	0.18	0.045883375000000004	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	unconditional	100	30000.0	0.33	0.10039962499999999	8.74989062636717e-05	0.999925
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	unconditional	100	40000.0	0.41	0.15611	0.0022624717191035114	0.9979125
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	unconditional	100	50000.0	0.42	0.203113625	0.015537305783677704	0.9856125
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	unconditional	100	100000.0	0.49	0.34436500000000003	0.13058586767665403	0.87469375
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	hom_carrier	36	1000.0	0.0	0.00034131944444444444	1.0	0.49385625
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	hom_carrier	36	4500.0	0.0	0.0024055555555555557	1.0	0.45915625
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	hom_carrier	36	10000.0	0.0	0.007332986111111113	1.0	0.384425
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	hom_carrier	36	20000.0	0.5	0.046096527777777785	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	hom_carrier	36	30000.0	0.7777777777777778	0.10037256944444446	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	hom_carrier	36	40000.0	1.0	0.156059375	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	hom_carrier	36	50000.0	1.0	0.20301736111111113	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p005	0.005	2	0.575	36	hom_carrier	36	100000.0	1.0	0.3441423611111111	0.001112486093923826	0.9994500000000001
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	unconditional	100	20000.0	0.11	0.045883375000000004	0.009737378282771466	0.99300625
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	unconditional	100	30000.0	0.15	0.10039962499999999	0.11817352283096462	0.8995062500000001
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	unconditional	100	40000.0	0.17	0.15611	0.380595242559468	0.65143125
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	unconditional	100	50000.0	0.2	0.203113625	0.4809189885126436	0.5476125000000001
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	unconditional	100	100000.0	0.83	0.34436500000000003	0.006899913751078112	0.9934
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	hom_carrier	83	1000.0	0.0	0.0003460843373493976	1.0	0.4856375
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	hom_carrier	83	4500.0	0.012048192771084338	0.0024268072289156625	0.1769977875276559	0.90095625
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	hom_carrier	83	10000.0	0.012048192771084338	0.007330271084337349	0.4519443506956163	0.7117375
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	hom_carrier	83	20000.0	0.13253012048192772	0.04592439759036144	0.002687466406669917	0.99825
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	hom_carrier	83	30000.0	0.18072289156626506	0.10040858433734938	0.045611929850876864	0.9626375
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	hom_carrier	83	40000.0	0.20481927710843373	0.15606475903614456	0.20390995112561092	0.81843125
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	hom_carrier	83	50000.0	0.24096385542168675	0.20305466867469876	0.2842214472319096	0.7392
introgressed	eas_introgressed_s0p005	0.005	3	0.91	83	hom_carrier	83	100000.0	1.0	0.3443864457831325	0.0008124898438769515	0.9995999999999999
introgressed	eas_introgressed_s0p005	0.005	4	0.99	98	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p005	0.005	4	0.99	98	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p005	0.005	4	0.99	98	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p005	0.005	4	0.99	98	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
introgressed	eas_introgressed_s0p005	0.005	4	0.99	98	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p005	0.005	4	0.99	98	unconditional	100	40000.0	0.4	0.15611	0.0027624654691816354	0.9974999999999999
introgressed	eas_introgressed_s0p005	0.005	4	0.99	98	unconditional	100	50000.0	0.43	0.203113625	0.01326233422082224	0.9877375
