position_0based	arm	threshold_years	genotype_class	method	n_replicates	mean_statistic
8650000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.00381045993534617
8660000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0038471702688248413
8670000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003953528570592311
8680000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003883677530826002
8690000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.004003817091146779
8700000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.004024421318096864
8710000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003894645099431705
8720000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0039057548767554425
8730000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003916447504680472
8740000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0039024070032380987
8750000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037713962885145592
8760000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037410955505992336
8770000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037212163849953293
8780000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0036864967948074057
8790000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003648066125138536
8800000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035791909730286298
8810000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035738108745272026
8820000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035859231003091585
8830000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003631710646096704
8840000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003671442309693821
8850000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003813445934453733
8860000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0038283590662158994
8870000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003832297039042871
8880000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003885318176962067
8890000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0038013836852647323
8900000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037522858115332848
8910000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037515491979705318
8920000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.00367124315879636
8930000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037532748994399613
8940000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.00375109709876991
8950000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037926598769826634
8960000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003767981642204548
8970000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037778690615700005
8980000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0037945518167132796
8990000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0036029382373167227
9000000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035428138700276837
9010000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003550395142326913
9020000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034749848652317664
9030000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034182616179860457
9040000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034458718076602226
9050000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003469144802779429
9060000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034988876339151122
9070000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035643122131628156
9080000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035234130231361995
9090000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035234548773837183
9100000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034908665278275517
9110000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003391381125941235
9120000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0032701676892897113
9130000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033088489934823286
9140000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0032599479298370147
9150000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0032468889512112
9160000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003268294971622572
9170000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003240695175398246
9180000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0031744765566022815
9190000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.00312733598834065
9200000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003135423965862106
9210000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0031008840182502524
9220000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0031771363304597417
9230000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003277087398719372
9240000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003302383904594107
9250000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033437359559517995
9260000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0032968886347796576
9270000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033313429694670216
9280000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003324285854931599
9290000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033030841992612867
9300000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033372471140810166
9310000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003362929009229062
9320000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003343326097681576
9330000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003255249361894147
9340000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003286102671103028
9350000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003277800409922673
9360000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0032799744446451386
9370000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003256966447172337
9380000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003521952550783427
9390000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.00353878466729764
9400000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003543720378002317
9410000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035362738130800876
9420000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035251462868964435
9430000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035556789155807653
9440000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035833265866710585
9450000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035907484364385814
9460000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003592310949184262
9470000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003577216689099637
9480000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035553638295579447
9490000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003557802801625549
9500000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003495296088610913
9510000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003576221660240678
9520000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035617835597132174
9530000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003542744122422901
9540000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035084859229375684
9550000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.00345442080468543
9560000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034055323636450964
9570000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003417391481695716
9580000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003413905159485824
9590000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034336604658566847
9600000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033669853946859296
9610000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003432755313185211
9620000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003425058256921204
9630000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.00343187509710582
9640000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035183519290166187
9650000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003431562097874965
9660000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003483579300853733
9670000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034538329662054923
9680000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003469318082445024
9690000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003420078430668071
9700000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003397127826073463
9710000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034342014574196334
9720000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034718474426370417
9730000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034590605629555727
9740000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034806350588169723
9750000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003484523953160905
9760000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033536170405424792
9770000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035041971872897945
9780000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003444733755730628
9790000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003349866891400275
9800000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033213780079970464
9810000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003308199942492118
9820000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003361390823048967
9830000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034035540231820657
9840000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034904836299556328
9850000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003463058191540339
9860000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0033778716346739178
9870000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003388653887657631
9880000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003398749290777094
9890000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003364159405477731
9900000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035373773942607802
9910000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0035371442440022293
9920000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003540091796521164
9930000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003478864813344391
9940000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.003488244182617145
9950000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034420245036639163
9960000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034578380506712814
9970000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034713666516879792
9980000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034257536741033913
9990000.0	introgressed_pulse_weak	5000.0	carrier_carrier	truth	78	0.0034478757554124583
0.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0029124479783342776
10000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0028228383326652524
20000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002777867875776705
30000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027847874096322543
40000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002810053450072751
50000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027835985122050856
60000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027859413965898878
70000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027619187688171314
80000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002828093548465556
90000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027924795193699885
100000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027510341995962036
110000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002730024049420055
120000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002731502880650832
130000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027122852040715587
140000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027388153046399772
150000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027468053138141523
160000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002670356972467121
170000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026572888569770586
180000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026907516315182152
190000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027286587005775857
200000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002725341116883267
210000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027465455001764367
220000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002738674676161125
230000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002723737487345027
240000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027136899875770926
250000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.00276753807472961
260000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027699848339780876
270000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027777624088458366
280000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.00279219570224292
290000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002761838198966072
300000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027829266175355377
310000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002769676990359061
320000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027705858483560494
330000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002717775858360593
340000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027292916121274624
350000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.00267282727810133
360000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002678983129539968
370000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026606301613719702
380000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002650298638837023
390000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026594785654099175
400000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026508838249245177
410000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026350554886905037
420000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026220236428108356
430000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002723391645130698
440000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002728086189166938
450000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027661861956594686
460000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0028407086607828537
470000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027569298635057703
480000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027823820393687738
490000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027954462727036696
500000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002764021415099524
510000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027815559043891016
520000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027311883709746076
530000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027205981003403097
540000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002739924843598357
550000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0027241079651007098
560000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002723020590234378
570000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026931668491547017
580000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002662352455381301
590000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002664236967266529
600000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002683144259688933
610000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024214181269245354
620000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024222319163951607
630000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024058414964894794
640000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002380041960916497
650000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0023839509254163418
660000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0023244611935624247
670000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002309509979485756
680000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0023178345811776784
690000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0023290609137222914
700000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0022974904024168595
710000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0023237121478579233
720000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024154964899548233
730000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024850360409219845
740000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002465459399131257
750000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024809641768990007
760000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024713479955786335
770000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024438673768081244
780000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024288534315148806
790000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024446209826949443
800000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024378932043839572
810000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002423817244795014
820000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024039230367121967
830000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002414970463434722
840000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024238733779705464
850000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024537664380342317
860000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024684308795527403
870000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024645620633313133
880000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024485187428800394
890000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024724813546466696
900000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024570002677345615
910000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025292492455679743
920000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002535044124650271
930000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025475147847897773
940000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025502490639654147
950000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025586905576992064
960000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002574707726587553
970000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025830199053583193
980000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025872689425569524
990000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.00258895395463494
1000000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025678517551212887
1010000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002572356067352779
1020000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025501564796353493
1030000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025501257384156362
1040000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002549362463311897
1050000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025353802134646577
1060000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002551520510590898
1070000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002539987786366607
1080000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002565633505546545
1090000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025841231265478666
1100000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025954568586853423
1110000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026239867923829167
1120000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025900060265169637
1130000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025955758144053397
1140000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026237128848736013
1150000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026250053487088393
1160000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002636855924939692
1170000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025161559409663447
1180000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025185724622180774
1190000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025426557141313474
1200000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025116838762308815
1210000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002531068251740935
1220000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0026108109865054336
1230000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002604975562032269
1240000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002600796361759761
1250000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002639408836778617
1260000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002714717155946858
1270000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002615908475014586
1280000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002585309529510027
1290000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025948474298300556
1300000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002600306999348753
1310000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002608660131610243
1320000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002587525232037262
1330000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025601033702190397
1340000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025113868476492386
1350000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024927323677872166
1360000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024783198955613513
1370000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.00246792643049772
1380000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002419539877445438
1390000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024040926175142516
1400000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002410958888065075
1410000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024182482481589084
1420000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024559598917891236
1430000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024281408602393594
1440000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002371033508242296
1450000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002404061477395332
1460000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002412135328582963
1470000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.00239779215913485
1480000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002393133616965868
1490000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0023886539698894796
1500000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.00250390276279076
1510000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024967519397546033
1520000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025054997131907513
1530000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002520188333708011
1540000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002534886627649294
1550000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0025156269565766816
1560000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002516417924712816
1570000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002510715267899792
1580000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002495292331345796
1590000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002530056443820663
1600000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024415232536297207
1610000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.00243573258174622
1620000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024278653746027793
1630000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002422903338358961
1640000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.002459764613060372
1650000.0	introgressed_pulse_weak	5000.0	carrier_noncarrier	truth	100	0.0024640248442102768
