arm	replicate_index	sample_af	threshold_years	genotype_class	n_pairs	method	statistic
neutral	15	0.0	5000.0	overall	10000	decode_meanp	0.0322037868
neutral	15	0.0	10000.0	overall	10000	truth	0.0076
neutral	15	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0076
neutral	15	0.0	10000.0	overall	10000	decode	0.0159
neutral	15	0.0	10000.0	overall	10000	decode_meanp	0.05833524748
neutral	15	0.0	20000.0	overall	10000	truth	0.0605
neutral	15	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0605
neutral	15	0.0	20000.0	overall	10000	decode	0.0588
neutral	15	0.0	20000.0	overall	10000	decode_meanp	0.09965515565
neutral	15	0.0	30000.0	overall	10000	truth	0.0943
neutral	15	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.0943
neutral	15	0.0	30000.0	overall	10000	decode	0.1
neutral	15	0.0	30000.0	overall	10000	decode_meanp	0.1315643196
neutral	15	0.0	40000.0	overall	10000	truth	0.1422
neutral	15	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1422
neutral	15	0.0	40000.0	overall	10000	decode	0.1283
neutral	15	0.0	40000.0	overall	10000	decode_meanp	0.1574022306
neutral	15	0.0	50000.0	overall	10000	truth	0.2205
neutral	15	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.2205
neutral	15	0.0	50000.0	overall	10000	decode	0.1569
neutral	15	0.0	50000.0	overall	10000	decode_meanp	0.1789416639
neutral	16	0.0	1000.0	overall	10000	truth	0.0005
neutral	16	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0005
neutral	16	0.0	1000.0	overall	10000	decode	0.0007
neutral	16	0.0	1000.0	overall	10000	decode_meanp	0.01289480694
neutral	16	0.0	5000.0	overall	10000	truth	0.0036
neutral	16	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0036
neutral	16	0.0	5000.0	overall	10000	decode	0.0051
neutral	16	0.0	5000.0	overall	10000	decode_meanp	0.06071465413
neutral	16	0.0	10000.0	overall	10000	truth	0.0084
neutral	16	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0084
neutral	16	0.0	10000.0	overall	10000	decode	0.0291
neutral	16	0.0	10000.0	overall	10000	decode_meanp	0.1109100127
neutral	16	0.0	20000.0	overall	10000	truth	0.0419
neutral	16	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0419
neutral	16	0.0	20000.0	overall	10000	decode	0.1069
neutral	16	0.0	20000.0	overall	10000	decode_meanp	0.1874746673
neutral	16	0.0	30000.0	overall	10000	truth	0.1188
neutral	16	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.1188
neutral	16	0.0	30000.0	overall	10000	decode	0.1665
neutral	16	0.0	30000.0	overall	10000	decode_meanp	0.2438822776
neutral	16	0.0	40000.0	overall	10000	truth	0.2083
neutral	16	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.2083
neutral	16	0.0	40000.0	overall	10000	decode	0.2254
neutral	16	0.0	40000.0	overall	10000	decode_meanp	0.2881029553
neutral	16	0.0	50000.0	overall	10000	truth	0.2095
neutral	16	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.2095
neutral	16	0.0	50000.0	overall	10000	decode	0.2579
neutral	16	0.0	50000.0	overall	10000	decode_meanp	0.3244150524
neutral	17	0.0	1000.0	overall	10000	truth	0.0002
neutral	17	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0002
neutral	17	0.0	1000.0	overall	10000	decode	0.0007
neutral	17	0.0	1000.0	overall	10000	decode_meanp	0.007782748959
neutral	17	0.0	5000.0	overall	10000	truth	0.0022
neutral	17	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0022
neutral	17	0.0	5000.0	overall	10000	decode	0.0029
neutral	17	0.0	5000.0	overall	10000	decode_meanp	0.0376009342
neutral	17	0.0	10000.0	overall	10000	truth	0.0062
neutral	17	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0062
neutral	17	0.0	10000.0	overall	10000	decode	0.0146
neutral	17	0.0	10000.0	overall	10000	decode_meanp	0.06990674436
neutral	17	0.0	20000.0	overall	10000	truth	0.032
neutral	17	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.032
neutral	17	0.0	20000.0	overall	10000	decode	0.0693
neutral	17	0.0	20000.0	overall	10000	decode_meanp	0.1189763216
neutral	17	0.0	30000.0	overall	10000	truth	0.1106
neutral	17	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.1106
neutral	17	0.0	30000.0	overall	10000	decode	0.1265
neutral	17	0.0	30000.0	overall	10000	decode_meanp	0.1540068325
neutral	17	0.0	40000.0	overall	10000	truth	0.1245
neutral	17	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1245
neutral	17	0.0	40000.0	overall	10000	decode	0.1603
neutral	17	0.0	40000.0	overall	10000	decode_meanp	0.1805972553
neutral	17	0.0	50000.0	overall	10000	truth	0.1946
neutral	17	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.1946
neutral	17	0.0	50000.0	overall	10000	decode	0.1874
neutral	17	0.0	50000.0	overall	10000	decode_meanp	0.2018634749
neutral	18	0.0	1000.0	overall	10000	truth	0.0003
neutral	18	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0003
neutral	18	0.0	1000.0	overall	10000	decode	0.0004
neutral	18	0.0	1000.0	overall	10000	decode_meanp	0.007963257579
neutral	18	0.0	5000.0	overall	10000	truth	0.003
neutral	18	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.003
neutral	18	0.0	5000.0	overall	10000	decode	0.0037
neutral	18	0.0	5000.0	overall	10000	decode_meanp	0.03847310315
neutral	18	0.0	10000.0	overall	10000	truth	0.0085
neutral	18	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0085
neutral	18	0.0	10000.0	overall	10000	decode	0.0158
neutral	18	0.0	10000.0	overall	10000	decode_meanp	0.07200638254
neutral	18	0.0	20000.0	overall	10000	truth	0.0551
neutral	18	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0551
neutral	18	0.0	20000.0	overall	10000	decode	0.0683
neutral	18	0.0	20000.0	overall	10000	decode_meanp	0.1256248446
neutral	18	0.0	30000.0	overall	10000	truth	0.0963
neutral	18	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.0963
neutral	18	0.0	30000.0	overall	10000	decode	0.1224
neutral	18	0.0	30000.0	overall	10000	decode_meanp	0.165973735
neutral	18	0.0	40000.0	overall	10000	truth	0.1553
neutral	18	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1553
neutral	18	0.0	40000.0	overall	10000	decode	0.1782
neutral	18	0.0	40000.0	overall	10000	decode_meanp	0.1974966678
neutral	18	0.0	50000.0	overall	10000	truth	0.2463
neutral	18	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.2463
neutral	18	0.0	50000.0	overall	10000	decode	0.2066
neutral	18	0.0	50000.0	overall	10000	decode_meanp	0.223044267
neutral	19	0.0	1000.0	overall	10000	truth	0.0003
neutral	19	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0003
neutral	19	0.0	1000.0	overall	10000	decode	0.0005
neutral	19	0.0	1000.0	overall	10000	decode_meanp	0.01079115564
neutral	19	0.0	5000.0	overall	10000	truth	0.0031
neutral	19	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0031
neutral	19	0.0	5000.0	overall	10000	decode	0.0053
neutral	19	0.0	5000.0	overall	10000	decode_meanp	0.05491613125
neutral	19	0.0	10000.0	overall	10000	truth	0.0092
neutral	19	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0092
neutral	19	0.0	10000.0	overall	10000	decode	0.0217
neutral	19	0.0	10000.0	overall	10000	decode_meanp	0.1046571473
neutral	19	0.0	20000.0	overall	10000	truth	0.0401
neutral	19	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0401
neutral	19	0.0	20000.0	overall	10000	decode	0.1057
neutral	19	0.0	20000.0	overall	10000	decode_meanp	0.1838983348
neutral	19	0.0	30000.0	overall	10000	truth	0.0843
neutral	19	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.0843
neutral	19	0.0	30000.0	overall	10000	decode	0.1917
neutral	19	0.0	30000.0	overall	10000	decode_meanp	0.2421549479
neutral	19	0.0	40000.0	overall	10000	truth	0.2212
neutral	19	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.2212
neutral	19	0.0	40000.0	overall	10000	decode	0.2639
neutral	19	0.0	40000.0	overall	10000	decode_meanp	0.2860384289
neutral	19	0.0	50000.0	overall	10000	truth	0.2332
neutral	19	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.2332
neutral	19	0.0	50000.0	overall	10000	decode	0.3064
neutral	19	0.0	50000.0	overall	10000	decode_meanp	0.320070204
neutral	20	0.0	1000.0	overall	10000	truth	0.0008
neutral	20	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0008
neutral	20	0.0	1000.0	overall	10000	decode	0.0007
neutral	20	0.0	1000.0	overall	10000	decode_meanp	0.01066471615
neutral	20	0.0	5000.0	overall	10000	truth	0.0031
neutral	20	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0031
neutral	20	0.0	5000.0	overall	10000	decode	0.0054
neutral	20	0.0	5000.0	overall	10000	decode_meanp	0.04964026938
neutral	20	0.0	10000.0	overall	10000	truth	0.0075
neutral	20	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0075
neutral	20	0.0	10000.0	overall	10000	decode	0.028
neutral	20	0.0	10000.0	overall	10000	decode_meanp	0.08955153394
neutral	20	0.0	20000.0	overall	10000	truth	0.0544
neutral	20	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0544
neutral	20	0.0	20000.0	overall	10000	decode	0.0875
neutral	20	0.0	20000.0	overall	10000	decode_meanp	0.1486091128
neutral	20	0.0	30000.0	overall	10000	truth	0.0939
neutral	20	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.0939
neutral	20	0.0	30000.0	overall	10000	decode	0.1412
neutral	20	0.0	30000.0	overall	10000	decode_meanp	0.1904115142
neutral	20	0.0	40000.0	overall	10000	truth	0.1426
neutral	20	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1426
neutral	20	0.0	40000.0	overall	10000	decode	0.1743
neutral	20	0.0	40000.0	overall	10000	decode_meanp	0.221805797
neutral	20	0.0	50000.0	overall	10000	truth	0.155
neutral	20	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.155
neutral	20	0.0	50000.0	overall	10000	decode	0.2291
neutral	20	0.0	50000.0	overall	10000	decode_meanp	0.2463766696
neutral	21	0.0	1000.0	overall	10000	truth	0.0003
neutral	21	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0003
neutral	21	0.0	1000.0	overall	10000	decode	0.0003
neutral	21	0.0	1000.0	overall	10000	decode_meanp	0.006242743829
neutral	21	0.0	5000.0	overall	10000	truth	0.0014
neutral	21	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0014
neutral	21	0.0	5000.0	overall	10000	decode	0.0032
neutral	21	0.0	5000.0	overall	10000	decode_meanp	0.03227613103
neutral	21	0.0	10000.0	overall	10000	truth	0.0072
neutral	21	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0072
neutral	21	0.0	10000.0	overall	10000	decode	0.0166
neutral	21	0.0	10000.0	overall	10000	decode_meanp	0.06315920222
neutral	21	0.0	20000.0	overall	10000	truth	0.0391
neutral	21	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0391
neutral	21	0.0	20000.0	overall	10000	decode	0.0557
neutral	21	0.0	20000.0	overall	10000	decode_meanp	0.1185372007
neutral	21	0.0	30000.0	overall	10000	truth	0.0746
neutral	21	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.0746
neutral	21	0.0	30000.0	overall	10000	decode	0.0927
neutral	21	0.0	30000.0	overall	10000	decode_meanp	0.1673940533
neutral	21	0.0	40000.0	overall	10000	truth	0.0861
neutral	21	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.0861
neutral	21	0.0	40000.0	overall	10000	decode	0.1307
neutral	21	0.0	40000.0	overall	10000	decode_meanp	0.2112595567
neutral	21	0.0	50000.0	overall	10000	truth	0.1712
neutral	21	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.1712
neutral	21	0.0	50000.0	overall	10000	decode	0.1794
neutral	21	0.0	50000.0	overall	10000	decode_meanp	0.2510472083
neutral	22	0.0	1000.0	overall	10000	truth	0.0004
neutral	22	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0004
neutral	22	0.0	1000.0	overall	10000	decode	0.0004
neutral	22	0.0	1000.0	overall	10000	decode_meanp	0.01669613502
neutral	22	0.0	5000.0	overall	10000	truth	0.0021
neutral	22	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0021
neutral	22	0.0	5000.0	overall	10000	decode	0.0052
neutral	22	0.0	5000.0	overall	10000	decode_meanp	0.08144471613
neutral	22	0.0	10000.0	overall	10000	truth	0.0055
neutral	22	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0055
neutral	22	0.0	10000.0	overall	10000	decode	0.0188
neutral	22	0.0	10000.0	overall	10000	decode_meanp	0.152761674
neutral	22	0.0	20000.0	overall	10000	truth	0.0376
neutral	22	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0376
neutral	22	0.0	20000.0	overall	10000	decode	0.082
neutral	22	0.0	20000.0	overall	10000	decode_meanp	0.2675488625
neutral	22	0.0	30000.0	overall	10000	truth	0.116
neutral	22	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.116
neutral	22	0.0	30000.0	overall	10000	decode	0.1872
neutral	22	0.0	30000.0	overall	10000	decode_meanp	0.3548575289
neutral	22	0.0	40000.0	overall	10000	truth	0.1936
neutral	22	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1936
neutral	22	0.0	40000.0	overall	10000	decode	0.3197
neutral	22	0.0	40000.0	overall	10000	decode_meanp	0.4229086109
neutral	22	0.0	50000.0	overall	10000	truth	0.3407
neutral	22	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.3407
neutral	22	0.0	50000.0	overall	10000	decode	0.4313
neutral	22	0.0	50000.0	overall	10000	decode_meanp	0.4770736057
neutral	23	0.0	1000.0	overall	10000	truth	0.0001
neutral	23	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0001
neutral	23	0.0	1000.0	overall	10000	decode	0.0002
neutral	23	0.0	1000.0	overall	10000	decode_meanp	0.008824418761
neutral	23	0.0	5000.0	overall	10000	truth	0.0017
neutral	23	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0017
neutral	23	0.0	5000.0	overall	10000	decode	0.0036
neutral	23	0.0	5000.0	overall	10000	decode_meanp	0.04679290295
neutral	23	0.0	10000.0	overall	10000	truth	0.0059
neutral	23	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0059
neutral	23	0.0	10000.0	overall	10000	decode	0.0179
neutral	23	0.0	10000.0	overall	10000	decode_meanp	0.09210857926
neutral	23	0.0	20000.0	overall	10000	truth	0.0372
neutral	23	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0372
neutral	23	0.0	20000.0	overall	10000	decode	0.0663
neutral	23	0.0	20000.0	overall	10000	decode_meanp	0.1710316053
neutral	23	0.0	30000.0	overall	10000	truth	0.0878
neutral	23	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.0878
neutral	23	0.0	30000.0	overall	10000	decode	0.1173
neutral	23	0.0	30000.0	overall	10000	decode_meanp	0.2361667519
neutral	23	0.0	40000.0	overall	10000	truth	0.1413
neutral	23	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1413
neutral	23	0.0	40000.0	overall	10000	decode	0.1886
neutral	23	0.0	40000.0	overall	10000	decode_meanp	0.2907280902
neutral	23	0.0	50000.0	overall	10000	truth	0.1546
neutral	23	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.1546
neutral	23	0.0	50000.0	overall	10000	decode	0.2389
neutral	23	0.0	50000.0	overall	10000	decode_meanp	0.3372238574
neutral	24	0.0	1000.0	overall	10000	truth	0.0002
neutral	24	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0002
neutral	24	0.0	1000.0	overall	10000	decode	0.0004
neutral	24	0.0	1000.0	overall	10000	decode_meanp	0.01327672971
neutral	24	0.0	5000.0	overall	10000	truth	0.0027
neutral	24	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0027
neutral	24	0.0	5000.0	overall	10000	decode	0.0055
neutral	24	0.0	5000.0	overall	10000	decode_meanp	0.06596163074
neutral	24	0.0	10000.0	overall	10000	truth	0.0062
neutral	24	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0062
neutral	24	0.0	10000.0	overall	10000	decode	0.029
neutral	24	0.0	10000.0	overall	10000	decode_meanp	0.1241343284
neutral	24	0.0	20000.0	overall	10000	truth	0.0429
neutral	24	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0429
neutral	24	0.0	20000.0	overall	10000	decode	0.0915
neutral	24	0.0	20000.0	overall	10000	decode_meanp	0.2181621114
neutral	24	0.0	30000.0	overall	10000	truth	0.1045
neutral	24	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.1045
neutral	24	0.0	30000.0	overall	10000	decode	0.1563
neutral	24	0.0	30000.0	overall	10000	decode_meanp	0.2911267891
neutral	24	0.0	40000.0	overall	10000	truth	0.1435
neutral	24	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1435
neutral	24	0.0	40000.0	overall	10000	decode	0.2692
neutral	24	0.0	40000.0	overall	10000	decode_meanp	0.3498803159
neutral	24	0.0	50000.0	overall	10000	truth	0.2307
neutral	24	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.2307
neutral	24	0.0	50000.0	overall	10000	decode	0.3596
neutral	24	0.0	50000.0	overall	10000	decode_meanp	0.3985238914
neutral	25	0.0	1000.0	overall	10000	truth	0.0005
neutral	25	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0005
neutral	25	0.0	1000.0	overall	10000	decode	0.0006
neutral	25	0.0	1000.0	overall	10000	decode_meanp	0.009269507934
neutral	25	0.0	5000.0	overall	10000	truth	0.004
neutral	25	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.004
neutral	25	0.0	5000.0	overall	10000	decode	0.0065
neutral	25	0.0	5000.0	overall	10000	decode_meanp	0.04287937091
neutral	25	0.0	10000.0	overall	10000	truth	0.0098
neutral	25	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0098
neutral	25	0.0	10000.0	overall	10000	decode	0.0308
neutral	25	0.0	10000.0	overall	10000	decode_meanp	0.07701313823
neutral	25	0.0	20000.0	overall	10000	truth	0.04
neutral	25	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.04
neutral	25	0.0	20000.0	overall	10000	decode	0.0841
neutral	25	0.0	20000.0	overall	10000	decode_meanp	0.1268141234
neutral	25	0.0	30000.0	overall	10000	truth	0.1088
neutral	25	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.1088
neutral	25	0.0	30000.0	overall	10000	decode	0.1277
neutral	25	0.0	30000.0	overall	10000	decode_meanp	0.1611206648
neutral	25	0.0	40000.0	overall	10000	truth	0.1792
neutral	25	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1792
neutral	25	0.0	40000.0	overall	10000	decode	0.1669
neutral	25	0.0	40000.0	overall	10000	decode_meanp	0.1863378226
neutral	25	0.0	50000.0	overall	10000	truth	0.2734
neutral	25	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.2734
neutral	25	0.0	50000.0	overall	10000	decode	0.1931
neutral	25	0.0	50000.0	overall	10000	decode_meanp	0.2059354012
neutral	26	0.0	1000.0	overall	10000	truth	0.0004
neutral	26	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0004
neutral	26	0.0	1000.0	overall	10000	decode	0.0006
neutral	26	0.0	1000.0	overall	10000	decode_meanp	0.006458482124
neutral	26	0.0	5000.0	overall	10000	truth	0.0033
neutral	26	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0033
neutral	26	0.0	5000.0	overall	10000	decode	0.0041
neutral	26	0.0	5000.0	overall	10000	decode_meanp	0.0301596733
neutral	26	0.0	10000.0	overall	10000	truth	0.0063
neutral	26	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0063
neutral	26	0.0	10000.0	overall	10000	decode	0.0179
neutral	26	0.0	10000.0	overall	10000	decode_meanp	0.05595151021
neutral	26	0.0	20000.0	overall	10000	truth	0.0435
neutral	26	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0435
neutral	26	0.0	20000.0	overall	10000	decode	0.0567
neutral	26	0.0	20000.0	overall	10000	decode_meanp	0.0967655753
neutral	26	0.0	30000.0	overall	10000	truth	0.1434
neutral	26	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.1434
neutral	26	0.0	30000.0	overall	10000	decode	0.0963
neutral	26	0.0	30000.0	overall	10000	decode_meanp	0.127179298
neutral	26	0.0	40000.0	overall	10000	truth	0.1596
neutral	26	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.1596
neutral	26	0.0	40000.0	overall	10000	decode	0.1228
neutral	26	0.0	40000.0	overall	10000	decode_meanp	0.1505840673
neutral	26	0.0	50000.0	overall	10000	truth	0.1633
neutral	26	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.1633
neutral	26	0.0	50000.0	overall	10000	decode	0.1505
neutral	26	0.0	50000.0	overall	10000	decode_meanp	0.1691873181
neutral	27	0.0	1000.0	overall	10000	truth	0.0003
neutral	27	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0003
neutral	27	0.0	1000.0	overall	10000	decode	0.0005
neutral	27	0.0	1000.0	overall	10000	decode_meanp	0.02411378546
neutral	27	0.0	5000.0	overall	10000	truth	0.0026
neutral	27	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0026
neutral	27	0.0	5000.0	overall	10000	decode	0.0045
neutral	27	0.0	5000.0	overall	10000	decode_meanp	0.1165158461
neutral	27	0.0	10000.0	overall	10000	truth	0.0082
neutral	27	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.0082
neutral	27	0.0	10000.0	overall	10000	decode	0.0305
neutral	27	0.0	10000.0	overall	10000	decode_meanp	0.213939642
neutral	27	0.0	20000.0	overall	10000	truth	0.0471
neutral	27	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0471
neutral	27	0.0	20000.0	overall	10000	decode	0.2093
neutral	27	0.0	20000.0	overall	10000	decode_meanp	0.3574263434
neutral	27	0.0	30000.0	overall	10000	truth	0.1353
neutral	27	0.0	30000.0	noncarrier_noncarrier	10000	truth	0.1353
neutral	27	0.0	30000.0	overall	10000	decode	0.4184
neutral	27	0.0	30000.0	overall	10000	decode_meanp	0.4537702427
neutral	27	0.0	40000.0	overall	10000	truth	0.2022
neutral	27	0.0	40000.0	noncarrier_noncarrier	10000	truth	0.2022
neutral	27	0.0	40000.0	overall	10000	decode	0.5365
neutral	27	0.0	40000.0	overall	10000	decode_meanp	0.5207901962
neutral	27	0.0	50000.0	overall	10000	truth	0.3329
neutral	27	0.0	50000.0	noncarrier_noncarrier	10000	truth	0.3329
neutral	27	0.0	50000.0	overall	10000	decode	0.5823
neutral	27	0.0	50000.0	overall	10000	decode_meanp	0.5691877986
neutral	28	0.0	1000.0	overall	10000	truth	0.0004
neutral	28	0.0	1000.0	noncarrier_noncarrier	10000	truth	0.0004
neutral	28	0.0	1000.0	overall	10000	decode	0.0005
neutral	28	0.0	1000.0	overall	10000	decode_meanp	0.007205933819
neutral	28	0.0	5000.0	overall	10000	truth	0.0017
neutral	28	0.0	5000.0	noncarrier_noncarrier	10000	truth	0.0017
neutral	28	0.0	5000.0	overall	10000	decode	0.004
neutral	28	0.0	5000.0	overall	10000	decode_meanp	0.03552992752
neutral	28	0.0	10000.0	overall	10000	truth	0.008
neutral	28	0.0	10000.0	noncarrier_noncarrier	10000	truth	0.008
neutral	28	0.0	10000.0	overall	10000	decode	0.0155
neutral	28	0.0	10000.0	overall	10000	decode_meanp	0.06721532246
neutral	28	0.0	20000.0	overall	10000	truth	0.0461
neutral	28	0.0	20000.0	noncarrier_noncarrier	10000	truth	0.0461
