onset_years,source,pair_class,position_0based,mean_tmrca_years,mean_tmrca_years_n_regions,mean_tmrca_years_lower95,mean_tmrca_years_upper95,frac_recent_5000,frac_recent_5000_n_regions,frac_recent_5000_lower95,frac_recent_5000_upper95,frac_recent_10000,frac_recent_10000_n_regions,frac_recent_10000_lower95,frac_recent_10000_upper95,frac_recent_20000,frac_recent_20000_n_regions,frac_recent_20000_lower95,frac_recent_20000_upper95,frac_recent_30000,frac_recent_30000_n_regions,frac_recent_30000_lower95,frac_recent_30000_upper95,frac_recent_40000,frac_recent_40000_n_regions,frac_recent_40000_lower95,frac_recent_40000_upper95,frac_recent_50000,frac_recent_50000_n_regions,frac_recent_50000_lower95,frac_recent_50000_upper95
50000,truth,all pairs,5690000,528403.121,100,460426.106,596380.136,0.002663,100,0.00256215294,0.00276384706,0.007646,100,0.00744653044,0.00784546956,0.047533,100,0.0456615013,0.0494044987,0.104203,100,0.09856293,0.10984307,0.15898,100,0.147941925,0.170018075,0.210587,100,0.194652214,0.226521786
50000,truth,all pairs,5700000,513518.914,100,442437.563,584600.266,0.002685,100,0.00258716662,0.00278283338,0.007681,100,0.00748072907,0.00788127093,0.048133,100,0.0462724108,0.0499935892,0.105287,100,0.099158726,0.111415274,0.161824,100,0.149804025,0.173843975,0.211615,100,0.195151415,0.228078585
50000,truth,all pairs,5710000,523056.345,100,458630.613,587482.076,0.002689,100,0.00259332369,0.00278467631,0.007669,100,0.00746254944,0.00787545056,0.048236,100,0.0463851006,0.0500868994,0.104743,100,0.09911679,0.11036921,0.159551,100,0.148591006,0.170510994,0.205775,100,0.19037587,0.22117413
50000,truth,all pairs,5720000,547388.064,100,491171.936,603604.191,0.00269,100,0.00259240573,0.00278759427,0.007688,100,0.00747553852,0.00790046148,0.048046,100,0.0461542528,0.0499377472,0.103106,100,0.0976528472,0.108559153,0.158591,100,0.147547321,0.169634679,0.20301,100,0.188085917,0.217934083
50000,truth,all pairs,5730000,513558.965,100,452754.663,574363.266,0.002668,100,0.00256949799,0.00276650201,0.007679,100,0.00746055774,0.00789744226,0.048174,100,0.0463105455,0.0500374545,0.105292,100,0.0984934789,0.112090521,0.162712,100,0.151563108,0.173860892,0.207294,100,0.192245381,0.222342619
50000,truth,all pairs,5740000,557026.154,100,495768.945,618283.363,0.00267,100,0.00257314199,0.00276685801,0.007668,100,0.00745459348,0.00788140652,0.048446,100,0.0464662326,0.0504257674,0.105013,100,0.0983877574,0.111638243,0.162417,100,0.15066204,0.17417196,0.207642,100,0.191943346,0.223340654
50000,truth,all pairs,5750000,549368.242,100,485902.458,612834.026,0.002675,100,0.00257463837,0.00277536163,0.007634,100,0.00742430928,0.00784369072,0.048667,100,0.0466888049,0.0506451951,0.105351,100,0.0985871023,0.112114898,0.164645,100,0.15254708,0.17674292,0.204795,100,0.19131938,0.21827062
50000,truth,all pairs,5760000,523709.843,100,457360.709,590058.977,0.002663,100,0.00256310386,0.00276289614,0.007572,100,0.0073524539,0.0077915461,0.04814,100,0.0462782165,0.0500017835,0.104781,100,0.098000396,0.111561604,0.162407,100,0.15088347,0.17393053,0.203053,100,0.189820772,0.216285228
50000,truth,all pairs,5770000,527814.941,100,461518.262,594111.619,0.002654,100,0.00255801142,0.00274998858,0.007514,100,0.00730448383,0.00772351617,0.048225,100,0.0463290888,0.0501209112,0.10617,100,0.0986065271,0.113733473,0.164574,100,0.152355799,0.176792201,0.207634,100,0.19329972,0.22196828
50000,truth,all pairs,5780000,473660.671,100,417464.608,529856.734,0.002638,100,0.00254216234,0.00273383766,0.007543,100,0.00733723325,0.00774876675,0.047273,100,0.0456239007,0.0489220993,0.105919,100,0.098699425,0.113138575,0.160115,100,0.149397337,0.170832663,0.205315,100,0.19167605,0.21895395
50000,truth,all pairs,5790000,513412.222,100,456588.771,570235.674,0.002635,100,0.00254022241,0.00272977759,0.007494,100,0.00728089298,0.00770710702,0.04738,100,0.0456713399,0.0490886601,0.104684,100,0.0981435103,0.11122449,0.160199,100,0.14965566,0.17074234,0.203115,100,0.189943125,0.216286875
50000,truth,all pairs,5800000,543975.084,100,476405.536,611544.633,0.002634,100,0.00253969164,0.00272830836,0.007517,100,0.00730736931,0.00772663069,0.047235,100,0.0454974753,0.0489725247,0.103873,100,0.0979383775,0.109807623,0.16335,100,0.152873878,0.173826122,0.205193,100,0.192842504,0.217543496
50000,truth,all pairs,5810000,505374.133,100,454202.94,556545.325,0.002633,100,0.00254161128,0.00272438872,0.007528,100,0.00732248805,0.00773351195,0.046502,100,0.0447688602,0.0482351398,0.104099,100,0.0975575309,0.110640469,0.161071,100,0.149589708,0.172552292,0.203962,100,0.190633828,0.217290172
50000,truth,all pairs,5820000,505237.018,100,449389.278,561084.758,0.002662,100,0.00256834499,0.00275565501,0.007551,100,0.00733217212,0.00776982788,0.046691,100,0.0449381421,0.0484438579,0.104107,100,0.097750599,0.110463401,0.158592,100,0.149429189,0.167754811,0.204468,100,0.191106116,0.217829884
50000,truth,all pairs,5830000,532827.09,100,461047.787,604606.392,0.002668,100,0.00257472368,0.00276127632,0.007549,100,0.00733245573,0.00776554427,0.046923,100,0.0453542327,0.0484917673,0.104765,100,0.0984163856,0.111113614,0.15785,100,0.148489213,0.167210787,0.203607,100,0.189304145,0.217909855
50000,truth,all pairs,5840000,479058.218,100,424889.004,533227.432,0.002682,100,0.00258684531,0.00277715469,0.007553,100,0.00734154842,0.00776445158,0.046751,100,0.0451127118,0.0483892882,0.104259,100,0.0980314611,0.110486539,0.155045,100,0.145781632,0.164308368,0.200631,100,0.186417948,0.214844052
50000,truth,all pairs,5850000,514526.635,100,450103.199,578950.072,0.002692,100,0.00259546361,0.00278853639,0.007611,100,0.00740061487,0.00782138513,0.04653,100,0.0448683585,0.0481916415,0.105015,100,0.0985235994,0.111506401,0.157187,100,0.148004779,0.166369221,0.204039,100,0.1895331,0.2185449
50000,truth,all pairs,5860000,506831.065,100,444398.97,569263.161,0.002683,100,0.00258611921,0.00277988079,0.007503,100,0.00727887573,0.00772712427,0.046402,100,0.0446286859,0.0481753141,0.102301,100,0.0964025017,0.108199498,0.155765,100,0.1473726,0.1641574,0.201681,100,0.187335059,0.216026941
50000,truth,all pairs,5870000,464395.403,100,410405.512,518385.294,0.002673,100,0.00257289706,0.00277310294,0.007489,100,0.00727405204,0.00770394796,0.04641,100,0.0446552523,0.0481647477,0.102603,100,0.097175809,0.108030191,0.158181,100,0.149044107,0.167317893,0.206963,100,0.193009952,0.220916048
50000,truth,all pairs,5880000,493281.286,100,430868.272,555694.3,0.002662,100,0.00256261774,0.00276138226,0.007501,100,0.00728346627,0.00771853373,0.046533,100,0.0447977067,0.0482682933,0.101979,100,0.096500266,0.107457734,0.158799,100,0.149710036,0.167887964,0.209806,100,0.196137363,0.223474637
50000,truth,all pairs,5890000,553404.385,100,489734.227,617074.542,0.002655,100,0.00255495587,0.00275504413,0.007485,100,0.00726704839,0.00770295161,0.04675,100,0.0450173616,0.0484826384,0.101855,100,0.0967278954,0.106982105,0.15973,100,0.150391527,0.169068473,0.209379,100,0.195667402,0.223090598
50000,truth,all pairs,5900000,519211.139,100,460429.978,577992.299,0.002657,100,0.00255135356,0.00276264644,0.007479,100,0.00725619552,0.00770180448,0.046641,100,0.0448466867,0.0484353133,0.102667,100,0.09754178,0.10779222,0.161837,100,0.152774101,0.170899899,0.211112,100,0.197388781,0.224835219
50000,truth,all pairs,5910000,543157.683,100,469526.045,616789.322,0.002673,100,0.00256980627,0.00277619373,0.007553,100,0.00732899998,0.00777700002,0.046377,100,0.044471651,0.048282349,0.102823,100,0.0976251833,0.108020817,0.158108,100,0.149594664,0.166621336,0.210602,100,0.196210633,0.224993367
50000,truth,all pairs,5920000,513651.607,100,453117.575,574185.639,0.002663,100,0.00256235031,0.00276364969,0.007533,100,0.00731253246,0.00775346754,0.046247,100,0.0444059483,0.0480880517,0.101816,100,0.096942305,0.106689695,0.157467,100,0.149043874,0.165890126,0.205618,100,0.194395299,0.216840701
50000,truth,all pairs,5930000,592205.737,100,515061.623,669349.85,0.002653,100,0.0025474967,0.0027585033,0.007551,100,0.00734503544,0.00775696456,0.045831,100,0.0440965099,0.0475654901,0.100756,100,0.0957666285,0.105745372,0.15856,100,0.149717698,0.167402302,0.208708,100,0.194151607,0.223264393
50000,truth,all pairs,5940000,519390.001,100,453162.008,585617.994,0.002653,100,0.00254700781,0.00275899219,0.007614,100,0.00741235715,0.00781564285,0.046215,100,0.0443881781,0.0480418219,0.101548,100,0.0965716743,0.106524326,0.161157,100,0.151718449,0.170595551,0.211606,100,0.196300992,0.226911008
50000,truth,all pairs,5950000,473008.974,100,413322.086,532695.863,0.00267,100,0.00256255281,0.00277744719,0.007655,100,0.00745203309,0.00785796691,0.046406,100,0.0445267045,0.0482852955,0.10258,100,0.097155978,0.108004022,0.159687,100,0.150571226,0.168802774,0.212226,100,0.195870232,0.228581768
50000,truth,all pairs,5960000,510009.603,100,443784.264,576234.943,0.002665,100,0.00255147426,0.00277852574,0.007635,100,0.00744133788,0.00782866212,0.046274,100,0.0443488816,0.0481991184,0.101433,100,0.0960642924,0.106801708,0.160018,100,0.150150287,0.169885713,0.212471,100,0.196122066,0.228819934
50000,truth,all pairs,5970000,511055.555,100,437876.125,584234.984,0.00265,100,0.00253594566,0.00276405434,0.007622,100,0.007419834,0.007824166,0.046113,100,0.0443014472,0.0479245528,0.100832,100,0.0958364386,0.105827561,0.160413,100,0.150541119,0.170284881,0.212341,100,0.196155745,0.228526255
50000,truth,all pairs,5980000,507901.533,100,443970.141,571832.925,0.002658,100,0.00254298455,0.00277301545,0.007607,100,0.00741006189,0.00780393811,0.04597,100,0.0441962834,0.0477437166,0.101101,100,0.0957667544,0.106435246,0.158215,100,0.148868371,0.167561629,0.208348,100,0.193259844,0.223436156
50000,truth,all pairs,5990000,481927.39,100,424195.665,539659.116,0.002661,100,0.00254724609,0.00277475391,0.007625,100,0.00742301516,0.00782698484,0.045744,100,0.0441056297,0.0473823703,0.099781,100,0.0946865668,0.104875433,0.157088,100,0.147924805,0.166251195,0.213215,100,0.196581392,0.229848608
50000,truth,all pairs,6000000,495404.866,100,433440.511,557369.22,0.00263,100,0.00251738433,0.00274261567,0.00764,100,0.00743666849,0.00784333151,0.046204,100,0.0444476384,0.0479603616,0.100302,100,0.0954979395,0.105106061,0.156955,100,0.14757318,0.16633682,0.210709,100,0.195121114,0.226296886
50000,truth,all pairs,6010000,516896.441,100,459048.178,574744.704,0.002604,100,0.00249568944,0.00271231056,0.007612,100,0.00741809357,0.00780590643,0.045973,100,0.0441554614,0.0477905386,0.099589,100,0.0949002349,0.104277765,0.156221,100,0.146652482,0.165789518,0.212279,100,0.197474884,0.227083116
50000,truth,all pairs,6020000,496623.424,100,446442.507,546804.342,0.002596,100,0.0024869211,0.0027050789,0.007584,100,0.00739283161,0.00777516839,0.046139,100,0.0443295774,0.0479484226,0.099213,100,0.0945833042,0.103842696,0.153548,100,0.144190054,0.162905946,0.20751,100,0.193368035,0.221651965
50000,truth,all pairs,6030000,595559.077,100,521699.52,669418.633,0.002581,100,0.0024733607,0.0026886393,0.007623,100,0.00741988658,0.00782611342,0.045534,100,0.0438745314,0.0471934686,0.100025,100,0.0952835208,0.104766479,0.155875,100,0.146421553,0.165328447,0.208756,100,0.195364893,0.222147107
50000,truth,all pairs,6040000,602477.786,100,534310.054,670645.519,0.002572,100,0.00246182699,0.00268217301,0.007666,100,0.00746260552,0.00786939448,0.045938,100,0.0441610414,0.0477149586,0.099809,100,0.0949538565,0.104664144,0.15618,100,0.144960896,0.167399104,0.211014,100,0.196762322,0.225265678
50000,truth,all pairs,6050000,484763.869,100,435635.295,533892.442,0.002572,100,0.00246143064,0.00268256936,0.007637,100,0.00742926358,0.00784473642,0.045818,100,0.0441230259,0.0475129741,0.100835,100,0.0958713036,0.105798696,0.160122,100,0.148840404,0.171403596,0.20867,100,0.195373346,0.221966654
50000,truth,all pairs,6060000,490329.016,100,436257.681,544400.351,0.002566,100,0.00245578585,0.00267621415,0.007627,100,0.00741422849,0.00783977151,0.045724,100,0.0440660613,0.0473819387,0.101572,100,0.0965644471,0.106579553,0.16052,100,0.148444641,0.172595359,0.211576,100,0.197917495,0.225234505
50000,truth,all pairs,6070000,512833.604,100,445010.178,580657.03,0.002563,100,0.00245554707,0.00267045293,0.007574,100,0.00735887219,0.00778912781,0.045896,100,0.0441547587,0.0476372413,0.100977,100,0.095726164,0.106227836,0.160776,100,0.148354484,0.173197516,0.212962,100,0.199118558,0.226805442
50000,truth,all pairs,6080000,461586.384,100,405906.963,517265.805,0.002567,100,0.00246064822,0.00267335178,0.007533,100,0.00731629858,0.00774970142,0.045622,100,0.0438813397,0.0473626603,0.10137,100,0.0961469116,0.106593088,0.164463,100,0.152140438,0.176785562,0.214787,100,0.201540173,0.228033827
50000,truth,all pairs,6090000,501960.264,100,429496.684,574423.844,0.002554,100,0.00244748512,0.00266051488,0.007551,100,0.00733275445,0.00776924555,0.045514,100,0.0437063143,0.0473216857,0.099962,100,0.0947732739,0.105150726,0.165006,100,0.152742895,0.177269105,0.219189,100,0.204084095,0.234293905
50000,truth,all pairs,6100000,470450.405,100,407207.318,533693.491,0.002564,100,0.00246120533,0.00266679467,0.0075,100,0.00729067411,0.00770932589,0.045614,100,0.0438443811,0.0473836189,0.100261,100,0.0954044791,0.105117521,0.167947,100,0.155420993,0.180473007,0.219029,100,0.203579315,0.234478685
50000,truth,all pairs,6110000,479775.847,100,432813.378,526738.316,0.002586,100,0.00248241527,0.00268958473,0.007512,100,0.00730221333,0.00772178667,0.045611,100,0.043916933,0.047305067,0.099419,100,0.0945722895,0.104265711,0.166819,100,0.155486397,0.178151603,0.223877,100,0.208679692,0.239074308
50000,truth,all pairs,6120000,497945.267,100,439424.029,556466.505,0.002591,100,0.00248687629,0.00269512371,0.007541,100,0.00734179628,0.00774020372,0.045625,100,0.0438395291,0.0474104709,0.09974,100,0.0950435838,0.104436416,0.169787,100,0.157010712,0.182563288,0.225846,100,0.21091632,0.24077568
50000,truth,all pairs,6130000,516322.16,100,446798.427,585845.892,0.002591,100,0.00248907659,0.00269292341,0.007525,100,0.0073252325,0.0077247675,0.045726,100,0.0437775128,0.0476744872,0.100686,100,0.0955438513,0.105828149,0.168091,100,0.156339547,0.179842453,0.225199,100,0.210616501,0.239781499
50000,truth,all pairs,6140000,466647.746,100,410080.124,523215.369,0.002584,100,0.0024847002,0.0026832998,0.007498,100,0.00730368995,0.00769231005,0.045877,100,0.0440455417,0.0477084583,0.099939,100,0.0951053476,0.104772652,0.166313,100,0.155290351,0.177335649,0.223778,100,0.208566394,0.238989606
50000,truth,all pairs,6150000,507119.572,100,447197.063,567042.082,0.00261,100,0.00250896206,0.00271103794,0.00752,100,0.00731512918,0.00772487082,0.045569,100,0.0437003772,0.0474376228,0.099449,100,0.0942857297,0.10461227,0.163632,100,0.152981143,0.174282857,0.217455,100,0.203579151,0.231330849
50000,truth,all pairs,6160000,453195.074,100,399742.679,506647.469,0.002622,100,0.00251943539,0.00272456461,0.007545,100,0.00733661905,0.00775338095,0.045567,100,0.0435996908,0.0475343092,0.100047,100,0.0949305515,0.105163448,0.164436,100,0.153815296,0.175056704,0.218703,100,0.205124537,0.232281463
50000,truth,all pairs,6170000,475124.935,100,414810.979,535438.891,0.002614,100,0.00250623792,0.00272176208,0.007507,100,0.00729005647,0.00772394353,0.046007,100,0.0439646683,0.0480493317,0.101738,100,0.0966550636,0.106820936,0.163039,100,0.1530851,0.1729929,0.217801,100,0.203628935,0.231973065
50000,truth,all pairs,6180000,483914.283,100,433811.965,534016.601,0.002599,100,0.00249717809,0.00270082191,0.007514,100,0.00731016021,0.00771783979,0.045876,100,0.0438655442,0.0478864558,0.102509,100,0.0975696896,0.10744831,0.162674,100,0.152808129,0.172539871,0.213884,100,0.201981789,0.225786211
50000,truth,all pairs,6190000,503184.324,100,437952.92,568415.728,0.00258,100,0.00248141243,0.00267858757,0.007519,100,0.0073084297,0.0077295703,0.045906,100,0.0439030419,0.0479089581,0.103034,100,0.097542814,0.108525186,0.158476,100,0.148777516,0.168174484,0.206515,100,0.194583933,0.218446067
50000,truth,all pairs,6200000,480993.257,100,421423.952,540562.562,0.002574,100,0.00247394613,0.00267405387,0.007506,100,0.00729395935,0.00771804065,0.045677,100,0.0436896992,0.0476643008,0.102258,100,0.0967948321,0.107721168,0.159475,100,0.149035514,0.169914486,0.210684,100,0.196953735,0.224414265
50000,truth,all pairs,6210000,566988.024,100,496867.601,637108.446,0.002549,100,0.0024507966,0.0026472034,0.007476,100,0.00726156654,0.00769043346,0.045974,100,0.0439945637,0.0479534363,0.102468,100,0.0973064334,0.107629567,0.157101,100,0.147494572,0.166707428,0.208073,100,0.194248105,0.221897895
50000,truth,all pairs,6220000,524281.097,100,470587.88,577974.313,0.002546,100,0.00244532008,0.00264667992,0.007474,100,0.00725979849,0.00768820151,0.045899,100,0.0438201852,0.0479778148,0.103368,100,0.0979986059,0.108737394,0.158071,100,0.148643007,0.167498993,0.206403,100,0.192764888,0.220041112
50000,truth,all pairs,6230000,513927.415,100,462275.466,565579.364,0.002549,100,0.00244432775,0.00265367225,0.007462,100,0.00723726749,0.00768673251,0.045838,100,0.043826048,0.047849952,0.102957,100,0.097370375,0.108543625,0.160179,100,0.150249565,0.170108435,0.204055,100,0.191322311,0.216787689
50000,truth,all pairs,6240000,501311.343,100,434519.474,568103.212,0.002547,100,0.0024418365,0.0026521635,0.007408,100,0.00718017602,0.00763582398,0.045634,100,0.0436156609,0.0476523391,0.101245,100,0.0965026084,0.105987392,0.157207,100,0.147897684,0.166516316,0.206386,100,0.19043369,0.22233831
50000,truth,all pairs,6250000,505187.592,100,447574.268,562800.916,0.002557,100,0.00245146655,0.00266253345,0.007469,100,0.00723093247,0.00770706753,0.045831,100,0.0438970807,0.0477649193,0.100569,100,0.0959448979,0.105193102,0.159766,100,0.149250321,0.170281679,0.210198,100,0.194375735,0.226020265
50000,truth,all pairs,6260000,512588.193,100,449563.332,575613.055,0.002548,100,0.00244275995,0.00265324005,0.00741,100,0.00717545307,0.00764454693,0.045606,100,0.0437281737,0.0474838263,0.100613,100,0.0959813075,0.105244693,0.160125,100,0.15023539,0.17001461,0.210099,100,0.194671474,0.225526526
50000,truth,all pairs,6270000,431326.207,100,386201.373,476451.041,0.002563,100,0.00246043248,0.00266556752,0.007414,100,0.00718087282,0.00764712718,0.045483,100,0.0437608309,0.0472051691,0.09859,100,0.0944078328,0.102772167,0.158051,100,0.149299885,0.166802115,0.210666,100,0.194187161,0.227144839
50000,truth,all pairs,6280000,474785.002,100,423104.735,526465.268,0.002575,100,0.00247547398,0.00267452602,0.007411,100,0.00718607089,0.00763592911,0.045591,100,0.0437261344,0.0474558656,0.097955,100,0.0937056063,0.102204394,0.157418,100,0.148608204,0.166227796,0.21173,100,0.195200836,0.228259164
50000,truth,all pairs,6290000,493457.811,100,441909.603,545006.018,0.002586,100,0.00248435302,0.00268764698,0.007431,100,0.00719833942,0.00766366058,0.045915,100,0.0440186966,0.0478113034,0.097751,100,0.0933342412,0.102167759,0.157877,100,0.149204782,0.166549218,0.210018,100,0.195456127,0.224579873
50000,truth,all pairs,6300000,518108.274,100,447846.081,588370.468,0.002587,100,0.00248232167,0.00269167833,0.007429,100,0.00719088904,0.00766711096,0.046068,100,0.0440911607,0.0480448393,0.096763,100,0.092544831,0.100981169,0.156129,100,0.148235886,0.164022114,0.213243,100,0.197649974,0.228836026
50000,truth,all pairs,6310000,559730.213,100,499925.554,619534.873,0.002578,100,0.00247967175,0.00267632825,0.007431,100,0.00719589091,0.00766610909,0.045772,100,0.0438309717,0.0477130283,0.097587,100,0.09269769,0.10247631,0.156447,100,0.148586655,0.164307345,0.210855,100,0.195261377,0.226448623
