source,pair_class,position_0based,n_pairs,mean_tmrca_years,count_recent_5000,frac_recent_5000,count_recent_10000,frac_recent_10000,count_recent_20000,frac_recent_20000,count_recent_30000,frac_recent_30000,count_recent_40000,frac_recent_40000,count_recent_50000,frac_recent_50000,replicate,onset_years,sample_af
decoded,ref/ref,5000000,1847,564906.090791561,23,0.012452625879805,80,0.0433134813210611,180,0.0974553329723876,247,0.1337303735787764,292,0.1580942068218733,394,0.2133188955062263,69,50000,0.5725
decoded,alt/ref,5000000,4883,1119258.6354373696,0,0.0,0,0.0,0,0.0,1,0.0002047921359819,4,0.0008191685439279,7,0.0014335449518738,69,50000,0.5725
decoded,alt/alt,5000000,3270,81951.987187882,39,0.0119266055045871,249,0.0761467889908256,706,0.2159021406727828,1538,0.4703363914373089,1821,0.5568807339449541,2034,0.6220183486238532,69,50000,0.5725
decoded,all pairs,5000000,10000,677670.4464637062,62,0.0062,329,0.0329,886,0.0886,1786,0.1786,2117,0.2117,2435,0.2435,69,50000,0.5725
truth,ref/ref,5000000,1847,611914.9972929074,14,0.0075798592311857,25,0.0135354629128316,129,0.0698429886302111,204,0.110449377368706,274,0.1483486735246345,332,0.1797509474824039,69,50000,0.5725
truth,alt/ref,5000000,4883,968327.8722097072,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,50000,0.5725
truth,alt/alt,5000000,3270,34416.016819571865,17,0.0051987767584097,69,0.0211009174311926,496,0.1516819571865443,1228,0.3755351681957186,2246,0.6868501529051988,3270,1.0,69,50000,0.5725
truth,all pairs,5000000,10000,597109.2375,31,0.0031,94,0.0094,625,0.0625,1432,0.1432,2520,0.252,3602,0.3602,69,50000,0.5725
decoded,ref/ref,5000000,3,507328.09520486806,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,70,50000,0.98
decoded,alt/ref,5000000,390,1177803.4679256538,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,50000,0.98
decoded,alt/alt,5000000,9607,29395.139425358346,70,0.0072863537004267,1019,0.106068491724784,3901,0.4060580826480691,6445,0.6708649942750078,7731,0.8047257208285625,8573,0.8923701467679817,70,50000,0.98
decoded,all pairs,5000000,10000,74326.44412360371,71,0.0071,1020,0.102,3902,0.3902,6446,0.6446,7732,0.7732,8574,0.8574,70,50000,0.98
truth,ref/ref,5000000,3,220041.66666666663,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,70,50000,0.98
truth,alt/ref,5000000,390,771125.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,50000,0.98
truth,alt/alt,5000000,9607,37566.4749661705,31,0.0032268137816175,79,0.0082231706047673,498,0.051837202040179,1498,0.1559279691891329,3491,0.363380868116998,8701,0.9056937649630478,70,50000,0.98
truth,all pairs,5000000,10000,66230.0,32,0.0032,80,0.008,499,0.0499,1499,0.1499,3492,0.3492,8702,0.8702,70,50000,0.98
decoded,ref/ref,5000000,21,113293.09004018948,1,0.0476190476190476,5,0.238095238095238,14,0.6666666666666666,14,0.6666666666666666,15,0.7142857142857143,16,0.7619047619047619,71,50000,0.95
decoded,alt/ref,5000000,941,974570.9056384404,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71,50000,0.95
decoded,alt/alt,5000000,9038,25614.36352959275,55,0.0060854171276831,494,0.0546581102013719,3827,0.4234343881389688,6428,0.7112192963044921,7900,0.8740871874308476,8517,0.9423545032086744,71,50000,0.95
decoded,all pairs,5000000,10000,115095.29946770756,56,0.0056,499,0.0499,3841,0.3841,6442,0.6442,7915,0.7915,8533,0.8533,71,50000,0.95
truth,ref/ref,5000000,21,75476.19047619047,1,0.0476190476190476,2,0.0952380952380952,18,0.8571428571428571,18,0.8571428571428571,18,0.8571428571428571,18,0.8571428571428571,71,50000,0.95
truth,alt/ref,5000000,941,884375.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71,50000,0.95
truth,alt/alt,5000000,9038,40968.79840672715,18,0.001991591059969,66,0.0073025005532197,568,0.0628457623368001,1309,0.1448329276388581,4494,0.4972339013055986,4692,0.5191414029652578,71,50000,0.95
truth,all pairs,5000000,10000,120405.7875,19,0.0019,68,0.0068,586,0.0586,1327,0.1327,4512,0.4512,4710,0.471,71,50000,0.95
decoded,ref/ref,5000000,1610,684708.1397634071,9,0.0055900621118012,39,0.024223602484472,94,0.0583850931677018,174,0.1080745341614906,231,0.1434782608695652,253,0.1571428571428571,72,50000,0.59
decoded,alt/ref,5000000,4920,1624187.7028342728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,50000,0.59
decoded,alt/alt,5000000,3470,54414.96518697179,34,0.0097982708933717,170,0.0489913544668587,1100,0.3170028818443804,2035,0.5864553314121037,2425,0.6988472622478387,2713,0.7818443804034582,72,50000,0.59
decoded,all pairs,5000000,10000,928220.3532162498,43,0.0043,209,0.0209,1194,0.1194,2209,0.2209,2656,0.2656,2966,0.2966,72,50000,0.59
truth,ref/ref,5000000,1610,464154.4254658385,8,0.0049689440993788,20,0.0124223602484472,95,0.0590062111801242,150,0.093167701863354,272,0.168944099378882,338,0.2099378881987577,72,50000,0.59
truth,alt/ref,5000000,4920,1825404.9449325104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,50000,0.59
truth,alt/alt,5000000,3470,28675.0,17,0.0048991354466858,41,0.0118155619596541,472,0.1360230547550432,2484,0.715850144092219,3470,1.0,3470,1.0,72,50000,0.59
truth,all pairs,5000000,10000,982778.3204067952,25,0.0025,61,0.0061,567,0.0567,2634,0.2634,3742,0.3742,3808,0.3808,72,50000,0.59
decoded,ref/ref,5000000,43,130606.77708266483,5,0.1162790697674418,8,0.1860465116279069,9,0.2093023255813953,10,0.2325581395348837,12,0.2790697674418604,13,0.3023255813953488,73,50000,0.935
decoded,alt/ref,5000000,1221,1204737.7135648627,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,50000,0.935
decoded,alt/alt,5000000,8736,64906.749551486646,54,0.0061813186813186,257,0.0294184981684981,1343,0.153731684981685,2856,0.3269230769230769,4233,0.4845467032967033,5424,0.6208791208791209,73,50000,0.935
decoded,all pairs,5000000,10000,204362.62037590396,59,0.0059,265,0.0265,1352,0.1352,2866,0.2866,4245,0.4245,5437,0.5437,73,50000,0.935
truth,ref/ref,5000000,43,294046.511627907,3,0.0697674418604651,5,0.1162790697674418,9,0.2093023255813953,12,0.2790697674418604,12,0.2790697674418604,12,0.2790697674418604,73,50000,0.935
truth,alt/ref,5000000,1221,1581109.9223149954,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,50000,0.935
truth,alt/alt,5000000,8736,42631.41025641026,24,0.0027472527472527,72,0.0082417582417582,457,0.052312271062271,1195,0.136790293040293,2807,0.3213141025641026,3854,0.4411630036630036,73,50000,0.935
truth,all pairs,5000000,10000,231560.7215146609,27,0.0027,77,0.0077,466,0.0466,1207,0.1207,2819,0.2819,3866,0.3866,73,50000,0.935
decoded,ref/ref,5000000,78,107889.43760265352,1,0.0128205128205128,3,0.0384615384615384,11,0.141025641025641,13,0.1666666666666666,16,0.2051282051282051,19,0.2435897435897435,74,50000,0.9175
decoded,alt/ref,5000000,1597,1912033.9517304169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,50000,0.9175
decoded,alt/alt,5000000,8325,50107.53929923096,55,0.0066066066066066,242,0.029069069069069,1381,0.1658858858858858,2659,0.3193993993993994,4165,0.5003003003003003,5153,0.618978978978979,74,50000,0.9175
decoded,all pairs,5000000,10000,347907.886171258,56,0.0056,245,0.0245,1392,0.1392,2672,0.2672,4181,0.4181,5172,0.5172,74,50000,0.9175
truth,ref/ref,5000000,78,59842.94871794872,1,0.0128205128205128,1,0.0128205128205128,7,0.0897435897435897,14,0.1794871794871795,18,0.2307692307692307,18,0.2307692307692307,74,50000,0.9175
truth,alt/ref,5000000,1597,1453251.8270883723,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,50000,0.9175
truth,alt/alt,5000000,8325,37317.97297297297,30,0.0036036036036036,96,0.0115315315315315,531,0.0637837837837837,1563,0.1877477477477477,6317,0.7587987987987987,7007,0.8416816816816817,74,50000,0.9175
truth,all pairs,5000000,10000,263618.30428601307,31,0.0031,97,0.0097,538,0.0538,1577,0.1577,6335,0.6335,7025,0.7025,74,50000,0.9175
decoded,ref/ref,5000000,588,242745.03557984132,4,0.0068027210884353,13,0.0221088435374149,48,0.0816326530612244,89,0.151360544217687,112,0.1904761904761904,127,0.2159863945578231,75,50000,0.7575
decoded,alt/ref,5000000,3663,1162703.5055783775,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,50000,0.7575
decoded,alt/alt,5000000,5749,29348.42172201056,49,0.0085232214298138,455,0.0791441989911288,2162,0.3760654026787267,3457,0.6013219690380935,4261,0.7411723778048356,5073,0.8824143329274656,75,50000,0.7575
decoded,all pairs,5000000,10000,457044.1098334382,53,0.0053,468,0.0468,2210,0.221,3546,0.3546,4373,0.4373,5200,0.52,75,50000,0.7575
truth,ref/ref,5000000,588,195639.45578231293,4,0.0068027210884353,9,0.0153061224489795,43,0.0731292517006802,57,0.096938775510204,100,0.1700680272108843,126,0.2142857142857142,75,50000,0.7575
truth,alt/ref,5000000,3663,1909024.4900153729,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,50000,0.7575
truth,alt/alt,5000000,5749,33355.90972343016,21,0.0036528091842059,68,0.0118281440250478,693,0.1205427030787963,2900,0.5044355540093929,2900,0.5044355540093929,5749,1.0,75,50000,0.7575
truth,all pairs,5000000,10000,729955.5831926309,25,0.0025,77,0.0077,736,0.0736,2957,0.2957,3000,0.3,5875,0.5875,75,50000,0.7575
decoded,ref/ref,5000000,4064,50258.93005605615,24,0.0059055118110236,178,0.0437992125984251,820,0.2017716535433071,1445,0.3555610236220472,1944,0.4783464566929133,2296,0.5649606299212598,76,50000,0.3625
decoded,alt/ref,5000000,4584,1098979.4980200084,0,0.0,0,0.0,0,0.0,2,0.00043630017452,2,0.00043630017452,2,0.00043630017452,76,50000,0.3625
decoded,alt/alt,5000000,1352,25380.62468553051,29,0.0214497041420118,85,0.0628698224852071,738,0.5458579881656804,1099,0.8128698224852071,1175,0.8690828402366864,1262,0.933431952662722,76,50000,0.3625
decoded,all pairs,5000000,10000,527628.8915246369,53,0.0053,263,0.0263,1558,0.1558,2546,0.2546,3121,0.3121,3560,0.356,76,50000,0.3625
truth,ref/ref,5000000,4064,66322.28100393701,14,0.0034448818897637,29,0.0071358267716535,321,0.0789862204724409,712,0.1751968503937007,1297,0.3191437007874015,1755,0.4318405511811024,76,50000,0.3625
truth,alt/ref,5000000,4584,1018500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76,50000,0.3625
truth,alt/alt,5000000,1352,23650.05547337278,15,0.011094674556213,46,0.0340236686390532,332,0.2455621301775148,1352,1.0,1352,1.0,1352,1.0,76,50000,0.3625
truth,all pairs,5000000,10000,497031.2625,29,0.0029,75,0.0075,653,0.0653,2064,0.2064,2649,0.2649,3107,0.3107,76,50000,0.3625
decoded,ref/ref,5000000,209,67679.42223883558,8,0.0382775119617224,18,0.0861244019138756,37,0.1770334928229665,50,0.2392344497607655,67,0.3205741626794258,86,0.4114832535885167,77,50000,0.8525
decoded,alt/ref,5000000,2510,927819.520639278,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0011952191235059,77,50000,0.8525
decoded,alt/alt,5000000,7281,40996.11569205953,57,0.0078285949732179,258,0.0354346930366707,1008,0.138442521631644,2630,0.361214118939706,4143,0.5690152451586321,5292,0.7268232385661311,77,50000,0.8525
decoded,all pairs,5000000,10000,264146.471440639,65,0.0065,276,0.0276,1045,0.1045,2680,0.268,4210,0.421,5381,0.5381,77,50000,0.8525
truth,ref/ref,5000000,209,83497.60765550239,7,0.0334928229665071,15,0.0717703349282296,47,0.2248803827751196,49,0.2344497607655502,73,0.3492822966507177,88,0.4210526315789473,77,50000,0.8525
truth,alt/ref,5000000,2510,1031125.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,77,50000,0.8525
truth,alt/alt,5000000,7281,39068.912237330034,21,0.0028842192006592,68,0.0093393764592775,588,0.080758137618459,1590,0.2183765966213432,2186,0.3002334844114819,7281,1.0,77,50000,0.8525
truth,all pairs,5000000,10000,289003.55,28,0.0028,83,0.0083,635,0.0635,1639,0.1639,2259,0.2259,7369,0.7369,77,50000,0.8525
decoded,ref/ref,5000000,134,160532.8984125551,3,0.0223880597014925,8,0.0597014925373134,14,0.1044776119402985,26,0.1940298507462686,29,0.2164179104477611,48,0.3582089552238806,78,50000,0.895
decoded,alt/ref,5000000,1831,1373973.249235777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78,50000,0.895
decoded,alt/alt,5000000,8035,28118.853189937767,52,0.0064716863721219,487,0.0606098319850653,2895,0.3602986932171748,5310,0.6608587429993777,6599,0.8212818917237088,7271,0.9049159925326696,78,50000,0.895
decoded,all pairs,5000000,10000,276319.141311914,55,0.0055,495,0.0495,2909,0.2909,5336,0.5336,6628,0.6628,7319,0.7319,78,50000,0.895
truth,ref/ref,5000000,134,90054.10447761194,2,0.0149253731343283,4,0.0298507462686567,23,0.1716417910447761,23,0.1716417910447761,55,0.4104477611940298,93,0.6940298507462687,78,50000,0.895
truth,alt/ref,5000000,1831,971250.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78,50000,0.895
truth,alt/alt,5000000,8035,41866.661481020536,25,0.0031113876789047,83,0.0103298070939639,550,0.0684505289359054,1343,0.1671437461107654,2382,0.2964530180460485,4312,0.5366521468574984,78,50000,0.895
truth,all pairs,5000000,10000,212682.4625,27,0.0027,87,0.0087,573,0.0573,1366,0.1366,2437,0.2437,4405,0.4405,78,50000,0.895
decoded,ref/ref,5000000,35,592960.6723667433,1,0.0285714285714285,2,0.0571428571428571,9,0.2571428571428571,11,0.3142857142857143,12,0.3428571428571428,12,0.3428571428571428,79,50000,0.9375
decoded,alt/ref,5000000,1163,1137690.0747656557,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,50000,0.9375
decoded,alt/alt,5000000,8802,48316.02791369137,62,0.0070438536696205,347,0.0394228584412633,1723,0.195750965689616,3320,0.3771870029538741,4520,0.5135196546239491,5296,0.6016814360372642,79,50000,0.9375
decoded,all pairs,5000000,10000,176916.48581816052,63,0.0063,349,0.0349,1732,0.1732,3331,0.3331,4532,0.4532,5308,0.5308,79,50000,0.9375
truth,ref/ref,5000000,35,228635.7142857143,1,0.0285714285714285,2,0.0571428571428571,11,0.3142857142857143,12,0.3428571428571428,12,0.3428571428571428,12,0.3428571428571428,79,50000,0.9375
truth,alt/ref,5000000,1163,764875.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,50000,0.9375
truth,alt/alt,5000000,8802,38751.86037264258,26,0.0029538741195182,86,0.009770506703022,481,0.0546466712110883,1049,0.1191774596682572,3017,0.3427630084071801,8802,1.0,79,50000,0.9375
truth,all pairs,5000000,10000,123864.575,27,0.0027,88,0.0088,492,0.0492,1061,0.1061,3029,0.3029,8814,0.8814,79,50000,0.9375
decoded,ref/ref,5000000,80,218862.1177771728,3,0.0375,13,0.1625,14,0.175,20,0.25,21,0.2625,23,0.2875,80,50000,0.9175
decoded,alt/ref,5000000,1508,1667750.4799376072,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,50000,0.9175
decoded,alt/alt,5000000,8412,71676.60855317852,41,0.0048739895387541,355,0.0422016167379933,1580,0.1878269139324774,2957,0.3515216357584403,4377,0.5203281027104137,5181,0.6159058487874465,80,50000,0.9175
decoded,all pairs,5000000,10000,313542.03243174235,44,0.0044,368,0.0368,1594,0.1594,2977,0.2977,4398,0.4398,5204,0.5204,80,50000,0.9175
truth,ref/ref,5000000,80,240603.125,2,0.025,5,0.0625,13,0.1625,14,0.175,27,0.3375,27,0.3375,80,50000,0.9175
truth,alt/ref,5000000,1508,2155391.8287431714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,50000,0.9175
truth,alt/alt,5000000,8412,35801.667261055634,16,0.0019020446980504,56,0.0066571564431764,590,0.0701378982406086,1847,0.2195672848311935,5885,0.6995958155016643,8412,1.0,80,50000,0.9175
truth,all pairs,5000000,10000,357074.2752744703,18,0.0018,61,0.0061,603,0.0603,1861,0.1861,5912,0.5912,8439,0.8439,80,50000,0.9175
decoded,ref/ref,5000000,257,247221.5638534774,0,0.0,6,0.0233463035019455,24,0.0933852140077821,39,0.1517509727626459,55,0.2140077821011673,63,0.245136186770428,81,50000,0.835
decoded,alt/ref,5000000,2753,1414687.455222709,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,50000,0.835
decoded,alt/alt,5000000,6990,68474.00097746825,54,0.007725321888412,377,0.053934191702432,1340,0.1917024320457797,2241,0.3206008583690987,3139,0.4490701001430615,3742,0.5353361945636623,81,50000,0.835
decoded,all pairs,5000000,10000,443680.3772970965,54,0.0054,383,0.0383,1364,0.1364,2280,0.228,3194,0.3194,3805,0.3805,81,50000,0.835
truth,ref/ref,5000000,257,217472.27626459143,1,0.0038910505836575,5,0.0194552529182879,27,0.1050583657587548,36,0.1400778210116731,55,0.2140077821011673,55,0.2140077821011673,81,50000,0.835
truth,alt/ref,5000000,2753,2060340.065610851,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,50000,0.835
truth,alt/alt,5000000,6990,32834.04864091559,30,0.0042918454935622,71,0.0101573676680972,1065,0.1523605150214592,2292,0.3278969957081545,5117,0.7320457796852646,6990,1.0,81,50000,0.835
truth,all pairs,5000000,10000,595751.6575626673,31,0.0031,76,0.0076,1092,0.1092,2328,0.2328,5172,0.5172,7045,0.7045,81,50000,0.835
decoded,ref/ref,5000000,101,351959.098812397,1,0.0099009900990099,2,0.0198019801980198,8,0.0792079207920792,14,0.1386138613861386,17,0.1683168316831683,17,0.1683168316831683,82,50000,0.895
decoded,alt/ref,5000000,1853,1313855.4593523631,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,50000,0.895
decoded,alt/alt,5000000,8046,33317.48249213925,47,0.0058414118816803,475,0.0590355456127268,2415,0.3001491424310216,4589,0.5703455132985334,5979,0.7431021625652499,6702,0.8329604772557793,82,50000,0.895
decoded,all pairs,5000000,10000,273819.44992917334,48,0.0048,477,0.0477,2423,0.2423,4603,0.4603,5996,0.5996,6719,0.6719,82,50000,0.895
truth,ref/ref,5000000,101,283107.6732673267,0,0.0,1,0.0099009900990099,11,0.1089108910891089,16,0.1584158415841584,17,0.1683168316831683,19,0.1881188118811881,82,50000,0.895
truth,alt/ref,5000000,1853,1553164.344591753,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,50000,0.895
truth,alt/alt,5000000,8046,37654.09830971911,21,0.0026099925428784,75,0.0093214019388516,675,0.0838926174496644,2719,0.3379318916231668,4822,0.5993040019885657,4822,0.5993040019885657,82,50000,0.895
truth,all pairs,5000000,10000,320957.22805285186,21,0.0021,76,0.0076,686,0.0686,2735,0.2735,4839,0.4839,4841,0.4841,82,50000,0.895
decoded,ref/ref,5000000,456,302326.01659213146,11,0.0241228070175438,22,0.0482456140350877,39,0.0855263157894736,81,0.1776315789473684,96,0.2105263157894736,118,0.2587719298245614,83,50000,0.78
decoded,alt/ref,5000000,3520,1191603.995553631,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,50000,0.78
decoded,alt/alt,5000000,6024,51541.41452503117,40,0.0066401062416998,213,0.0353585657370517,1161,0.1927290836653386,2487,0.4128486055776892,3391,0.5629150066401063,4011,0.6658366533864541,83,50000,0.78
decoded,all pairs,5000000,10000,464279.22090135823,51,0.0051,235,0.0235,1200,0.12,2568,0.2568,3487,0.3487,4129,0.4129,83,50000,0.78
truth,ref/ref,5000000,456,611236.1721343816,7,0.0153508771929824,8,0.0175438596491228,33,0.0723684210526315,47,0.1030701754385964,75,0.1644736842105263,80,0.175438596491228,83,50000,0.78
truth,alt/ref,5000000,3520,895239.1891275268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,50000,0.78
truth,alt/alt,5000000,6024,32475.659860557767,22,0.0036520584329349,65,0.0107901726427622,519,0.0861553784860557,2677,0.4443891102257636,4279,0.7103253652058433,6024,1.0,83,50000,0.78
truth,all pairs,5000000,10000,362559.9015222172,29,0.0029,73,0.0073,552,0.0552,2724,0.2724,4354,0.4354,6104,0.6104,83,50000,0.78
decoded,ref/ref,5000000,338,334709.8201652965,0,0.0,14,0.0414201183431952,26,0.0769230769230769,47,0.1390532544378698,60,0.1775147928994082,65,0.1923076923076923,84,50000,0.81
decoded,alt/ref,5000000,3088,1281771.6093657576,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,50000,0.81
decoded,alt/alt,5000000,6574,42170.45559430027,75,0.0114085792515972,472,0.0717979920900517,1512,0.2299969577121995,2703,0.4111651962275631,3794,0.577121995740797,4577,0.6962275631274718,84,50000,0.81
decoded,all pairs,5000000,10000,434847.1224014259,75,0.0075,486,0.0486,1538,0.1538,2750,0.275,3854,0.3854,4642,0.4642,84,50000,0.81
truth,ref/ref,5000000,338,220720.41420118345,0,0.0,6,0.0177514792899408,20,0.059171597633136,49,0.1449704142011834,53,0.1568047337278106,66,0.1952662721893491,84,50000,0.81
truth,alt/ref,5000000,3088,1544489.850675181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,50000,0.81
truth,alt/alt,5000000,6574,34812.652114390025,21,0.0031944021904472,79,0.0120170368116823,876,0.1332522056586553,2679,0.407514450867052,3336,0.5074536051110435,6574,1.0,84,50000,0.81
truth,all pairs,5000000,10000,507284.6533884959,21,0.0021,85,0.0085,896,0.0896,2728,0.2728,3389,0.3389,6640,0.664,84,50000,0.81
decoded,ref/ref,5000000,8,172515.5157854105,2,0.25,3,0.375,7,0.875,7,0.875,7,0.875,7,0.875,85,50000,0.9675
decoded,alt/ref,5000000,669,1088347.2193407658,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,50000,0.9675
decoded,alt/alt,5000000,9323,56662.57310499081,53,0.0056848653866781,406,0.0435482140941757,3046,0.3267188673173871,4956,0.5315885444599378,6168,0.6615896170760485,6787,0.727984554328006,85,50000,0.9675
decoded,all pairs,5000000,10000,125774.9582923085,55,0.0055,409,0.0409,3053,0.3053,4963,0.4963,6175,0.6175,6794,0.6794,85,50000,0.9675
truth,ref/ref,5000000,8,161221.60287576515,2,0.25,3,0.375,7,0.875,7,0.875,7,0.875,7,0.875,85,50000,0.9675
truth,alt/ref,5000000,669,822082.0117591468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,50000,0.9675
truth,alt/alt,5000000,9323,42871.51399764024,22,0.0023597554435267,73,0.007830097608066,523,0.0560978225892952,1140,0.122278236619114,3541,0.3798133647967393,9323,1.0,85,50000,0.9675
truth,all pairs,5000000,10000,95095.37636898752,24,0.0024,76,0.0076,530,0.053,1147,0.1147,3548,0.3548,9330,0.933,85,50000,0.9675
decoded,ref/ref,5000000,40,677349.7186341358,1,0.025,3,0.075,4,0.1,9,0.225,9,0.225,9,0.225,86,50000,0.93
