simulation_class	demography_id	target_allele_frequency	selection_coefficient	statistic_scope	metric	statistic	threshold_years	n_units	mean_tree_truth	mean_gamma_smc	bias_gamma_minus_truth	mae	rmse	pearson_r	spearman_rho	sign_agreement_fraction	truth_positive_fraction	gamma_positive_fraction
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	10	0.0158389656186	0.0349919266509	0.0191529610323	0.0194253653287	0.0225492909772	0.331211283326	0.324114956536	0.8	0.8	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.0365412870996	0.0566214155837	0.020080128484	0.020080128484	0.0234832302888	0.692215737242	0.477952119399	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.0791507493388	0.0838678873764	0.00471713803759	0.0244522269531	0.0306453823061	0.380206588438	0.159028099407	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.119321187188	0.105552595485	-0.0137685917023	0.048431155107	0.0601142342302	0.404043051858	0	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.153467528651	0.124793703734	-0.0286738249174	0.0556782457421	0.0675198638128	0.473934181304	0.478787878788	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.162004114017	0.142438854191	-0.0195652598258	0.0540032361099	0.0706057470716	0.345100042728	0.432934877657	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	10	0.004	0.0113993156709	0.0073993156709	0.0073993156709	0.00793731690012	0.852544017956	0.852802865422	0.4	0.4	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	10	0.014	0.0316401669188	0.0176401669188	0.0176401669188	0.0206634554418	0.399754075996	0.555672502311	0.8	0.8	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	10	0.033	0.0518785603695	0.0188785603695	0.0188785603695	0.0214506099203	0.787421079641	0.696886801517	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	10	0.075	0.0770303929488	0.0020303929488	0.0207634951417	0.0268311555737	0.463662747513	0.391453783156	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	10	0.112	0.0966774739601	-0.0153225260399	0.0444157567875	0.0530021170609	0.408360737453	0.00609767433319	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	10	0.142	0.113901217839	-0.0280987821611	0.0492580466509	0.0570683404378	0.491887589785	0.447886476972	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	10	0.15	0.129559631377	-0.0204403686234	0.0462390998392	0.0597163954901	0.370482486969	0.432172875503	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	-253.61999515	-60.63607223	192.98392292	457.80894736	592.453744956	0.982906976816	0.939393939394	1	0.3	0.3
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	10	0.0717813080357	0.0938767235168	0.0220954154811	0.0220954154811	0.0225176655287	0.900114145854	0.866666666667	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	10	0.0761671666667	0.0937492421226	0.0175820754559	0.0175820754559	0.0182822717928	0.992612953891	0.975757575758	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.00185780081303	-0.00168763982626	-0.00354544063929	0.00553682196984	0.0065227936839	0.991325699768	0.866666666667	0.9	0.4	0.3
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0743093658536	0.0954368819488	0.0211275160952	0.0211275160952	0.0214246714843	0.864943078942	0.806060606061	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	normalized_cdf_area	cdf_area_overall	0	10	0.07390959	0.0951095372034	0.0211999472034	0.0211999472034	0.0214917025505	0.804559970386	0.793939393939	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	10	0.000221428571429	0.00854187016251	0.00832044159109	0.00832044159109	0.00894205551308	0.0110192608163	0.0580258853186	0.1	0.1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	10	0.0126901785714	0.0306032127027	0.0179130341313	0.0179130341313	0.0181623143547	0.930448247361	0.890909090909	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	10	0.02856875	0.0543910198618	0.0258222698618	0.0258222698618	0.0259214013316	0.973436677438	0.963636363636	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	10	0.0580625	0.0871374496225	0.0290749496224	0.0290749496224	0.0296189652822	0.857760052909	0.721212121212	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	10	0.0868839285714	0.113021017353	0.0261370887819	0.0261370887819	0.0268876133233	0.834719624423	0.624242424242	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	10	0.113640178571	0.134680235405	0.0210400568341	0.0210400568341	0.0221160044464	0.819854857372	0.830303030303	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	10	0.1448375	0.153397016614	0.0085595166143	0.0095520479595	0.0114957224297	0.860278457343	0.721212121212	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	10	0	0.00865755030157	0.00865755030157	0.00865755030157	0.0125807423413			0	0	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	10	0.02425	0.0338579590125	0.00960795901246	0.0117788591426	0.0138650427511	0.974826255366	0.766928898925	0.7	0.7	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	10	0.0356	0.0581402223386	0.0225402223386	0.0225402223386	0.0245558997986	0.970119551842	0.927272727273	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	10	0.0651333333333	0.0881219346553	0.0229886013219	0.0229886013219	0.0249888289444	0.983469581716	0.975757575758	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	10	0.0902666666667	0.111701798191	0.0214351315247	0.0214351315247	0.0224524977059	0.990046762716	0.963636363636	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	10	0.116216666667	0.131862582945	0.0156459162784	0.0156459162784	0.0184144724554	0.974677935932	0.963636363636	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	10	0.141433333333	0.149634384271	0.00820105093747	0.00976003360787	0.0139013286486	0.967435707582	0.963636363636	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00340257126065	-0.00161983917004	0.00178273209062	0.00626668855733	0.00952266446042	0.248040082385	0.316110882714	0.7	0	0.3
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.010765060241	0.00152284714436	-0.00924221309659	0.0107023803114	0.0136758679651	0.970808600049	0.818181818182	0.8	0.4	0.4
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.00483748163385	0.00155129782513	-0.00328618380872	0.00909058135408	0.0111422339349	0.962601624897	0.90303030303	0.9	0.5	0.4
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.00446340973651	-0.00097502107564	-0.00543843081215	0.00779253604065	0.0106329068206	0.987667088309	0.878787878788	1	0.3	0.3
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	-0.00058807914587	-0.00279243494444	-0.00220435579857	0.00594453327541	0.00770531079751	0.987224381082	0.90303030303	1	0.3	0.3
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	-0.00076442354773	-0.00390826897807	-0.00314384543034	0.0105893895702	0.011686764498	0.96901849822	0.866666666667	0.9	0.4	0.3
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	-0.00329929963757	-0.0045710946987	-0.00127179506113	0.0100618956175	0.0122902020991	0.964870022958	0.854545454545	1	0.3	0.3
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	10	0.00340257126065	0.0102773894716	0.00687481821095	0.00687481821095	0.0069618134383	0.91191788669	0.91185831552	0.8	0.8	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	10	0.013484939759	0.0323351118681	0.0188501721091	0.0188501721091	0.0189788082859	0.908887592572	0.90303030303	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.0307625183662	0.0565889245134	0.0258264061473	0.0258264061473	0.0260412280818	0.817843347449	0.624242424242	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.0606699235968	0.0890969557309	0.0284270321341	0.0284270321341	0.0287858043581	0.769027309985	0.793939393939	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.0908547458125	0.114494233136	0.0236394873233	0.0236394873233	0.0240258030984	0.86256334121	0.890909090909	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.116981090214	0.135770851923	0.0187897617087	0.0187897617087	0.019640284831	0.784436528493	0.660606060606	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.144732632971	0.154205478969	0.0094728459986	0.0099659389996	0.0107812712829	0.867142407547	0.806060606061	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_overall	1000	10	0.002825	0.00996262701451	0.00713762701451	0.00713762701451	0.00718158945261	0.924206896687	0.924016426394	0.8	0.8	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_overall	4500	10	0.013572	0.0320707038896	0.0184987038896	0.0184987038896	0.0186120871814	0.904712451714	0.927272727273	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_overall	10000	10	0.030487	0.0562372073556	0.0257502073556	0.0257502073556	0.0259154284847	0.77379531665	0.854545454545	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_overall	20000	10	0.060324	0.0887182806021	0.0283942806021	0.0283942806021	0.0287238213669	0.673908917782	0.753802874163	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_overall	30000	10	0.090168	0.114149197576	0.0239811975759	0.0239811975759	0.0243636351623	0.783599801347	0.733333333333	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_overall	40000	10	0.116375	0.135460514999	0.0190855149991	0.0190855149991	0.0198985441348	0.717646023627	0.69696969697	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_overall	50000	10	0.144621	0.153924898622	0.0093038986219	0.0097516477251	0.0106506201422	0.824605664871	0.69696969697	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	33412.1188815	17715.2132601	-15696.9056214	15696.9056214	28288.8256141	0.728875473508	0.915151515152	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.01	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	10	0	3.84544656787e-16	3.84544656787e-16	3.84544656787e-16	9.92965271952e-16			0	0	1
selected	ancient_eurasia_han_introgression	0.1	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	10	0.554666666667	0.485477751018	-0.0691889156484	0.0996239973543	0.123373112836	0.905387463259	0.804893011981	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.482423645803	0.394210248271	-0.0882133975316	0.112740784428	0.135217920322	0.913563115878	0.915151515152	1	0.9	0.9
selected	ancient_eurasia_han_introgression	0.1	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0722430208639	0.0912675027471	0.0190244818832	0.0360859240771	0.0480192087997	0.472496462836	0.624242424242	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.01	focal_nearest	normalized_cdf_area	cdf_area_overall	0	10	0.07088	0.0852825977288	0.0144025977288	0.030228059546	0.0394465336586	0.369649886076	0.527272727273	1	1	1
selected	ancient_eurasia_han_introgression	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	10	0	1.39086425935e-42	1.39086425935e-42	1.39086425935e-42	4.28987976884e-42			0	0	1
selected	ancient_eurasia_han_introgression	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	10	0	6.74998111944e-32	6.74998111944e-32	6.74998111944e-32	2.01132852512e-31			0	0	1
