replicate_index	threshold_years	sample_frequency	null	null_size	null_mean	observed	p_value
61	20000.0	0.895	chb_unconditional	100000	0.022390506329113928	0.02531645569620253	0.5284647153528464
61	20000.0	0.895	eas_unconditional	100000	0.045877594936708864	0.02531645569620253	0.8698913010869891
61	20000.0	0.895	snp_hom_matched	367	0.05592404155758987	0.02531645569620253	0.8478260869565217
61	20000.0	0.895	introgressed_hom_matched	125	0.023450564517460505	0.02531645569620253	0.3888888888888889
61	30000.0	0.895	chb_unconditional	100000	0.07676037974683544	0.6329113924050633	9.99990000099999e-06
61	30000.0	0.895	eas_unconditional	100000	0.09998113924050633	0.6329113924050633	9.99990000099999e-06
61	30000.0	0.895	snp_hom_matched	367	0.1267733106601841	0.6329113924050633	0.002717391304347826
61	30000.0	0.895	introgressed_hom_matched	125	0.1000047375700041	0.6329113924050633	0.007936507936507936
61	50000.0	0.895	chb_unconditional	100000	0.31248772151898735	1.0	0.00024999750002499977
61	50000.0	0.895	eas_unconditional	100000	0.20460164556962024	1.0	9.99990000099999e-06
61	50000.0	0.895	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
61	50000.0	0.895	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
62	10000.0	0.835	chb_unconditional	100000	0.00507536231884058	0.014492753623188406	0.2991370086299137
62	10000.0	0.835	eas_unconditional	100000	0.007748695652173913	0.014492753623188406	0.41593584064159356
62	10000.0	0.835	snp_hom_matched	367	0.00891652027512995	0.014492753623188406	0.2391304347826087
62	10000.0	0.835	introgressed_hom_matched	125	0.0029897576056444465	0.014492753623188406	0.12698412698412698
62	20000.0	0.835	chb_unconditional	100000	0.0223763768115942	0.08695652173913043	0.004559954400455995
62	20000.0	0.835	eas_unconditional	100000	0.04587043478260869	0.08695652173913043	0.1057489425105749
62	20000.0	0.835	snp_hom_matched	367	0.05592404155758987	0.08695652173913043	0.14130434782608695
62	20000.0	0.835	introgressed_hom_matched	125	0.023450564517460505	0.08695652173913043	0.007936507936507936
62	30000.0	0.835	chb_unconditional	100000	0.0768555072463768	1.0	9.99990000099999e-06
62	30000.0	0.835	eas_unconditional	100000	0.10003927536231884	1.0	9.99990000099999e-06
62	30000.0	0.835	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
62	30000.0	0.835	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
62	50000.0	0.835	chb_unconditional	100000	0.3124023188405797	1.0	0.00024999750002499977
62	50000.0	0.835	eas_unconditional	100000	0.20437260869565216	1.0	9.99990000099999e-06
62	50000.0	0.835	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
62	50000.0	0.835	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
63	10000.0	0.865	chb_unconditional	100000	0.005086447368421052	0.0	1.0
63	10000.0	0.865	eas_unconditional	100000	0.007702236842105262	0.0	1.0
63	10000.0	0.865	snp_hom_matched	367	0.00891652027512995	0.0	1.0
63	10000.0	0.865	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
63	20000.0	0.865	chb_unconditional	100000	0.022392368421052626	0.11842105263157894	2.999970000299997e-05
63	20000.0	0.865	eas_unconditional	100000	0.04580407894736842	0.11842105263157894	0.012479875201247987
63	20000.0	0.865	snp_hom_matched	367	0.05592404155758987	0.11842105263157894	0.029891304347826088
63	20000.0	0.865	introgressed_hom_matched	125	0.023450564517460505	0.11842105263157894	0.007936507936507936
63	30000.0	0.865	chb_unconditional	100000	0.07667907894736842	1.0	9.99990000099999e-06
63	30000.0	0.865	eas_unconditional	100000	0.10008302631578947	1.0	9.99990000099999e-06
63	30000.0	0.865	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
63	30000.0	0.865	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
63	50000.0	0.865	chb_unconditional	100000	0.3126043421052631	1.0	0.00024999750002499977
63	50000.0	0.865	eas_unconditional	100000	0.20435460526315785	1.0	9.99990000099999e-06
63	50000.0	0.865	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
63	50000.0	0.865	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
64	10000.0	0.85	chb_unconditional	100000	0.005093561643835617	0.0136986301369863	0.3145468545314547
64	10000.0	0.85	eas_unconditional	100000	0.00773095890410959	0.0136986301369863	0.43312566874331254
64	10000.0	0.85	snp_hom_matched	367	0.00891652027512995	0.0136986301369863	0.26358695652173914
64	10000.0	0.85	introgressed_hom_matched	125	0.0029897576056444465	0.0136986301369863	0.15873015873015872
64	20000.0	0.85	chb_unconditional	100000	0.022409726027397263	0.0273972602739726	0.4867851321486785
64	20000.0	0.85	eas_unconditional	100000	0.045920410958904104	0.0273972602739726	0.8403615963840362
64	20000.0	0.85	snp_hom_matched	367	0.05592404155758987	0.0273972602739726	0.8125
64	20000.0	0.85	introgressed_hom_matched	125	0.023450564517460505	0.0273972602739726	0.3888888888888889
64	30000.0	0.85	chb_unconditional	100000	0.07669260273972603	1.0	9.99990000099999e-06
64	30000.0	0.85	eas_unconditional	100000	0.10000356164383561	1.0	9.99990000099999e-06
64	30000.0	0.85	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
64	30000.0	0.85	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
64	50000.0	0.85	chb_unconditional	100000	0.3124158904109589	1.0	0.0002599974000259997
64	50000.0	0.85	eas_unconditional	100000	0.20446493150684933	1.0	9.99990000099999e-06
64	50000.0	0.85	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
64	50000.0	0.85	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
65	10000.0	0.53	chb_unconditional	100000	0.0051282142857142846	0.03571428571428571	0.13458865411345886
65	10000.0	0.53	eas_unconditional	100000	0.00772392857142857	0.03571428571428571	0.19578804211957881
65	10000.0	0.53	snp_hom_matched	246	0.012269707820074196	0.03571428571428571	0.12955465587044535
65	10000.0	0.53	introgressed_hom_matched	307	0.00548752526924663	0.03571428571428571	0.045454545454545456
65	20000.0	0.53	chb_unconditional	100000	0.02243535714285714	0.9642857142857143	9.99990000099999e-06
65	20000.0	0.53	eas_unconditional	100000	0.045809285714285705	0.9642857142857143	9.99990000099999e-06
65	20000.0	0.53	snp_hom_matched	246	0.07626147545614484	0.9642857142857143	0.004048582995951417
65	20000.0	0.53	introgressed_hom_matched	307	0.03839169205701243	0.9642857142857143	0.003246753246753247
65	30000.0	0.53	chb_unconditional	100000	0.07669999999999999	1.0	9.99990000099999e-06
65	30000.0	0.53	eas_unconditional	100000	0.0997567857142857	1.0	9.99990000099999e-06
65	30000.0	0.53	snp_hom_matched	246	0.17534058756779813	1.0	0.004048582995951417
65	30000.0	0.53	introgressed_hom_matched	307	0.15489463229683284	1.0	0.003246753246753247
65	50000.0	0.53	chb_unconditional	100000	0.3124014285714286	1.0	0.0006299937000629993
65	50000.0	0.53	eas_unconditional	100000	0.20440571428571427	1.0	9.99990000099999e-06
65	50000.0	0.53	snp_hom_matched	246	0.37283008118110605	1.0	0.016194331983805668
65	50000.0	0.53	introgressed_hom_matched	307	0.8603707328048054	1.0	0.5324675324675324
66	10000.0	0.665	chb_unconditional	100000	0.005099767441860464	0.0	1.0
66	10000.0	0.665	eas_unconditional	100000	0.0077190697674418595	0.0	1.0
66	10000.0	0.665	snp_hom_matched	246	0.012269707820074196	0.0	1.0
66	10000.0	0.665	introgressed_hom_matched	307	0.00548752526924663	0.0	1.0
66	20000.0	0.665	chb_unconditional	100000	0.02244116279069767	0.18604651162790697	3.999960000399996e-05
66	20000.0	0.665	eas_unconditional	100000	0.045907674418604646	0.18604651162790697	0.0012699873001269988
66	20000.0	0.665	snp_hom_matched	246	0.07626147545614484	0.18604651162790697	0.02834008097165992
66	20000.0	0.665	introgressed_hom_matched	307	0.03839169205701243	0.18604651162790697	0.006493506493506494
66	30000.0	0.665	chb_unconditional	100000	0.07684255813953488	0.27906976744186046	0.0006099939000609993
66	30000.0	0.665	eas_unconditional	100000	0.09999372093023255	0.27906976744186046	0.004779952200477995
66	30000.0	0.665	snp_hom_matched	246	0.17534058756779813	0.27906976744186046	0.1214574898785425
66	30000.0	0.665	introgressed_hom_matched	307	0.15489463229683284	0.27906976744186046	0.10064935064935066
66	50000.0	0.665	chb_unconditional	100000	0.312643488372093	0.27906976744186046	0.5823041769582304
66	50000.0	0.665	eas_unconditional	100000	0.20422372093023256	0.27906976744186046	0.2036579634203658
66	50000.0	0.665	snp_hom_matched	246	0.37283008118110605	0.27906976744186046	0.6518218623481782
66	50000.0	0.665	introgressed_hom_matched	307	0.8603707328048054	0.27906976744186046	1.0
67	10000.0	0.945	chb_unconditional	100000	0.00508088888888889	0.0	1.0
67	10000.0	0.945	eas_unconditional	100000	0.007725	0.0	1.0
67	10000.0	0.945	snp_hom_matched	367	0.00891652027512995	0.0	1.0
67	10000.0	0.945	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
67	20000.0	0.945	chb_unconditional	100000	0.022374	0.03333333333333333	0.3276167238327617
67	20000.0	0.945	eas_unconditional	100000	0.04582966666666667	0.03333333333333333	0.7708822911770882
67	20000.0	0.945	snp_hom_matched	367	0.05592404155758987	0.03333333333333333	0.8070652173913043
67	20000.0	0.945	introgressed_hom_matched	125	0.023450564517460505	0.03333333333333333	0.30158730158730157
67	30000.0	0.945	chb_unconditional	100000	0.07677222222222221	0.28888888888888886	0.00012999870001299986
67	30000.0	0.945	eas_unconditional	100000	0.10003266666666666	0.28888888888888886	0.000999990000099999
67	30000.0	0.945	snp_hom_matched	367	0.1267733106601841	0.28888888888888886	0.021739130434782608
67	30000.0	0.945	introgressed_hom_matched	125	0.1000047375700041	0.28888888888888886	0.015873015873015872
67	50000.0	0.945	chb_unconditional	100000	0.312505	1.0	0.00021999780002199978
67	50000.0	0.945	eas_unconditional	100000	0.20438833333333337	1.0	9.99990000099999e-06
67	50000.0	0.945	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
67	50000.0	0.945	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
68	10000.0	0.67	chb_unconditional	100000	0.005099767441860464	0.023255813953488372	0.1980280197198028
68	10000.0	0.67	eas_unconditional	100000	0.0077190697674418595	0.023255813953488372	0.2833071669283307
68	10000.0	0.67	snp_hom_matched	246	0.012269707820074196	0.023255813953488372	0.24696356275303644
68	10000.0	0.67	introgressed_hom_matched	307	0.00548752526924663	0.023255813953488372	0.1266233766233766
68	20000.0	0.67	chb_unconditional	100000	0.02244116279069767	0.4883720930232558	9.99990000099999e-06
68	20000.0	0.67	eas_unconditional	100000	0.045907674418604646	0.4883720930232558	9.99990000099999e-06
68	20000.0	0.67	snp_hom_matched	246	0.07626147545614484	0.4883720930232558	0.004048582995951417
68	20000.0	0.67	introgressed_hom_matched	307	0.03839169205701243	0.4883720930232558	0.003246753246753247
68	30000.0	0.67	chb_unconditional	100000	0.07684255813953488	0.9069767441860465	9.99990000099999e-06
68	30000.0	0.67	eas_unconditional	100000	0.09999372093023255	0.9069767441860465	9.99990000099999e-06
68	30000.0	0.67	snp_hom_matched	246	0.17534058756779813	0.9069767441860465	0.004048582995951417
68	30000.0	0.67	introgressed_hom_matched	307	0.15489463229683284	0.9069767441860465	0.003246753246753247
68	50000.0	0.67	chb_unconditional	100000	0.312643488372093	1.0	0.0004199958000419996
68	50000.0	0.67	eas_unconditional	100000	0.20422372093023256	1.0	9.99990000099999e-06
68	50000.0	0.67	snp_hom_matched	246	0.37283008118110605	1.0	0.016194331983805668
68	50000.0	0.67	introgressed_hom_matched	307	0.8603707328048054	1.0	0.5324675324675324
69	10000.0	0.505	chb_unconditional	100000	0.005111904761904761	0.0	1.0
69	10000.0	0.505	eas_unconditional	100000	0.007708571428571429	0.0	1.0
69	10000.0	0.505	snp_hom_matched	246	0.012269707820074196	0.0	1.0
69	10000.0	0.505	introgressed_hom_matched	307	0.00548752526924663	0.0	1.0
69	20000.0	0.505	chb_unconditional	100000	0.02248428571428571	0.23809523809523808	0.00012999870001299986
69	20000.0	0.505	eas_unconditional	100000	0.045623809523809525	0.23809523809523808	0.0028099719002809974
69	20000.0	0.505	snp_hom_matched	246	0.07626147545614484	0.23809523809523808	0.008097165991902834
69	20000.0	0.505	introgressed_hom_matched	307	0.03839169205701243	0.23809523809523808	0.003246753246753247
69	30000.0	0.505	chb_unconditional	100000	0.07709428571428571	0.9047619047619048	9.99990000099999e-06
69	30000.0	0.505	eas_unconditional	100000	0.09995238095238096	0.9047619047619048	9.99990000099999e-06
69	30000.0	0.505	snp_hom_matched	246	0.17534058756779813	0.9047619047619048	0.004048582995951417
69	30000.0	0.505	introgressed_hom_matched	307	0.15489463229683284	0.9047619047619048	0.003246753246753247
69	50000.0	0.505	chb_unconditional	100000	0.31227047619047615	0.9047619047619048	0.003809961900380996
69	50000.0	0.505	eas_unconditional	100000	0.20417714285714283	0.9047619047619048	7.999920000799993e-05
69	50000.0	0.505	snp_hom_matched	246	0.37283008118110605	0.9047619047619048	0.024291497975708502
69	50000.0	0.505	introgressed_hom_matched	307	0.8603707328048054	0.9047619047619048	0.6623376623376623
70	10000.0	0.99	chb_unconditional	100000	0.0050828571428571424	0.02040816326530612	0.08592914070859291
70	10000.0	0.99	eas_unconditional	100000	0.007723571428571428	0.02040816326530612	0.17568824311756884
70	10000.0	0.99	snp_hom_matched	367	0.00891652027512995	0.02040816326530612	0.14673913043478262
70	10000.0	0.99	introgressed_hom_matched	125	0.0029897576056444465	0.02040816326530612	0.023809523809523808
70	20000.0	0.99	chb_unconditional	100000	0.022387959183673464	0.04081632653061224	0.17892821071789283
70	20000.0	0.99	eas_unconditional	100000	0.04587265306122448	0.04081632653061224	0.6480635193648063
70	20000.0	0.99	snp_hom_matched	367	0.05592404155758987	0.04081632653061224	0.6521739130434783
70	20000.0	0.99	introgressed_hom_matched	125	0.023450564517460505	0.04081632653061224	0.18253968253968253
70	30000.0	0.99	chb_unconditional	100000	0.07671561224489795	0.11224489795918367	0.15768842311576883
70	30000.0	0.99	eas_unconditional	100000	0.09999255102040817	0.11224489795918367	0.3800961990380096
70	30000.0	0.99	snp_hom_matched	367	0.1267733106601841	0.11224489795918367	0.5543478260869565
70	30000.0	0.99	introgressed_hom_matched	125	0.1000047375700041	0.11224489795918367	0.38095238095238093
70	50000.0	0.99	chb_unconditional	100000	0.3125394897959184	0.5408163265306123	0.05568944310556895
70	50000.0	0.99	eas_unconditional	100000	0.2044166326530612	0.5408163265306123	0.002939970600293997
70	50000.0	0.99	snp_hom_matched	367	0.273177183877481	0.5408163265306123	0.029891304347826088
70	50000.0	0.99	introgressed_hom_matched	125	0.8307078883601717	0.5408163265306123	0.8253968253968254
71	10000.0	0.44	chb_unconditional	100000	0.005111904761904761	0.0	1.0
71	10000.0	0.44	eas_unconditional	100000	0.007708571428571429	0.0	1.0
71	10000.0	0.44	snp_hom_matched	137	0.01480175964779112	0.0	1.0
71	10000.0	0.44	introgressed_hom_matched	714	0.011329466695701689	0.0	1.0
71	20000.0	0.44	chb_unconditional	100000	0.02248428571428571	0.3333333333333333	9.99990000099999e-06
71	20000.0	0.44	eas_unconditional	100000	0.045623809523809525	0.3333333333333333	5.999940000599994e-05
71	20000.0	0.44	snp_hom_matched	137	0.09308146518797861	0.3333333333333333	0.007246376811594203
71	20000.0	0.44	introgressed_hom_matched	714	0.05616421676584271	0.3333333333333333	0.004195804195804196
71	30000.0	0.44	chb_unconditional	100000	0.07709428571428571	0.47619047619047616	2.999970000299997e-05
71	30000.0	0.44	eas_unconditional	100000	0.09995238095238096	0.47619047619047616	0.0001799982000179998
71	30000.0	0.44	snp_hom_matched	137	0.22836013612564718	0.47619047619047616	0.057971014492753624
71	30000.0	0.44	introgressed_hom_matched	714	0.2194981990592516	0.47619047619047616	0.05174825174825175
71	50000.0	0.44	chb_unconditional	100000	0.31227047619047615	0.47619047619047616	0.15938840611593885
71	50000.0	0.44	eas_unconditional	100000	0.20417714285714283	0.47619047619047616	0.023789762102378976
71	50000.0	0.44	snp_hom_matched	137	0.49896869292637314	0.47619047619047616	0.4492753623188406
71	50000.0	0.44	introgressed_hom_matched	714	0.9068623816394586	0.47619047619047616	0.9608391608391609
73	10000.0	0.945	chb_unconditional	100000	0.00508088888888889	0.011111111111111112	0.3723762762372376
73	10000.0	0.945	eas_unconditional	100000	0.007725	0.011111111111111112	0.5026049739502605
73	10000.0	0.945	snp_hom_matched	367	0.00891652027512995	0.011111111111111112	0.483695652173913
73	10000.0	0.945	introgressed_hom_matched	125	0.0029897576056444465	0.011111111111111112	0.15873015873015872
73	20000.0	0.945	chb_unconditional	100000	0.022374	0.07777777777777778	0.0038599614003859964
73	20000.0	0.945	eas_unconditional	100000	0.04582966666666667	0.07777777777777778	0.12992870071299287
73	20000.0	0.945	snp_hom_matched	367	0.05592404155758987	0.07777777777777778	0.21467391304347827
73	20000.0	0.945	introgressed_hom_matched	125	0.023450564517460505	0.07777777777777778	0.015873015873015872
73	30000.0	0.945	chb_unconditional	100000	0.07677222222222221	0.16666666666666666	0.014739852601473985
73	30000.0	0.945	eas_unconditional	100000	0.10003266666666666	0.16666666666666666	0.06886931130688694
73	30000.0	0.945	snp_hom_matched	367	0.1267733106601841	0.16666666666666666	0.20923913043478262
73	30000.0	0.945	introgressed_hom_matched	125	0.1000047375700041	0.16666666666666666	0.0873015873015873
73	50000.0	0.945	chb_unconditional	100000	0.312505	0.9777777777777777	0.0005099949000509995
73	50000.0	0.945	eas_unconditional	100000	0.20438833333333337	0.9777777777777777	9.99990000099999e-06
73	50000.0	0.945	snp_hom_matched	367	0.273177183877481	0.9777777777777777	0.005434782608695652
73	50000.0	0.945	introgressed_hom_matched	125	0.8307078883601717	0.9777777777777777	0.42063492063492064
74	10000.0	0.495	chb_unconditional	100000	0.005099999999999999	0.0	1.0
74	10000.0	0.495	eas_unconditional	100000	0.0077049999999999974	0.0	1.0
74	10000.0	0.495	snp_hom_matched	137	0.01480175964779112	0.0	1.0
74	10000.0	0.495	introgressed_hom_matched	714	0.011329466695701689	0.0	1.0
74	20000.0	0.495	chb_unconditional	100000	0.022456923076923072	0.7307692307692307	9.99990000099999e-06
74	20000.0	0.495	eas_unconditional	100000	0.045652692307692304	0.7307692307692307	9.99990000099999e-06
74	20000.0	0.495	snp_hom_matched	137	0.09308146518797861	0.7307692307692307	0.007246376811594203
74	20000.0	0.495	introgressed_hom_matched	714	0.05616421676584271	0.7307692307692307	0.0013986013986013986
74	30000.0	0.495	chb_unconditional	100000	0.0764176923076923	1.0	9.99990000099999e-06
74	30000.0	0.495	eas_unconditional	100000	0.09993807692307692	1.0	9.99990000099999e-06
74	30000.0	0.495	snp_hom_matched	137	0.22836013612564718	1.0	0.007246376811594203
74	30000.0	0.495	introgressed_hom_matched	714	0.2194981990592516	1.0	0.004195804195804196
74	50000.0	0.495	chb_unconditional	100000	0.31244307692307693	1.0	0.0006999930000699993
74	50000.0	0.495	eas_unconditional	100000	0.2045346153846154	1.0	9.99990000099999e-06
74	50000.0	0.495	snp_hom_matched	137	0.49896869292637314	1.0	0.09420289855072464
74	50000.0	0.495	introgressed_hom_matched	714	0.9068623816394586	1.0	0.6853146853146853
75	10000.0	0.505	chb_unconditional	100000	0.005095454545454545	0.0	1.0
75	10000.0	0.505	eas_unconditional	100000	0.00777409090909091	0.0	1.0
75	10000.0	0.505	snp_hom_matched	246	0.012269707820074196	0.0	1.0
75	10000.0	0.505	introgressed_hom_matched	307	0.00548752526924663	0.0	1.0
75	20000.0	0.505	chb_unconditional	100000	0.022233636363636365	0.22727272727272727	0.00013999860001399987
75	20000.0	0.505	eas_unconditional	100000	0.04582727272727273	0.22727272727272727	0.0036299637003629963
75	20000.0	0.505	snp_hom_matched	246	0.07626147545614484	0.22727272727272727	0.008097165991902834
75	20000.0	0.505	introgressed_hom_matched	307	0.03839169205701243	0.22727272727272727	0.003246753246753247
75	30000.0	0.505	chb_unconditional	100000	0.07680045454545455	1.0	9.99990000099999e-06
75	30000.0	0.505	eas_unconditional	100000	0.10011772727272726	1.0	9.99990000099999e-06
75	30000.0	0.505	snp_hom_matched	246	0.17534058756779813	1.0	0.004048582995951417
75	30000.0	0.505	introgressed_hom_matched	307	0.15489463229683284	1.0	0.003246753246753247
75	50000.0	0.505	chb_unconditional	100000	0.3123586363636363	1.0	0.0008299917000829991
75	50000.0	0.505	eas_unconditional	100000	0.20460272727272727	1.0	9.99990000099999e-06
75	50000.0	0.505	snp_hom_matched	246	0.37283008118110605	1.0	0.016194331983805668
75	50000.0	0.505	introgressed_hom_matched	307	0.8603707328048054	1.0	0.5324675324675324
76	10000.0	0.885	chb_unconditional	100000	0.0051156410256410255	0.02564102564102564	0.05785942140578594
76	10000.0	0.885	eas_unconditional	100000	0.00772602564102564	0.02564102564102564	0.12208877911220888
76	10000.0	0.885	snp_hom_matched	367	0.00891652027512995	0.02564102564102564	0.06521739130434782
76	10000.0	0.885	introgressed_hom_matched	125	0.0029897576056444465	0.02564102564102564	0.015873015873015872
76	20000.0	0.885	chb_unconditional	100000	0.022413974358974357	0.10256410256410256	0.00042999570004299955
76	20000.0	0.885	eas_unconditional	100000	0.045819615384615375	0.10256410256410256	0.03348966510334896
76	20000.0	0.885	snp_hom_matched	367	0.05592404155758987	0.10256410256410256	0.07880434782608696
76	20000.0	0.885	introgressed_hom_matched	125	0.023450564517460505	0.10256410256410256	0.007936507936507936
76	30000.0	0.885	chb_unconditional	100000	0.07675230769230768	1.0	9.99990000099999e-06
76	30000.0	0.885	eas_unconditional	100000	0.10007461538461537	1.0	9.99990000099999e-06
76	30000.0	0.885	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
76	30000.0	0.885	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
76	50000.0	0.885	chb_unconditional	100000	0.312549358974359	1.0	0.0002599974000259997
76	50000.0	0.885	eas_unconditional	100000	0.2044226923076923	1.0	9.99990000099999e-06
76	50000.0	0.885	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
76	50000.0	0.885	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
77	10000.0	0.93	chb_unconditional	100000	0.005086976744186046	0.023255813953488372	0.06882931170688293
77	10000.0	0.93	eas_unconditional	100000	0.007734883720930232	0.023255813953488372	0.14365856341436586
77	10000.0	0.93	snp_hom_matched	367	0.00891652027512995	0.023255813953488372	0.11956521739130435
77	10000.0	0.93	introgressed_hom_matched	125	0.0029897576056444465	0.023255813953488372	0.015873015873015872
77	20000.0	0.93	chb_unconditional	100000	0.022436046511627904	0.03488372093023256	0.3047769522304777
77	20000.0	0.93	eas_unconditional	100000	0.04585220930232558	0.03488372093023256	0.7451925480745193
77	20000.0	0.93	snp_hom_matched	367	0.05592404155758987	0.03488372093023256	0.7717391304347826
77	20000.0	0.93	introgressed_hom_matched	125	0.023450564517460505	0.03488372093023256	0.29365079365079366
77	30000.0	0.93	chb_unconditional	100000	0.07672860465116278	0.23255813953488372	0.0007099929000709993
77	30000.0	0.93	eas_unconditional	100000	0.09990976744186046	0.23255813953488372	0.006989930100698993
77	30000.0	0.93	snp_hom_matched	367	0.1267733106601841	0.23255813953488372	0.04076086956521739
77	30000.0	0.93	introgressed_hom_matched	125	0.1000047375700041	0.23255813953488372	0.015873015873015872
77	50000.0	0.93	chb_unconditional	100000	0.31252604651162796	1.0	0.0002099979000209998
77	50000.0	0.93	eas_unconditional	100000	0.20441732558139533	1.0	9.99990000099999e-06
77	50000.0	0.93	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
77	50000.0	0.93	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
78	10000.0	0.945	chb_unconditional	100000	0.005098314606741572	0.0	1.0
78	10000.0	0.945	eas_unconditional	100000	0.007723595505617977	0.0	1.0
78	10000.0	0.945	snp_hom_matched	367	0.00891652027512995	0.0	1.0
78	10000.0	0.945	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
78	20000.0	0.945	chb_unconditional	100000	0.022379775280898875	0.0	1.0
78	20000.0	0.945	eas_unconditional	100000	0.04583494382022472	0.0	1.0
78	20000.0	0.945	snp_hom_matched	367	0.05592404155758987	0.0	1.0
78	20000.0	0.945	introgressed_hom_matched	125	0.023450564517460505	0.0	1.0
78	30000.0	0.945	chb_unconditional	100000	0.07672550561797753	0.16853932584269662	0.013489865101348987
78	30000.0	0.945	eas_unconditional	100000	0.09998921348314607	0.16853932584269662	0.06498935010649894
78	30000.0	0.945	snp_hom_matched	367	0.1267733106601841	0.16853932584269662	0.20652173913043478
78	30000.0	0.945	introgressed_hom_matched	125	0.1000047375700041	0.16853932584269662	0.0873015873015873
78	50000.0	0.945	chb_unconditional	100000	0.3124985393258427	1.0	0.00021999780002199978
78	50000.0	0.945	eas_unconditional	100000	0.20449651685393258	1.0	9.99990000099999e-06
78	50000.0	0.945	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
78	50000.0	0.945	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
79	10000.0	0.965	chb_unconditional	100000	0.005084408602150538	0.010752688172043012	0.3819261807381926
79	10000.0	0.965	eas_unconditional	100000	0.007728602150537635	0.010752688172043012	0.5132548674513255
79	10000.0	0.965	snp_hom_matched	367	0.00891652027512995	0.010752688172043012	0.483695652173913
79	10000.0	0.965	introgressed_hom_matched	125	0.0029897576056444465	0.010752688172043012	0.15873015873015872
79	20000.0	0.965	chb_unconditional	100000	0.022393118279569888	0.053763440860215055	0.05808941910580894
79	20000.0	0.965	eas_unconditional	100000	0.04584967741935483	0.053763440860215055	0.4206257937420626
79	20000.0	0.965	snp_hom_matched	367	0.05592404155758987	0.053763440860215055	0.5
79	20000.0	0.965	introgressed_hom_matched	125	0.023450564517460505	0.053763440860215055	0.12698412698412698
79	30000.0	0.965	chb_unconditional	100000	0.07670989247311828	0.1935483870967742	0.003689963100368996
79	30000.0	0.965	eas_unconditional	100000	0.09993365591397849	0.1935483870967742	0.025019749802501975
79	30000.0	0.965	snp_hom_matched	367	0.1267733106601841	0.1935483870967742	0.11141304347826086
79	30000.0	0.965	introgressed_hom_matched	125	0.1000047375700041	0.1935483870967742	0.031746031746031744
79	50000.0	0.965	chb_unconditional	100000	0.3124679569892473	1.0	0.00021999780002199978
79	50000.0	0.965	eas_unconditional	100000	0.2044815053763441	1.0	9.99990000099999e-06
79	50000.0	0.965	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
79	50000.0	0.965	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
80	10000.0	0.92	chb_unconditional	100000	0.005081058823529412	0.0	1.0
80	10000.0	0.92	eas_unconditional	100000	0.007713176470588235	0.0	1.0
80	10000.0	0.92	snp_hom_matched	367	0.00891652027512995	0.0	1.0
80	10000.0	0.92	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
80	20000.0	0.92	chb_unconditional	100000	0.022370470588235294	0.08235294117647059	0.0027399726002739974
80	20000.0	0.92	eas_unconditional	100000	0.0459	0.08235294117647059	0.1067689323106769
80	20000.0	0.92	snp_hom_matched	367	0.05592404155758987	0.08235294117647059	0.1766304347826087
80	20000.0	0.92	introgressed_hom_matched	125	0.023450564517460505	0.08235294117647059	0.015873015873015872
80	30000.0	0.92	chb_unconditional	100000	0.0767755294117647	0.5411764705882353	9.99990000099999e-06
80	30000.0	0.92	eas_unconditional	100000	0.10000082352941177	0.5411764705882353	9.99990000099999e-06
80	30000.0	0.92	snp_hom_matched	367	0.1267733106601841	0.5411764705882353	0.002717391304347826
80	30000.0	0.92	introgressed_hom_matched	125	0.1000047375700041	0.5411764705882353	0.007936507936507936
