arm	statistic	null	threshold_years	sample_frequency	observed	null_mean	p_value
eas_standing	hom_carrier	eas_simulated	50000.0	1.0	1.0	0.20444449999999997	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.955	0.0	0.007722417582417583	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.955	0.0	0.0077025274725274736	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.955	0.054945054945054944	0.04585714285714286	0.4027859721402786
eas_standing	hom_carrier	eas_simulated	20000.0	0.955	0.054945054945054944	0.04586219780219781	0.4036459635403646
eas_standing	hom_carrier	own_demography	30000.0	0.955	0.8351648351648352	0.09998296703296704	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.955	0.8351648351648352	0.10000164835164836	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.955	1.0	0.20452252747252747	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.955	1.0	0.20444120879120878	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.865	0.013333333333333334	0.007720533333333333	0.4407055929440706
eas_standing	hom_carrier	eas_simulated	10000.0	0.865	0.013333333333333334	0.007703599999999999	0.4412855871441286
eas_standing	hom_carrier	own_demography	20000.0	0.865	0.09333333333333334	0.045852	0.06510934890651093
eas_standing	hom_carrier	eas_simulated	20000.0	0.865	0.09333333333333334	0.04594453333333333	0.06549934500654993
eas_standing	hom_carrier	own_demography	30000.0	0.865	0.4666666666666667	0.1000328	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.865	0.4666666666666667	0.10005413333333334	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.865	1.0	0.20436666666666667	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.865	1.0	0.2044	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.99	0.0	0.007724489795918365	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.99	0.0	0.00771612244897959	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.99	0.08163265306122448	0.04585908163265306	0.09208907910920891
eas_standing	hom_carrier	eas_simulated	20000.0	0.99	0.08163265306122448	0.04589	0.0924990750092499
eas_standing	hom_carrier	own_demography	30000.0	0.99	0.17346938775510204	0.0999930612244898	0.04903950960490395
eas_standing	hom_carrier	eas_simulated	30000.0	0.99	0.17346938775510204	0.10000326530612245	0.04952950470495295
eas_standing	hom_carrier	own_demography	50000.0	0.99	0.7142857142857143	0.20441734693877553	0.0003599964000359996
eas_standing	hom_carrier	eas_simulated	50000.0	0.99	0.7142857142857143	0.20440673469387755	0.0003599964000359996
eas_standing	hom_carrier	own_demography	10000.0	0.98	0.010416666666666666	0.007715729166666665	0.5247247527524724
eas_standing	hom_carrier	eas_simulated	10000.0	0.98	0.010416666666666666	0.007727187499999999	0.5247647523524764
eas_standing	hom_carrier	own_demography	20000.0	0.98	0.0625	0.04588645833333334	0.28443715562844374
eas_standing	hom_carrier	eas_simulated	20000.0	0.98	0.0625	0.0458753125	0.28377716222837773
eas_standing	hom_carrier	own_demography	30000.0	0.98	0.15625	0.1000028125	0.0943890561094389
eas_standing	hom_carrier	eas_simulated	30000.0	0.98	0.15625	0.100015625	0.09403905960940391
eas_standing	hom_carrier	own_demography	50000.0	0.98	0.4791666666666667	0.204441875	0.006929930700692993
eas_standing	hom_carrier	eas_simulated	50000.0	0.98	0.4791666666666667	0.2044265625	0.0068399316006839935
eas_standing	hom_carrier	own_demography	10000.0	0.995	0.010101010101010102	0.007723939393939392	0.5358846411535885
eas_standing	hom_carrier	eas_simulated	10000.0	0.995	0.010101010101010102	0.007723737373737373	0.5357646423535765
eas_standing	hom_carrier	own_demography	20000.0	0.995	0.06060606060606061	0.045885050505050505	0.3071369286307137
eas_standing	hom_carrier	eas_simulated	20000.0	0.995	0.06060606060606061	0.04586393939393938	0.3069669303306967
eas_standing	hom_carrier	own_demography	30000.0	0.995	0.16161616161616163	0.10000353535353533	0.07501924980750192
eas_standing	hom_carrier	eas_simulated	30000.0	0.995	0.16161616161616163	0.09999585858585859	0.07570924290757093
eas_standing	hom_carrier	own_demography	50000.0	0.995	0.6161616161616161	0.2044293939393939	0.001009989900100999
eas_standing	hom_carrier	eas_simulated	50000.0	0.995	0.6161616161616161	0.20443424242424243	0.001059989400105999
eas_standing	hom_carrier	own_demography	10000.0	0.975	0.0	0.007718541666666666	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.975	0.0	0.007724895833333331	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.975	0.052083333333333336	0.04585166666666667	0.44577554224457755
eas_standing	hom_carrier	eas_simulated	20000.0	0.975	0.052083333333333336	0.04586041666666666	0.4454655453445466
eas_standing	hom_carrier	own_demography	30000.0	0.975	0.20833333333333334	0.09998208333333333	0.014219857801421985
eas_standing	hom_carrier	eas_simulated	30000.0	0.975	0.20833333333333334	0.1000140625	0.014229857701422986
eas_standing	hom_carrier	own_demography	50000.0	0.975	0.3645833333333333	0.20445489583333332	0.03770962290377096
eas_standing	hom_carrier	eas_simulated	50000.0	0.975	0.3645833333333333	0.204485625	0.03766962330376696
eas_standing	hom_carrier	own_demography	10000.0	0.605	0.0	0.0077386486486486486	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.605	0.0	0.007691621621621622	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.605	0.7027027027027027	0.04583864864864865	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	20000.0	0.605	0.7027027027027027	0.0457872972972973	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	30000.0	0.605	1.0	0.09978594594594595	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.605	1.0	0.10011054054054053	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.605	1.0	0.20457729729729734	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.605	1.0	0.20424486486486487	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.99	0.0	0.00771612244897959	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.99	0.0	0.007726938775510202	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.99	0.061224489795918366	0.045874897959183675	0.2989570104298957
eas_standing	hom_carrier	eas_simulated	20000.0	0.99	0.061224489795918366	0.045873061224489795	0.2989670103298967
eas_standing	hom_carrier	own_demography	30000.0	0.99	0.5612244897959183	0.100004693877551	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.99	0.5612244897959183	0.09998183673469387	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.99	1.0	0.20443622448979593	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.99	1.0	0.20442795918367346	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.705	0.0	0.007715399999999998	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.705	0.0	0.007745399999999998	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.705	1.0	0.0457612	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	20000.0	0.705	1.0	0.0458804	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	30000.0	0.705	1.0	0.09988320000000002	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.705	1.0	0.10016420000000002	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.705	1.0	0.204517	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.705	1.0	0.2043584	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.95	0.0	0.0077360000000000016	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.95	0.0	0.00772888888888889	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.95	0.1111111111111111	0.04587744444444444	0.013389866101338986
eas_standing	hom_carrier	eas_simulated	20000.0	0.95	0.1111111111111111	0.04582822222222223	0.012989870101298987
eas_standing	hom_carrier	own_demography	30000.0	0.95	1.0	0.09999377777777778	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.95	1.0	0.09999866666666667	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.95	1.0	0.2044188888888889	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.95	1.0	0.204396	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.88	0.0	0.007724871794871795	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.88	0.0	0.007714871794871794	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.88	0.10256410256410256	0.0459273076923077	0.034339656603433966
eas_standing	hom_carrier	eas_simulated	20000.0	0.88	0.10256410256410256	0.04588102564102564	0.03368966310336897
eas_standing	hom_carrier	own_demography	30000.0	0.88	0.3974358974358974	0.10005294871794872	3.999960000399996e-05
eas_standing	hom_carrier	eas_simulated	30000.0	0.88	0.3974358974358974	0.1000224358974359	6.999930000699993e-05
eas_standing	hom_carrier	own_demography	50000.0	0.88	0.8974358974358975	0.20458128205128204	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.88	0.8974358974358975	0.2044029487179487	1.999980000199998e-05
eas_standing	hom_carrier	own_demography	10000.0	0.995	0.010101010101010102	0.007722424242424242	0.5358146418535815
eas_standing	hom_carrier	eas_simulated	10000.0	0.995	0.010101010101010102	0.0077217171717171695	0.5357946420535795
eas_standing	hom_carrier	own_demography	20000.0	0.995	0.04040404040404041	0.04587898989898989	0.6554234457655423
eas_standing	hom_carrier	eas_simulated	20000.0	0.995	0.04040404040404041	0.04587282828282828	0.6553034469655303
eas_standing	hom_carrier	own_demography	30000.0	0.995	0.2828282828282828	0.10000121212121212	0.0010399896001039989
eas_standing	hom_carrier	eas_simulated	30000.0	0.995	0.2828282828282828	0.10000707070707071	0.001029989700102999
eas_standing	hom_carrier	own_demography	50000.0	0.995	0.5252525252525253	0.20443333333333333	0.0035799642003579964
eas_standing	hom_carrier	eas_simulated	50000.0	0.995	0.5252525252525253	0.20443282828282827	0.0035299647003529965
eas_standing	hom_carrier	own_demography	10000.0	0.93	0.0	0.007720348837209301	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.93	0.0	0.007733837209302325	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.93	0.08139534883720931	0.04583406976744185	0.1113588864111359
eas_standing	hom_carrier	eas_simulated	20000.0	0.93	0.08139534883720931	0.045835930232558136	0.1095789042109579
eas_standing	hom_carrier	own_demography	30000.0	0.93	0.47674418604651164	0.10000662790697673	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.93	0.47674418604651164	0.10003372093023256	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.93	1.0	0.20437476744186045	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.93	1.0	0.20446302325581397	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.885	0.025974025974025976	0.007725194805194805	0.11978880211197888
eas_standing	hom_carrier	eas_simulated	10000.0	0.885	0.025974025974025976	0.007700649350649352	0.11853881461185388
eas_standing	hom_carrier	own_demography	20000.0	0.885	0.12987012987012986	0.04587649350649352	0.005239947600523995
eas_standing	hom_carrier	eas_simulated	20000.0	0.885	0.12987012987012986	0.0459696103896104	0.005219947800521995
eas_standing	hom_carrier	own_demography	30000.0	0.885	0.7532467532467533	0.09999662337662339	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.885	0.7532467532467533	0.10008155844155844	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.885	0.7532467532467533	0.2044087012987013	0.00023999760002399976
eas_standing	hom_carrier	eas_simulated	50000.0	0.885	0.7532467532467533	0.20439012987012986	0.00021999780002199978
eas_standing	hom_carrier	own_demography	10000.0	0.96	0.021739130434782608	0.007738369565217389	0.15985840141598584
eas_standing	hom_carrier	eas_simulated	10000.0	0.96	0.021739130434782608	0.0077408695652173886	0.15878841211587885
eas_standing	hom_carrier	own_demography	20000.0	0.96	0.06521739130434782	0.04585510869565217	0.25407745922540775
eas_standing	hom_carrier	eas_simulated	20000.0	0.96	0.06521739130434782	0.04584282608695652	0.2531574684253157
eas_standing	hom_carrier	own_demography	30000.0	0.96	0.43478260869565216	0.09995728260869566	1.999980000199998e-05
eas_standing	hom_carrier	eas_simulated	30000.0	0.96	0.43478260869565216	0.10004021739130436	1.999980000199998e-05
eas_standing	hom_carrier	own_demography	50000.0	0.96	0.5434782608695652	0.2043904347826087	0.002889971100288997
eas_standing	hom_carrier	eas_simulated	50000.0	0.96	0.5434782608695652	0.20442010869565216	0.0028099719002809974
eas_standing	hom_carrier	own_demography	10000.0	0.88	0.0	0.007721645569620255	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.88	0.0	0.00772594936708861	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.88	0.08860759493670886	0.045832405063291136	0.07980920190798092
eas_standing	hom_carrier	eas_simulated	20000.0	0.88	0.08860759493670886	0.04589911392405063	0.07969920300796993
eas_standing	hom_carrier	own_demography	30000.0	0.88	0.24050632911392406	0.09999189873417721	0.006109938900610994
eas_standing	hom_carrier	eas_simulated	30000.0	0.88	0.24050632911392406	0.09995822784810127	0.005769942300576994
eas_standing	hom_carrier	own_demography	50000.0	0.88	0.3924050632911392	0.20455632911392405	0.026769732302676975
eas_standing	hom_carrier	eas_simulated	50000.0	0.88	0.3924050632911392	0.20444784810126582	0.026239737602623974
eas_standing	hom_carrier	own_demography	10000.0	0.975	0.0	0.007730526315789475	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.975	0.0	0.007721263157894738	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.975	0.031578947368421054	0.045891052631578944	0.8001019989800102
eas_standing	hom_carrier	eas_simulated	20000.0	0.975	0.031578947368421054	0.045876947368421045	0.8001219987800122
eas_standing	hom_carrier	own_demography	30000.0	0.975	0.10526315789473684	0.10000273684210524	0.45397546024539753
eas_standing	hom_carrier	eas_simulated	30000.0	0.975	0.10526315789473684	0.09998484210526316	0.45361546384536156
eas_standing	hom_carrier	own_demography	50000.0	0.975	0.5263157894736842	0.20449957894736842	0.0035399646003539966
eas_standing	hom_carrier	eas_simulated	50000.0	0.975	0.5263157894736842	0.20447242105263155	0.0034999650003499964
eas_standing	hom_carrier	own_demography	10000.0	0.965	0.021505376344086023	0.007722043010752688	0.16153838461615383
eas_standing	hom_carrier	eas_simulated	10000.0	0.965	0.021505376344086023	0.007731290322580646	0.16194838051619484
eas_standing	hom_carrier	own_demography	20000.0	0.965	0.043010752688172046	0.04582913978494624	0.6097139028609714
eas_standing	hom_carrier	eas_simulated	20000.0	0.965	0.043010752688172046	0.04589043010752688	0.6093539064609353
eas_standing	hom_carrier	own_demography	30000.0	0.965	0.16129032258064516	0.10004559139784945	0.08101918980810192
eas_standing	hom_carrier	eas_simulated	30000.0	0.965	0.16129032258064516	0.09999451612903225	0.08099919000809992
eas_standing	hom_carrier	own_demography	50000.0	0.965	0.44086021505376344	0.204448064516129	0.011699883001169989
eas_standing	hom_carrier	eas_simulated	50000.0	0.965	0.44086021505376344	0.20443032258064514	0.011709882901170988
eas_standing	hom_carrier	own_demography	10000.0	0.83	0.04285714285714286	0.007742285714285716	0.016799832001679983
eas_standing	hom_carrier	eas_simulated	10000.0	0.83	0.04285714285714286	0.0077315714285714305	0.017109828901710984
eas_standing	hom_carrier	own_demography	20000.0	0.83	0.12857142857142856	0.04588142857142858	0.007219927800721993
eas_standing	hom_carrier	eas_simulated	20000.0	0.83	0.12857142857142856	0.045882428571428574	0.007139928600713993
eas_standing	hom_carrier	own_demography	30000.0	0.83	0.6428571428571429	0.1001057142857143	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	30000.0	0.83	0.6428571428571429	0.09999585714285714	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	50000.0	0.83	0.8571428571428571	0.20438314285714287	2.999970000299997e-05
eas_standing	hom_carrier	eas_simulated	50000.0	0.83	0.8571428571428571	0.20443442857142857	3.999960000399996e-05
eas_standing	hom_carrier	own_demography	10000.0	0.985	0.010309278350515464	0.007727731958762888	0.5291447085529145
eas_standing	hom_carrier	eas_simulated	10000.0	0.985	0.010309278350515464	0.007725360824742267	0.5283447165528344
eas_standing	hom_carrier	own_demography	20000.0	0.985	0.05154639175257732	0.045871134020618556	0.45528544714552854
eas_standing	hom_carrier	eas_simulated	20000.0	0.985	0.05154639175257732	0.04587721649484536	0.4555954440455595
eas_standing	hom_carrier	own_demography	30000.0	0.985	0.35051546391752575	0.09999731958762886	0.0001799982000179998
eas_standing	hom_carrier	eas_simulated	30000.0	0.985	0.35051546391752575	0.09998536082474227	0.00016999830001699983
eas_standing	hom_carrier	own_demography	50000.0	0.985	1.0	0.2044276288659794	9.99990000099999e-06
eas_standing	hom_carrier	eas_simulated	50000.0	0.985	1.0	0.2044496907216495	9.99990000099999e-06
eas_standing	hom_carrier	own_demography	10000.0	0.87	0.0	0.007734605263157893	1.0
eas_standing	hom_carrier	eas_simulated	10000.0	0.87	0.0	0.007736710526315789	1.0
eas_standing	hom_carrier	own_demography	20000.0	0.87	0.14473684210526316	0.04585921052631578	0.0018599814001859982
eas_standing	hom_carrier	eas_simulated	20000.0	0.87	0.14473684210526316	0.04586868421052632	0.0016899831001689982
eas_standing	hom_carrier	own_demography	30000.0	0.87	0.6578947368421053	0.10005973684210527	9.99990000099999e-06
