selection_coefficient	position_0based	mean_tmrca_generations	q25_tmrca	q75_tmrca	mean_fraction_recent	q25_fraction_recent	q75_fraction_recent
0.1	8450000.0	19354.30438838961	13377.446405372892	23135.14282180638	0.00958	0.0075	0.0115
0.1	8500000.0	19710.574996711966	13966.3994761596	24396.962292773595	0.009535	0.0075	0.011125
0.1	8550000.0	19765.603252474386	12977.04062995308	24722.82590475575	0.009545	0.0075	0.011125
0.1	8600000.0	18695.188324560953	12179.763168707761	23791.08670838723	0.009555000000000001	0.0075	0.011
0.1	8650000.0	20229.51517681986	13268.197632537738	23534.646893983103	0.009505	0.0075	0.011
0.1	8700000.0	21080.241636166735	13997.246571111333	27215.56484223569	0.00946	0.0075	0.011
0.1	8750000.0	20579.399633988385	13112.656859647474	23304.391647349516	0.009485	0.0075	0.011
0.1	8800000.0	19767.43748392675	13615.014989993426	22974.74380179296	0.009385	0.0075	0.011
0.1	8850000.0	19324.349483335616	13383.021772828979	22549.307082035208	0.00941	0.008	0.010625
0.1	8900000.0	19148.141527900505	12687.850799688124	23372.13562090446	0.00924	0.0075	0.0105
0.1	8950000.0	17813.970527192556	13305.774508773311	22366.514724678673	0.00927	0.0075	0.0105
0.1	9000000.0	20261.785144157544	13891.485108366522	23191.809473100235	0.00922	0.007875	0.010125
0.1	9050000.0	20184.92043554115	14797.825773881781	25337.090163328437	0.00927	0.008	0.0105
0.1	9100000.0	19697.63251550081	13094.902776840621	22711.260558729875	0.009375	0.0075	0.011
0.1	9150000.0	20666.311974635297	14238.223795204507	24051.07487880378	0.009345	0.0075	0.010625
0.1	9200000.0	19178.436154320774	12660.450373380369	23603.60759379473	0.00928	0.0075	0.0105
0.1	9250000.0	20491.73845345825	13485.165156230203	23708.569936154545	0.009415	0.007875	0.011
0.1	9300000.0	20798.934147703454	13828.630080944567	24500.362361982832	0.009439999999999999	0.008	0.011
0.1	9350000.0	18669.468922322554	12842.886974897778	22998.49127268884	0.009435	0.008	0.011
0.1	9400000.0	19760.522543599363	13558.11098893873	22637.38501148123	0.00941	0.008	0.0105
0.1	9450000.0	20908.504555012994	13654.740223131716	25458.85798427437	0.009405	0.008	0.011
0.1	9500000.0	20597.488917791536	13497.10746645134	23560.099522183922	0.00924	0.007875	0.0105
0.1	9550000.0	20995.59693796148	14956.267336444545	25533.7858710478	0.009210000000000001	0.0075	0.0105
0.1	9600000.0	19584.906437535246	12846.749053298628	23802.72428666542	0.00942	0.008	0.0105
0.1	9650000.0	20010.07460111184	13413.593497390944	24154.71906335905	0.009535	0.008	0.011
0.1	9700000.0	20864.001923178537	12791.4716201277	23894.57515691918	0.009420000000000001	0.008	0.011
0.1	9750000.0	21557.310864492334	14190.027507112169	24382.918092649525	0.009349999999999999	0.0075	0.011
0.1	9800000.0	18514.72674281384	13276.195693453497	21524.81737912908	0.0092	0.0075	0.011
0.1	9850000.0	19145.215541284702	12857.59133834699	23381.399180098342	0.00908	0.0075	0.011
0.1	9900000.0	20275.49015922034	13473.59893651863	24624.00691381336	0.00899	0.007	0.0105
0.1	9950000.0	21185.13583738995	14499.752262618913	25149.698457420378	0.008964999999999999	0.007	0.0105
