source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,subset,n,power,fdr_mean,fdr_pooled,f1_mean,fp_mean,any_call,focal_significant,tp_total,fp_total,power_50000,overlap_power_50000,overlap_fdr_50000,power_100000,overlap_power_100000,overlap_fdr_100000,power_250000,overlap_power_250000,overlap_fdr_250000,power_500000,overlap_power_500000,overlap_fdr_500000
decoded,20000,0.01,50000,0,5,selected,nonfixed,100,0.06,0.0,0.0,0.06,0.0,0.06,0.33,6,0,0.04,0.06,0.0,0.06,0.06,0.0,0.06,0.06,0.0,0.06,0.06,0.0
decoded,20000,0.01,50000,0,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,0,10,selected,all,100,0.01,0.0,0.0,0.01,0.0,0.01,0.33,1,0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
decoded,20000,0.01,50000,0,10,selected,nonfixed,100,0.01,0.0,0.0,0.01,0.0,0.01,0.33,1,0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
decoded,20000,0.01,50000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,1,1,neutral,all,1000,0.0,0.714,1.0,0.0,1.277,0.714,0.01,0,1277,0.0,0.0,0.714,0.0,0.0,0.714,0.0,0.0,0.714,0.0,0.0,0.714
decoded,20000,0.01,50000,1,1,selected,all,100,0.4,0.5351666666666667,0.7419354838709677,0.26366666666666666,1.15,0.75,0.33,40,115,0.35,0.41,0.5251666666666667,0.4,0.44,0.5051666666666667,0.48,0.48,0.4776666666666667,0.5,0.5,0.45766666666666667
decoded,20000,0.01,50000,1,1,selected,nonfixed,100,0.4,0.5351666666666667,0.7419354838709677,0.26366666666666666,1.15,0.75,0.33,40,115,0.35,0.41,0.5251666666666667,0.4,0.44,0.5051666666666667,0.48,0.48,0.4776666666666667,0.5,0.5,0.45766666666666667
decoded,20000,0.01,50000,1,3,neutral,all,1000,0.0,0.147,1.0,0.0,0.16,0.147,0.01,0,160,0.0,0.0,0.147,0.0,0.0,0.147,0.0,0.0,0.147,0.0,0.0,0.147
decoded,20000,0.01,50000,1,3,selected,all,100,0.21,0.065,0.27586206896551724,0.20666666666666664,0.08,0.27,0.33,21,8,0.16,0.22,0.055,0.21,0.23,0.045,0.24,0.24,0.035,0.24,0.24,0.035
decoded,20000,0.01,50000,1,3,selected,nonfixed,100,0.21,0.065,0.27586206896551724,0.20666666666666664,0.08,0.27,0.33,21,8,0.16,0.22,0.055,0.21,0.23,0.045,0.24,0.24,0.035,0.24,0.24,0.035
decoded,20000,0.01,50000,1,5,neutral,all,1000,0.0,0.025,1.0,0.0,0.025,0.025,0.01,0,25,0.0,0.0,0.025,0.0,0.0,0.025,0.0,0.0,0.025,0.0,0.0,0.025
decoded,20000,0.01,50000,1,5,selected,all,100,0.07,0.02,0.2222222222222222,0.07,0.02,0.09,0.33,7,2,0.04,0.08,0.01,0.07,0.08,0.01,0.08,0.08,0.01,0.08,0.08,0.01
decoded,20000,0.01,50000,1,5,selected,nonfixed,100,0.07,0.02,0.2222222222222222,0.07,0.02,0.09,0.33,7,2,0.04,0.08,0.01,0.07,0.08,0.01,0.08,0.08,0.01,0.08,0.08,0.01
decoded,20000,0.01,50000,1,10,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.01,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
decoded,20000,0.01,50000,1,10,selected,all,100,0.01,0.0,0.0,0.01,0.0,0.01,0.33,1,0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
decoded,20000,0.01,50000,1,10,selected,nonfixed,100,0.01,0.0,0.0,0.01,0.0,0.01,0.33,1,0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
decoded,20000,0.01,50000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,10000,0,1,neutral,all,1000,0.0,0.999,1.0,0.0,8.668,0.999,0.05,0,8668,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.999
decoded,20000,0.05,10000,0,1,selected,all,100,0.64,0.9188502845194023,0.9304347826086956,0.14011565885095295,8.56,1.0,0.59,64,856,0.55,0.7,0.9123761665321263,0.64,0.74,0.9084756226315824,0.79,0.8,0.9016296630356229,0.83,0.83,0.8986372387931985
decoded,20000,0.05,10000,0,1,selected,nonfixed,100,0.64,0.9188502845194023,0.9304347826086956,0.14011565885095295,8.56,1.0,0.59,64,856,0.55,0.7,0.9123761665321263,0.64,0.74,0.9084756226315824,0.79,0.8,0.9016296630356229,0.83,0.83,0.8986372387931985
decoded,20000,0.05,10000,0,3,neutral,all,1000,0.0,0.995,1.0,0.0,5.997,0.995,0.05,0,5997,0.0,0.0,0.995,0.0,0.0,0.995,0.0,0.0,0.995,0.0,0.0,0.995
decoded,20000,0.05,10000,0,3,selected,all,100,0.6,0.8939403651903652,0.9085365853658537,0.17451451326451328,5.96,1.0,0.59,60,596,0.51,0.68,0.8797736985236986,0.6,0.71,0.8758054445554445,0.74,0.76,0.8686110001110001,0.78,0.78,0.8661824286824288
decoded,20000,0.05,10000,0,3,selected,nonfixed,100,0.6,0.8939403651903652,0.9085365853658537,0.17451451326451328,5.96,1.0,0.59,60,596,0.51,0.68,0.8797736985236986,0.6,0.71,0.8758054445554445,0.74,0.76,0.8686110001110001,0.78,0.78,0.8661824286824288
decoded,20000,0.05,10000,0,5,neutral,all,1000,0.0,0.983,1.0,0.0,4.414,0.983,0.05,0,4414,0.0,0.0,0.983,0.0,0.0,0.983,0.0,0.0,0.983,0.0,0.0,0.983
decoded,20000,0.05,10000,0,5,selected,all,100,0.58,0.8431702741702742,0.8804123711340206,0.22012049062049058,4.27,0.99,0.59,58,427,0.48,0.66,0.825559163059163,0.58,0.69,0.8191305916305915,0.71,0.73,0.8120909090909092,0.75,0.76,0.8071742424242424
decoded,20000,0.05,10000,0,5,selected,nonfixed,100,0.58,0.8431702741702742,0.8804123711340206,0.22012049062049058,4.27,0.99,0.59,58,427,0.48,0.66,0.825559163059163,0.58,0.69,0.8191305916305915,0.71,0.73,0.8120909090909092,0.75,0.76,0.8071742424242424
decoded,20000,0.05,10000,0,10,neutral,all,1000,0.0,0.758,1.0,0.0,1.422,0.758,0.05,0,1422,0.0,0.0,0.758,0.0,0.0,0.758,0.0,0.0,0.758,0.0,0.0,0.758
decoded,20000,0.05,10000,0,10,selected,all,100,0.39,0.6232380952380953,0.7880434782608695,0.2550238095238095,1.45,0.83,0.59,39,145,0.34,0.47,0.5707380952380953,0.39,0.5,0.552404761904762,0.51,0.53,0.5365714285714285,0.54,0.55,0.5240714285714285
decoded,20000,0.05,10000,0,10,selected,nonfixed,100,0.39,0.6232380952380953,0.7880434782608695,0.2550238095238095,1.45,0.83,0.59,39,145,0.34,0.47,0.5707380952380953,0.39,0.5,0.552404761904762,0.51,0.53,0.5365714285714285,0.54,0.55,0.5240714285714285
decoded,20000,0.05,10000,0,20,neutral,all,1000,0.0,0.184,1.0,0.0,0.203,0.184,0.05,0,203,0.0,0.0,0.184,0.0,0.0,0.184,0.0,0.0,0.184,0.0,0.0,0.184
decoded,20000,0.05,10000,0,20,selected,all,100,0.21,0.17666666666666664,0.5,0.19833333333333333,0.21,0.37,0.59,21,21,0.18,0.27,0.11666666666666668,0.21,0.29,0.09666666666666668,0.29,0.3,0.08666666666666666,0.3,0.3,0.08666666666666666
decoded,20000,0.05,10000,0,20,selected,nonfixed,100,0.21,0.17666666666666664,0.5,0.19833333333333333,0.21,0.37,0.59,21,21,0.18,0.27,0.11666666666666668,0.21,0.29,0.09666666666666668,0.29,0.3,0.08666666666666666,0.3,0.3,0.08666666666666666
decoded,20000,0.05,10000,1,1,neutral,all,1000,0.0,0.999,1.0,0.0,7.863,0.999,0.05,0,7863,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.999
decoded,20000,0.05,10000,1,1,selected,all,100,0.63,0.9116698301698303,0.9243697478991597,0.15008449883449881,7.7,1.0,0.59,63,770,0.53,0.7,0.9039571678321678,0.63,0.74,0.8999016122766125,0.78,0.8,0.8927151043401045,0.83,0.83,0.8892865329115329
decoded,20000,0.05,10000,1,1,selected,nonfixed,100,0.63,0.9116698301698303,0.9243697478991597,0.15008449883449881,7.7,1.0,0.59,63,770,0.53,0.7,0.9039571678321678,0.63,0.74,0.8999016122766125,0.78,0.8,0.8927151043401045,0.83,0.83,0.8892865329115329
decoded,20000,0.05,10000,1,3,neutral,all,1000,0.0,0.995,1.0,0.0,5.85,0.995,0.05,0,5850,0.0,0.0,0.995,0.0,0.0,0.995,0.0,0.0,0.995,0.0,0.0,0.995
decoded,20000,0.05,10000,1,3,selected,all,100,0.6,0.8902098457098458,0.9052132701421801,0.1793126318126318,5.73,1.0,0.59,60,573,0.51,0.68,0.875932067932068,0.6,0.71,0.8720749250749253,0.73,0.76,0.8646261516261518,0.78,0.78,0.8618483738483741
decoded,20000,0.05,10000,1,3,selected,nonfixed,100,0.6,0.8902098457098458,0.9052132701421801,0.1793126318126318,5.73,1.0,0.59,60,573,0.51,0.68,0.875932067932068,0.6,0.71,0.8720749250749253,0.73,0.76,0.8646261516261518,0.78,0.78,0.8618483738483741
decoded,20000,0.05,10000,1,5,neutral,all,1000,0.0,0.983,1.0,0.0,4.385,0.983,0.05,0,4385,0.0,0.0,0.983,0.0,0.0,0.983,0.0,0.0,0.983,0.0,0.0,0.983
decoded,20000,0.05,10000,1,5,selected,all,100,0.58,0.8422222222222221,0.8784067085953878,0.22107287157287153,4.19,0.99,0.59,58,419,0.48,0.66,0.8244722222222223,0.58,0.69,0.8180436507936508,0.7,0.73,0.810765873015873,0.75,0.76,0.8053373015873015
decoded,20000,0.05,10000,1,5,selected,nonfixed,100,0.58,0.8422222222222221,0.8784067085953878,0.22107287157287153,4.19,0.99,0.59,58,419,0.48,0.66,0.8244722222222223,0.58,0.69,0.8180436507936508,0.7,0.73,0.810765873015873,0.75,0.76,0.8053373015873015
decoded,20000,0.05,10000,1,10,neutral,all,1000,0.0,0.786,1.0,0.0,1.52,0.786,0.05,0,1520,0.0,0.0,0.786,0.0,0.0,0.786,0.0,0.0,0.786,0.0,0.0,0.786
decoded,20000,0.05,10000,1,10,selected,all,100,0.4,0.6665714285714286,0.7938144329896907,0.25469047619047613,1.54,0.87,0.59,40,154,0.35,0.48,0.6145714285714284,0.4,0.51,0.5962380952380952,0.51,0.54,0.5795714285714285,0.55,0.56,0.5670714285714286
decoded,20000,0.05,10000,1,10,selected,nonfixed,100,0.4,0.6665714285714286,0.7938144329896907,0.25469047619047613,1.54,0.87,0.59,40,154,0.35,0.48,0.6145714285714284,0.4,0.51,0.5962380952380952,0.51,0.54,0.5795714285714285,0.55,0.56,0.5670714285714286
decoded,20000,0.05,10000,1,20,neutral,all,1000,0.0,0.213,1.0,0.0,0.24,0.213,0.05,0,240,0.0,0.0,0.213,0.0,0.0,0.213,0.0,0.0,0.213,0.0,0.0,0.213
decoded,20000,0.05,10000,1,20,selected,all,100,0.21,0.19666666666666666,0.5434782608695652,0.19166666666666665,0.25,0.38,0.59,21,25,0.18,0.27,0.1366666666666667,0.21,0.29,0.11666666666666668,0.29,0.31,0.09666666666666666,0.31,0.31,0.09666666666666666
decoded,20000,0.05,10000,1,20,selected,nonfixed,100,0.21,0.19666666666666666,0.5434782608695652,0.19166666666666665,0.25,0.38,0.59,21,25,0.18,0.27,0.1366666666666667,0.21,0.29,0.11666666666666668,0.29,0.31,0.09666666666666666,0.31,0.31,0.09666666666666666
decoded,20000,0.05,20000,0,1,neutral,all,1000,0.0,0.999,1.0,0.0,7.452,0.999,0.05,0,7452,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.999
decoded,20000,0.05,20000,0,1,selected,all,100,0.62,0.9083052641802641,0.9213197969543148,0.15463398529574998,7.26,1.0,0.59,62,726,0.53,0.67,0.9017268703518704,0.62,0.72,0.896373334998335,0.75,0.77,0.8896511127761129,0.82,0.82,0.8833967837717838
decoded,20000,0.05,20000,0,1,selected,nonfixed,100,0.62,0.9083052641802641,0.9213197969543148,0.15463398529574998,7.26,1.0,0.59,62,726,0.53,0.67,0.9017268703518704,0.62,0.72,0.896373334998335,0.75,0.77,0.8896511127761129,0.82,0.82,0.8833967837717838
decoded,20000,0.05,20000,0,3,neutral,all,1000,0.0,0.978,1.0,0.0,4.012,0.978,0.05,0,4012,0.0,0.0,0.978,0.0,0.0,0.978,0.0,0.0,0.978,0.0,0.0,0.978
decoded,20000,0.05,20000,0,3,selected,all,100,0.57,0.8342341269841269,0.871331828442438,0.23099999999999998,3.86,0.99,0.59,57,386,0.46,0.63,0.8175952380952382,0.57,0.69,0.8066111111111113,0.7,0.71,0.8021111111111111,0.75,0.76,0.7933333333333334
decoded,20000,0.05,20000,0,3,selected,nonfixed,100,0.57,0.8342341269841269,0.871331828442438,0.23099999999999998,3.86,0.99,0.59,57,386,0.46,0.63,0.8175952380952382,0.57,0.69,0.8066111111111113,0.7,0.71,0.8021111111111111,0.75,0.76,0.7933333333333334
decoded,20000,0.05,20000,0,5,neutral,all,1000,0.0,0.812,1.0,0.0,1.663,0.812,0.05,0,1663,0.0,0.0,0.812,0.0,0.0,0.812,0.0,0.0,0.812,0.0,0.0,0.812
decoded,20000,0.05,20000,0,5,selected,all,100,0.4,0.6909166666666667,0.8130841121495327,0.24126984126984127,1.74,0.88,0.59,40,174,0.34,0.48,0.6417499999999999,0.4,0.52,0.6200833333333333,0.52,0.54,0.61175,0.57,0.58,0.5909166666666666
decoded,20000,0.05,20000,0,5,selected,nonfixed,100,0.4,0.6909166666666667,0.8130841121495327,0.24126984126984127,1.74,0.88,0.59,40,174,0.34,0.48,0.6417499999999999,0.4,0.52,0.6200833333333333,0.52,0.54,0.61175,0.57,0.58,0.5909166666666666
decoded,20000,0.05,20000,0,10,neutral,all,1000,0.0,0.209,1.0,0.0,0.237,0.209,0.05,0,237,0.0,0.0,0.209,0.0,0.0,0.209,0.0,0.0,0.209,0.0,0.0,0.209
decoded,20000,0.05,20000,0,10,selected,all,100,0.23,0.19666666666666666,0.5208333333333334,0.21166666666666664,0.25,0.4,0.59,23,25,0.19,0.29,0.1366666666666667,0.23,0.31,0.11666666666666668,0.31,0.33,0.09666666666666666,0.33,0.33,0.09666666666666666
decoded,20000,0.05,20000,0,10,selected,nonfixed,100,0.23,0.19666666666666666,0.5208333333333334,0.21166666666666664,0.25,0.4,0.59,23,25,0.19,0.29,0.1366666666666667,0.23,0.31,0.11666666666666668,0.31,0.33,0.09666666666666666,0.33,0.33,0.09666666666666666
decoded,20000,0.05,20000,0,20,neutral,all,1000,0.0,0.013,1.0,0.0,0.013,0.013,0.05,0,13,0.0,0.0,0.013,0.0,0.0,0.013,0.0,0.0,0.013,0.0,0.0,0.013
decoded,20000,0.05,20000,0,20,selected,all,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.59,2,1,0.02,0.03,0.0,0.02,0.03,0.0,0.03,0.03,0.0,0.03,0.03,0.0
decoded,20000,0.05,20000,0,20,selected,nonfixed,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.59,2,1,0.02,0.03,0.0,0.02,0.03,0.0,0.03,0.03,0.0,0.03,0.03,0.0
decoded,20000,0.05,20000,1,1,neutral,all,1000,0.0,0.999,1.0,0.0,6.852,0.999,0.05,0,6852,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.999
decoded,20000,0.05,20000,1,1,selected,all,100,0.59,0.905693362193362,0.9181692094313454,0.15800333000332997,6.62,1.0,0.59,59,662,0.49,0.67,0.8956463536463537,0.59,0.72,0.890114246864247,0.75,0.77,0.8822571040071041,0.82,0.82,0.8748797591297592
decoded,20000,0.05,20000,1,1,selected,nonfixed,100,0.59,0.905693362193362,0.9181692094313454,0.15800333000332997,6.62,1.0,0.59,59,662,0.49,0.67,0.8956463536463537,0.59,0.72,0.890114246864247,0.75,0.77,0.8822571040071041,0.82,0.82,0.8748797591297592
decoded,20000,0.05,20000,1,3,neutral,all,1000,0.0,0.981,1.0,0.0,3.947,0.981,0.05,0,3947,0.0,0.0,0.981,0.0,0.0,0.981,0.0,0.0,0.981,0.0,0.0,0.981
decoded,20000,0.05,20000,1,3,selected,all,100,0.56,0.8319047619047619,0.8718535469107551,0.23253968253968252,3.81,0.99,0.59,56,381,0.46,0.64,0.8113214285714285,0.56,0.69,0.8014484126984126,0.7,0.71,0.7964484126984126,0.75,0.76,0.7870198412698411
decoded,20000,0.05,20000,1,3,selected,nonfixed,100,0.56,0.8319047619047619,0.8718535469107551,0.23253968253968252,3.81,0.99,0.59,56,381,0.46,0.64,0.8113214285714285,0.56,0.69,0.8014484126984126,0.7,0.71,0.7964484126984126,0.75,0.76,0.7870198412698411
decoded,20000,0.05,20000,1,5,neutral,all,1000,0.0,0.835,1.0,0.0,1.757,0.835,0.05,0,1757,0.0,0.0,0.835,0.0,0.0,0.835,0.0,0.0,0.835,0.0,0.0,0.835
decoded,20000,0.05,20000,1,5,selected,all,100,0.43,0.7139166666666665,0.8063063063063063,0.25307936507936507,1.79,0.91,0.59,43,179,0.36,0.53,0.6577500000000001,0.43,0.56,0.6394166666666666,0.56,0.57,0.6360833333333333,0.59,0.6,0.6194166666666666
decoded,20000,0.05,20000,1,5,selected,nonfixed,100,0.43,0.7139166666666665,0.8063063063063063,0.25307936507936507,1.79,0.91,0.59,43,179,0.36,0.53,0.6577500000000001,0.43,0.56,0.6394166666666666,0.56,0.57,0.6360833333333333,0.59,0.6,0.6194166666666666
decoded,20000,0.05,20000,1,10,neutral,all,1000,0.0,0.262,1.0,0.0,0.308,0.262,0.05,0,308,0.0,0.0,0.262,0.0,0.0,0.262,0.0,0.0,0.262,0.0,0.0,0.262
decoded,20000,0.05,20000,1,10,selected,all,100,0.26,0.21666666666666665,0.5094339622641509,0.235,0.27,0.44,0.59,26,27,0.22,0.33,0.14666666666666667,0.26,0.35,0.12666666666666665,0.35,0.36,0.11666666666666665,0.36,0.36,0.11666666666666665
decoded,20000,0.05,20000,1,10,selected,nonfixed,100,0.26,0.21666666666666665,0.5094339622641509,0.235,0.27,0.44,0.59,26,27,0.22,0.33,0.14666666666666667,0.26,0.35,0.12666666666666665,0.35,0.36,0.11666666666666665,0.36,0.36,0.11666666666666665
decoded,20000,0.05,20000,1,20,neutral,all,1000,0.0,0.018,1.0,0.0,0.018,0.018,0.05,0,18,0.0,0.0,0.018,0.0,0.0,0.018,0.0,0.0,0.018,0.0,0.0,0.018
decoded,20000,0.05,20000,1,20,selected,all,100,0.02,0.02,0.5,0.02,0.02,0.04,0.59,2,2,0.02,0.03,0.01,0.02,0.03,0.01,0.03,0.03,0.01,0.03,0.03,0.01
decoded,20000,0.05,20000,1,20,selected,nonfixed,100,0.02,0.02,0.5,0.02,0.02,0.04,0.59,2,2,0.02,0.03,0.01,0.02,0.03,0.01,0.03,0.03,0.01,0.03,0.03,0.01
decoded,20000,0.05,50000,0,1,neutral,all,1000,0.0,0.997,1.0,0.0,5.746,0.997,0.05,0,5746,0.0,0.0,0.997,0.0,0.0,0.997,0.0,0.0,0.997,0.0,0.0,0.997
decoded,20000,0.05,50000,0,1,selected,all,100,0.62,0.8718679653679655,0.8993506493506493,0.1912075147075147,5.54,0.99,0.59,62,554,0.54,0.68,0.8619671717171719,0.62,0.71,0.858200937950938,0.74,0.76,0.8492842712842713,0.79,0.79,0.8451771284271284
decoded,20000,0.05,50000,0,1,selected,nonfixed,100,0.62,0.8718679653679655,0.8993506493506493,0.1912075147075147,5.54,0.99,0.59,62,554,0.54,0.68,0.8619671717171719,0.62,0.71,0.858200937950938,0.74,0.76,0.8492842712842713,0.79,0.79,0.8451771284271284
decoded,20000,0.05,50000,0,3,neutral,all,1000,0.0,0.612,1.0,0.0,0.96,0.612,0.05,0,960,0.0,0.0,0.612,0.0,0.0,0.612,0.0,0.0,0.612,0.0,0.0,0.612
decoded,20000,0.05,50000,0,3,selected,all,100,0.39,0.5025,0.7045454545454546,0.2968571428571429,0.93,0.76,0.59,39,93,0.33,0.45,0.45,0.39,0.47,0.435,0.47,0.49,0.42,0.49,0.5,0.41666666666666663
decoded,20000,0.05,50000,0,3,selected,nonfixed,100,0.39,0.5025,0.7045454545454546,0.2968571428571429,0.93,0.76,0.59,39,93,0.33,0.45,0.45,0.39,0.47,0.435,0.47,0.49,0.42,0.49,0.5,0.41666666666666663
decoded,20000,0.05,50000,0,5,neutral,all,1000,0.0,0.171,1.0,0.0,0.187,0.171,0.05,0,187,0.0,0.0,0.171,0.0,0.0,0.171,0.0,0.0,0.171,0.0,0.0,0.171
decoded,20000,0.05,50000,0,5,selected,all,100,0.21,0.135,0.4166666666666667,0.2,0.15,0.33,0.59,21,15,0.17,0.24,0.105,0.21,0.26,0.085,0.26,0.27,0.075,0.27,0.27,0.075
decoded,20000,0.05,50000,0,5,selected,nonfixed,100,0.21,0.135,0.4166666666666667,0.2,0.15,0.33,0.59,21,15,0.17,0.24,0.105,0.21,0.26,0.085,0.26,0.27,0.075,0.27,0.27,0.075
decoded,20000,0.05,50000,0,10,neutral,all,1000,0.0,0.008,1.0,0.0,0.008,0.008,0.05,0,8,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.008
decoded,20000,0.05,50000,0,10,selected,all,100,0.01,0.01,0.5,0.01,0.01,0.02,0.59,1,1,0.0,0.02,0.0,0.01,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
decoded,20000,0.05,50000,0,10,selected,nonfixed,100,0.01,0.01,0.5,0.01,0.01,0.02,0.59,1,1,0.0,0.02,0.0,0.01,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
decoded,20000,0.05,50000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,1,1,neutral,all,1000,0.0,0.997,1.0,0.0,5.338,0.997,0.05,0,5338,0.0,0.0,0.997,0.0,0.0,0.997,0.0,0.0,0.997,0.0,0.0,0.997
decoded,20000,0.05,50000,1,1,selected,all,100,0.62,0.8643805916305917,0.8892857142857142,0.2022965367965368,4.98,0.99,0.59,62,498,0.54,0.68,0.8537456709956709,0.62,0.71,0.8498885281385281,0.74,0.76,0.8398885281385282,0.79,0.79,0.8348885281385282
decoded,20000,0.05,50000,1,1,selected,nonfixed,100,0.62,0.8643805916305917,0.8892857142857142,0.2022965367965368,4.98,0.99,0.59,62,498,0.54,0.68,0.8537456709956709,0.62,0.71,0.8498885281385281,0.74,0.76,0.8398885281385282,0.79,0.79,0.8348885281385282
decoded,20000,0.05,50000,1,3,neutral,all,1000,0.0,0.659,1.0,0.0,1.078,0.659,0.05,0,1078,0.0,0.0,0.659,0.0,0.0,0.659,0.0,0.0,0.659,0.0,0.0,0.659
decoded,20000,0.05,50000,1,3,selected,all,100,0.4,0.5341666666666667,0.7183098591549296,0.2968571428571428,1.02,0.79,0.59,40,102,0.34,0.46,0.4808333333333333,0.4,0.48,0.46583333333333327,0.48,0.49,0.46083333333333326,0.49,0.51,0.4475
decoded,20000,0.05,50000,1,3,selected,nonfixed,100,0.4,0.5341666666666667,0.7183098591549296,0.2968571428571428,1.02,0.79,0.59,40,102,0.34,0.46,0.4808333333333333,0.4,0.48,0.46583333333333327,0.48,0.49,0.46083333333333326,0.49,0.51,0.4475
decoded,20000,0.05,50000,1,5,neutral,all,1000,0.0,0.217,1.0,0.0,0.242,0.217,0.05,0,242,0.0,0.0,0.217,0.0,0.0,0.217,0.0,0.0,0.217,0.0,0.0,0.217
decoded,20000,0.05,50000,1,5,selected,all,100,0.24,0.19166666666666665,0.48936170212765956,0.225,0.23,0.41,0.59,24,23,0.19,0.27,0.16166666666666665,0.24,0.29,0.14166666666666666,0.29,0.3,0.13166666666666665,0.3,0.31,0.12166666666666666
decoded,20000,0.05,50000,1,5,selected,nonfixed,100,0.24,0.19166666666666665,0.48936170212765956,0.225,0.23,0.41,0.59,24,23,0.19,0.27,0.16166666666666665,0.24,0.29,0.14166666666666666,0.29,0.3,0.13166666666666665,0.3,0.31,0.12166666666666666
decoded,20000,0.05,50000,1,10,neutral,all,1000,0.0,0.017,1.0,0.0,0.017,0.017,0.05,0,17,0.0,0.0,0.017,0.0,0.0,0.017,0.0,0.0,0.017,0.0,0.0,0.017
decoded,20000,0.05,50000,1,10,selected,all,100,0.01,0.02,0.6666666666666666,0.01,0.02,0.03,0.59,1,2,0.0,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.0
decoded,20000,0.05,50000,1,10,selected,nonfixed,100,0.01,0.02,0.6666666666666666,0.01,0.02,0.03,0.59,1,2,0.0,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.0
decoded,20000,0.05,50000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,30000,0.001,10000,0,1,neutral,all,1000,0.0,0.268,1.0,0.0,0.368,0.268,0.001,0,368,0.0,0.0,0.268,0.0,0.0,0.268,0.0,0.0,0.268,0.0,0.0,0.268
