scheme,source,method,alpha,onset_years,selected_called,selected_n,neutral_called,neutral_n,power,neutral_call_fraction,power_low,power_high,neutral_low,neutral_high,fdr_prevalence_0.5,f1_prevalence_0.5,fdr_prevalence_0.1,f1_prevalence_0.1,fdr_prevalence_0.01,f1_prevalence_0.01
grid10kb,decoded,joint_g50_r2_Tall,0.05,10000,18,100,49,1000,0.18,0.049,0.1170022549894635,0.2666735838630073,0.037261034647360615,0.06419070150661013,0.21397379912663758,0.2929210740439382,0.7101449275362318,0.22208513263417642,0.964221824686941,0.05969159343392472
grid10kb,decoded,joint_g50_r2_Tall,0.05,50000,79,100,49,1000,0.79,0.049,0.7002003116591013,0.858343459380847,0.037261034647360615,0.06419070150661013,0.05840286054827175,0.859162588363241,0.3582453290008123,0.7082025997310624,0.8599539088814041,0.23791597650956184
grid10kb,decoded,joint_g50_r2_Tall,0.1,10000,24,100,98,1000,0.24,0.098,0.16691325556948772,0.33232336349814473,0.08108201152335034,0.11799470229903597,0.2899408284023669,0.35874439461883406,0.786096256684492,0.22620169651272384,0.975859987929994,0.043867665874611585
grid10kb,decoded,joint_g50_r2_Tall,0.1,50000,90,100,98,1000,0.9,0.098,0.8256343384950865,0.9447708629393249,0.08108201152335034,0.11799470229903597,0.09819639278557114,0.9009009009009009,0.49494949494949486,0.6470165348670023,0.9151103565365026,0.15514566454059645
grid10kb,decoded,joint_g50_r3_T10000,0.01,10000,4,100,10,1000,0.04,0.01,0.01566330399154762,0.0983707143588792,0.005440754445529249,0.018309468870314774,0.19999999999999998,0.07619047619047618,0.6923076923076923,0.07079646017699114,0.9611650485436893,0.03940886699507389
grid10kb,decoded,joint_g50_r3_T10000,0.01,50000,26,100,10,1000,0.26,0.01,0.18404698464748132,0.3537098944918718,0.005440754445529249,0.018309468870314774,0.037037037037037035,0.4094488188976378,0.2571428571428572,0.3851851851851852,0.792,0.23111111111111116
grid10kb,decoded,joint_g50_r3_T10000,0.05,10000,12,100,52,1000,0.12,0.052,0.06999406437019488,0.19812099426711421,0.03987303628377742,0.06755573931927998,0.3023255813953489,0.204778156996587,0.7959183673469388,0.15113350125944583,0.9772209567198178,0.03828972559029993
grid10kb,decoded,joint_g50_r3_T10000,0.05,50000,46,100,52,1000,0.46,0.052,0.36560808309024106,0.5573513967663177,0.03987303628377742,0.06755573931927998,0.1015625,0.6084656084656085,0.5043103448275862,0.4771784232365146,0.9179743223965763,0.13922518159806296
grid10kb,decoded,joint_g50_r3_T10000,0.1,10000,17,100,98,1000,0.17,0.098,0.10893566114059931,0.25548004767601123,0.08108201152335034,0.11799470229903597,0.3656716417910448,0.26813880126182965,0.8384030418250951,0.16569200779727097,0.9827795786061589,0.03127299484915379
grid10kb,decoded,joint_g50_r3_T10000,0.1,50000,57,100,98,1000,0.57,0.098,0.47215389549212305,0.6626670147588988,0.08108201152335034,0.11799470229903597,0.14670658682634732,0.6834532374100719,0.6074380165289256,0.464926590538336,0.9445093457943926,0.10113555713271821
