operating_point,scheme,source,cohort,key,fold,mass_called,contrast_called
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0893,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0894,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0895,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0896,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0897,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0898,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0899,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0900,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0901,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0902,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0903,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0904,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0905,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0906,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0907,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0908,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0909,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0910,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0911,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0912,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0913,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0914,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0915,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0916,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0917,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0918,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0919,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0920,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0921,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0922,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0923,0,True,True
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0924,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0925,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0926,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0927,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0928,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0929,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0930,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0931,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0932,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0933,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0934,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0935,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0936,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0937,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0938,0,True,True
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0939,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0940,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0941,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0942,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0943,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0944,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0945,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0946,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0947,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0948,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0949,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0950,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0951,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0952,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0953,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0954,1,True,True
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0955,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0956,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0957,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0958,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0959,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0960,3,False,True
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0961,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0962,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0963,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0964,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0965,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0966,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0967,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0968,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0969,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0970,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0971,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0972,2,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0973,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0974,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0975,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0976,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0977,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0978,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0979,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0980,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0981,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0982,3,False,True
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0983,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0984,2,True,True
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0985,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0986,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0987,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0988,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0989,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0990,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0991,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0992,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0993,0,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0994,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0995,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0996,1,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0997,4,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0998,3,False,False
regional_p_0.05,archaic_sites,truth,neutral,neutral/rep0999,2,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0000,3,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0001,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0002,4,True,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0003,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0004,4,False,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0005,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0006,4,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0007,3,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0008,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0009,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0010,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0011,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0012,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0013,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0014,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0015,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0016,4,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0017,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0018,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0019,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0020,3,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0021,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0022,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0023,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0024,1,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0025,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0026,2,False,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0027,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0028,2,False,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0029,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0030,0,True,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0031,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0032,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0033,4,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0034,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0035,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0036,4,False,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0037,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0038,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0039,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0040,0,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0041,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0042,2,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0043,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0044,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0045,0,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0046,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0047,0,True,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0048,3,True,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0049,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0050,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0051,3,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0052,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0053,0,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0054,3,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0055,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0056,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0057,1,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0058,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0059,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0060,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0061,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0062,1,False,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0063,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0064,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0065,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0066,1,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0067,1,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0068,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0069,3,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0070,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0071,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0072,3,False,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0073,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0074,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0075,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0076,1,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0077,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0078,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0079,0,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0080,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0081,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0082,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0083,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0084,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0085,2,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0086,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0087,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0088,3,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0089,1,True,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0090,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0091,2,False,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0092,3,True,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0093,2,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0094,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0095,0,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0096,4,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0097,4,False,False
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0098,1,True,True
training_power_target_0.70,grid10kb,decoded,selected,onset50000/rep0099,0,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0000,1,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0001,3,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0002,4,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0003,3,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0004,4,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0005,3,True,True
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0006,4,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0007,3,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0008,4,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0009,0,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0010,4,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0011,3,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0012,3,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0013,2,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0014,2,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0015,4,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0016,1,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0017,0,False,False
training_power_target_0.70,grid10kb,decoded,neutral,neutral/rep0018,3,False,False
