metric,min_strides,alpha,cutoff_years,half_width_bp,s,n,detected,detection,fdr_mean,f1_mean,recall_mean,fp_mean,calls_mean,no_calls,tp_total,fp_total,fn_total,fdp_pooled,f1_pooled,fdp_ci_low,fdp_ci_high,f1_ci_low,f1_ci_high
stride,1,0.01,40000,50000,0.004,100,27,0.27,0.8841889725342724,0.09270057590392541,0.12636363636363637,11.14,12.53,3,139,1114,961,0.8890662410215483,0.1181470463238419,0.8342697681704261,0.9292785417751841,0.05900443149228276,0.13111602247750753
stride,1,0.01,40000,50000,0.005,100,44,0.44,0.7681736715394537,0.1845544820866432,0.24454545454545454,10.68,13.37,5,269,1068,831,0.7988032909498878,0.22076323348379154,0.7068604001551996,0.8262732476216322,0.1380487187822059,0.23105877567878444
stride,1,0.01,40000,50000,0.006,100,61,0.61,0.7560504497211827,0.24811796685730642,0.35090909090909095,12.91,16.77,2,386,1291,714,0.7698270721526536,0.2779978393950306,0.7009834134795798,0.8064432492511847,0.2021276824419556,0.2948707574449697
stride,1,0.01,40000,50000,0.007,100,71,0.71,0.7045594956697157,0.3406824516799641,0.48,14.48,19.76,0,528,1448,572,0.7327935222672065,0.3433029908972692,0.652796142342924,0.7538430857991286,0.2910254625033616,0.39202399406511496
stride,1,0.01,40000,50000,0.008,100,85,0.85,0.7020542726840674,0.36369304405581715,0.5890909090909091,17.59,24.07,0,648,1759,452,0.7307852098047362,0.369546621043627,0.660991385069621,0.7411943120522233,0.3248182947429442,0.4040049226886894
stride,1,0.01,40000,50000,0.009,100,90,0.9,0.6660222876418587,0.3934120419553424,0.6145454545454545,16.25,23.01,1,676,1625,424,0.7062146892655368,0.3975301381946486,0.6239608578973916,0.7102575386007235,0.35118066497951866,0.4320656328504304
stride,1,0.01,40000,50000,0.01,100,86,0.86,0.6528110799088154,0.3875539675361196,0.5981818181818181,15.95,22.53,3,658,1595,442,0.7079449622725256,0.3924843423799583,0.6050328152239794,0.6996708144758323,0.3451096367281737,0.430868346647741
stride,1,0.01,40000,100000,0.001,100,3,0.03,0.9258799171842651,0.0036017316017316016,0.003333333333333333,9.64,9.71,7,7,964,2093,0.9927909371781668,0.004558775643112993,0.871437370600414,0.9724052795031055,0.0,0.008484848484848486
stride,1,0.01,40000,100000,0.002,100,3,0.03,0.8538095238095238,0.005499072356215213,0.005238095238095237,9.98,10.09,14,11,998,2089,0.9890981169474727,0.007076230299131554,0.7824613095238095,0.9171428571428573,0.0,0.013256648113790969
stride,1,0.01,40000,100000,0.003,100,12,0.12,0.8766215437788019,0.030691995953193454,0.02761904761904762,9.97,10.55,8,58,997,2042,0.9450236966824644,0.03676703645007924,0.811631926843318,0.9326627016129032,0.013077424455956839,0.04969413158687849
stride,1,0.01,40000,100000,0.004,100,31,0.31,0.8468031811685383,0.09670350164533485,0.09476190476190477,10.54,12.53,3,199,1054,1901,0.8411811652035116,0.11869967193558008,0.7866464464162857,0.9018931376827533,0.060888717065086376,0.13558685103460613
stride,1,0.01,40000,100000,0.005,100,47,0.47,0.7218718279849512,0.1785791442983563,0.17666666666666667,9.66,13.37,5,371,966,1729,0.7225130890052356,0.2158859470468432,0.6553310885812123,0.7867994771386879,0.13802370418323118,0.2241906481381859
stride,1,0.01,40000,100000,0.006,100,62,0.62,0.6704112736393157,0.2605869086190469,0.26761904761904765,11.15,16.77,2,562,1115,1538,0.6648777579010137,0.29759068043420706,0.6047618362048589,0.7302726895506313,0.2139163399257258,0.3110227167981071
stride,1,0.01,40000,100000,0.007,100,74,0.74,0.6127557340617557,0.34502061442279497,0.35523809523809524,12.3,19.76,0,746,1230,1354,0.6224696356275303,0.366045142296369,0.5554435558852124,0.6732571400423568,0.2920515284775052,0.39394689467826594
stride,1,0.01,40000,100000,0.008,100,88,0.88,0.5797182962068754,0.39297408441650605,0.4452380952380952,14.72,24.07,0,935,1472,1165,0.6115496468633154,0.41491013978256047,0.528103867458589,0.6268395715463647,0.34989976498651476,0.4350984537100442
stride,1,0.01,40000,100000,0.009,100,90,0.9,0.5412686327013239,0.43022275193439347,0.4771428571428571,12.99,23.01,1,1002,1299,1098,0.5645371577574967,0.4553510565780504,0.49346747973964566,0.5894977627878291,0.38723293348983834,0.47573720784121426
stride,1,0.01,40000,100000,0.01,100,86,0.86,0.5443182531334415,0.4080644896577552,0.44666666666666666,13.15,22.53,3,938,1315,1162,0.5836662228140257,0.4309671490925798,0.4879155215052608,0.5981975446204053,0.3588649155749629,0.4593514232957426
stride,1,0.01,40000,250000,0.001,100,9,0.09,0.900720285149633,0.00870791123396274,0.005490196078431373,9.43,9.71,7,28,943,5072,0.9711637487126673,0.009224180530390381,0.8414552512704687,0.9499348237812911,0.002602319834411047,0.016882565917993305
stride,1,0.01,40000,250000,0.002,100,10,0.1,0.8274954751131222,0.01569295648374557,0.010784313725490198,9.54,10.09,14,55,954,5045,0.9454905847373637,0.018006220330659684,0.7524124138116786,0.8963967787114847,0.005372244149127846,0.028756035833071573
stride,1,0.01,40000,250000,0.003,100,19,0.19,0.8271307012879593,0.03150632956625075,0.020588235294117643,9.5,10.55,8,105,950,4995,0.9004739336492891,0.03411860276198213,0.7618190413417228,0.8882997393063923,0.017144196733982934,0.048102599812103054
stride,1,0.01,40000,250000,0.004,100,38,0.38,0.8120550010357035,0.07504644886798845,0.054117647058823534,9.77,12.53,3,276,977,4824,0.7797286512370312,0.08688808436958917,0.7524291853538061,0.867324314399311,0.049400650367117396,0.1023761563410588
stride,1,0.01,40000,250000,0.005,100,53,0.53,0.6676059684201957,0.1354657648728016,0.0980392156862745,8.37,13.37,5,500,837,4600,0.6260284218399401,0.15535187199005748,0.5920024364923319,0.7394337187131225,0.1020943054207038,0.16940351365595813
stride,1,0.01,40000,250000,0.006,100,69,0.69,0.598491565020594,0.19249660257735265,0.14294117647058824,9.48,16.77,2,729,948,4371,0.5652951699463328,0.2151394422310757,0.5278903477568967,0.6669941782763156,0.15448975105337487,0.23143486455201598
stride,1,0.01,40000,250000,0.007,100,75,0.75,0.5593602359410987,0.23904772836889004,0.17980392156862746,10.59,19.76,0,917,1059,4183,0.5359311740890689,0.25918598078010174,0.4981810219368315,0.6244410991645744,0.20039062574337052,0.2762761702897964
stride,1,0.01,40000,250000,0.008,100,89,0.89,0.4997867827483952,0.2946620295634815,0.23176470588235293,12.25,24.07,0,1182,1225,3918,0.5089322808475281,0.3149060876515252,0.44243987441460536,0.5546323338014628,0.2583335782903751,0.3314703022382553
stride,1,0.01,40000,250000,0.009,100,91,0.91,0.4242571837743296,0.33788871325053066,0.2625490196078431,9.62,23.01,1,1339,962,3761,0.4180790960451977,0.36184299418997434,0.37196247884019223,0.4749628187535571,0.30328781976730146,0.3749566290343651
stride,1,0.01,40000,250000,0.01,100,88,0.88,0.4693570460024957,0.30006443197858457,0.23058823529411765,10.77,22.53,3,1176,1077,3924,0.4780292942743009,0.3198694410444716,0.40882249162575224,0.5311878162713187,0.25791169917451157,0.3403503773308016
stride,1,0.01,40000,500000,0.001,100,22,0.22,0.8258093179240106,0.019362516854039006,0.010990099009900991,8.6,9.71,7,111,860,9989,0.8856848609680742,0.020052389124740312,0.760234192292382,0.8891805992386203,0.010470079827922269,0.02904420275512179
stride,1,0.01,40000,500000,0.002,100,25,0.25,0.758025761330173,0.025007217271857993,0.014752475247524752,8.6,10.09,14,149,860,9951,0.8523290386521308,0.026825096768385993,0.6871171049253035,0.8263841426955397,0.014676473442512853,0.037269368593431614
stride,1,0.01,40000,500000,0.003,100,31,0.31,0.7766399558015616,0.028341507602711848,0.016336633663366337,8.9,10.55,8,165,890,9935,0.8436018957345972,0.029583146571044376,0.7070574668354086,0.8448735943486152,0.01801739430265117,0.039642343414864535
stride,1,0.01,40000,500000,0.004,100,44,0.44,0.7633853330918974,0.05587439963071562,0.03435643564356436,9.06,12.53,3,347,906,9753,0.7230646448523543,0.06112921694706245,0.6963189329165402,0.8198037308892612,0.039956339065117016,0.07408593292965517
stride,1,0.01,40000,500000,0.005,100,55,0.55,0.6320126050483386,0.09112817104072672,0.05653465346534653,7.66,13.37,5,571,766,9529,0.5729244577412117,0.09985135962227856,0.5576536892766784,0.7050059179646873,0.06828933221973567,0.11602534475273556
stride,1,0.01,40000,500000,0.006,100,72,0.72,0.5636912748713504,0.12668161676394932,0.07940594059405942,8.75,16.77,2,802,875,9298,0.5217650566487776,0.13619767343126432,0.4972051423645459,0.6318200322132929,0.10182390929967029,0.15175171109641092
stride,1,0.01,40000,500000,0.007,100,79,0.79,0.5221946784233464,0.15595881398330233,0.09881188118811879,9.78,19.76,0,998,978,9102,0.4949392712550607,0.16528651871480624,0.46007329955458204,0.5860248043572093,0.12950561794756982,0.18156011063206556
stride,1,0.01,40000,500000,0.008,100,90,0.9,0.4609070162948941,0.19603890712258842,0.12722772277227723,11.22,24.07,0,1285,1122,8815,0.4661404237640216,0.20548492844007357,0.40494595786766,0.5181529952385256,0.17182257597538514,0.2226761784503797
stride,1,0.01,40000,500000,0.009,100,92,0.92,0.3823325321985417,0.22461891692085484,0.14504950495049507,8.36,23.01,1,1465,836,8635,0.36332029552368533,0.23627126844609306,0.33005214140656886,0.4343796964856494,0.199908616071345,0.2522416798045693
stride,1,0.01,40000,500000,0.01,100,90,0.9,0.4348936804369167,0.19429366907036966,0.12405940594059407,10.0,22.53,3,1253,1000,8847,0.44385264092321347,0.20286570063952075,0.3748910015675008,0.4940385259389728,0.16833037746709004,0.22134156332256122
stride,1,0.01,50000,50000,0.001,100,1,0.01,0.9491666666666666,0.0008695652173913043,0.0009090909090909091,9.81,9.82,5,1,981,1099,0.9989816700610998,0.0009606147934678194,0.9,0.9891666666666665,0.0,0.002608695652173913
stride,1,0.01,50000,50000,0.002,100,1,0.01,0.8678571428571428,0.003076923076923077,0.005454545454545454,9.31,9.37,13,6,931,1094,0.9935965848452508,0.005891016200294551,0.7978035714285714,0.93,0.0,0.009230769230769232
stride,1,0.01,50000,50000,0.003,100,7,0.07,0.9230697945845004,0.021974996018474274,0.025454545454545455,9.72,10.0,5,28,972,1072,0.972,0.02666666666666667,0.8709968954248366,0.963629656862745,0.007513258480649785,0.04051180522376174
stride,1,0.01,50000,50000,0.004,100,19,0.19,0.8778054010900037,0.07659279057814443,0.09818181818181816,10.23,11.31,5,108,1023,992,0.9045092838196287,0.09681757059614522,0.8215507059641389,0.9294937431366419,0.04229466766554954,0.11408007159260654
stride,1,0.01,50000,50000,0.005,100,42,0.42,0.7908893593479073,0.1771654925441009,0.2309090909090909,10.46,13.0,4,254,1046,846,0.8046153846153846,0.21166666666666667,0.7298078113595649,0.8474956975920468,0.13091533134383382,0.22771268127708552
stride,1,0.01,50000,50000,0.006,100,60,0.6,0.7694800456414262,0.24612030928510845,0.33545454545454545,12.17,15.86,1,369,1217,731,0.7673392181588903,0.27475800446760984,0.7207570420232579,0.8168061087639195,0.19732005765627728,0.29347708957200397
stride,1,0.01,50000,50000,0.007,100,74,0.74,0.6994680110956089,0.33739097223535935,0.4563636363636363,13.16,18.18,0,502,1316,598,0.7238723872387238,0.3440712816997944,0.6494155365104114,0.7478906679509155,0.2878365887141082,0.3884772022699274
stride,1,0.01,50000,50000,0.008,100,83,0.83,0.6854992093137118,0.3584077770951241,0.5481818181818182,15.85,21.88,1,603,1585,497,0.7244058500914077,0.36678832116788324,0.6402245958497382,0.7283681717205458,0.3165882135122777,0.40215332074851945
stride,1,0.01,50000,50000,0.009,100,91,0.91,0.6625900472094309,0.40410453476827685,0.6018181818181818,14.52,21.14,0,662,1452,438,0.6868495742667928,0.4119477286869944,0.62200062215421,0.7014824008579467,0.3645992262543545,0.44358307446900436
stride,1,0.01,50000,50000,0.01,100,88,0.88,0.6539193326181574,0.40280622961107715,0.5863636363636364,14.51,20.96,0,645,1451,455,0.6922709923664122,0.40362953692115144,0.6107352379284008,0.6986990964196882,0.3590209381357174,0.4425289568619626
stride,1,0.01,50000,100000,0.001,100,2,0.02,0.94625,0.0031515151515151517,0.002857142857142857,9.76,9.82,5,6,976,2094,0.9938900203665988,0.003893575600259572,0.89996875,0.98375,0.0,0.008130303030302983
stride,1,0.01,50000,100000,0.002,100,3,0.03,0.8644497354497355,0.00550453514739229,0.005714285714285714,9.25,9.37,13,12,925,2088,0.9871931696905016,0.007902535396773132,0.7971886243386243,0.9265925925925926,0.0,0.012905045351473908
stride,1,0.01,50000,100000,0.003,100,8,0.08,0.9149864612511672,0.02106346998799802,0.018095238095238095,9.62,10.0,5,38,962,2062,0.962,0.024516129032258065,0.8624725723622783,0.9595947595704949,0.007549168487721767,0.03930100169942999
stride,1,0.01,50000,100000,0.004,100,22,0.22,0.8486029779275421,0.0776813152378637,0.07238095238095238,9.79,11.31,5,152,979,1948,0.865605658709107,0.09408851748684617,0.7878429806014363,0.9045939641299691,0.04582933743469101,0.11527999994360441
stride,1,0.01,50000,100000,0.005,100,44,0.44,0.7479103518439085,0.1684414549775146,0.16285714285714284,9.58,13.0,4,342,958,1758,0.7369230769230769,0.2011764705882353,0.6842298508278898,0.8119421757693868,0.12705777145182934,0.21528822598250003
stride,1,0.01,50000,100000,0.006,100,61,0.61,0.6924462476717399,0.24810619869403283,0.24571428571428572,10.7,15.86,1,516,1070,1584,0.6746532156368222,0.27997829625610415,0.6268749985436207,0.754717665366549,0.19843363718358223,0.29626754696899493
stride,1,0.01,50000,100000,0.007,100,76,0.76,0.6192554728259845,0.3280456289191908,0.32666666666666666,11.32,18.18,0,686,1132,1414,0.6226622662266227,0.3501786625829505,0.5613462467830493,0.6771444100637725,0.2804701466658705,0.3781335742899247
stride,1,0.01,50000,100000,0.008,100,87,0.87,0.5655424371706661,0.3783648120208581,0.409047619047619,13.29,21.88,1,859,1329,1241,0.6074040219378428,0.4006529850746269,0.5108871427487783,0.6219898593200398,0.3347396036836335,0.4216405556397536
stride,1,0.01,50000,100000,0.009,100,91,0.91,0.540507406238707,0.4283924620034616,0.4557142857142857,11.57,21.14,0,957,1157,1143,0.5473036896877956,0.4542002847650688,0.49255840427853415,0.5863940217314905,0.3866704479582591,0.46786431308628507
stride,1,0.01,50000,100000,0.01,100,88,0.88,0.5547711021521206,0.4049204981494344,0.42476190476190473,12.04,20.96,0,892,1204,1208,0.5744274809160306,0.4251668255481411,0.500240523766329,0.6072138725456352,0.3588091545946555,0.451241859958777
stride,1,0.01,50000,250000,0.001,100,5,0.05,0.9332380952380953,0.007777082618873663,0.005098039215686274,9.56,9.82,5,26,956,5074,0.9735234215885947,0.008549819138441302,0.8859160714285714,0.97375,0.0009523809523809524,0.016843250977877835
stride,1,0.01,50000,250000,0.002,100,10,0.1,0.8398723544973545,0.013384919120611129,0.009019607843137255,8.91,9.37,13,46,891,5054,0.9509071504802561,0.015239357296670532,0.7702092592592593,0.902104646164021,0.004855457898533926,0.023187191158753628
stride,1,0.01,50000,250000,0.003,100,18,0.18,0.8674040436687496,0.02450612281647591,0.015490196078431374,9.21,10.0,5,79,921,5021,0.921,0.025901639344262296,0.8068366300366301,0.9191750754147813,0.012367422174198048,0.03810356189619404
stride,1,0.01,50000,250000,0.004,100,29,0.29,0.8166414284524057,0.06016417404852236,0.04215686274509803,9.16,11.31,5,215,916,4885,0.8099027409372237,0.06900978976087306,0.7499875436501775,0.8766777660960642,0.037790669190719904,0.08617443715564604
stride,1,0.01,50000,250000,0.005,100,49,0.49,0.7063857598257178,0.1217077619104601,0.08705882352941177,8.56,13.0,4,444,856,4656,0.6584615384615384,0.13875,0.6371337456876056,0.7759877741574648,0.0899132118146916,0.15321771322288988
stride,1,0.01,50000,250000,0.006,100,67,0.67,0.6256129723988857,0.17892237071646605,0.12980392156862744,9.24,15.86,1,662,924,4438,0.5825977301387137,0.19802572539635058,0.5598050248396904,0.6904076634896222,0.14367044609699658,0.21439691239841127
stride,1,0.01,50000,250000,0.007,100,76,0.76,0.5833668203353363,0.21423969130045276,0.15705882352941175,10.17,18.18,0,801,1017,4299,0.5594059405940595,0.23156981786643538,0.5210762243498094,0.647649675697721,0.17995735082433945,0.2483130685692582
stride,1,0.01,50000,250000,0.008,100,89,0.89,0.4926603725371087,0.2727355023624922,0.2080392156862745,11.27,21.88,1,1061,1127,4039,0.5150822669104205,0.2911635565312843,0.4368680433366241,0.5504047536738249,0.2375502572936616,0.31026780444366786
stride,1,0.01,50000,250000,0.009,100,92,0.92,0.4482519010143467,0.31329202996417604,0.23588235294117646,9.11,21.14,0,1203,911,3897,0.4309366130558184,0.33351815913501526,0.39589327310251365,0.5024808464878344,0.2750788599520291,0.34729688538563297
stride,1,0.01,50000,250000,0.01,100,88,0.88,0.49392219352265415,0.2818634130142653,0.21039215686274507,10.23,20.96,0,1073,1023,4027,0.4880725190839695,0.2982212340188994,0.4343860000732578,0.5552590701979231,0.24373257047340752,0.32170943500256316
stride,1,0.01,50000,500000,0.001,100,16,0.16,0.8780597498639695,0.015789000701951175,0.009009900990099011,8.91,9.82,5,91,891,10009,0.9073319755600815,0.016423028334235697,0.8208701142059696,0.9299022183691988,0.008478373014641586,0.024817307457928584
stride,1,0.01,50000,500000,0.002,100,23,0.23,0.7800537496816909,0.022068617580742887,0.012871287128712874,8.07,9.37,13,130,807,9970,0.8612593383137673,0.023557126030624265,0.7100666804600629,0.847293924963925,0.01236156203727324,0.03345545180442829
stride,1,0.01,50000,500000,0.003,100,32,0.32,0.8202981273628334,0.023610403299144607,0.013465346534653467,8.64,10.0,5,136,864,9964,0.864,0.024504504504504504,0.7584352036933656,0.8748576341142518,0.014722547658257158,0.033835459081456166
stride,1,0.01,50000,500000,0.004,100,36,0.36,0.7791525525939648,0.04437502470373328,0.026831683168316838,8.6,11.31,5,271,860,9829,0.7603890362511052,0.04825928234351349,0.7101111415245084,0.8428813110335724,0.028997973306336033,0.061093444572880046
stride,1,0.01,50000,500000,0.005,100,52,0.52,0.6715881955777732,0.08108799687666497,0.05,7.95,13.0,4,505,795,9595,0.6115384615384616,0.08859649122807017,0.5985931652662231,0.7392980888887147,0.06027954050538859,0.10377929555430085
stride,1,0.01,50000,500000,0.006,100,70,0.7,0.5966988115597249,0.11543277443888761,0.0712871287128713,8.66,15.86,1,720,866,9380,0.5460277427490542,0.12322437104227281,0.5300926298958375,0.6603081184248532,0.09303107459159522,0.1395755410846023
stride,1,0.01,50000,500000,0.007,100,79,0.79,0.5511152192287196,0.1364973036628756,0.08504950495049504,9.59,18.18,0,859,959,9241,0.5275027502750275,0.1441517033059238,0.4926333180668479,0.6101137225513409,0.1143169779595927,0.15866329692605283
stride,1,0.01,50000,500000,0.008,100,90,0.9,0.4588319765740183,0.17812686198103694,0.11346534653465346,10.42,21.88,1,1146,1042,8954,0.47623400365630714,0.1865234375,0.40102928090959095,0.5213387721087598,0.15418737827572296,0.20402448769052856
stride,1,0.01,50000,500000,0.009,100,92,0.92,0.41294990081314387,0.20430394047889963,0.1293069306930693,8.08,21.14,0,1306,808,8794,0.38221381267738885,0.21385295562469298,0.3632681963885094,0.4633908891613691,0.18118101009554777,0.228675663421293
stride,1,0.01,50000,500000,0.01,100,93,0.93,0.45458698516175144,0.18125129912617471,0.11356435643564358,9.49,20.96,0,1147,949,8953,0.4527671755725191,0.18809445719908166,0.3957496882155371,0.5141059356682324,0.1569948573461927,0.20666460596490766
stride,1,0.05,5000,50000,0.001,100,5,0.05,0.9546623135318788,0.008532155110849784,0.02909090909090909,49.26,49.58,4,32,4926,1068,0.9935457845905608,0.010564542753383956,0.9122787333439508,0.9869499654934437,0.0018146605908233818,0.018206316995915642
stride,1,0.05,5000,50000,0.002,100,7,0.07,0.96345103839681,0.011345564808977991,0.049090909090909095,47.28,47.82,3,54,4728,1046,0.9887076537013801,0.018361101666099965,0.925189076838778,0.9930532893837085,0.004010257014054745,0.02054151034129147
stride,1,0.05,5000,50000,0.003,100,21,0.21,0.9522952890365249,0.04556931220700297,0.16090909090909095,56.46,58.23,2,177,5646,923,0.9696032972694487,0.05113390148779431,0.9216025235226243,0.9776086271283932,0.026868935006842877,0.06729330088746054
stride,1,0.05,5000,50000,0.004,100,20,0.2,0.9646891627769655,0.04136100315921388,0.15363636363636363,52.16,53.85,1,169,5216,931,0.9686165273909007,0.052120277563608326,0.938122262824476,0.983981927854633,0.022228857147982,0.06447501289962962
stride,1,0.05,5000,50000,0.005,100,32,0.32,0.9251919420844399,0.05801683927832744,0.2118181818181818,56.21,58.54,4,233,5621,867,0.9601981551076187,0.06701179177451826,0.8832162939069947,0.9596683110328701,0.038614583573273714,0.07913888650159015
stride,1,0.05,5000,50000,0.006,100,37,0.37,0.9045550020918772,0.07144322829128591,0.2509090909090909,58.46,61.22,5,276,5846,824,0.9549166938908853,0.07643312101910828,0.857993606110171,0.944958478492133,0.04961451369324189,0.09461090656127051
stride,1,0.05,5000,50000,0.007,100,35,0.35,0.9293634764190374,0.07892730769345936,0.2609090909090909,56.87,59.74,2,287,5687,813,0.9519584867760295,0.08114221091320328,0.8921600743570758,0.9581188044149156,0.05331619731557135,0.1078237560993404
stride,1,0.05,5000,50000,0.008,100,46,0.46,0.9116082774268096,0.08117419349024788,0.3063636363636364,57.66,61.03,4,337,5766,763,0.9447812551204325,0.09357212272664167,0.8708347381452279,0.9455817750362866,0.057976822138163436,0.10401123756385576
stride,1,0.05,5000,50000,0.009,100,34,0.34,0.958593564710572,0.06531644696075739,0.22454545454545452,61.31,63.78,0,247,6131,853,0.9612731263719034,0.06606044396897566,0.941915324963074,0.9733060849422794,0.043724362370139686,0.08933223195199542
stride,1,0.05,5000,50000,0.01,100,33,0.33,0.9271611708730334,0.08146833264693969,0.26636363636363636,58.16,61.09,2,293,5816,807,0.9520379767556065,0.08128727978915244,0.888980011733045,0.9573065887788836,0.0545659015076152,0.11330175016834307
stride,1,0.05,5000,100000,0.001,100,6,0.06,0.9480448585231194,0.013750394111527078,0.026666666666666665,49.02,49.58,4,56,4902,2044,0.9887051230334812,0.01586851799376594,0.9020375776397515,0.9833646307798483,0.00307642089093702,0.02705668793572017
stride,1,0.05,5000,100000,0.002,100,9,0.09,0.957268767720614,0.019353542978584957,0.047142857142857146,46.83,47.82,3,99,4683,2001,0.979297365119197,0.02877070619006103,0.9172271828420699,0.9865379565889165,0.007651656728911016,0.03343658667351836
stride,1,0.05,5000,100000,0.003,100,26,0.26,0.9322204661665268,0.0664217748053056,0.14,55.29,58.23,2,294,5529,1806,0.949510561566203,0.07421431276031806,0.8963870768024537,0.9617271402997791,0.03981914772989194,0.09547955434099058
stride,1,0.05,5000,100000,0.004,100,25,0.25,0.9422487743246535,0.06573015727181404,0.14333333333333337,50.84,53.85,1,301,5084,1799,0.9441039925719591,0.08042752171008684,0.9097095064698756,0.968629724768817,0.03853552912973369,0.09642338556199148
stride,1,0.05,5000,100000,0.005,100,34,0.34,0.9000368726420251,0.08797101417832931,0.19619047619047617,54.42,58.54,4,412,5442,1688,0.9296207721216262,0.10359567513200905,0.8557860468113435,0.9390676040201311,0.05931733442694482,0.11724474350464457
stride,1,0.05,5000,100000,0.006,100,42,0.42,0.8740120836410101,0.10551728515167255,0.23190476190476186,56.35,61.22,5,487,5635,1613,0.9204508330610911,0.11846266115300413,0.8244509309718715,0.915164254944823,0.07475576983466259,0.1376518752630945
stride,1,0.05,5000,100000,0.007,100,40,0.4,0.8950001364247222,0.11219295045671789,0.2376190476190476,54.75,59.74,2,499,5475,1601,0.9164713759625042,0.12360663859301461,0.8566413315807213,0.9279350416533475,0.07964344170339659,0.14530200484653555
stride,1,0.05,5000,100000,0.008,100,49,0.49,0.8682835705324492,0.12840243815032937,0.2823809523809524,55.1,61.03,4,593,5510,1507,0.9028346714730461,0.14458125076191639,0.8241426211900111,0.9091651312601354,0.09284502007798365,0.16355787647245842
stride,1,0.05,5000,100000,0.009,100,45,0.45,0.9172326727805795,0.10850899845655093,0.22047619047619046,59.15,63.78,0,463,5915,1637,0.9274067105675761,0.10922387355508374,0.8885300850507157,0.9431348462863588,0.07770542430884435,0.142479504800601
stride,1,0.05,5000,100000,0.01,100,41,0.41,0.8935999151989239,0.11673178567641163,0.2461904761904762,55.92,61.09,2,517,5592,1583,0.9153707644458995,0.1259593129492021,0.8483225410328668,0.9308774670391246,0.08134190217412163,0.1569076420299696
stride,1,0.05,5000,250000,0.001,100,14,0.14,0.9321552461340332,0.022267988189385593,0.024705882352941178,48.32,49.58,4,126,4832,4974,0.9745865268253328,0.02505468283953072,0.8864481360328017,0.9691927720017796,0.009014199532810602,0.03901172297000816
stride,1,0.05,5000,250000,0.002,100,22,0.22,0.9292003373570142,0.042578987146568055,0.05215686274509803,45.16,47.82,3,266,4516,4834,0.944374738603095,0.05383525602104837,0.8902273454480917,0.962886219480465,0.02469648043105697,0.06315809835949016
stride,1,0.05,5000,250000,0.003,100,39,0.39,0.8645988328591098,0.10716650058803773,0.12431372549019608,51.89,58.23,2,634,5189,4466,0.8911214150781385,0.11608532454453904,0.816494763753271,0.9071922876668637,0.07455658555082047,0.14038738494188768
stride,1,0.05,5000,250000,0.004,100,37,0.37,0.899183927038087,0.08693268388170639,0.10784313725490195,48.35,53.85,1,550,4835,4550,0.8978644382544104,0.10491177873152122,0.8543004301997349,0.9381697151925408,0.05624833718868463,0.12015269270186782
stride,1,0.05,5000,250000,0.005,100,47,0.47,0.8255306618435304,0.14071294304842444,0.17450980392156862,49.64,58.54,4,890,4964,4210,0.8479672019132217,0.1624977177286836,0.776482402323719,0.8741404887665584,0.1045697430202834,0.18056291467286836
stride,1,0.05,5000,250000,0.006,100,53,0.53,0.8005365429924902,0.15837159103263007,0.19862745098039217,51.09,61.22,5,1013,5109,4087,0.83453119895459,0.18053822847977188,0.7457476382619553,0.8522025971724488,0.11854357730920483,0.1999719628429446
stride,1,0.05,5000,250000,0.007,100,51,0.51,0.8197875635411269,0.15059002982185984,0.18725490196078431,50.19,59.74,2,955,5019,4145,0.840140609306997,0.1724760700740473,0.7676199688194966,0.8684316460274126,0.11005748418853693,0.19232638600570476
stride,1,0.05,5000,250000,0.008,100,56,0.56,0.7845065840657902,0.17424012415313395,0.2143137254901961,50.1,61.03,4,1093,5010,4007,0.8209077502867442,0.19512630545389628,0.7243660588934923,0.8394778770056602,0.13359617021941,0.21425335844261126
stride,1,0.05,5000,250000,0.009,100,52,0.52,0.8306293664865919,0.1504285621144069,0.17803921568627457,54.7,63.78,0,908,5470,4192,0.8576356224521794,0.15821571702387174,0.7812321978725051,0.876353953815619,0.11262937007146362,0.18994806787066035
stride,1,0.05,5000,250000,0.01,100,46,0.46,0.8311264575866082,0.1487056895896218,0.18686274509803918,51.56,61.09,2,953,5156,4147,0.8440006547716484,0.17004193059148898,0.7810507433832821,0.8808308546729563,0.10827875883669563,0.1890078313291131
stride,1,0.05,5000,500000,0.001,100,26,0.26,0.9006396601417049,0.03744322929703358,0.03326732673267327,46.22,49.58,4,336,4622,9764,0.9322307382008874,0.0446274405631558,0.8517019352085691,0.9440138948656743,0.022311593546661967,0.05534832444755221
stride,1,0.05,5000,500000,0.002,100,37,0.37,0.8785231347868758,0.06800991577167523,0.05900990099009901,41.86,47.82,3,596,4186,9504,0.8753659556670849,0.08009676118801236,0.8344885466556047,0.9170610026921052,0.046823964787272944,0.09113504030453454
stride,1,0.05,5000,500000,0.003,100,50,0.5,0.806845336111468,0.11750247380182827,0.1011881188118812,48.01,58.23,2,1022,4801,9078,0.8244890949682294,0.12836776989260817,0.7527993509635811,0.8567190119003756,0.08774883012501146,0.14869877723838867
stride,1,0.05,5000,500000,0.004,100,48,0.48,0.8560158567023758,0.08600851467270036,0.07633663366336635,46.14,53.85,1,771,4614,9329,0.856824512534819,0.09958023894091056,0.8023409330931728,0.9009813287822345,0.06182276048170994,0.11227587786058457
