key,fold,marker_present,marker_position,af,profile_sha256
neutral/rep0669,0,False,,0.0,7b72ecba6f9405fdd2039211d24ca6b319b2d885162088b4c58034ed280447ad
neutral/rep0670,4,True,4999685.0,0.0125,2afb9ee3f38283080bca3729c32608ccc684c7a35708d2b788c1b5d58a6c59b8
neutral/rep0671,4,False,,0.0,4f63536d96ecfa75e5dd5cf34efd1cb428169249fa07d15fbe656682ece91208
neutral/rep0672,1,False,,0.0,dea37bcf4d3738d3d52591f18d72e4cf0e2b44c33bca8cb6f71f913f53d8dff4
neutral/rep0673,1,False,,0.0,f00ce1adb293ac975bf85aed29f9768372a25a4ceb1a372238d70c4a5ee1eaf8
neutral/rep0674,2,False,,0.0,6c3dafa6b8d370f5bc533427fdb97bdfbf90c5e91aa1fe93ab69acc16a2ae90c
neutral/rep0675,3,False,,0.0,b99fa5579885cf0cc66af5bd35d14b367d340e475a103937335a2edb961662bf
neutral/rep0676,2,False,,0.0,bf71fba074efa38258497769a49963d04d9354fc0d4a8c1c5f679edcaed534eb
neutral/rep0677,3,True,4999205.0,0.0175,e0993e4dd9b42f4c87f1765da680536cc9f67124d617467a767390a004fe95cb
neutral/rep0678,4,False,,0.0,c8b48c821bad5880fa5ba473ed67551f5afba876c02595f46001fdd9d2608ccb
neutral/rep0679,2,False,,0.0,da821cd771f00ccc411451568bd1e194eab4b722aa5ef22a1054b465c8b37ac4
neutral/rep0680,4,True,4998733.0,0.295,b92bd2a4068631a294db67a8c3c55d827f13c2a56edff2416be360679c323cc1
neutral/rep0681,3,False,,0.0,b396a9e1e441abad4e52625d311be7fe872180b88779e0953b1cb1554c9a04b4
neutral/rep0682,0,False,,0.0,6441bb47a6c2c32d0bd9a4f2abace67ca87952d3c831377135c3e0d6dec594d3
neutral/rep0683,0,False,,0.0,d4f52c24fde1453c05789c8399a40e0f51caf5fc9c3b6c50d6ecefc888d930aa
neutral/rep0684,2,True,5000495.0,0.0075,d38711259d809d3282a965690ddc68098c3df251d6e878254a7e263a7676c634
neutral/rep0685,1,False,,0.0,bf65bf1a2f930daedaf76739a0920bd26c1694ea0abfd7e13d748faaa51b0357
neutral/rep0686,1,False,,0.0,fe38d8bf65bbed7d68bec44db6698dcf350fcb8f5adc128ddffcaf42fa520638
neutral/rep0687,0,False,,0.0,4245b3091b92df60f5774925556dc752c4416c1475f4e9e399610bf43caabcf5
neutral/rep0688,4,False,,0.0,1dbedb64b08033c06385e3cbd1b1b94d7590cf36e0b02828c1d2db2a5f666fa8
neutral/rep0689,1,False,,0.0,bee121be09ad0184c232bf8d64798b928c94b020563c81e86b84a738a5850197
neutral/rep0690,2,False,,0.0,0c6a866a12407160a984dca69eb02af0772670b24fbdef9380ff191242aa8e19
neutral/rep0691,0,False,,0.0,9f39ee7a7d39a421f8ffa5c6c350ffd34030a278305fa422cc64f2fb807f86ac
neutral/rep0692,2,True,4996940.0,0.035,bfa1d2fd019388d96bac97449dcd0729b432b0ca9101ea3a9daf84433021dec4
neutral/rep0693,0,False,,0.0,74bec7f3efcd4ca04b0c02802df4355d1ab81b3170ab1023690a6b2d23f9ebcb
neutral/rep0694,2,False,,0.0,0b63a821b4c15c6948da33313aba5040943bf2961512f493ea36b57dac7af237
neutral/rep0695,0,True,5000412.0,0.4575,fb079b24475819a742f599c177593a42c1a65d15b48ea44dcaa2e84062b200fe
neutral/rep0696,3,True,5001210.0,0.09,02bc99fb2d67920c2e1b4236774d012b61fd1952412a6724cb32dc1a9a58ab14
neutral/rep0697,2,True,5001844.0,0.18,1716d1b4c48de49bbaef2cc76cbc8817abd731671f4e5a6e746af79b60cc9f1b
neutral/rep0698,2,False,,0.0,fa00a1700e9b914e7f8daa1443cb63d0872770f12aa1d147272ca314bb3d7a4e
neutral/rep0699,3,False,,0.0,f38da9a16cfa63d3f0e2bdc19dbc4811bf9294f33b8b3d8a8325e3fe36591aa9
neutral/rep0700,3,False,,0.0,6f24cfbce2f68eb0add414c569a7d533ce039a1def72484d9298cc29b28dab5f
neutral/rep0701,4,False,,0.0,af0064c0f69a9cffc89927d5725feb35c3b3fab8365fcc4c983eb5dd269a3975
neutral/rep0702,0,False,,0.0,9ce6818c1c44b90bcf835ec9f6d2d4324d5fcede827eb046e972abd9fcc6ebc9
neutral/rep0703,3,False,,0.0,8fcbdf37abe70c566fb590963612279a112502d6b656e5a9aaa044daf0060c05
neutral/rep0704,1,False,,0.0,feca9171eb3fcf7d7919e7f5ce8a8a2924e32f5829fb232a4027f25064a5be45
neutral/rep0705,0,False,,0.0,b14a43b2a6cb820875b3ea33217c1abc26d222db022b9aca6e0964190cc66097
neutral/rep0706,0,True,4999977.0,0.0525,ce8bccbe2af8a02a9941571bc8692a4ea6020528e16691e195e88d78aa3f0211
neutral/rep0707,2,False,,0.0,b16ca3a454353c8a9c0e00ddf6d8642ad4f2743f2adb4ffb52935d79dbe9d7e0
neutral/rep0708,2,False,,0.0,9ff8594868bb967462c3c07d72536907792cd438454322f9f710827dc069f5df
neutral/rep0709,3,False,,0.0,caf3e0337f5ebd9981966372dc21c69dea517f10bb5afee6af55b8e6160b7896
neutral/rep0710,1,True,4995405.0,0.2025,8616e3c62e31c736af427ced2588b95cca3fe640a1bef94cd41586a94d1b651f
neutral/rep0711,0,False,,0.0,657f1e9808ebbc307c5dca8b357786f9e96b308e7839058766047456e88168ba
neutral/rep0712,2,False,,0.0,637eb6197d907c2824b8433311d10acfcbfbba162a9fa78be49704364d5fa281
neutral/rep0713,0,False,,0.0,c7f497381081fcd019f65d5b9e67e99818c4b05365a2c75ec54f22e10bff78fa
neutral/rep0714,4,False,,0.0,caacb69efeb0bd9a8ce24159ebe21f131fa59577dbba778397b33006899286b4
neutral/rep0715,4,False,,0.0,53b1fb554e10e871ae6c2aa4e70d561c9825619c25fed6179d2bd1e08b53f2c1
neutral/rep0716,3,False,,0.0,5d6913e4a694bca361649d3d86bea98a4d83aa3485313be90178f724b70c4c05
neutral/rep0717,0,False,,0.0,301a21ce84cdf7fea93c88fc510ca9d01002f9f3fa8518756b44cb4b92dc9cb7
neutral/rep0718,2,True,5001968.0,0.02,fc6d4c7ce900cc1b0ac1733379dbbec4388586592912064844e5ce685cb1d298
neutral/rep0719,2,False,,0.0,53dc728b134fb254948ebda3b6e9b52c57a14d8caf2929e61cae666e073088e7
neutral/rep0720,4,False,,0.0,42cb0c44a40a2136971ed08cde3938bebb30b86b800a792e33011eec30a74058
neutral/rep0721,2,True,5001289.0,0.0725,522613ed92a18f8940db92fd09b344ba704179799f588ce7d616f4f8d52ce269
neutral/rep0722,0,False,,0.0,2d086b457fe2be84e9c43a06dc939a91be64ffb6f16c3aaa1455d8cc02a63e1e
neutral/rep0723,3,False,,0.0,7e32bef52d883eea1301aff77b82d8e1a9b065d1bcebcf156dc77cc0755e1ace
neutral/rep0724,3,False,,0.0,95d38b75566d75ad53bbcd8052032bf1b13e2e78e8f980c84bf2bc514f244fcb
neutral/rep0725,4,True,5001347.0,0.0375,62d0d25151b714e18381b8a38164391ae34146009bc64f80c61311f93614f219
neutral/rep0726,3,False,,0.0,9a70503ca65d63c008d962aa6aaeb632c0687b8806212bdcc60c956352f1edab
neutral/rep0727,1,False,,0.0,81e1a9722b3c69330e24d4e080d97ccb9c0c78d2d88f90828e909d6d08db9c7b
neutral/rep0728,1,True,4999179.0,0.045,800a1b237366f3748c6fa4665a23db21922919794781619a84768e6953b5710e
neutral/rep0729,3,False,,0.0,9e53bf3f878f12386154b930c31c81a0d3636b11062b637b9b1cab883b83a0ce
neutral/rep0730,0,False,,0.0,9af8dd727469842890bbaf72815a86e4294c26bc9d90cf4af97ea7bdb5d4613e
neutral/rep0731,0,False,,0.0,ebca01c2ce2296f8bb659ef9ba3100eacc0dd9b02ba8008d97926b327b96e79b
neutral/rep0732,1,False,,0.0,876d7e4194a2cdfb5cb3140ea8adc14aab4aa74729450e6542cb3cd88a8f8c11
neutral/rep0733,4,False,,0.0,75b94029663e919cef693b80f9d2632b2468afdde11a68bcd75b85e88ea99478
neutral/rep0734,1,False,,0.0,5ed861ef585d5fedd847687936654cfcf5d8955bc42c765be3e1ba5771e57d2b
neutral/rep0735,0,False,,0.0,6106e1a2362541d7c2b598f9a696a1af94a4065cc7f23b776344a8aa7a1d2e47
neutral/rep0736,3,True,4999395.0,0.1975,7932bd961c7f174ba9e0f887a45f372f178111aea4c1bd01cc2e378d86ac9920
neutral/rep0737,0,False,,0.0,3f12e22c98d4b7740ef4f584207294a3ef7b88a5fe76010c98c3a692868a93b8
neutral/rep0738,4,False,,0.0,7e8bb0b8fbc815fb90f8def480902b106ac86843b597d51a43c14b0f8eb36c52
neutral/rep0739,1,False,,0.0,0a4c1e5350dcb8bd7d2dc0c5ea7d6a18c14617c97dff9365d7a7dcfed95c189c
neutral/rep0740,0,False,,0.0,90a1282ed3b2a5311d2412c1cfe53ddeb7f88fbd1cf854ff1601f02407469306
neutral/rep0741,0,False,,0.0,0387d5aba4bd95c69d9957cd4f493efb18d8d627ee63d050f23a91c109c5b3b5
neutral/rep0742,4,False,,0.0,c74c908b873f933f996d5ff2930950d72fdd211024d69d7e20223a54ca543d2d
neutral/rep0743,4,False,,0.0,c1f2a984a108de80762410cc2b22cf81c096d9437295e505d29928fbaaf6c444
neutral/rep0744,2,False,,0.0,1a59719d56a9dff067a73efa1900e2434178d78cfd931d502754f5b9439327a5
neutral/rep0745,3,False,,0.0,0b82e6e72afee2a958357ff4acc92bee1cea3459637dbbff8f55d7e40876e8a5
neutral/rep0746,2,False,,0.0,ad5b19316abee4d28370466b8f8776addd19b4c8dd1da4441aa8272d432f86a0
neutral/rep0747,3,False,,0.0,84da7f8e0a94a09010ff5e5f9e8372cb9608855bbb4bc2bb0b08cdb82bc73419
neutral/rep0748,2,False,,0.0,4d582967d07b56d14e64dfb674baa496436596a6b26daf0a6bc6d754c2c761a8
neutral/rep0749,0,False,,0.0,7a8590df875514ef57488c4bff39fb0377384596798803fb8af2726bcce76df3
neutral/rep0750,2,False,,0.0,74bc92a2534da1254b26cb86dfe9ecbd5795d522f406551cc9b275f951a9a62e
neutral/rep0751,4,True,5001187.0,0.0025,d51965472f0ccbaa42f0282d93f510c29c3352edb301fa686e2aecdebe1db41d
neutral/rep0752,4,False,,0.0,1713cb9ad4cc0a8a23bba22662bbeb515e9748dd6e6c8dee27f6e0dad58825bf
neutral/rep0753,4,True,4999864.0,0.055,f9cd4b1e0885ca62027eaaa9c4e0e5f503472697a805b7c652c27403ad5254da
neutral/rep0754,3,False,,0.0,a6ee95e49d77aeaa09ba1d13da16efbc38578b4613260e0f6a3c7d9ab7a264a2
neutral/rep0755,4,False,,0.0,e1a5258d07cc0d875a7e01129de89c230194a4cc24a6ad678e30b510959c3974
neutral/rep0756,0,True,5000358.0,0.0375,03ec27e9202d94d37331aad28bab65f31140d5fb8b801c54a7b2f3deda61aecd
neutral/rep0757,0,False,,0.0,3f94b81b825ea5dc773b84962b46d241709311a5feda8f38cab1a9d444e795e7
neutral/rep0758,0,True,5000724.0,0.2675,a65064e97377b210ddada82410cf97bab81e7715cff1ff692d36029c14297efb
neutral/rep0759,3,False,,0.0,b92ae52ae680cbf6b669f4b6526ffb0ba3fb15136764e26c5cfa9fa117af7cf6
neutral/rep0760,2,False,,0.0,b1afb4e8a5ae2b8622bde1d7d0d87e94b40a4fdb93f4b278426f5ed08c92a006
neutral/rep0761,1,False,,0.0,d2d80886ee966a07090e3f7c9308af73c3a0f21c76843956be3ddb468fbd8292
neutral/rep0762,3,True,4997785.0,0.0025,80c79925fd4f5f482a9c370c42d03a1f69c962e1df6fc3f58c4310b86358ee22
neutral/rep0763,2,False,,0.0,2b346a28687e625d60265634b59280b2740d782e125c7db410a66c99b1675dd5
neutral/rep0764,0,False,,0.0,81d8d2afc8488ff3f4a8486aad949955543b36b0caa6c1f0c14295f092e09fb4
neutral/rep0765,1,False,,0.0,cbbbd82336ae31d68949fd3381733565a5772b7268402a7c12c0b8b3dcf2ea40
neutral/rep0766,0,False,,0.0,f4fb46d8a68d2b2eda9d2c12e82bcf9afeb5ab380671d9806cd9faaa9ea6aa11
neutral/rep0767,2,False,,0.0,f5a59514cc34d611efcd84c7018ba64094240f6ac2f58c05f0b198f668fed952
neutral/rep0768,2,False,,0.0,c6420c8e7cea25b46334ed3f3496d369b0aa55f83c14fe1c9fd2efd579679d2e
neutral/rep0769,3,False,,0.0,168a75f8c8366ef9ae45967e13a68d15dd63145e64ce5df0459bdf1a40e6396d
neutral/rep0770,0,False,,0.0,8ccd04dbae6dc71dcf2bb9a5100c7201c6dba80c2583cfbddbca9f43e7aa1030
neutral/rep0771,1,False,,0.0,65816b2059a9fb2c7e1f53abc24b4fe67df5c8d78c2abc17f011d6fe971239f8
neutral/rep0772,2,True,5000000.0,0.025,c1b6360cfe403c824f76b7da96c88f352209ce1457f005820542007594a33200
neutral/rep0773,0,True,5000157.0,0.12,40e2e0f15180b6744806c102a804348e94e6367d691be7de149c80c3736920e5
neutral/rep0774,1,False,,0.0,47925a4793936a782ca4ba9a0de783410d901a8b03daae82299403e529235b4d
neutral/rep0775,2,False,,0.0,0d443916090145f6fb2a014f091293438c88632a16a387bbc65c72791e988389
neutral/rep0776,2,False,,0.0,d57435978b051c8f3279ce58ed7e592191bcd103a54a31fe91d9b091894fd2f0
neutral/rep0777,3,False,,0.0,274a33f0238470383a16fc96c39af0f9e88d68813189f93c678d53bec996490a
neutral/rep0778,0,False,,0.0,84d5cb3cb29c0c1c6b8de0244c66105e412112d1906106f6d027ad4bda2c466a
neutral/rep0779,0,False,,0.0,9e0c219cc65d8ea74c702eeee682110776580a1a1206901ea3fdde10cf4e7764
neutral/rep0780,0,False,,0.0,bbf97575ee02af0bdbe522e2200e7cd4cca206a2de3328cde54759316acf6ce7
neutral/rep0781,2,False,,0.0,00d036c2154aeba66940c3196e1af01640e6a3f804fc3ff64c975ddf303e067b
neutral/rep0782,0,False,,0.0,b3b62edbc4b3199e32c7a00b4f58ecd05bd97f2565eac3aeef5fa0301963d2fb
neutral/rep0783,4,False,,0.0,6c168a4bbc9839207a6f349337b4d37f0ab9308df7be687d0fd44042584c5f8c
neutral/rep0784,2,False,,0.0,f867e17a52d39130062a51e30fe10925b31ed6eb3ec61561b0d3a2b05d1b86d8
neutral/rep0785,0,True,5001344.0,0.1825,26e01984048b70bd24afff3c96874c4b923fe640ddc719081bf11872ecae327d
neutral/rep0786,2,False,,0.0,b33032784767324acef84ee0e16c3e9884ebecc3dc0629a546818130e6dc87a7
neutral/rep0787,4,False,,0.0,5317a4ceb9568eb8566c69ccb5864de5f5a713b217ef5194d47cd915ae28d28e
neutral/rep0788,1,False,,0.0,c9715ba943997cd8db8d88c93761151b218479a23297463695961a120c75ea09
neutral/rep0789,2,False,,0.0,5c20ee73f1da8b0b574305d8e7b935f1afc2c5fa9e55088a11b0b0f91ee2cb1d
neutral/rep0790,4,True,4999352.0,0.32,d0f47db8b798003a7f96eb1550de6ad3866b1095b6ec7aa4fb20863a8b89810e
neutral/rep0791,4,False,,0.0,9ff0feb8a29bffdc2db2b12433822470397585a84a9779ec80873e9836422228
neutral/rep0792,2,True,5001563.0,0.175,fe9245e7b7b4820973ee1e986d46cb67a69b169e3e2ef8f21bcdc733e30c4766
neutral/rep0793,2,False,,0.0,7c6a4103899efbde14a3037a58f2bceb300603a47c9c230ccbe761725718f28a
neutral/rep0794,0,False,,0.0,dfd7f2fd1059eab08099d044b492ff25eb9018d5396eac8ee5412e58e2bc15a0
neutral/rep0795,3,False,,0.0,aabfd016ad0e1038173c52c7c1102ae81e883d886eb37e8980b34126a6ec0f83
neutral/rep0796,2,False,,0.0,ffaf02075fa9e47bd2623581c21a177868f1007ac93e9cf4c112932b8456b967
neutral/rep0797,0,True,4997408.0,0.07,22dfefe93027476b28f9047d04ca1f2c78b86361296b43866fe857bfad0b27da
neutral/rep0798,2,True,5000000.0,0.1225,858742a1c9fa7b06f99356455fbf6008daf74e6398ec86ba91f66554bab3a842
neutral/rep0799,3,False,,0.0,b7c03fdcbac2aef314f5a7d10bac8d1b86d9ba273205be03557e42200fe86635
neutral/rep0800,1,False,,0.0,1824c605d02e613e392e3ce550b45a01ea5a650dea1ea5076ae4839246d7a841
neutral/rep0801,1,True,5000071.0,0.0925,5ee6b5e87b9e0d34050d5f5fa28da541308f0be5a6efa68f2dc4256bc59af9c0
neutral/rep0802,3,True,5001560.0,0.0525,5a4a514c4d1043ff768c1fcb01966ffb017c2b3774b88e79066816aa73110501
neutral/rep0803,3,False,,0.0,89615842395b2fcb4d11f05ed53726b8f8fff19d293210116ab04d89c49746c5
neutral/rep0804,1,False,,0.0,3362996251d5b42bfce2a174f35a6188aef9e87d2b9fbc629470449bfe5b97bd
neutral/rep0805,0,True,4996335.0,0.1425,ed27c40a755d2dd7ce3bf9c0ee24b80f718938e2a0b189b56df512cd384dc9d9
neutral/rep0806,1,False,,0.0,c586914086bf6db5771a9d68d68bedc8ca84c774561754c8c4c0c636f7f8bca9
neutral/rep0807,3,False,,0.0,60c24420f08ae2ea8ae906e83563f461a6168f2ebcbdd3ac35bdd8a2c70daed6
neutral/rep0808,2,True,5000429.0,0.0525,0c36f9ecbd9dcb86daaf760d2d990c5af97e6ab46f835967942216edea1db28b
neutral/rep0809,2,False,,0.0,78d485b03d96c9618fca22ee569f1c05a3c7b37b7b66a7dd855d72cd9062c20d
neutral/rep0810,1,False,,0.0,d14202292c48f30560e301b04ec3ab56599f1f00d33d6b4288f905b04061fc7f
neutral/rep0811,4,False,,0.0,06884d2a2898b6a0da2bf01ed81e0243815ab37791f51be9e779b558e72f61d1
neutral/rep0812,1,False,,0.0,105051ce7915a0f602bc680af260867ae6676f43f9bd800cf9c57d42161d9a28
neutral/rep0813,1,False,,0.0,d5033482f8bed7a22b33e58a9a50c65de039f0b4796d51cb0c2ff2b8d1bed9ae
neutral/rep0814,1,False,,0.0,da2b4366e0787d81509f75280ecff5ce9ecde81064fa3cd20a55b91dae137b19
neutral/rep0815,1,False,,0.0,dfbd3bfbc25d64d4aaf26cd66c24fb19194272346442b0d660b63755677f442e
neutral/rep0816,4,False,,0.0,f83d45bcef319899b3c2a788caa877d45d44a607643ceedc3b9f70c981413c4d
neutral/rep0817,0,False,,0.0,f806e1946a6b18de5bb3f0b1cafe946e57143c93aa02edfcde452e13f39e256a
neutral/rep0818,2,False,,0.0,fba7cfaded5db1cda74829401cc7a8a7b22988813a3dad96956095cd2d8307ed
neutral/rep0819,4,False,,0.0,8086ac7736e98919a3e8b6799fb83cc589ff33a84aeacd1aa6d38946c9174aac
neutral/rep0820,1,False,,0.0,0699af225cffc382e65c36f1633277d122800dac1aa71748d07c3ac7106d610b
neutral/rep0821,2,False,,0.0,7cbda796cd8c947a363b3ab33164cc52c863e202ee5b8511015ac40a7fb5b7b3
neutral/rep0822,2,False,,0.0,9ba52af7d6d7c5c2ec7c1ec5784c406413c6917420f15437cbc357147b21fa96
neutral/rep0823,2,False,,0.0,e60a0da11f6199ed4d11dfbb79076a83d8ebfffa592f086d8e435518de638c17
neutral/rep0824,0,False,,0.0,d26d0fc2164110e9c92b8bbbf7e08d0382414e45456b4042bf3f21da53ae28f9
neutral/rep0825,4,False,,0.0,a893c2339d21213e99e954369ade3b810e147b4ea02af018f0350928a3216486
neutral/rep0826,0,False,,0.0,a2d753a796fc79cbf1828d1ef47b469222271910210c0344dfa69db20b1583a2
neutral/rep0827,0,False,,0.0,f024aa1a34352a2f0dc3b0204e6de0172545cbb17d3276b5305641c116615d71
neutral/rep0828,2,False,,0.0,50e7195c0d0bb9a628f1cabeb5e654094d46eb4bcfaf2198492cf648fec36a9d
neutral/rep0829,1,False,,0.0,887fb1c2de032b608298740e16a107c70ce11058d19ea166e086e7eb7aa745c6
neutral/rep0830,3,False,,0.0,a1265cdb94cf826fd56422d604a7caacdc38809ef3b4c08717d98adb8f90567f
neutral/rep0831,4,False,,0.0,8a20a0b1ef4e6fbb903a18e562f5aa9a68b38163577fc4ee77321bb57028a13a
neutral/rep0832,1,False,,0.0,cea972f21233f0668d4dad558f34f024a320309086e962ce0adfc9eff6ab456a
neutral/rep0833,3,True,4999627.0,0.385,4a231b798e28d8042900bc2b899e09f1d54e818c3107cc35d21bfb642caf03ae
neutral/rep0834,1,False,,0.0,91352b67fd5fcca1faa6e2e7c29048a4dcbd367653c55b0feb931f4583681837
neutral/rep0835,4,False,,0.0,89b756b4b8bbc8b56e35e4bd0370fc98757e1f7e82cc06b2084566694115f2c1
neutral/rep0836,3,True,5001004.0,0.045,9ceb3e1d732936141b3991f91677151d07a8b370e6a76ebfb00672ece3da7cd6
neutral/rep0837,3,False,,0.0,4ec399f3a7c3eeea94d1c5883b20275df88e744584c1ace7c5ce32fa555a12d4
neutral/rep0838,2,False,,0.0,5ff3b0cb601b88d63155cae91545ae86201532bc0950b23a12be84373fbc9a3a
neutral/rep0839,0,True,4997655.0,0.03,097de2ef1682bef75f5b75425d5f4c3777c15e95c5551f5dd3c14cd1292799ad
neutral/rep0840,2,False,,0.0,bea28e2e5a4ccb83077af7ad8a0cdeafea0209471b35d9c9ababbb615d114c46
neutral/rep0841,2,False,,0.0,f030411a212f9a120ee7e584061547a1577270becf095172501de21c35ecf308
neutral/rep0842,1,False,,0.0,3dde810b168b31c53eb5d9cbbbacaf194e61ba4eeacf20215e7234cd0f7188ba
neutral/rep0843,4,False,,0.0,97b9f576b14ef683e98febc6bdfdaba8383fb3101f21b8d55756cebafdd66b6d
neutral/rep0844,4,True,4999155.0,0.0225,78983496f17b7833b348d786eae1237a172e24c5cbb21072198645b73056150d
neutral/rep0845,4,False,,0.0,f791c98578910eae7c470303a467707a4ca2f72ca592385dae2953e5392e1725
neutral/rep0846,0,False,,0.0,6101053d13d162b9ce469df331cb2e45a1ff83c1cd13e491ca16f08dd05b2bf0
neutral/rep0847,3,False,,0.0,3f48dd40990fe2e97a8aa9efc05ebc3d40a97e8a62a7c75c7ac9f00d0033f294
neutral/rep0848,1,False,,0.0,78c0e090c3e7594bc2f52e5b678ca0109e4a8cfbe5fa678e9c7728f59a082f4d
neutral/rep0849,0,False,,0.0,f9d764c52f519346c3069d6204f920a4efd0500c34ab7611ad2d12b4c6ca4768
neutral/rep0850,0,False,,0.0,38bfc759484e7f9dec1a40d6556af20220e49c438b883a02801f1f4cdd2705a1
neutral/rep0851,4,False,,0.0,a3691fa953569dce9363d59bc5759a427aaeca1077dc72102540114dfa317552
neutral/rep0852,1,False,,0.0,f173614c0256e63119d7a76a94b285b2a2880edab673633976446794c8f5e20e
neutral/rep0853,1,False,,0.0,4aed2a8eac0f2fd78e07dd8546ef9cf2a3ccc912a650d4af5027896ec3486aaa
neutral/rep0854,0,False,,0.0,41c70d3fb816dad09838290172731046c7b357ed668d259dbe444a45258a980e
neutral/rep0855,2,False,,0.0,b1f5a8db28fac3920bc79c19b113ff8be96b7bf3f54eeaba784c742f8a6a2e31
neutral/rep0856,1,False,,0.0,9e5430d10d86cc04c81019013ab773650f541d3e51cef3f036bd9c3dfe80aeff
neutral/rep0857,3,False,,0.0,66504a08c3734562d7f83badd1ee9d81bbfff920f548f768d81dd1507263eada
neutral/rep0858,2,False,,0.0,0c29d01ee08202619a3f23a0c8345eb358680b0e5bae60121389f123ee6c2564
neutral/rep0859,4,False,,0.0,255428da35b95f8b8209914c607c4ffd17358e98c6d626077440f8f606ed2d3b
neutral/rep0860,3,False,,0.0,c4a706618c2514ecd95fec2fe055ae2a358d7cada825291b330302314781c008
neutral/rep0861,0,False,,0.0,61df0d91d7cc4233b32545d50457ad891d6d234738e3c21a818de84daacca793
neutral/rep0862,3,False,,0.0,65ffbc5119c0f0f862198c46e8fc457ec0b707e9da8301724599990fc43ada10
neutral/rep0863,2,False,,0.0,bffe673708c3a747e11b67603197f0b9301b462356131defa02dda28df7bc084
neutral/rep0864,3,False,,0.0,8895ec9901cecf6f32846fac8cf34c86e8101026c1c7ab7cef5fde4894a9c134
neutral/rep0865,1,False,,0.0,934bcc45fcadafa0170a73a4077e4847f5d5334bc89a14ad113e7566fdb8cb00
neutral/rep0866,1,False,,0.0,9fc8a5259e8cba210d07faeafa4c97af97b137f8ace639775d2027708d005f9b
neutral/rep0867,0,False,,0.0,c9355c5caca18cb039523fab252535d401f8b439eb2c333ca3e8f6d9013e4735
neutral/rep0868,2,False,,0.0,ba745953ada0fce1bfa62a7df4e0d43a5e2d48cffe04aef8bfe52676b523bb7a
neutral/rep0869,0,False,,0.0,b6704265aee33a936b322da998743daef80985e4e469562ae23149f9b5e48aa7
neutral/rep0870,3,False,,0.0,cf1c88d68aef6f4d172a29451d7571d2de62641782eadf85c245cd31c2313663
neutral/rep0871,0,True,5002979.0,0.06,51a383faa3dcf4dcfee0b1a067e2e63b38ae699d0d9b40531532549c4c1df0db
neutral/rep0872,0,False,,0.0,4cc8b1fadbdacc9490106803a087ac794c1f40fcbe688669f8b8b955546869a1
neutral/rep0873,0,False,,0.0,7c3e4e629f666e0c70446925c055e1af3cd5501cf9a04630be7dcaf346f09e18
neutral/rep0874,2,False,,0.0,45d5942a037a565ccb8767b4eaf59988b4700842c8f7cb5f61c647c46151e38f
neutral/rep0875,3,False,,0.0,c0f2bd7afd8363ee05c2237c2d3b2437ef068943d40d87b9be3b233dbc3ce109
neutral/rep0876,1,True,5001421.0,0.06,094ae2c0e9d6786599c19c4626b2facd041af35ce6513882f361fdd9cfe74d00
neutral/rep0877,4,False,,0.0,d5f89ef7fd0b0e380527c78f721d1035d043db22bb85e1cf5303135bf052f575
neutral/rep0878,4,True,5002106.0,0.155,02f97a929db9c24f5a9f3c7769cc3b79fe7481c87b3a2c2d0bc3d52464972a95
neutral/rep0879,1,False,,0.0,6e55a68a697749c04d3bf21ee5b2690b35832267335659040993d307afb31acf
neutral/rep0880,0,False,,0.0,9f30573bf0726f9fd79d4c82e2185dff78aa1a53962f5fc0920d89f59a87a5f5
neutral/rep0881,4,False,,0.0,47cc551ca3e0b439dc815d6a2c0b01e6d7f8d223a7a37d3946871c6b7b15a9fb
neutral/rep0882,1,False,,0.0,9dcb632d4e6c1758c7ed0da1044023e7a9f6a6fd3c41bdd10634fdc5cae0de5f
neutral/rep0883,1,False,,0.0,c4a89d70fc8f1641b242af7d47b936aee3c6df567f55aacb7c48c7923f11aa60
neutral/rep0884,0,False,,0.0,2a8a2549bf84040f466fc93c6cebe7ace24cbbf1fb6aab1bf187de4c7e4c4650
neutral/rep0885,3,False,,0.0,3c3cb24dcbec177cbdc1855acf3cd0d35e85392fdaa22569f94adb1d488956ac
neutral/rep0886,3,False,,0.0,35196de9079a3bbe0916bbebb39cc42c6eb6001cbf75b168149668913338e443
neutral/rep0887,2,False,,0.0,be371d53fb4bdbe5585db0f659a61153988e2536c025e6557abc42d374882a34
neutral/rep0888,4,False,,0.0,3b23c8d7e8221333626ec966adc81f907cea15d50285c31033120b53f967d01b
neutral/rep0889,0,True,4997746.0,0.0925,3e19df994c3034386360ffdce63e71ed0ca9dc1f16246f32a822c6e469ca398b
neutral/rep0890,3,False,,0.0,3a6b03be0509303835bc7dc2932b817e69ba0ef037e7b3022066b86cd8e04dc0
neutral/rep0891,4,False,,0.0,107d08dac5ce1d21590a721e653748020832984b1ad08665f1540cde2aec1faf
neutral/rep0892,2,True,4999177.0,0.03,cd32eadd00f31eee505255c9edbf55bfefbe5150d3fbc1a9a23c51e9eab0b591
neutral/rep0893,1,False,,0.0,55a6efde913ac21b273f43de6d6c8f40a6da0fc97b40f662cf1e4783b7951160
neutral/rep0894,0,False,,0.0,4c487926916183c4795a17e521c4066f6f342b25441d3e566a5c68b749794fcb
neutral/rep0895,0,False,,0.0,47de9f92d8ed28cb9a57f57119f6721c534696ddce19a615be315aabc8f491d6
