arm	method	genotype_class	threshold_years	quantile	statistic	null_mean	n_neutral_exceeding	p_corrected	significant_rule
pulse_s0p004	decode	overall	75000.0	0.5	0.4047	0.28657900000000003	39	0.132890365448505	False
pulse_s0p004	decode	overall	75000.0	0.75	0.559475	0.28657900000000003	9	0.03322259136212625	False
pulse_s0p004	decode	overall	75000.0	0.9	0.7375200000000004	0.28657900000000003	1	0.006644518272425249	True
pulse_s0p004	decode_meanp	overall	1000.0	0.1	0.0076199403978	0.00937465100261	207	0.6910299003322259	False
pulse_s0p004	decode_meanp	overall	1000.0	0.25	0.009959753069500001	0.00937465100261	97	0.32558139534883723	False
pulse_s0p004	decode_meanp	overall	1000.0	0.5	0.01277852555	0.00937465100261	36	0.12292358803986711	False
pulse_s0p004	decode_meanp	overall	1000.0	0.75	0.0185969068875	0.00937465100261	3	0.013289036544850499	False
pulse_s0p004	decode_meanp	overall	1000.0	0.9	0.023102824751000006	0.00937465100261	0	0.0033222591362126247	True
pulse_s0p004	decode_meanp	overall	5000.0	0.1	0.036288237292	0.04503344287813334	207	0.6910299003322259	False
pulse_s0p004	decode_meanp	overall	5000.0	0.25	0.04733229004	0.04503344287813334	101	0.3388704318936877	False
pulse_s0p004	decode_meanp	overall	5000.0	0.5	0.060981013295	0.04503344287813334	41	0.13953488372093023	False
pulse_s0p004	decode_meanp	overall	5000.0	0.75	0.093199690445	0.04503344287813334	3	0.013289036544850499	False
pulse_s0p004	decode_meanp	overall	5000.0	0.9	0.11741656950000004	0.04503344287813334	0	0.0033222591362126247	True
pulse_s0p004	decode_meanp	overall	10000.0	0.1	0.06777652947	0.08399950186776667	200	0.6677740863787376	False
pulse_s0p004	decode_meanp	overall	10000.0	0.25	0.0873810786	0.08399950186776667	104	0.3488372093023256	False
pulse_s0p004	decode_meanp	overall	10000.0	0.5	0.11634763914999999	0.08399950186776667	39	0.132890365448505	False
pulse_s0p004	decode_meanp	overall	10000.0	0.75	0.17847540502499998	0.08399950186776667	1	0.006644518272425249	True
pulse_s0p004	decode_meanp	overall	10000.0	0.9	0.2177305141200001	0.08399950186776667	0	0.0033222591362126247	True
pulse_s0p004	decode_meanp	overall	20000.0	0.1	0.11556073647	0.1463080011477	206	0.6877076411960132	False
pulse_s0p004	decode_meanp	overall	20000.0	0.25	0.14570068445	0.1463080011477	117	0.3920265780730897	False
pulse_s0p004	decode_meanp	overall	20000.0	0.5	0.20792851369999998	0.1463080011477	35	0.11960132890365449	False
pulse_s0p004	decode_meanp	overall	20000.0	0.75	0.30366535705	0.1463080011477	1	0.006644518272425249	True
pulse_s0p004	decode_meanp	overall	20000.0	0.9	0.3805043669000001	0.1463080011477	0	0.0033222591362126247	True
pulse_s0p004	decode_meanp	overall	30000.0	0.1	0.14898399739999998	0.19414361391813334	215	0.717607973421927	False
pulse_s0p004	decode_meanp	overall	30000.0	0.25	0.19035655645	0.19414361391813334	121	0.4053156146179402	False
pulse_s0p004	decode_meanp	overall	30000.0	0.5	0.26658343535	0.19414361391813334	38	0.12956810631229235	False
pulse_s0p004	decode_meanp	overall	30000.0	0.75	0.387943248925	0.19414361391813334	5	0.019933554817275746	False
pulse_s0p004	decode_meanp	overall	30000.0	0.9	0.5029087142000002	0.19414361391813334	0	0.0033222591362126247	True
pulse_s0p004	decode_meanp	overall	40000.0	0.1	0.1733613181	0.23248722517933335	224	0.7475083056478405	False
pulse_s0p004	decode_meanp	overall	40000.0	0.25	0.2282962677	0.23248722517933335	125	0.4186046511627907	False
pulse_s0p004	decode_meanp	overall	40000.0	0.5	0.3123731035	0.23248722517933335	44	0.14950166112956811	False
pulse_s0p004	decode_meanp	overall	40000.0	0.75	0.438577094125	0.23248722517933335	5	0.019933554817275746	False
pulse_s0p004	decode_meanp	overall	40000.0	0.9	0.5719923794800001	0.23248722517933335	1	0.006644518272425249	True
pulse_s0p004	decode_meanp	overall	50000.0	0.1	0.19407768866	0.26428471205866666	224	0.7475083056478405	False
pulse_s0p004	decode_meanp	overall	50000.0	0.25	0.25096538365	0.26428471205866666	140	0.4684385382059801	False
pulse_s0p004	decode_meanp	overall	50000.0	0.5	0.34252690555	0.26428471205866666	51	0.17275747508305647	False
pulse_s0p004	decode_meanp	overall	50000.0	0.75	0.483051696925	0.26428471205866666	9	0.03322259136212625	False
pulse_s0p004	decode_meanp	overall	50000.0	0.9	0.6277576075400001	0.26428471205866666	1	0.006644518272425249	True
pulse_s0p004	decode_meanp	overall	75000.0	0.1	0.23373654758999998	0.32563642895666667	234	0.7807308970099668	False
pulse_s0p004	decode_meanp	overall	75000.0	0.25	0.3076540794	0.32563642895666667	139	0.46511627906976744	False
pulse_s0p004	decode_meanp	overall	75000.0	0.5	0.42331246795	0.32563642895666667	52	0.1760797342192691	False
pulse_s0p004	decode_meanp	overall	75000.0	0.75	0.5777111970000001	0.32563642895666667	12	0.04318936877076412	False
pulse_s0p004	decode_meanp	overall	75000.0	0.9	0.7253721814100001	0.32563642895666667	1	0.006644518272425249	True
pulse_s0p004	truth	carrier_carrier	1000.0	0.1	0.0	0.0004786666666666667	300	1.0	False
pulse_s0p004	truth	carrier_carrier	1000.0	0.25	0.00032340244128497983	0.0004786666666666667	215	0.717607973421927	False
pulse_s0p004	truth	carrier_carrier	1000.0	0.5	0.0005486735719350685	0.0004786666666666667	103	0.34551495016611294	False
pulse_s0p004	truth	carrier_carrier	1000.0	0.75	0.0009185018067733918	0.0004786666666666667	7	0.026578073089700997	False
pulse_s0p004	truth	carrier_carrier	1000.0	0.9	0.0013185452987916205	0.0004786666666666667	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	5000.0	0.1	0.0024576804877801655	0.0026056666666666667	181	0.6046511627906976	False
pulse_s0p004	truth	carrier_carrier	5000.0	0.25	0.002887819106607766	0.0026056666666666667	89	0.29900332225913623	False
pulse_s0p004	truth	carrier_carrier	5000.0	0.5	0.0037066656395146782	0.0026056666666666667	12	0.04318936877076412	False
pulse_s0p004	truth	carrier_carrier	5000.0	0.75	0.005266362768564336	0.0026056666666666667	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	5000.0	0.9	0.009240212426226855	0.0026056666666666667	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	10000.0	0.1	0.007420020199433847	0.007359	130	0.43521594684385384	False
pulse_s0p004	truth	carrier_carrier	10000.0	0.25	0.008771243866196477	0.007359	37	0.12624584717607973	False
pulse_s0p004	truth	carrier_carrier	10000.0	0.5	0.011821839726794188	0.007359	1	0.006644518272425249	True
pulse_s0p004	truth	carrier_carrier	10000.0	0.75	0.017500592570854543	0.007359	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	10000.0	0.9	0.028237591648527887	0.007359	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	20000.0	0.1	0.04932997856139146	0.04594566666666666	90	0.3023255813953488	False
pulse_s0p004	truth	carrier_carrier	20000.0	0.25	0.06475602768511167	0.04594566666666666	10	0.036544850498338874	False
pulse_s0p004	truth	carrier_carrier	20000.0	0.5	0.08540482517654585	0.04594566666666666	1	0.006644518272425249	True
pulse_s0p004	truth	carrier_carrier	20000.0	0.75	0.15223163323548597	0.04594566666666666	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	20000.0	0.9	0.3430289376719426	0.04594566666666666	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	30000.0	0.1	0.1341518570095175	0.10093533333333334	28	0.09634551495016612	False
pulse_s0p004	truth	carrier_carrier	30000.0	0.25	0.1711923334866038	0.10093533333333334	6	0.023255813953488372	False
pulse_s0p004	truth	carrier_carrier	30000.0	0.5	0.2368602589319515	0.10093533333333334	1	0.006644518272425249	True
pulse_s0p004	truth	carrier_carrier	30000.0	0.75	0.44090651830336164	0.10093533333333334	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	30000.0	0.9	0.810388567620131	0.10093533333333334	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	40000.0	0.1	0.23941061250095447	0.15520733333333334	20	0.06976744186046512	False
pulse_s0p004	truth	carrier_carrier	40000.0	0.25	0.3496613914127504	0.15520733333333334	2	0.009966777408637873	False
pulse_s0p004	truth	carrier_carrier	40000.0	0.5	0.5209666787661669	0.15520733333333334	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	40000.0	0.75	0.9004886315866802	0.15520733333333334	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	40000.0	0.9	1.0	0.15520733333333334	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	50000.0	0.1	0.47015677924704613	0.20062233333333335	1	0.006644518272425249	True
pulse_s0p004	truth	carrier_carrier	50000.0	0.25	0.5398972322617462	0.20062233333333335	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	50000.0	0.5	1.0	0.20062233333333335	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	50000.0	0.75	1.0	0.20062233333333335	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	50000.0	0.9	1.0	0.20062233333333335	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	75000.0	0.1	0.5529053653600454	0.28886799999999996	10	0.036544850498338874	False
pulse_s0p004	truth	carrier_carrier	75000.0	0.25	1.0	0.28886799999999996	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	75000.0	0.5	1.0	0.28886799999999996	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	75000.0	0.75	1.0	0.28886799999999996	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_carrier	75000.0	0.9	1.0	0.28886799999999996	0	0.0033222591362126247	True
pulse_s0p004	truth	carrier_noncarrier	1000.0	0.1	0.0	0.0004786666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	1000.0	0.25	0.0	0.0004786666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	1000.0	0.5	0.0	0.0004786666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	1000.0	0.75	0.0	0.0004786666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	1000.0	0.9	0.0	0.0004786666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	5000.0	0.1	0.0	0.0026056666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	5000.0	0.25	0.0	0.0026056666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	5000.0	0.5	0.0	0.0026056666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	5000.0	0.75	0.0	0.0026056666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	5000.0	0.9	0.0	0.0026056666666666667	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	10000.0	0.1	0.0	0.007359	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	10000.0	0.25	0.0	0.007359	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	10000.0	0.5	0.0	0.007359	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	10000.0	0.75	0.0	0.007359	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	10000.0	0.9	0.0	0.007359	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	20000.0	0.1	0.0	0.04594566666666666	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	20000.0	0.25	0.0	0.04594566666666666	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	20000.0	0.5	0.0	0.04594566666666666	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	20000.0	0.75	0.0	0.04594566666666666	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	20000.0	0.9	0.0	0.04594566666666666	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	30000.0	0.1	0.0	0.10093533333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	30000.0	0.25	0.0	0.10093533333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	30000.0	0.5	0.0	0.10093533333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	30000.0	0.75	0.0	0.10093533333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	30000.0	0.9	0.0	0.10093533333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	40000.0	0.1	0.0	0.15520733333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	40000.0	0.25	0.0	0.15520733333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	40000.0	0.5	0.0	0.15520733333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	40000.0	0.75	0.0	0.15520733333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	40000.0	0.9	0.0	0.15520733333333334	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	50000.0	0.1	0.0	0.20062233333333335	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	50000.0	0.25	0.0	0.20062233333333335	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	50000.0	0.5	0.0	0.20062233333333335	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	50000.0	0.75	0.0	0.20062233333333335	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	50000.0	0.9	0.0	0.20062233333333335	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	75000.0	0.1	0.0	0.28886799999999996	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	75000.0	0.25	0.0	0.28886799999999996	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	75000.0	0.5	0.0	0.28886799999999996	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	75000.0	0.75	0.0	0.28886799999999996	300	1.0	False
pulse_s0p004	truth	carrier_noncarrier	75000.0	0.9	0.0	0.28886799999999996	300	1.0	False
pulse_s0p004	truth	noncarrier_noncarrier	1000.0	0.1	0.0	0.0004786666666666667	300	1.0	False
pulse_s0p004	truth	noncarrier_noncarrier	1000.0	0.25	0.00025926886180969663	0.0004786666666666667	259	0.8637873754152824	False
pulse_s0p004	truth	noncarrier_noncarrier	1000.0	0.5	0.000892325996430696	0.0004786666666666667	17	0.059800664451827246	False
pulse_s0p004	truth	noncarrier_noncarrier	1000.0	0.75	0.002157497303128371	0.0004786666666666667	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	1000.0	0.9	0.004665629860031105	0.0004786666666666667	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	5000.0	0.1	0.00228310502283105	0.0026056666666666667	216	0.7209302325581395	False
pulse_s0p004	truth	noncarrier_noncarrier	5000.0	0.25	0.004137115839243499	0.0026056666666666667	3	0.013289036544850499	False
pulse_s0p004	truth	noncarrier_noncarrier	5000.0	0.5	0.006498194945848376	0.0026056666666666667	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	5000.0	0.75	0.012064343163538873	0.0026056666666666667	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	5000.0	0.9	0.021164021164021163	0.0026056666666666667	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	10000.0	0.1	0.008296603577910292	0.007359	69	0.23255813953488372	False
pulse_s0p004	truth	noncarrier_noncarrier	10000.0	0.25	0.01092896174863388	0.007359	3	0.013289036544850499	False
pulse_s0p004	truth	noncarrier_noncarrier	10000.0	0.5	0.015202702702702704	0.007359	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	10000.0	0.75	0.024251069900142655	0.007359	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	10000.0	0.9	0.04	0.007359	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	20000.0	0.1	0.04822400829660358	0.04594566666666666	102	0.34219269102990035	False
pulse_s0p004	truth	noncarrier_noncarrier	20000.0	0.25	0.054380664652567974	0.04594566666666666	45	0.15282392026578073	False
pulse_s0p004	truth	noncarrier_noncarrier	20000.0	0.5	0.07400379506641366	0.04594566666666666	4	0.016611295681063124	False
pulse_s0p004	truth	noncarrier_noncarrier	20000.0	0.75	0.0983397190293742	0.04594566666666666	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	20000.0	0.9	0.12571428571428572	0.04594566666666666	0	0.0033222591362126247	True
pulse_s0p004	truth	noncarrier_noncarrier	30000.0	0.1	0.08884393962968726	0.10093533333333334	190	0.6345514950166113	False
pulse_s0p004	truth	noncarrier_noncarrier	30000.0	0.25	0.10454448474503947	0.10093533333333334	103	0.34551495016611294	False
pulse_s0p004	truth	noncarrier_noncarrier	30000.0	0.5	0.1366120218579235	0.10093533333333334	25	0.08637873754152824	False
pulse_s0p004	truth	noncarrier_noncarrier	30000.0	0.75	0.171875	0.10093533333333334	6	0.023255813953488372	False
pulse_s0p004	truth	noncarrier_noncarrier	30000.0	0.9	0.22781065088757396	0.10093533333333334	1	0.006644518272425249	True
pulse_s0p004	truth	noncarrier_noncarrier	40000.0	0.1	0.1365374112506827	0.15520733333333334	190	0.6345514950166113	False
pulse_s0p004	truth	noncarrier_noncarrier	40000.0	0.25	0.15653964984552007	0.15520733333333334	114	0.38205980066445183	False
pulse_s0p004	truth	noncarrier_noncarrier	40000.0	0.5	0.17772861356932154	0.15520733333333334	67	0.22591362126245848	False
pulse_s0p004	truth	noncarrier_noncarrier	40000.0	0.75	0.2396644697423607	0.15520733333333334	20	0.06976744186046512	False
pulse_s0p004	truth	noncarrier_noncarrier	40000.0	0.9	0.3120567375886525	0.15520733333333334	3	0.013289036544850499	False
pulse_s0p004	truth	noncarrier_noncarrier	50000.0	0.1	0.17237398999615236	0.20062233333333335	191	0.6378737541528239	False
pulse_s0p004	truth	noncarrier_noncarrier	50000.0	0.25	0.18452154022112086	0.20062233333333335	156	0.521594684385382	False
pulse_s0p004	truth	noncarrier_noncarrier	50000.0	0.5	0.22123893805309736	0.20062233333333335	91	0.30564784053156147	False
pulse_s0p004	truth	noncarrier_noncarrier	50000.0	0.75	0.3120567375886525	0.20062233333333335	15	0.053156146179401995	False
pulse_s0p004	truth	noncarrier_noncarrier	50000.0	0.9	0.4831081081081081	0.20062233333333335	1	0.006644518272425249	True
pulse_s0p004	truth	noncarrier_noncarrier	75000.0	0.1	0.22123893805309736	0.28886799999999996	209	0.6976744186046512	False
pulse_s0p004	truth	noncarrier_noncarrier	75000.0	0.25	0.25223081499107675	0.28886799999999996	165	0.5514950166112956	False
pulse_s0p004	truth	noncarrier_noncarrier	75000.0	0.5	0.3202453987730061	0.28886799999999996	84	0.2823920265780731	False
pulse_s0p004	truth	noncarrier_noncarrier	75000.0	0.75	0.421875	0.28886799999999996	38	0.12956810631229235	False
pulse_s0p004	truth	noncarrier_noncarrier	75000.0	0.9	0.5930555555555556	0.28886799999999996	7	0.026578073089700997	False
pulse_s0p004	truth	overall	1000.0	0.1	0.0002	0.0004786666666666667	289	0.9634551495016611	False
pulse_s0p004	truth	overall	1000.0	0.25	0.0003	0.0004786666666666667	259	0.8637873754152824	False
pulse_s0p004	truth	overall	1000.0	0.5	0.0004	0.0004786666666666667	215	0.717607973421927	False
pulse_s0p004	truth	overall	1000.0	0.75	0.0006	0.0004786666666666667	103	0.34551495016611294	False
pulse_s0p004	truth	overall	1000.0	0.9	0.0008	0.0004786666666666667	32	0.10963455149501661	False
pulse_s0p004	truth	overall	5000.0	0.1	0.002	0.0026056666666666667	269	0.8970099667774086	False
pulse_s0p004	truth	overall	5000.0	0.25	0.0022	0.0026056666666666667	237	0.7906976744186046	False
pulse_s0p004	truth	overall	5000.0	0.5	0.00265	0.0026056666666666667	132	0.4418604651162791	False
pulse_s0p004	truth	overall	5000.0	0.75	0.0031	0.0026056666666666667	62	0.20930232558139536	False
pulse_s0p004	truth	overall	5000.0	0.9	0.003510000000000001	0.0026056666666666667	15	0.053156146179401995	False
pulse_s0p004	truth	overall	10000.0	0.1	0.0063	0.007359	246	0.8205980066445183	False
pulse_s0p004	truth	overall	10000.0	0.25	0.007	0.007359	183	0.6112956810631229	False
pulse_s0p004	truth	overall	10000.0	0.5	0.0076	0.007359	122	0.40863787375415284	False
pulse_s0p004	truth	overall	10000.0	0.75	0.0084	0.007359	61	0.2059800664451827	False
pulse_s0p004	truth	overall	10000.0	0.9	0.009420000000000001	0.007359	13	0.046511627906976744	False
pulse_s0p004	truth	overall	20000.0	0.1	0.03948	0.04594566666666666	230	0.7674418604651163	False
pulse_s0p004	truth	overall	20000.0	0.25	0.04725	0.04594566666666666	117	0.3920265780730897	False
pulse_s0p004	truth	overall	20000.0	0.5	0.05165	0.04594566666666666	66	0.22259136212624583	False
pulse_s0p004	truth	overall	20000.0	0.75	0.05945	0.04594566666666666	17	0.059800664451827246	False
pulse_s0p004	truth	overall	20000.0	0.9	0.07112000000000002	0.04594566666666666	8	0.029900332225913623	False
pulse_s0p004	truth	overall	30000.0	0.1	0.08757	0.10093533333333334	195	0.6511627906976745	False
pulse_s0p004	truth	overall	30000.0	0.25	0.106575	0.10093533333333334	94	0.31561461794019935	False
pulse_s0p004	truth	overall	30000.0	0.5	0.12895	0.10093533333333334	37	0.12624584717607973	False
pulse_s0p004	truth	overall	30000.0	0.75	0.170375	0.10093533333333334	6	0.023255813953488372	False
pulse_s0p004	truth	overall	30000.0	0.9	0.21023	0.10093533333333334	2	0.009966777408637873	False
pulse_s0p004	truth	overall	40000.0	0.1	0.13721	0.15520733333333334	184	0.6146179401993356	False
pulse_s0p004	truth	overall	40000.0	0.25	0.176975	0.15520733333333334	68	0.2292358803986711	False
pulse_s0p004	truth	overall	40000.0	0.5	0.26415	0.15520733333333334	10	0.036544850498338874	False
pulse_s0p004	truth	overall	40000.0	0.75	0.340725	0.15520733333333334	3	0.013289036544850499	False
pulse_s0p004	truth	overall	40000.0	0.9	0.48530000000000006	0.15520733333333334	0	0.0033222591362126247	True
pulse_s0p004	truth	overall	50000.0	0.1	0.18619	0.20062233333333335	152	0.5083056478405316	False
pulse_s0p004	truth	overall	50000.0	0.25	0.26587500000000003	0.20062233333333335	38	0.12956810631229235	False
pulse_s0p004	truth	overall	50000.0	0.5	0.35860000000000003	0.20062233333333335	7	0.026578073089700997	False
pulse_s0p004	truth	overall	50000.0	0.75	0.53415	0.20062233333333335	0	0.0033222591362126247	True
pulse_s0p004	truth	overall	50000.0	0.9	0.6802400000000002	0.20062233333333335	0	0.0033222591362126247	True
pulse_s0p004	truth	overall	75000.0	0.1	0.25948	0.28886799999999996	148	0.4950166112956811	False
pulse_s0p004	truth	overall	75000.0	0.25	0.325775	0.28886799999999996	78	0.26245847176079734	False
pulse_s0p004	truth	overall	75000.0	0.5	0.49605	0.28886799999999996	18	0.06312292358803986	False
pulse_s0p004	truth	overall	75000.0	0.75	0.6918	0.28886799999999996	1	0.006644518272425249	True
pulse_s0p004	truth	overall	75000.0	0.9	0.88236	0.28886799999999996	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	1000.0	0.1	0.0003	0.00063	282	0.9401993355481728	False
pulse_s0p005	decode	overall	1000.0	0.25	0.0004	0.00063	262	0.8737541528239202	False
pulse_s0p005	decode	overall	1000.0	0.5	0.0006	0.00063	185	0.6179401993355482	False
pulse_s0p005	decode	overall	1000.0	0.75	0.0008	0.00063	85	0.2857142857142857	False
pulse_s0p005	decode	overall	1000.0	0.9	0.001	0.00063	29	0.09966777408637874	False
pulse_s0p005	decode	overall	5000.0	0.1	0.0039	0.004874333333333333	244	0.813953488372093	False
pulse_s0p005	decode	overall	5000.0	0.25	0.0045	0.004874333333333333	182	0.6079734219269103	False
pulse_s0p005	decode	overall	5000.0	0.5	0.0055	0.004874333333333333	86	0.28903654485049834	False
pulse_s0p005	decode	overall	5000.0	0.75	0.0065249999999999996	0.004874333333333333	18	0.06312292358803986	False
pulse_s0p005	decode	overall	5000.0	0.9	0.007810000000000001	0.004874333333333333	4	0.016611295681063124	False
pulse_s0p005	decode	overall	10000.0	0.1	0.0192	0.021820000000000003	191	0.6378737541528239	False
pulse_s0p005	decode	overall	10000.0	0.25	0.022975	0.021820000000000003	111	0.37209302325581395	False
pulse_s0p005	decode	overall	10000.0	0.5	0.0334	0.021820000000000003	11	0.03986710963455149	False
pulse_s0p005	decode	overall	10000.0	0.75	0.042575	0.021820000000000003	4	0.016611295681063124	False
pulse_s0p005	decode	overall	10000.0	0.9	0.051430000000000045	0.021820000000000003	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	20000.0	0.1	0.06895	0.07635933333333332	160	0.5348837209302325	False
pulse_s0p005	decode	overall	20000.0	0.25	0.097875	0.07635933333333332	47	0.15946843853820597	False
pulse_s0p005	decode	overall	20000.0	0.5	0.1375	0.07635933333333332	8	0.029900332225913623	False
pulse_s0p005	decode	overall	20000.0	0.75	0.193375	0.07635933333333332	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	20000.0	0.9	0.24708000000000013	0.07635933333333332	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	30000.0	0.1	0.12329	0.13027566666666668	144	0.48172757475083056	False
pulse_s0p005	decode	overall	30000.0	0.25	0.174725	0.13027566666666668	43	0.1461794019933555	False
pulse_s0p005	decode	overall	30000.0	0.5	0.26565	0.13027566666666668	6	0.023255813953488372	False
pulse_s0p005	decode	overall	30000.0	0.75	0.3563	0.13027566666666668	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	30000.0	0.9	0.45230000000000004	0.13027566666666668	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	40000.0	0.1	0.17371	0.17705100000000001	123	0.4119601328903654	False
pulse_s0p005	decode	overall	40000.0	0.25	0.22435	0.17705100000000001	56	0.1893687707641196	False
pulse_s0p005	decode	overall	40000.0	0.5	0.35555000000000003	0.17705100000000001	10	0.036544850498338874	False
pulse_s0p005	decode	overall	40000.0	0.75	0.5133	0.17705100000000001	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	40000.0	0.9	0.5905500000000001	0.17705100000000001	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	50000.0	0.1	0.20632	0.2158123333333333	126	0.4219269102990033	False
pulse_s0p005	decode	overall	50000.0	0.25	0.283325	0.2158123333333333	51	0.17275747508305647	False
pulse_s0p005	decode	overall	50000.0	0.5	0.41364999999999996	0.2158123333333333	15	0.053156146179401995	False
pulse_s0p005	decode	overall	50000.0	0.75	0.607725	0.2158123333333333	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	50000.0	0.9	0.70329	0.2158123333333333	0	0.0033222591362126247	True
pulse_s0p005	decode	overall	75000.0	0.1	0.26511	0.28657900000000003	137	0.4584717607973422	False
pulse_s0p005	decode	overall	75000.0	0.25	0.40085000000000004	0.28657900000000003	41	0.13953488372093023	False
pulse_s0p005	decode	overall	75000.0	0.5	0.5312	0.28657900000000003	15	0.053156146179401995	False
pulse_s0p005	decode	overall	75000.0	0.75	0.739425	0.28657900000000003	1	0.006644518272425249	True
pulse_s0p005	decode	overall	75000.0	0.9	0.8338100000000002	0.28657900000000003	1	0.006644518272425249	True
pulse_s0p005	decode_meanp	overall	1000.0	0.1	0.0091841453164	0.00937465100261	126	0.4219269102990033	False
pulse_s0p005	decode_meanp	overall	1000.0	0.25	0.011956027102499999	0.00937465100261	45	0.15282392026578073	False
pulse_s0p005	decode_meanp	overall	1000.0	0.5	0.01674024387	0.00937465100261	7	0.026578073089700997	False
pulse_s0p005	decode_meanp	overall	1000.0	0.75	0.0206795716475	0.00937465100261	1	0.006644518272425249	True
pulse_s0p005	decode_meanp	overall	1000.0	0.9	0.025044662411	0.00937465100261	0	0.0033222591362126247	True
pulse_s0p005	decode_meanp	overall	5000.0	0.1	0.044274718147	0.04503344287813334	123	0.4119601328903654	False
