calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw008	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	8	322481455
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw009	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	9	1153388441
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw010	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	10	829173592
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw011	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	11	1938688891
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw012	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	12	1220329504
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw013	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	13	24056491
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw014	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	14	1787759578
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw015	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	15	1848072775
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw016	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	16	642531288
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw017	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	17	1515524481
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw018	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	18	1918302201
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw019	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	19	550062867
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw000	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	0	1571647185
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw001	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	1	220897272
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw002	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	2	1892869538
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw003	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	3	2051707809
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw004	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	4	1525128219
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw005	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	5	271833071
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw006	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	6	994212748
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw007	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	7	1310573218
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw008	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	8	173408316
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw009	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	9	150881423
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw010	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	10	93967840
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw011	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	11	1979189586
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw012	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	12	300908516
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw013	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	13	441476614
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw014	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	14	1550144587
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw015	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	15	959812921
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw016	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	16	1499432982
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw017	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	17	350839596
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw018	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	18	1017346362
han_calibration__s0.005000__af0.200000__m0.150000__q5__draw019	0.005	0.2	0.17500000000000002	0.225	0.15	310.23057383658465	1961.7694261634153	1977.7345860754876	1980.0	5.0	500	19	981301667
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw000	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	0	913955707
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw001	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	1	408590058
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw002	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	2	255463123
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw003	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	3	1027414006
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw004	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	4	1714384546
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw005	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	5	1198248597
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw006	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	6	1592111644
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw007	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	7	1112040984
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw008	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	8	1330063914
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw009	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	9	27307534
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw010	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	10	125802398
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw011	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	11	453995416
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw012	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	12	2139098970
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw013	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	13	1260431634
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw014	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	14	1534648093
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw015	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	15	931529178
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw016	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	16	257527185
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw017	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	17	1863100286
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw018	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	18	1044614470
han_calibration__s0.005000__af0.200000__m0.200000__q5__draw019	0.005	0.2	0.17500000000000002	0.225	0.2	310.23057383658465	1961.7694261634153	1879.646114767317	1880.0	5.0	500	19	1484135581
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw000	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	0	1192066934
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw001	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	1	323561894
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw002	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	2	2070308088
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw003	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	3	433633383
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw004	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	4	122020470
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw005	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	5	651405948
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw006	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	6	1513896462
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw007	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	7	1261816751
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw008	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	8	1564636306
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw009	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	9	911721262
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw010	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	10	762847308
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw011	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	11	623527179
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw012	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	12	690831383
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw013	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	13	1616507160
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw014	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	14	1214808457
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw015	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	15	1816045405
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw016	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	16	953004798
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw017	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	17	871197816
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw018	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	18	798422054
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw019	0.005	0.2	0.17500000000000002	0.225	0.25	310.23057383658465	1961.7694261634153	1781.5576434591462	1780.0	5.0	500	19	1785493011
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw000	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	0	27770301
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw001	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	1	736606456
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw002	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	2	186600524
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw003	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	3	911814732
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw004	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	4	619336023
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw005	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	5	1520386720
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw006	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	6	345520482
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw007	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	7	1153481136
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw008	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	8	254501658
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw009	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	9	1848200726
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw010	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	10	992949787
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw011	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	11	788701438
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw012	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	12	735785864
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw013	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	13	954118662
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw014	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	14	1455818824
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw015	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	15	789148625
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw016	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	16	1334945541
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw017	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	17	286397830
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw018	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	18	1658974816
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw019	0.005	0.2	0.17500000000000002	0.225	0.3	310.23057383658465	1961.7694261634153	1683.4691721509753	1685.0	5.0	500	19	907127492
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw000	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	0	619466724
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw001	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	1	1423339525
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw002	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	2	2088541103
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw003	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	3	636091445
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw004	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	4	970040918
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw005	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	5	736888293
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw006	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	6	1680623483
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw007	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	7	554069301
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw008	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	8	849739929
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw009	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	9	1840630111
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw010	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	10	2083753712
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw011	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	11	788439848
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw012	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	12	1156818220
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw013	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	13	2100501594
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw014	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	14	1332398824
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw015	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	15	302987739
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw016	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	16	998119546
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw017	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	17	1215491413
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw018	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	18	736807243
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw019	0.005	0.2	0.17500000000000002	0.225	0.35	310.23057383658465	1961.7694261634153	1585.3807008428048	1585.0	5.0	500	19	1949160150
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw000	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	0	1910208961
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw001	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	1	1297441712
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw002	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	2	368277925
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw003	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	3	1279712651
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw004	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	4	2048189808
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw005	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	5	755441828
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw006	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	6	93618468
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw007	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	7	1927789686
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw008	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	8	48473144
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw009	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	9	293576967
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw010	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	10	1906955789
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw011	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	11	1399995544
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw012	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	12	1725067804
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw013	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	13	990298774
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw014	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	14	1005780360
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw015	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	15	571408617
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw016	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	16	1299621292
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw017	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	17	1132612146
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw018	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	18	483652140
han_calibration__s0.005000__af0.200000__m0.400000__q5__draw019	0.005	0.2	0.17500000000000002	0.225	0.4	310.23057383658465	1961.7694261634153	1487.2922295346339	1485.0	5.0	500	19	944566925
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw000	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	0	213532854
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw001	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	1	1719935211
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw002	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	2	1245202006
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw003	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	3	2062493265
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw004	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	4	704045952
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw005	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	5	97997310
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw006	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	6	413487795
