calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	calibration_phase	simulation_mode	sequence_length_bp	focal_position_bp	seed_namespace	upstream_artifact_sha256	reserved_seed_registry_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	selected_focal_identity_json	candidate_pool_frequency_gate_json	elapsed_seconds	error	selection_intervals_json	trajectory_sha256
han_extension__s0.010000__af0.300000__m0.600000__q5__draw009	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	9	987596464	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	5	0.005	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1903,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":15,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":5,""hom_alt"":0,""hom_ref"":495},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.005,""observed_alt_count"":5,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	80.69091741400007		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	e840d308b681a82e0c6ed7f7d6522f4273f1229d99e8a696e894b561e6d61274
han_extension__s0.010000__af0.300000__m0.600000__q5__draw010	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	10	1407479973	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	764	0.764	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1923,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":38,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":174,""hom_alt"":295,""hom_ref"":31},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.764,""observed_alt_count"":764,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	103.48060397900008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	5b982cd3fb35af8caa03bc75bd78cd2e184071b198622569efb63534a64b741e
han_extension__s0.010000__af0.300000__m0.600000__q5__draw011	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	11	1994465007	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	505	0.505	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1923,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":21,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":253,""hom_alt"":126,""hom_ref"":121},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.505,""observed_alt_count"":505,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	78.7030195340003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	854902bc2a045436ffa03c133d60e77507d996b12f165efc6a119f5e8ff79310
han_extension__s0.010000__af0.300000__m0.600000__q5__draw012	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	12	1387770084	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	138	0.138	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1929,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":185,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":120,""hom_alt"":9,""hom_ref"":371},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.138,""observed_alt_count"":138,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	88.97486503100026		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	434227ec95a8cb621a481939bd105a9ceda16ba58aa4a91f996cd768af3e077f
han_extension__s0.010000__af0.300000__m0.600000__q5__draw013	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	13	1622620132	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	216	0.216	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1937,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":96,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":172,""hom_alt"":22,""hom_ref"":306},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.216,""observed_alt_count"":216,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	82.23295673099983		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	5bd62385aa3e221c26892ddd753d44336b46204b7c89b34eaeec327f7f31de46
han_extension__s0.010000__af0.300000__m0.600000__q5__draw014	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	14	1481675328	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	437	0.437	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1924,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":6,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":243,""hom_alt"":97,""hom_ref"":160},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.437,""observed_alt_count"":437,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	79.65793949999988		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	f53cf784838411b4be054635215c482432cc2afdaaad675e6cb2c5c58e46aeb6
han_extension__s0.010000__af0.300000__m0.600000__q5__draw015	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	15	26259814	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	316	0.316	True	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1925,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":17,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":232,""hom_alt"":42,""hom_ref"":226},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.316,""observed_alt_count"":316,""passed"":true,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""pass""}"	71.34106378700017		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	8655df8f473d626bf60857a65d9d95e97766a1fc76db41339ccdd471cef2fa9e
han_extension__s0.010000__af0.300000__m0.600000__q5__draw016	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	16	1336641246	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	137	0.137	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1917,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":104,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":117,""hom_alt"":10,""hom_ref"":373},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.137,""observed_alt_count"":137,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	71.14542588600034		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	686201e016c72a45d41f60bf909b965778fad2ccf21a21ac529f0b35dc7e3fd3
han_extension__s0.010000__af0.300000__m0.600000__q5__draw017	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	17	1907245334	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	681	0.681	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1932,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":80,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":205,""hom_alt"":238,""hom_ref"":57},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.681,""observed_alt_count"":681,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	80.13754629499999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	64c06a36783321a5c4113264c8f9b6306b4a76eb358826ac95d71a5326b9abe0
han_extension__s0.010000__af0.300000__m0.600000__q5__draw018	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	18	751941219	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	491	0.491	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1933,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":14,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":255,""hom_alt"":118,""hom_ref"":127},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.491,""observed_alt_count"":491,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	69.02630821799994		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	72deacc0ddae8c3499e2ae242e70ee19beed52c8ecd6811b526f9b7160a98ef4
han_extension__s0.010000__af0.300000__m0.600000__q5__draw019	0.01	0.3	0.2749999999999999	0.325	0.6	1183.315986771755	1088.684013228245	1618.789592063053	1620.0	5.0	500	19	697792237	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	315	0.315	True	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1920,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":174,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":211,""hom_alt"":52,""hom_ref"":237},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.315,""observed_alt_count"":315,""passed"":true,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""pass""}"	83.33147426399955		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1620.0,""population"":""Han"",""start_time"":2015.0}]"	0c0175d0642f449dea21fd6658c9b958eca5d80476aafd062ce295f31713cc34
han_extension__s0.010000__af0.300000__m0.700000__q5__draw000	0.01	0.3	0.2749999999999999	0.325	0.7	1183.315986771755	1088.684013228245	1509.921190740229	1510.0	5.0	500	0	711068286	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	925	0.925	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1930,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":16,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":75,""hom_alt"":425,""hom_ref"":0},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.925,""observed_alt_count"":925,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	70.82444663499973		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1510.0,""population"":""Han"",""start_time"":2015.0}]"	1b0a844fd9cc033825fc812564a18403a32ca02e84525a56f1c1ca578fff8093
han_extension__s0.010000__af0.300000__m0.700000__q5__draw001	0.01	0.3	0.2749999999999999	0.325	0.7	1183.315986771755	1088.684013228245	1509.921190740229	1510.0	5.0	500	1	1833633345	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	147	0.147	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1914,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":63,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":123,""hom_alt"":12,""hom_ref"":365},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.147,""observed_alt_count"":147,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	71.5449400739999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1510.0,""population"":""Han"",""start_time"":2015.0}]"	7b287e57caf87ec1c23216996de178274b5239568e6c0b2634b0d7faa1115f18
han_extension__s0.010000__af0.300000__m0.700000__q5__draw002	0.01	0.3	0.2749999999999999	0.325	0.7	1183.315986771755	1088.684013228245	1509.921190740229	1510.0	5.0	500	2	1430986764	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	269	0.269	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1922,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":19,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":203,""hom_alt"":33,""hom_ref"":264},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.269,""observed_alt_count"":269,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	70.77747214299961		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1510.0,""population"":""Han"",""start_time"":2015.0}]"	5f0a0e27b8754df531cfc2367f3c881d55720802792b3909962326e33a32537f
