calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	elapsed_seconds	error	selection_intervals_json	canonical_result_source	reconciliation_id	reconciliation_mode	original_status	original_terminal_class	original_error	original_plan_sha256	original_ledger_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	selected_focal_identity_json	trajectory_sha256
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw002	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	2	245787153	complete	True	segregating	81.0	0.081	False	True	86.57742009399999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw003	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	3	2062769785	complete	True	segregating	312.0	0.312	True	True	110.71532049999996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw004	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	4	1981903625	complete	True	segregating	74.0	0.074	False	False	80.04318378900007		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw005	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	5	1952876515	complete	True	segregating	115.0	0.115	False	True	84.53425601200001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw006	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	6	808048827	complete	True	segregating	61.0	0.061	False	False	75.68893464999996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw007	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	7	1547167836	complete	True	segregating	7.0	0.007	False	False	102.60989517999997		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw008	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	8	532335835	complete	True	segregating	316.0	0.316	True	True	75.7054533810001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw009	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	9	1570598441	complete	True	segregating	193.0	0.193	False	True	75.50804629500021		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw010	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	10	1506174444	complete	True	segregating	47.0	0.047	False	False	74.84364457299989		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw011	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	11	912437670	complete	True	segregating	205.0	0.205	False	True	74.83625688200004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw012	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	12	900338353	complete	True	segregating	95.0	0.095	False	True	109.97380866699996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw013	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	13	880136160	complete	True	segregating	369.0	0.369	False	True	83.59709232700015		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw014	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	14	1045758706	complete	True	segregating	8.0	0.008	False	False	120.2049736250001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw015	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	15	1653471251	complete	True	segregating	246.0	0.246	False	True	99.29295858399996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw016	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	16	208540087	complete	True	segregating	394.0	0.394	False	True	75.65869895900005		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw017	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	17	1433586961	complete	True	segregating	202.0	0.202	False	True	84.04787153200004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw018	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	18	83498748	complete	True	segregating	17.0	0.017	False	False	98.61134583499984		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.350000__q5__draw019	0.01	0.3	0.2749999999999999	0.325	0.35	1183.315986771755	1088.684013228245	1890.9605953701143	1890.0	5.0	500	19	1016859887	complete	True	segregating	7.0	0.007	False	False	90.48708881499988		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1890.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw000	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	0	1749730257	complete	True	segregating	179.0	0.179	False	True	71.06948681099993		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw001	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	1	289954198	complete	True	segregating	70.0	0.07	False	True	93.56336756299991		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw002	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	2	66830156	complete	True	segregating	201.0	0.201	False	True	83.51798869999993		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw003	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	3	2065603411	complete	True	segregating	200.0	0.2	False	True	81.71002796300013		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw004	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	4	1604454649	complete	True	segregating	122.0	0.122	False	True	65.8262072		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw005	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	5	1988266370	complete	True	segregating	390.0	0.39	False	True	88.16002406999996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw006	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	6	2134672447	complete	True	segregating	340.0	0.34	False	True	82.83855310100012		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw007	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	7	687327662	complete	True	segregating	81.0	0.081	False	True	93.46499682700004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw008	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	8	26235714	complete	True	segregating	440.0	0.44	False	True	81.83718546199998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw009	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	9	1946819959	complete	True	segregating	308.0	0.308	True	True	80.18092821100004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw010	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	10	1921086031	complete	True	segregating	403.0	0.403	False	True	111.85054665500002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw011	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	11	643549963	complete	True	segregating	45.0	0.045	False	False	70.66338643199992		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw012	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	12	2043140310	complete	True	segregating	464.0	0.464	False	True	83.81087001200012		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw013	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	13	704791821	complete	True	segregating	232.0	0.232	False	True	78.11133448500004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw014	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	14	599882080	complete	True	segregating	19.0	0.019	False	False	103.22378316000004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw015	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	15	1502875589	complete	True	segregating	627.0	0.627	False	True	79.5514892000001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw016	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	16	1141626042	complete	True	segregating	84.0	0.084	False	True	94.54555102600013		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw017	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	17	1419320756	complete	True	segregating	363.0	0.363	False	True	96.657297297		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw018	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	18	1945189608	complete	True	segregating	457.0	0.457	False	True	108.09001101499985		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.400000__q5__draw019	0.01	0.3	0.2749999999999999	0.325	0.4	1183.315986771755	1088.684013228245	1836.526394708702	1835.0	5.0	500	19	77861100	complete	True	segregating	372.0	0.372	False	True	96.08496120099994		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1835.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw000	0.01	0.3	0.2749999999999999	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	0	616780273	complete	True	segregating	155.0	0.155	False	True	80.49527795099993		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1730.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw001	0.01	0.3	0.2749999999999999	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	1	548580753	complete	True	segregating	493.0	0.493	False	True	79.57469070499997		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1730.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw002	0.01	0.3	0.2749999999999999	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	2	2146658083	complete	True	segregating	198.0	0.198	False	True	84.53458201000012		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1730.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
