unit_id	simulation_class	selection_coefficient	seed	source	window	threshold_years	score	final_population_af	sample_alt_count	sample_af	sample_detected
neutral_0060	neutral	0.0	2075822387	tree_truth	focal	20000	0.04	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	focal	30000	0.08	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	focal	40000	0.1	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	focal	50000	0.1	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	local_100kb	1000	0.01	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	local_100kb	4500	0.01	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	local_100kb	10000	0.0319047619048	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	local_100kb	20000	0.062380952381	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	local_100kb	30000	0.0819047619048	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	local_100kb	40000	0.108095238095	0.0349206349206	6	0.03	True
neutral_0060	neutral	0.0	2075822387	tree_truth	local_100kb	50000	0.131904761905	0.0349206349206	6	0.03	True
neutral_0061	neutral	0.0	390085641	gamma_smc	focal	1000	0.00399446836	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	focal	4500	0.02123681308	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	focal	10000	0.04454905962	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	focal	20000	0.07071456033	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	focal	30000	0.08689017695	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	focal	40000	0.09902766155	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	focal	50000	0.109244526	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	local_100kb	1000	0.00550707442976	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	local_100kb	4500	0.0280796661581	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	local_100kb	10000	0.0600000016914	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	local_100kb	20000	0.103310424258	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	local_100kb	30000	0.136283142212	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	local_100kb	40000	0.16359105087	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	gamma_smc	local_100kb	50000	0.187262658344	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	focal	1000	0.0	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	focal	4500	0.0	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	focal	10000	0.01	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	focal	20000	0.08	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	focal	30000	0.11	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	focal	40000	0.13	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	focal	50000	0.13	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	local_100kb	1000	0.0	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	local_100kb	4500	0.0	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	local_100kb	10000	0.01	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	local_100kb	20000	0.0742857142857	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	local_100kb	30000	0.0961904761905	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	local_100kb	40000	0.117142857143	0.0960317460317	17	0.085	True
neutral_0061	neutral	0.0	390085641	tree_truth	local_100kb	50000	0.131428571429	0.0960317460317	17	0.085	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	focal	1000	0.009463658977	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	focal	4500	0.04062301351	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	focal	10000	0.07139387598	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	focal	20000	0.1072349497	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	focal	30000	0.1333508666	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	focal	40000	0.1549567884	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	focal	50000	0.1735153371	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	local_100kb	1000	0.00850319590414	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	local_100kb	4500	0.0366595328624	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	local_100kb	10000	0.0636942574248	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	local_100kb	20000	0.0946797784005	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	local_100kb	30000	0.11725256074	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	local_100kb	40000	0.136232259539	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	gamma_smc	local_100kb	50000	0.153002340448	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	focal	1000	0.0	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	focal	4500	0.0	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	focal	10000	0.03	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	focal	20000	0.09	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	focal	30000	0.1	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	focal	40000	0.22	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	focal	50000	0.24	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	local_100kb	1000	0.0	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	local_100kb	4500	0.0	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	local_100kb	10000	0.0271428571429	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	local_100kb	20000	0.0685714285714	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	local_100kb	30000	0.0809523809524	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	local_100kb	40000	0.141428571429	0.0376984126984	7	0.035	True
neutral_0062	neutral	0.0	2057395884	tree_truth	local_100kb	50000	0.167142857143	0.0376984126984	7	0.035	True
neutral_0063	neutral	0.0	409094812	gamma_smc	focal	1000	0.001481494092	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	focal	4500	0.01192740414	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	focal	10000	0.0360267549	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	focal	20000	0.08098047227	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	focal	30000	0.1168343836	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	focal	40000	0.1448242903	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	focal	50000	0.1678279167	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	local_100kb	1000	0.00366651318514	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	local_100kb	4500	0.0186634689676	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	local_100kb	10000	0.0421318146076	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	local_100kb	20000	0.0793566972824	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	local_100kb	30000	0.109920580049	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	local_100kb	40000	0.135604810234	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	gamma_smc	local_100kb	50000	0.157724305738	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	focal	1000	0.0	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	focal	4500	0.0	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	focal	10000	0.02	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	focal	20000	0.06	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	focal	30000	0.12	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	focal	40000	0.12	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	focal	50000	0.13	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	local_100kb	1000	0.0	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	local_100kb	4500	0.0	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	local_100kb	10000	0.0142857142857	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	local_100kb	20000	0.0538095238095	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	local_100kb	30000	0.0761904761905	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	local_100kb	40000	0.0809523809524	0.0821428571429	25	0.125	True
neutral_0063	neutral	0.0	409094812	tree_truth	local_100kb	50000	0.109047619048	0.0821428571429	25	0.125	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	focal	1000	0.007939848779	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	focal	4500	0.02830149344	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	focal	10000	0.05049850098	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	focal	20000	0.07808813229	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	focal	30000	0.09766086372	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	focal	40000	0.1133855656	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	focal	50000	0.1267361445	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	local_100kb	1000	0.0076221427039	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	local_100kb	4500	0.0257967077124	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	local_100kb	10000	0.0460339985976	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	local_100kb	20000	0.0742531882924	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	local_100kb	30000	0.0959500064967	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	local_100kb	40000	0.113735906438	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	gamma_smc	local_100kb	50000	0.128978764518	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	focal	1000	0.0	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	focal	4500	0.01	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	focal	10000	0.02	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	focal	20000	0.07	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	focal	30000	0.08	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	focal	40000	0.13	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	focal	50000	0.14	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	local_100kb	1000	0.0	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	local_100kb	4500	0.01	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	local_100kb	10000	0.0233333333333	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	local_100kb	20000	0.0561904761905	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	local_100kb	30000	0.0852380952381	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	local_100kb	40000	0.121428571429	0.0603174603175	15	0.075	True
neutral_0064	neutral	0.0	1497721730	tree_truth	local_100kb	50000	0.130476190476	0.0603174603175	15	0.075	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	focal	1000	0.005440264905	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	focal	4500	0.0261486365	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	focal	10000	0.04415791472	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	focal	20000	0.06811844851	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	focal	30000	0.08788549827	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	focal	40000	0.1045210008	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	focal	50000	0.1187721064	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	local_100kb	1000	0.00881399891419	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	local_100kb	4500	0.0351409684319	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	local_100kb	10000	0.0591971270062	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	local_100kb	20000	0.0929308474438	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	local_100kb	30000	0.120918543511	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	local_100kb	40000	0.144355360676	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	gamma_smc	local_100kb	50000	0.164293028121	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	focal	1000	0.0	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	focal	4500	0.01	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	focal	10000	0.03	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	focal	20000	0.05	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	focal	30000	0.08	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	focal	40000	0.13	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	focal	50000	0.23	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	local_100kb	1000	0.0	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	local_100kb	4500	0.0157142857143	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	local_100kb	10000	0.0271428571429	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	local_100kb	20000	0.0528571428571	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	local_100kb	30000	0.0819047619048	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	local_100kb	40000	0.0985714285714	0.261507936508	54	0.27	True
neutral_0065	neutral	0.0	1816841909	tree_truth	local_100kb	50000	0.200476190476	0.261507936508	54	0.27	True
neutral_0066	neutral	0.0	794123903	gamma_smc	focal	1000	0.02320151255	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	focal	4500	0.0643529015	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	focal	10000	0.1100747216	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	focal	20000	0.1741208744	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	focal	30000	0.2246421993	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	focal	40000	0.2655964142	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	focal	50000	0.2991756022	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	local_100kb	1000	0.01981705723	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	local_100kb	4500	0.049958960181	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	local_100kb	10000	0.0797004772476	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	local_100kb	20000	0.120312718168	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	local_100kb	30000	0.153150551288	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	local_100kb	40000	0.180929979735	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	gamma_smc	local_100kb	50000	0.204862011812	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	focal	1000	0.01	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	focal	4500	0.02	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	focal	10000	0.05	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	focal	20000	0.07	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	focal	30000	0.09	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	focal	40000	0.11	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	focal	50000	0.24	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	local_100kb	1000	0.01	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	local_100kb	4500	0.02	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	local_100kb	10000	0.0519047619048	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	local_100kb	20000	0.0752380952381	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	local_100kb	30000	0.101428571429	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	local_100kb	40000	0.12380952381	0.0638888888889	8	0.04	True
neutral_0066	neutral	0.0	794123903	tree_truth	local_100kb	50000	0.205238095238	0.0638888888889	8	0.04	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	focal	1000	0.02678339702	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	focal	4500	0.04430938864	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	focal	10000	0.05920814912	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	focal	20000	0.07418091331	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	focal	30000	0.08380771293	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	focal	40000	0.09089742561	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	focal	50000	0.09650509597	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	local_100kb	1000	0.0270302577652	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	local_100kb	4500	0.048573025441	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	local_100kb	10000	0.0715971908852	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	local_100kb	20000	0.102290821419	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	local_100kb	30000	0.128082756663	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	local_100kb	40000	0.15114244442	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	gamma_smc	local_100kb	50000	0.172117719087	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	focal	1000	0.02	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	focal	4500	0.02	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	focal	10000	0.04	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	focal	20000	0.07	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	focal	30000	0.11	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	focal	40000	0.11	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	focal	50000	0.24	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	local_100kb	1000	0.02	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	local_100kb	4500	0.02	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	local_100kb	10000	0.04	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	local_100kb	20000	0.0580952380952	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	local_100kb	30000	0.0866666666667	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	local_100kb	40000	0.0919047619048	0.0166666666667	4	0.02	True
neutral_0067	neutral	0.0	1911643463	tree_truth	local_100kb	50000	0.146666666667	0.0166666666667	4	0.02	True
neutral_0068	neutral	0.0	781228146	gamma_smc	focal	1000	0.007447144749	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	focal	4500	0.03732335808	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	focal	10000	0.07965731084	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	focal	20000	0.1365117369	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	focal	30000	0.1783907174	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	focal	40000	0.2115965754	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	focal	50000	0.2388452667	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	local_100kb	1000	0.00584130084243	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	local_100kb	4500	0.02749259075	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	local_100kb	10000	0.0567735639419	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	local_100kb	20000	0.0946088609371	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	local_100kb	30000	0.120506240972	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	local_100kb	40000	0.140166145476	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	gamma_smc	local_100kb	50000	0.156235544257	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	focal	1000	0.0	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	focal	4500	0.0	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	focal	10000	0.02	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	focal	20000	0.13	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	focal	30000	0.16	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	focal	40000	0.17	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	focal	50000	0.18	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	local_100kb	1000	0.0	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	local_100kb	4500	0.0	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	local_100kb	10000	0.0185714285714	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	local_100kb	20000	0.124761904762	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	local_100kb	30000	0.134285714286	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	local_100kb	40000	0.152857142857	0.0666666666667	18	0.09	True
neutral_0068	neutral	0.0	781228146	tree_truth	local_100kb	50000	0.191428571429	0.0666666666667	18	0.09	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	focal	1000	0.0197227579	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	focal	4500	0.04802477828	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	focal	10000	0.07401379485	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	focal	20000	0.1044952806	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	focal	30000	0.1258284695	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	focal	40000	0.1416185233	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	focal	50000	0.1524842578	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	local_100kb	1000	0.0184275907776	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	local_100kb	4500	0.0432142233138	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	local_100kb	10000	0.06723940891	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	local_100kb	20000	0.0996710458948	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	local_100kb	30000	0.12441276057	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	local_100kb	40000	0.1447950168	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	gamma_smc	local_100kb	50000	0.162196477662	0.0964285714286	27	0.135	True
neutral_0069	neutral	0.0	1946519383	tree_truth	focal	1000	0.0	0.0964285714286	27	0.135	True
