schema	unit_id	demography	simulation_class	selection_coefficient	seed	generation_time_years	source	pairing_unit	statistic	threshold_years	score	n_pairs	n_valid_pairs	n_ref_pairs	n_alt_pairs	n_valid_ref_pairs	n_valid_alt_pairs
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.77540933039572368	136	136	0	136	0	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.83686150966878525	136	136	0	136	0	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	50000	0.87714636694753723	136	136	0	136	0	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	1000	0.053467778612698406	-1	-1	3403	136	3403	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	4500	0.20617188517049864	-1	-1	3403	136	3403	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	10000	0.34566588157597589	-1	-1	3403	136	3403	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	20000	0.44831617837716942	-1	-1	3403	136	3403	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	30000	0.47699525975470752	-1	-1	3403	136	3403	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	40000	0.48198813312573563	-1	-1	3403	136	3403	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	50000	0.47931191900090286	-1	-1	3403	136	3403	136
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	1000	0.011981216007061988	3403	3403	3403	0	3403	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.056142137706017982	3403	3403	3403	0	3403	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.12269470814971817	3403	3403	3403	0	3403	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.223071874614549	3403	3403	3403	0	3403	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.29841407064101616	3403	3403	3403	0	3403	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.35487337654304962	3403	3403	3403	0	3403	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r003	EAS	neutral	0	2026083603	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.39783444794663436	3403	3403	3403	0	3403	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	6.1862584702965932e-09	1659	1659	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	5.1412982713605675e-07	1659	1659	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	5.5635754303229512e-06	1659	1659	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	5.1165792255875713e-05	1659	1659	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	0.00020109252504805719	1659	1659	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.00051238524264073852	1659	1659	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.0010089279305395414	1659	1659	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.031350854049558084	210	210	0	210	0	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.14072974313705475	210	210	0	210	0	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.28318473612024264	210	210	0	210	0	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.4731131837874834	210	210	0	210	0	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.60432906428048594	210	210	0	210	0	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.69763279080197649	210	210	0	210	0	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	50000	0.76559422893568352	210	210	0	210	0	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	1000	0.021532155737317923	-1	-1	3081	210	3081	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	4500	0.092771133962236407	-1	-1	3081	210	3081	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	10000	0.1756641135232965	-1	-1	3081	210	3081	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	20000	0.26840715763468004	-1	-1	3081	210	3081	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	30000	0.31944954509953105	-1	-1	3081	210	3081	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	40000	0.34835717184680082	-1	-1	3081	210	3081	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	50000	0.36523045227182876	-1	-1	3081	210	3081	210
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	1000	0.0098186983122401615	3081	3081	3081	0	3081	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.047958609174818347	3081	3081	3081	0	3081	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.10752062259694614	3081	3081	3081	0	3081	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.20470602615280334	3081	3081	3081	0	3081	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.28487951918095489	3081	3081	3081	0	3081	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.34927561895517567	3081	3081	3081	0	3081	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r005	EAS	neutral	0	2026083605	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.40036377666385475	3081	3081	3081	0	3081	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	7.3989903097881613e-17	1600	1600	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	2.9707637635877245e-13	1600	1600	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	1.1745749094867404e-10	1600	1600	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	8.0304226149307383e-07	1600	1600	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	3.6232455507170965e-05	1600	1600	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.00020787584319810435	1600	1600	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.00043837808359330536	1600	1600	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.023907767987531948	190	190	0	190	0	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.10496433577242348	190	190	0	190	0	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.22005286834245469	190	190	0	190	0	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.39601515417869571	190	190	0	190	0	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.53548555077178173	190	190	0	190	0	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.64403549645658931	190	190	0	190	0	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	50000	0.72688211444112827	190	190	0	190	0	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	1000	0.013630816465534519	-1	-1	3160	190	3160	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	4500	0.064021756172925451	-1	-1	3160	190	3160	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	10000	0.1373452799235261	-1	-1	3160	190	3160	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	20000	0.25225824885698389	-1	-1	3160	190	3160	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	30000	0.34213037439189126	-1	-1	3160	190	3160	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	40000	0.40747494300541209	-1	-1	3160	190	3160	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	50000	0.45112429767274931	-1	-1	3160	190	3160	190
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	1000	0.010276951521997429	3160	3160	3160	0	3160	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.040942579599498027	3160	3160	3160	0	3160	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.082707588418928585	3160	3160	3160	0	3160	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.14375690532171179	3160	3160	3160	0	3160	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.19335517637989047	3160	3160	3160	0	3160	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.23656055345117719	3160	3160	3160	0	3160	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r006	EAS	neutral	0	2026083606	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.27575781676837896	3160	3160	3160	0	3160	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	eas_neutral_exact_population_af_reverse_bridge_r007	EAS	neutral	0	2026083607	25	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	9.7430112706902439e-06	1539	1539	0	0	0	0
