arm_id	mode	unit_id	replicate_index	seed	status	elapsed_seconds	decoded	error
eas_denovo	selected	eas_denovo__selected__rep029	29	50260850	completed	37.16309811800011	True	
eas_denovo	selected	eas_denovo__selected__rep030	30	50260851	completed	37.74539456399998	True	
eas_denovo	selected	eas_denovo__selected__rep031	31	50260852	completed	37.17916917299999	True	
eas_denovo	selected	eas_denovo__selected__rep032	32	50260853	completed	36.60540996200007	True	
eas_denovo	selected	eas_denovo__selected__rep033	33	50260854	completed	33.75697548300013	True	
eas_denovo	selected	eas_denovo__selected__rep034	34	50260855	completed	35.00954464899996	True	
eas_denovo	selected	eas_denovo__selected__rep035	35	50260856	completed	34.438092437999785	True	
eas_denovo	selected	eas_denovo__selected__rep036	36	50260857	completed	35.87789609899983	True	
eas_denovo	selected	eas_denovo__selected__rep037	37	50260858	completed	34.56631003600023	True	
eas_denovo	selected	eas_denovo__selected__rep038	38	50260859	completed	35.21108326700005	True	
eas_denovo	selected	eas_denovo__selected__rep039	39	50260860	completed	35.67003976900014	True	
eas_denovo	selected	eas_denovo__selected__rep040	40	50260861	completed	37.538261373000296	True	
eas_denovo	selected	eas_denovo__selected__rep041	41	50260862	completed	35.837434850000136	True	
eas_denovo	selected	eas_denovo__selected__rep042	42	50260863	completed	37.1108173560001	True	
eas_denovo	selected	eas_denovo__selected__rep043	43	50260864	completed	34.53918587699991	True	
eas_denovo	selected	eas_denovo__selected__rep044	44	50260865	completed	36.18316600199978	True	
eas_denovo	selected	eas_denovo__selected__rep045	45	50260866	completed	35.46572055700017	True	
eas_denovo	selected	eas_denovo__selected__rep046	46	50260867	completed	34.709286769999835	True	
eas_denovo	selected	eas_denovo__selected__rep047	47	50260868	completed	38.18258803400022	True	
eas_denovo	selected	eas_denovo__selected__rep048	48	50260869	completed	34.964160788999834	True	
eas_denovo	selected	eas_denovo__selected__rep049	49	50260870	completed	36.17537256700007	True	
eas_denovo	selected	eas_denovo__selected__rep050	50	50260871	completed	35.278414744999736	True	
eas_denovo	selected	eas_denovo__selected__rep051	51	50260872	completed	35.60725300800004	True	
eas_denovo	selected	eas_denovo__selected__rep052	52	50260873	completed	36.94975088299998	True	
eas_denovo	selected	eas_denovo__selected__rep053	53	50260874	completed	34.823298101999626	True	
eas_denovo	selected	eas_denovo__selected__rep054	54	50260875	completed	34.810337704000176	True	
eas_denovo	selected	eas_denovo__selected__rep055	55	50260876	completed	34.27863001600008	True	
eas_denovo	selected	eas_denovo__selected__rep056	56	50260877	completed	35.539707976000045	True	
eas_denovo	selected	eas_denovo__selected__rep057	57	50260878	completed	36.61362859200017	True	
eas_denovo	selected	eas_denovo__selected__rep058	58	50260879	completed	34.750397925000016	True	
eas_denovo	selected	eas_denovo__selected__rep059	59	50260880	completed	36.050951532	True	
eas_denovo	selected	eas_denovo__selected__rep060	60	50260881	completed	36.93095511000001	True	
eas_denovo	selected	eas_denovo__selected__rep061	61	50260882	completed	35.819353739000235	True	
eas_denovo	selected	eas_denovo__selected__rep062	62	50260883	completed	36.01200799499975	True	
eas_denovo	selected	eas_denovo__selected__rep063	63	50260884	completed	38.26701900499984	True	
eas_denovo	selected	eas_denovo__selected__rep064	64	50260885	completed	32.94808612800034	True	
eas_denovo	selected	eas_denovo__selected__rep065	65	50260886	completed	33.81193328600011	True	
eas_denovo	selected	eas_denovo__selected__rep066	66	50260887	completed	36.48296062700001	True	
eas_denovo	selected	eas_denovo__selected__rep067	67	50260888	completed	35.57997781799986	True	
eas_denovo	selected	eas_denovo__selected__rep068	68	50260889	completed	34.996176687000116	True	
eas_denovo	selected	eas_denovo__selected__rep069	69	50260890	completed	35.37603966300003	True	
eas_denovo	selected	eas_denovo__selected__rep070	70	50260891	completed	36.78159877000007	True	
eas_denovo	selected	eas_denovo__selected__rep071	71	50260892	completed	35.3420964689999	True	
eas_denovo	selected	eas_denovo__selected__rep072	72	50260893	completed	35.63972733199989	True	
eas_denovo	selected	eas_denovo__selected__rep073	73	50260894	completed	35.07092141399971	True	
eas_denovo	selected	eas_denovo__selected__rep074	74	50260895	completed	33.36593416300002	True	
eas_denovo	selected	eas_denovo__selected__rep075	75	50260896	completed	35.928279013000065	True	
eas_denovo	selected	eas_denovo__selected__rep076	76	50260897	completed	35.58498550400009	True	
eas_denovo	selected	eas_denovo__selected__rep077	77	50260898	completed	36.22958882100011	True	
eas_denovo	selected	eas_denovo__selected__rep078	78	50260899	completed	35.37866684999972	True	
eas_denovo	selected	eas_denovo__selected__rep079	79	50260900	completed	35.63528803400004	True	
eas_denovo	selected	eas_denovo__selected__rep080	80	50260901	completed	36.92741265799987	True	
eas_denovo	selected	eas_denovo__selected__rep081	81	50260902	completed	37.542305615999794	True	
eas_denovo	selected	eas_denovo__selected__rep082	82	50260903	completed	34.473694242999954	True	
eas_denovo	selected	eas_denovo__selected__rep083	83	50260904	completed	39.09234247500035	True	
eas_denovo	selected	eas_denovo__selected__rep084	84	50260905	completed	37.81150315900004	True	
eas_denovo	selected	eas_denovo__selected__rep085	85	50260906	completed	36.55000948499992	True	
eas_denovo	selected	eas_denovo__selected__rep086	86	50260907	completed	34.825274658000126	True	
eas_denovo	selected	eas_denovo__selected__rep087	87	50260908	completed	35.88181158799989	True	
eas_denovo	selected	eas_denovo__selected__rep088	88	50260909	completed	34.3759478930001	True	
eas_denovo	selected	eas_denovo__selected__rep089	89	50260910	completed	34.45827492799981	True	
eas_denovo	selected	eas_denovo__selected__rep090	90	50260911	completed	33.00867903799963	True	
eas_denovo	selected	eas_denovo__selected__rep091	91	50260912	completed	35.39216027199973	True	
eas_denovo	selected	eas_denovo__selected__rep092	92	50260913	completed	34.580410624999786	True	
eas_denovo	selected	eas_denovo__selected__rep093	93	50260914	completed	34.57032536399993	True	
eas_denovo	selected	eas_denovo__selected__rep094	94	50260915	completed	32.985070176000136	True	
eas_denovo	selected	eas_denovo__selected__rep095	95	50260916	completed	35.583153289000165	True	
eas_denovo	selected	eas_denovo__selected__rep096	96	50260917	completed	27.80583643199998	True	
eas_denovo	selected	eas_denovo__selected__rep097	97	50260918	completed	27.239512343000115	True	
eas_denovo	selected	eas_denovo__selected__rep098	98	50260919	completed	29.637224736000007	True	
eas_denovo	selected	eas_denovo__selected__rep099	99	50260920	completed	27.999897508999766	True	
