unit_id	replicate_index	seed	source	threshold_years	overall_focal_p_tmrca_lt_threshold	final_pool_alt_count	final_pool_total_count	final_pool_af	sample_alt_count	sample_total_count	sample_af	sample_detected
ancient_eurasia_single_origin_survival__neutral__rep073	73	470214725	gamma_smc	40000	0.04061348795	224	1000	0.224	44	200	0.22	True
ancient_eurasia_single_origin_survival__neutral__rep073	73	470214725	gamma_smc	50000	0.04922818872	224	1000	0.224	44	200	0.22	True
ancient_eurasia_single_origin_survival__neutral__rep074	74	1950454483	gamma_smc	1000	0.02029172925	119	1000	0.119	27	200	0.135	True
ancient_eurasia_single_origin_survival__neutral__rep074	74	1950454483	gamma_smc	4500	0.0504348555	119	1000	0.119	27	200	0.135	True
ancient_eurasia_single_origin_survival__neutral__rep074	74	1950454483	gamma_smc	10000	0.08468990633	119	1000	0.119	27	200	0.135	True
ancient_eurasia_single_origin_survival__neutral__rep074	74	1950454483	gamma_smc	20000	0.1283283862	119	1000	0.119	27	200	0.135	True
ancient_eurasia_single_origin_survival__neutral__rep074	74	1950454483	gamma_smc	30000	0.1599958666	119	1000	0.119	27	200	0.135	True
ancient_eurasia_single_origin_survival__neutral__rep074	74	1950454483	gamma_smc	40000	0.1842976475	119	1000	0.119	27	200	0.135	True
ancient_eurasia_single_origin_survival__neutral__rep074	74	1950454483	gamma_smc	50000	0.2034057265	119	1000	0.119	27	200	0.135	True
ancient_eurasia_single_origin_survival__neutral__rep075	75	727502083	gamma_smc	1000	0.01679728093	69	1000	0.069	16	200	0.08	True
ancient_eurasia_single_origin_survival__neutral__rep075	75	727502083	gamma_smc	4500	0.04104953856	69	1000	0.069	16	200	0.08	True
ancient_eurasia_single_origin_survival__neutral__rep075	75	727502083	gamma_smc	10000	0.06664621384	69	1000	0.069	16	200	0.08	True
ancient_eurasia_single_origin_survival__neutral__rep075	75	727502083	gamma_smc	20000	0.09713695406	69	1000	0.069	16	200	0.08	True
ancient_eurasia_single_origin_survival__neutral__rep075	75	727502083	gamma_smc	30000	0.1152249809	69	1000	0.069	16	200	0.08	True
ancient_eurasia_single_origin_survival__neutral__rep075	75	727502083	gamma_smc	40000	0.1274543657	69	1000	0.069	16	200	0.08	True
ancient_eurasia_single_origin_survival__neutral__rep075	75	727502083	gamma_smc	50000	0.136886372	69	1000	0.069	16	200	0.08	True
ancient_eurasia_single_origin_survival__neutral__rep076	76	1283451501	gamma_smc	1000	0.02596525857	87	1000	0.087	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep076	76	1283451501	gamma_smc	4500	0.07299681812	87	1000	0.087	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep076	76	1283451501	gamma_smc	10000	0.1163073601	87	1000	0.087	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep076	76	1283451501	gamma_smc	20000	0.1607747227	87	1000	0.087	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep076	76	1283451501	gamma_smc	30000	0.1930638102	87	1000	0.087	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep076	76	1283451501	gamma_smc	40000	0.2223055083	87	1000	0.087	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep076	76	1283451501	gamma_smc	50000	0.2502410078	87	1000	0.087	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep077	77	372514222	gamma_smc	1000	0.007267833397	103	1000	0.103	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep077	77	372514222	gamma_smc	4500	0.0284621649	103	1000	0.103	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep077	77	372514222	gamma_smc	10000	0.05108813157	103	1000	0.103	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep077	77	372514222	gamma_smc	20000	0.07808505541	103	1000	0.103	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep077	77	372514222	gamma_smc	30000	0.09866791806	103	1000	0.103	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep077	77	372514222	gamma_smc	40000	0.1161030402	103	1000	0.103	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep077	77	372514222	gamma_smc	50000	0.1310393734	103	1000	0.103	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep078	78	1733577406	gamma_smc	1000	0.006205459202	260	1000	0.26	48	200	0.24	True
ancient_eurasia_single_origin_survival__neutral__rep078	78	1733577406	gamma_smc	4500	0.02457951124	260	1000	0.26	48	200	0.24	True
ancient_eurasia_single_origin_survival__neutral__rep078	78	1733577406	gamma_smc	10000	0.04459738185	260	1000	0.26	48	200	0.24	True
ancient_eurasia_single_origin_survival__neutral__rep078	78	1733577406	gamma_smc	20000	0.06695211181	260	1000	0.26	48	200	0.24	True
ancient_eurasia_single_origin_survival__neutral__rep078	78	1733577406	gamma_smc	30000	0.08113009648	260	1000	0.26	48	200	0.24	True
ancient_eurasia_single_origin_survival__neutral__rep078	78	1733577406	gamma_smc	40000	0.09126826996	260	1000	0.26	48	200	0.24	True
ancient_eurasia_single_origin_survival__neutral__rep078	78	1733577406	gamma_smc	50000	0.09902245879	260	1000	0.26	48	200	0.24	True
ancient_eurasia_single_origin_survival__neutral__rep079	79	734654155	gamma_smc	1000	0.008405812336	50	1000	0.05	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep079	79	734654155	gamma_smc	4500	0.02446922861	50	1000	0.05	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep079	79	734654155	gamma_smc	10000	0.04285497664	50	1000	0.05	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep079	79	734654155	gamma_smc	20000	0.0705173495	50	1000	0.05	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep079	79	734654155	gamma_smc	30000	0.09267095782	50	1000	0.05	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep079	79	734654155	gamma_smc	40000	0.1116906521	50	1000	0.05	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep079	79	734654155	gamma_smc	50000	0.1286799891	50	1000	0.05	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep080	80	1726776063	gamma_smc	1000	0.007873142256	222	1000	0.222	41	200	0.205	True
ancient_eurasia_single_origin_survival__neutral__rep080	80	1726776063	gamma_smc	4500	0.02304569049	222	1000	0.222	41	200	0.205	True
ancient_eurasia_single_origin_survival__neutral__rep080	80	1726776063	gamma_smc	10000	0.03559309907	222	1000	0.222	41	200	0.205	True
ancient_eurasia_single_origin_survival__neutral__rep080	80	1726776063	gamma_smc	20000	0.05185643738	222	1000	0.222	41	200	0.205	True
ancient_eurasia_single_origin_survival__neutral__rep080	80	1726776063	gamma_smc	30000	0.06375777384	222	1000	0.222	41	200	0.205	True
ancient_eurasia_single_origin_survival__neutral__rep080	80	1726776063	gamma_smc	40000	0.07264247114	222	1000	0.222	41	200	0.205	True
ancient_eurasia_single_origin_survival__neutral__rep080	80	1726776063	gamma_smc	50000	0.07940963524	222	1000	0.222	41	200	0.205	True
ancient_eurasia_single_origin_survival__neutral__rep081	81	1029570884	gamma_smc	1000	0.009700548479	58	1000	0.058	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep081	81	1029570884	gamma_smc	4500	0.02496683851	58	1000	0.058	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep081	81	1029570884	gamma_smc	10000	0.03563643283	58	1000	0.058	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep081	81	1029570884	gamma_smc	20000	0.046129653	58	1000	0.058	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep081	81	1029570884	gamma_smc	30000	0.05448344972	58	1000	0.058	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep081	81	1029570884	gamma_smc	40000	0.06243709831	58	1000	0.058	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep081	81	1029570884	gamma_smc	50000	0.07018942321	58	1000	0.058	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep082	82	1859370664	gamma_smc	1000	0.01337184466	91	1000	0.091	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep082	82	1859370664	gamma_smc	4500	0.02986872078	91	1000	0.091	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep082	82	1859370664	gamma_smc	10000	0.05988152888	91	1000	0.091	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep082	82	1859370664	gamma_smc	20000	0.1144170649	91	1000	0.091	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep082	82	1859370664	gamma_smc	30000	0.1635421973	91	1000	0.091	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep082	82	1859370664	gamma_smc	40000	0.205942584	91	1000	0.091	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep082	82	1859370664	gamma_smc	50000	0.2417855471	91	1000	0.091	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep083	83	1282163933	gamma_smc	1000	0.007553790778	472	1000	0.472	96	200	0.48	True
ancient_eurasia_single_origin_survival__neutral__rep083	83	1282163933	gamma_smc	4500	0.03079045288	472	1000	0.472	96	200	0.48	True
ancient_eurasia_single_origin_survival__neutral__rep083	83	1282163933	gamma_smc	10000	0.05821862171	472	1000	0.472	96	200	0.48	True
ancient_eurasia_single_origin_survival__neutral__rep083	83	1282163933	gamma_smc	20000	0.09494494621	472	1000	0.472	96	200	0.48	True
ancient_eurasia_single_origin_survival__neutral__rep083	83	1282163933	gamma_smc	30000	0.1233272957	472	1000	0.472	96	200	0.48	True
ancient_eurasia_single_origin_survival__neutral__rep083	83	1282163933	gamma_smc	40000	0.1475252037	472	1000	0.472	96	200	0.48	True
ancient_eurasia_single_origin_survival__neutral__rep083	83	1282163933	gamma_smc	50000	0.1692542651	472	1000	0.472	96	200	0.48	True
ancient_eurasia_single_origin_survival__neutral__rep084	84	1496357208	gamma_smc	1000	0.02070614481	153	1000	0.153	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep084	84	1496357208	gamma_smc	4500	0.04610246304	153	1000	0.153	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep084	84	1496357208	gamma_smc	10000	0.07050104658	153	1000	0.153	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep084	84	1496357208	gamma_smc	20000	0.1014852474	153	1000	0.153	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep084	84	1496357208	gamma_smc	30000	0.1237666083	153	1000	0.153	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep084	84	1496357208	gamma_smc	40000	0.1415938096	153	1000	0.153	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep084	84	1496357208	gamma_smc	50000	0.1568694902	153	1000	0.153	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep085	85	414303124	gamma_smc	1000	0.006443225284	93	1000	0.093	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep085	85	414303124	gamma_smc	4500	0.02117834792	93	1000	0.093	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep085	85	414303124	gamma_smc	10000	0.03210900064	93	1000	0.093	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep085	85	414303124	gamma_smc	20000	0.0402669812	93	1000	0.093	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep085	85	414303124	gamma_smc	30000	0.0447795339	93	1000	0.093	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep085	85	414303124	gamma_smc	40000	0.04868468206	93	1000	0.093	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep085	85	414303124	gamma_smc	50000	0.05256106248	93	1000	0.093	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep086	86	1909912857	gamma_smc	1000	0.004806453645	79	1000	0.079	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep086	86	1909912857	gamma_smc	4500	0.01363817611	79	1000	0.079	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep086	86	1909912857	gamma_smc	10000	0.02073282164	79	1000	0.079	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep086	86	1909912857	gamma_smc	20000	0.03106354838	79	1000	0.079	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep086	86	1909912857	gamma_smc	30000	0.0400744348	79	1000	0.079	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep086	86	1909912857	gamma_smc	40000	0.04817346265	79	1000	0.079	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep086	86	1909912857	gamma_smc	50000	0.05569070353	79	1000	0.079	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep087	87	1421637392	gamma_smc	1000	0.01314727547	112	1000	0.112	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep087	87	1421637392	gamma_smc	4500	0.03252584065	112	1000	0.112	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep087	87	1421637392	gamma_smc	10000	0.05587665958	112	1000	0.112	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep087	87	1421637392	gamma_smc	20000	0.08617730175	112	1000	0.112	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep087	87	1421637392	gamma_smc	30000	0.1066926855	112	1000	0.112	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep087	87	1421637392	gamma_smc	40000	0.1222179775	112	1000	0.112	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep087	87	1421637392	gamma_smc	50000	0.1350822628	112	1000	0.112	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep088	88	1843748505	gamma_smc	1000	0.01663587871	222	1000	0.222	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep088	88	1843748505	gamma_smc	4500	0.04025818832	222	1000	0.222	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep088	88	1843748505	gamma_smc	10000	0.07213491321	222	1000	0.222	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep088	88	1843748505	gamma_smc	20000	0.1205701947	222	1000	0.222	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep088	88	1843748505	gamma_smc	30000	0.1609248096	222	1000	0.222	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep088	88	1843748505	gamma_smc	40000	0.1946596348	222	1000	0.222	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep088	88	1843748505	gamma_smc	50000	0.2225389749	222	1000	0.222	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep089	89	1889132124	gamma_smc	1000	0.01305783431	61	1000	0.061	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep089	89	1889132124	gamma_smc	4500	0.0380903747	61	1000	0.061	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep089	89	1889132124	gamma_smc	10000	0.06057286767	61	1000	0.061	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep089	89	1889132124	gamma_smc	20000	0.08555178699	61	1000	0.061	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep089	89	1889132124	gamma_smc	30000	0.1006331534	61	1000	0.061	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep089	89	1889132124	gamma_smc	40000	0.1107201335	61	1000	0.061	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep089	89	1889132124	gamma_smc	50000	0.1181935111	61	1000	0.061	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep090	90	816281045	gamma_smc	1000	0.006544171557	59	1000	0.059	15	200	0.075	True
ancient_eurasia_single_origin_survival__neutral__rep090	90	816281045	gamma_smc	4500	0.02491448088	59	1000	0.059	15	200	0.075	True
ancient_eurasia_single_origin_survival__neutral__rep090	90	816281045	gamma_smc	10000	0.04605882658	59	1000	0.059	15	200	0.075	True
ancient_eurasia_single_origin_survival__neutral__rep090	90	816281045	gamma_smc	20000	0.07452451156	59	1000	0.059	15	200	0.075	True
ancient_eurasia_single_origin_survival__neutral__rep090	90	816281045	gamma_smc	30000	0.09542734119	59	1000	0.059	15	200	0.075	True
ancient_eurasia_single_origin_survival__neutral__rep090	90	816281045	gamma_smc	40000	0.1113509838	59	1000	0.059	15	200	0.075	True
ancient_eurasia_single_origin_survival__neutral__rep090	90	816281045	gamma_smc	50000	0.1236775507	59	1000	0.059	15	200	0.075	True
ancient_eurasia_single_origin_survival__neutral__rep091	91	439010525	gamma_smc	1000	0.002473053643	104	1000	0.104	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep091	91	439010525	gamma_smc	4500	0.01215253328	104	1000	0.104	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep091	91	439010525	gamma_smc	10000	0.02550906309	104	1000	0.104	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep091	91	439010525	gamma_smc	20000	0.04489613884	104	1000	0.104	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep091	91	439010525	gamma_smc	30000	0.06217281391	104	1000	0.104	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep091	91	439010525	gamma_smc	40000	0.07846669411	104	1000	0.104	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep091	91	439010525	gamma_smc	50000	0.09369255217	104	1000	0.104	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep092	92	1271384818	gamma_smc	1000	0.02130981677	52	1000	0.052	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep092	92	1271384818	gamma_smc	4500	0.03773031094	52	1000	0.052	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep092	92	1271384818	gamma_smc	10000	0.05703271337	52	1000	0.052	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep092	92	1271384818	gamma_smc	20000	0.08884105603	52	1000	0.052	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep092	92	1271384818	gamma_smc	30000	0.1182237083	52	1000	0.052	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep092	92	1271384818	gamma_smc	40000	0.1451988152	52	1000	0.052	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep092	92	1271384818	gamma_smc	50000	0.1696288609	52	1000	0.052	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep093	93	1340486459	gamma_smc	1000	0.01496752314	60	1000	0.06	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep093	93	1340486459	gamma_smc	4500	0.04018531465	60	1000	0.06	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep093	93	1340486459	gamma_smc	10000	0.06911418941	60	1000	0.06	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep093	93	1340486459	gamma_smc	20000	0.1099482126	60	1000	0.06	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep093	93	1340486459	gamma_smc	30000	0.140471734	60	1000	0.06	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep093	93	1340486459	gamma_smc	40000	0.1633142138	60	1000	0.06	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep093	93	1340486459	gamma_smc	50000	0.1804920542	60	1000	0.06	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep094	94	923574852	gamma_smc	1000	0.02116824401	209	1000	0.209	34	200	0.17	True
ancient_eurasia_single_origin_survival__neutral__rep094	94	923574852	gamma_smc	4500	0.03675469628	209	1000	0.209	34	200	0.17	True
ancient_eurasia_single_origin_survival__neutral__rep094	94	923574852	gamma_smc	10000	0.05389863398	209	1000	0.209	34	200	0.17	True
ancient_eurasia_single_origin_survival__neutral__rep094	94	923574852	gamma_smc	20000	0.0727155906	209	1000	0.209	34	200	0.17	True
ancient_eurasia_single_origin_survival__neutral__rep094	94	923574852	gamma_smc	30000	0.08199287279	209	1000	0.209	34	200	0.17	True
ancient_eurasia_single_origin_survival__neutral__rep094	94	923574852	gamma_smc	40000	0.0877388382	209	1000	0.209	34	200	0.17	True
ancient_eurasia_single_origin_survival__neutral__rep094	94	923574852	gamma_smc	50000	0.09235439446	209	1000	0.209	34	200	0.17	True
ancient_eurasia_single_origin_survival__neutral__rep095	95	2060780808	gamma_smc	1000	0.006737292734	64	1000	0.064	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep095	95	2060780808	gamma_smc	4500	0.02933533421	64	1000	0.064	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep095	95	2060780808	gamma_smc	10000	0.04688884871	64	1000	0.064	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep095	95	2060780808	gamma_smc	20000	0.07192547126	64	1000	0.064	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep095	95	2060780808	gamma_smc	30000	0.09400816426	64	1000	0.064	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep095	95	2060780808	gamma_smc	40000	0.1137458936	64	1000	0.064	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep095	95	2060780808	gamma_smc	50000	0.1318792253	64	1000	0.064	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep096	96	1969617958	gamma_smc	1000	0.01555933448	209	1000	0.209	42	200	0.21	True
ancient_eurasia_single_origin_survival__neutral__rep096	96	1969617958	gamma_smc	4500	0.03917579972	209	1000	0.209	42	200	0.21	True
ancient_eurasia_single_origin_survival__neutral__rep096	96	1969617958	gamma_smc	10000	0.07466901131	209	1000	0.209	42	200	0.21	True
ancient_eurasia_single_origin_survival__neutral__rep096	96	1969617958	gamma_smc	20000	0.1335351549	209	1000	0.209	42	200	0.21	True
ancient_eurasia_single_origin_survival__neutral__rep096	96	1969617958	gamma_smc	30000	0.1829710966	209	1000	0.209	42	200	0.21	True
ancient_eurasia_single_origin_survival__neutral__rep096	96	1969617958	gamma_smc	40000	0.2235264727	209	1000	0.209	42	200	0.21	True
ancient_eurasia_single_origin_survival__neutral__rep096	96	1969617958	gamma_smc	50000	0.2572530824	209	1000	0.209	42	200	0.21	True
ancient_eurasia_single_origin_survival__neutral__rep097	97	414383884	gamma_smc	1000	0.02439950919	32	1000	0.032	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep097	97	414383884	gamma_smc	4500	0.05145614162	32	1000	0.032	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep097	97	414383884	gamma_smc	10000	0.07480172294	32	1000	0.032	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep097	97	414383884	gamma_smc	20000	0.1030134566	32	1000	0.032	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep097	97	414383884	gamma_smc	30000	0.1221157625	32	1000	0.032	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep097	97	414383884	gamma_smc	40000	0.1357926276	32	1000	0.032	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep097	97	414383884	gamma_smc	50000	0.1458811618	32	1000	0.032	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep098	98	1977180557	gamma_smc	1000	0.01575228029	81	1000	0.081	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep098	98	1977180557	gamma_smc	4500	0.03451724451	81	1000	0.081	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep098	98	1977180557	gamma_smc	10000	0.05573842852	81	1000	0.081	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep098	98	1977180557	gamma_smc	20000	0.0826611256	81	1000	0.081	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep098	98	1977180557	gamma_smc	30000	0.1034554691	81	1000	0.081	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep098	98	1977180557	gamma_smc	40000	0.1217229324	81	1000	0.081	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep098	98	1977180557	gamma_smc	50000	0.1387523366	81	1000	0.081	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep099	99	871668962	gamma_smc	1000	0.01038001268	269	1000	0.269	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep099	99	871668962	gamma_smc	4500	0.02998504471	269	1000	0.269	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep099	99	871668962	gamma_smc	10000	0.04597228492	269	1000	0.269	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep099	99	871668962	gamma_smc	20000	0.06760925679	269	1000	0.269	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep099	99	871668962	gamma_smc	30000	0.08407182576	269	1000	0.269	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep099	99	871668962	gamma_smc	40000	0.09667111672	269	1000	0.269	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep099	99	871668962	gamma_smc	50000	0.1065004488	269	1000	0.269	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep000	0	239673673	tree_truth	1000	0	121	1000	0.121	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep000	0	239673673	tree_truth	4500	0.02	121	1000	0.121	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep000	0	239673673	tree_truth	10000	0.05	121	1000	0.121	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep000	0	239673673	tree_truth	20000	0.06	121	1000	0.121	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep000	0	239673673	tree_truth	30000	0.07	121	1000	0.121	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep000	0	239673673	tree_truth	40000	0.07	121	1000	0.121	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep000	0	239673673	tree_truth	50000	0.08	121	1000	0.121	23	200	0.115	True
ancient_eurasia_single_origin_survival__neutral__rep001	1	458058410	tree_truth	1000	0	347	1000	0.347	60	200	0.3	True
ancient_eurasia_single_origin_survival__neutral__rep001	1	458058410	tree_truth	4500	0.02	347	1000	0.347	60	200	0.3	True
ancient_eurasia_single_origin_survival__neutral__rep001	1	458058410	tree_truth	10000	0.03	347	1000	0.347	60	200	0.3	True
ancient_eurasia_single_origin_survival__neutral__rep001	1	458058410	tree_truth	20000	0.06	347	1000	0.347	60	200	0.3	True
ancient_eurasia_single_origin_survival__neutral__rep001	1	458058410	tree_truth	30000	0.08	347	1000	0.347	60	200	0.3	True
ancient_eurasia_single_origin_survival__neutral__rep001	1	458058410	tree_truth	40000	0.1	347	1000	0.347	60	200	0.3	True
ancient_eurasia_single_origin_survival__neutral__rep001	1	458058410	tree_truth	50000	0.21	347	1000	0.347	60	200	0.3	True
ancient_eurasia_single_origin_survival__neutral__rep002	2	1751940351	tree_truth	1000	0	82	1000	0.082	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep002	2	1751940351	tree_truth	4500	0	82	1000	0.082	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep002	2	1751940351	tree_truth	10000	0.02	82	1000	0.082	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep002	2	1751940351	tree_truth	20000	0.04	82	1000	0.082	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep002	2	1751940351	tree_truth	30000	0.07	82	1000	0.082	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep002	2	1751940351	tree_truth	40000	0.09	82	1000	0.082	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep002	2	1751940351	tree_truth	50000	0.11	82	1000	0.082	18	200	0.09	True
ancient_eurasia_single_origin_survival__neutral__rep003	3	1129284164	tree_truth	1000	0	149	1000	0.149	24	200	0.12	True
ancient_eurasia_single_origin_survival__neutral__rep003	3	1129284164	tree_truth	4500	0.01	149	1000	0.149	24	200	0.12	True
