years,Ne
331430.419921875,12690.67822265625
331629.0771484375,12700.0380859375
331827.8564453125,12700.0380859375
332026.7578125,12711.92431640625
332225.7568359375,12767.06396484375
332424.90234375,12767.06396484375
332624.1455078125,12767.06396484375
332823.5107421875,12767.06396484375
333022.998046875,12746.56884765625
333222.607421875,12746.56884765625
333422.3388671875,12763.53125
333622.1923828125,12746.56884765625
333822.16796875,12731.3759765625
334022.2412109375,12731.3759765625
334222.4609375,12736.1181640625
334422.7783203125,12736.1181640625
334623.2421875,12736.1181640625
334823.8037109375,12736.1181640625
335024.4873046875,12749.03662109375
335225.29296875,12749.03662109375
335426.220703125,12759.67578125
335627.2705078125,12760.9501953125
335828.4423828125,12760.9501953125
336029.736328125,12760.9501953125
336231.15234375,12756.16064453125
336432.6904296875,12756.16064453125
336634.3505859375,12756.16064453125
336836.1083984375,12756.16064453125
337038.0126953125,12786.263671875
337240.0146484375,12790.908203125
337442.1630859375,12790.908203125
337644.4091796875,12790.908203125
337846.8017578125,12790.908203125
338049.2919921875,12790.908203125
338251.9287109375,12790.908203125
338454.6630859375,12790.908203125
338657.51953125,12780.6552734375
338860.5224609375,12772.0498046875
339063.623046875,12772.0498046875
339266.845703125,12772.0498046875
339470.21484375,12763.6787109375
339673.681640625,12763.6787109375
339877.2705078125,12763.6787109375
340080.9814453125,12763.6787109375
340284.8388671875,12763.6787109375
340488.7939453125,12763.6787109375
340692.87109375,12763.6787109375
340897.0947265625,12763.6787109375
341101.416015625,12784.33251953125
341305.859375,12790.74853515625
341510.44921875,12790.74853515625
341715.13671875,12790.74853515625
341919.9462890625,12790.74853515625
342124.90234375,12790.908203125
342329.9560546875,12796.32373046875
342535.15625,12796.32373046875
342740.4541015625,12789.94091796875
342945.8984375,12789.94091796875
343151.4404296875,12789.94091796875
343357.12890625,12789.94091796875
343562.939453125,12789.94091796875
343768.8720703125,12789.94091796875
343974.90234375,12790.908203125
344181.0791015625,12789.94091796875
344387.3779296875,12790.908203125
344593.798828125,12824.5
344800.341796875,12824.5
345007.0068359375,12814.392578125
345213.818359375,12814.392578125
345420.7275390625,12814.392578125
345627.7587890625,12824.35009765625
345834.9365234375,12824.35009765625
346042.2119140625,12840.841796875
346249.6337890625,12840.841796875
346457.177734375,12831.32080078125
346664.8193359375,12831.32080078125
346872.607421875,12831.32080078125
347080.517578125,12845.14111328125
347288.57421875,12845.14111328125
347496.728515625,12847.8857421875
347705.0048828125,12853.01171875
347913.427734375,12874.283203125
348121.9482421875,12874.283203125
348330.615234375,12890.349609375
348539.404296875,12884.869140625
348748.3154296875,12884.869140625
348957.3486328125,12863.7080078125
349166.50390625,12855.2080078125
349375.78125,12855.2080078125
349585.205078125,12852.79296875
349794.7265625,12852.79296875
350004.39453125,12857.6337890625
350214.1845703125,12857.6337890625
350424.0966796875,12863.7080078125
350634.130859375,12863.7080078125
350844.3115234375,12875.72900390625
351054.58984375,12886.95166015625
351265.0146484375,12917.427734375
351475.5615234375,12924.26708984375
351686.23046875,12924.26708984375
351897.021484375,12933.921875
352107.9345703125,12933.921875
352318.994140625,12924.26708984375
352530.1513671875,12933.921875
352741.455078125,12933.921875
352952.880859375,12933.921875
353164.453125,12915.77587890625
353376.123046875,12939.8134765625
353587.939453125,12939.8134765625
353799.8779296875,12939.8134765625
354011.9384765625,12939.8134765625
354224.12109375,12939.8134765625
354436.4501953125,12939.8134765625
354648.876953125,12955.166015625
354861.4501953125,12950.787109375
355074.1455078125,12944.47412109375
355286.9873046875,12935.4501953125
355499.9267578125,12935.4501953125
355713.0126953125,12915.78564453125
355926.220703125,12926.9384765625
356139.5751953125,12920.92822265625
356353.02734375,12925.1123046875
356566.6259765625,12888.64208984375
356780.3466796875,12888.64208984375
356994.189453125,12911.8935546875
357208.1787109375,12911.8935546875
357422.265625,12911.8935546875
357636.5234375,12935.93115234375
357850.87890625,12935.93115234375
358065.3564453125,12935.93115234375
358279.98046875,12935.93115234375
358494.7265625,12935.93115234375
358709.619140625,12935.93115234375
358924.609375,12915.78564453125
359139.74609375,12915.78564453125
359355.0048828125,12915.78564453125
359570.41015625,12912.13134765625
359785.9375,12909.74609375
360001.5869140625,12909.74609375
360217.3583984375,12912.13134765625
360433.2763671875,12912.13134765625
360649.2919921875,12912.13134765625
360865.478515625,12912.13134765625
361081.7626953125,12912.13134765625
361298.193359375,12908.25048828125
361514.74609375,12912.13134765625
361731.4453125,12891.11767578125
361948.2666015625,12893.884765625
362165.2099609375,12893.884765625
362382.275390625,12893.22412109375
362599.4873046875,12865.65380859375
362816.8212890625,12865.30419921875
363034.3017578125,12857.5693359375
363251.8798828125,12865.58935546875
363469.62890625,12879.0869140625
363687.4755859375,12900.99609375
363905.46875,12900.99609375
364123.583984375,12900.99609375
364341.845703125,12904.63134765625
364560.205078125,12900.99609375
364778.7353515625,12900.99609375
364997.36328125,12891.033203125
365216.1376953125,12879.6259765625
365435.05859375,12888.64208984375
365654.0771484375,12887.87451171875
365873.2666015625,12887.87451171875
366092.5537109375,12887.87451171875
366311.9873046875,12902.240234375
366531.54296875,12924.14892578125
366751.2451171875,12844.02734375
366971.0693359375,12860.85498046875
367191.015625,12860.85498046875
367411.1083984375,12844.02734375
367631.34765625,12844.02734375
367851.6845703125,12844.02734375
368072.16796875,12844.02734375
368292.7978515625,12844.02734375
368513.5498046875,12823.8427734375
368734.423828125,12823.8427734375
368955.4443359375,12844.02734375
369176.5869140625,12844.02734375
369397.8515625,12855.462890625
369619.287109375,12855.462890625
369840.8203125,12855.462890625
370062.5,12891.744140625
370284.3017578125,12898.60498046875
370506.25,12891.744140625
370728.3203125,12875.162109375
370950.537109375,12893.45849609375
371172.8759765625,12863.52099609375
371395.361328125,12863.52099609375
371617.96875,12887.59912109375
371840.6982421875,12887.59912109375
372063.57421875,12898.09521484375
372286.5966796875,12907.94287109375
372509.7412109375,12917.59619140625
372733.0078125,12938.57470703125
372956.4208984375,12972.64013671875
373179.9560546875,12972.64013671875
373403.6376953125,12952.0888671875
373627.4658203125,12949.24658203125
373851.416015625,12951.08251953125
374075.48828125,12951.08251953125
374299.70703125,12928.26806640625
374524.0478515625,12928.26806640625
374748.53515625,12928.26806640625
374973.1689453125,12907.94287109375
375197.900390625,12902.240234375
375422.802734375,12887.87451171875
375647.8271484375,12902.240234375
375872.9736328125,12941.7734375
376098.2666015625,12949.427734375
376323.7060546875,12941.7734375
376549.267578125,12932.6484375
376774.951171875,12946.01416015625
377000.8056640625,12940.55908203125
377226.7578125,12950.5712890625
377452.880859375,12963.8544921875
377679.1015625,12943.27099609375
377905.4931640625,12940.6396484375
378132.0068359375,12927.0107421875
378358.642578125,12927.0107421875
378585.4248046875,12940.6396484375
378812.353515625,12940.6396484375
379039.404296875,12940.6396484375
379266.6015625,12898.861328125
379493.9208984375,12895.5498046875
379721.38671875,12904.984375
379948.974609375,12904.984375
380176.708984375,12904.984375
380404.58984375,12912.5107421875
380632.5927734375,12927.41455078125
380860.7421875,12927.41455078125
381089.0380859375,12923.19970703125
381317.4560546875,12898.09521484375
381545.99609375,12903.95458984375
381774.70703125,12907.94287109375
382003.515625,12907.94287109375
382232.4951171875,12907.94287109375
382461.5966796875,12907.94287109375
382690.8447265625,12907.94287109375
382920.21484375,12923.19970703125
383149.7314453125,12943.4443359375
383379.39453125,12943.4443359375
383609.1796875,12945.98046875
383839.111328125,12969.18408203125
384069.189453125,12962.73828125
384299.3896484375,12962.73828125
384529.736328125,12970.99853515625
384760.205078125,12981.9560546875
384990.8447265625,12970.99853515625
385221.58203125,12970.99853515625
385452.490234375,12961.67236328125
385683.5205078125,12970.99853515625
385914.697265625,12998.7705078125
386145.99609375,12998.7705078125
386377.4658203125,12998.7705078125
386609.0576171875,12970.99853515625
386840.771484375,12970.99853515625
387072.6318359375,12970.99853515625
387304.638671875,12996.728515625
387536.7919921875,13021.638671875
387769.0673828125,13021.638671875
388001.4892578125,13021.638671875
388234.0576171875,13021.638671875
388466.7724609375,13024.74658203125
388699.609375,13006.6201171875
388932.5927734375,13009.48193359375
389165.6982421875,13024.50048828125
389398.974609375,13067.84814453125
389632.373046875,13024.74658203125
389865.91796875,13024.50048828125
390099.5849609375,12987.306640625
390333.3984375,12981.7099609375
390567.3583984375,13015.95166015625
390801.46484375,13015.95166015625
391035.7177734375,13044.76806640625
391270.0927734375,13044.76806640625
391504.6142578125,13044.76806640625
391739.2822265625,13044.76806640625
391974.072265625,13023.2958984375
392209.033203125,13044.76806640625
392444.1162109375,13044.76806640625
392679.3212890625,13044.76806640625
392914.697265625,13039.892578125
393150.1953125,13015.29638671875
393385.8642578125,13015.29638671875
393621.6552734375,13018.431640625
393857.568359375,12994.05126953125
394093.65234375,12994.05126953125
394329.8583984375,12961.4169921875
394566.2109375,12957.177734375
394802.7099609375,12962.015625
395039.35546875,12962.015625
395276.1474609375,12962.015625
395513.0615234375,12986.45263671875
395750.1220703125,12957.52001953125
395987.3291015625,12957.52001953125
396224.6826171875,12954.17236328125
396462.1826171875,12960.6328125
396699.8046875,12944.0966796875
396937.5732421875,12944.0966796875
397175.5126953125,12944.0966796875
397413.57421875,12944.0966796875
397651.7578125,12986.45263671875
397890.1123046875,13010.1142578125
398128.61328125,13027.8837890625
398367.236328125,13027.8837890625
398606.005859375,12997.6982421875
398844.921875,12997.6982421875
399083.984375,12969.88330078125
399323.193359375,12969.88330078125
399562.548828125,13004.4033203125
399802.05078125,13006.8662109375
400041.6748046875,13006.8662109375
400281.4453125,13037.21533203125
400521.38671875,13046.0302734375
400761.4501953125,13046.0302734375
401001.66015625,13046.0302734375
401242.0166015625,13046.0302734375
401482.51953125,13046.0302734375
401723.14453125,13068.14501953125
401963.9404296875,13087.71435546875
402204.8828125,13087.71435546875
402445.947265625,13087.71435546875
402687.158203125,13093.392578125
402928.5400390625,13161.42578125
403170.0439453125,13140.61865234375
403411.6943359375,13140.61865234375
403653.4912109375,13140.61865234375
403895.4345703125,13140.61865234375
404137.5244140625,13140.61865234375
404379.7607421875,13155.96435546875
404622.1435546875,13155.96435546875
404864.6728515625,13178.29833984375
405107.3486328125,13149.6904296875
405350.146484375,13149.6904296875
405593.115234375,13141.28564453125
405836.23046875,13141.28564453125
406079.4677734375,13141.28564453125
406322.8759765625,13110.56103515625
406566.40625,13110.56103515625
406810.107421875,13110.56103515625
407053.955078125,13110.56103515625
407297.9248046875,13099.48681640625
407542.0654296875,13110.56103515625
407786.328125,13110.56103515625
408030.76171875,13134.7001953125
408275.3173828125,13134.7001953125
408520.0439453125,13134.7001953125
408764.892578125,13132.06982421875
409009.912109375,13159.11279296875
409255.0537109375,13159.11279296875
409500.3662109375,13164.0703125
409745.80078125,13165.63525390625
409991.40625,13165.63525390625
410237.158203125,13169.8935546875
410483.056640625,13191.50634765625
410729.052734375,13191.50634765625
410975.244140625,13178.29833984375
411221.58203125,13178.29833984375
411468.06640625,13178.29833984375
411714.697265625,13193.06103515625
411961.474609375,13163.58154296875
412208.3984375,13163.58154296875
412455.46875,13203.13134765625
412702.685546875,13203.13134765625
412950.048828125,13230.63232421875
413197.55859375,13230.63232421875
413445.263671875,13230.63232421875
413693.06640625,13230.63232421875
413941.015625,13230.63232421875
414189.111328125,13230.63232421875
414437.40234375,13230.63232421875
414685.791015625,13230.63232421875
414934.375,13236.94921875
415183.056640625,13236.94921875
415431.93359375,13236.94921875
415680.908203125,13235.39453125
415930.078125,13255.6982421875
416179.39453125,13255.6982421875
416428.80859375,13238.8046875
416678.41796875,13228.974609375
416928.173828125,13228.974609375
417178.076171875,13246.36328125
417428.125,13228.974609375
417678.3203125,13246.36328125
417928.662109375,13260.54736328125
418179.19921875,13261.734375
418429.833984375,13261.734375
418680.615234375,13255.02294921875
418931.591796875,13255.02294921875
419182.666015625,13255.02294921875
419433.935546875,13271.359375
419685.3515625,13271.359375
419936.9140625,13286.935546875
420188.57421875,13290.25341796875
420440.4296875,13290.25341796875
420692.48046875,13290.25341796875
420944.62890625,13290.25341796875
421196.923828125,13290.25341796875
421449.365234375,13290.25341796875
421702.001953125,13290.25341796875
421954.736328125,13290.25341796875
422207.666015625,13307.71435546875
422460.7421875,13307.71435546875
422713.96484375,13307.71435546875
422967.333984375,13307.71435546875
423220.849609375,13307.71435546875
423474.51171875,13301.484375
423728.3203125,13301.484375
423982.32421875,13284.40576171875
424236.42578125,13309.19580078125
424490.72265625,13317.86962890625
424745.166015625,13317.86962890625
424999.755859375,13317.86962890625
425254.4921875,13292.1171875
425509.375,13275.32421875
425764.404296875,13275.32421875
426019.62890625,13275.32421875
426274.951171875,13265.69921875
426530.46875,13275.32421875
426786.1328125,13267.00537109375
427041.943359375,13281.171875
427297.900390625,13321.87353515625
427554.00390625,13321.87353515625
427810.302734375,13305.95654296875
428066.69921875,13305.95654296875
428323.291015625,13305.95654296875
428580.029296875,13305.95654296875
428836.9140625,13305.95654296875
429093.9453125,13305.95654296875
429351.123046875,13279.70947265625
429608.49609375,13271.7177734375
429865.966796875,13271.7177734375
430123.6328125,13279.70947265625
430381.4453125,13290.48388671875
430639.404296875,13323.173828125
430897.509765625,13323.173828125
431155.810546875,13292.1171875
431414.2578125,13292.1171875
431672.802734375,13271.462890625
431931.54296875,13271.7177734375
432190.4296875,13271.7177734375
432449.51171875,13279.70947265625
432708.69140625,13279.70947265625
432968.06640625,13279.70947265625
433227.587890625,13309.3564453125
433487.255859375,13281.171875
433747.0703125,13296.18310546875
434007.080078125,13296.18310546875
434267.1875,13296.18310546875
434527.490234375,13281.171875
434787.939453125,13296.18310546875
435048.53515625,13296.18310546875
435309.326171875,13296.18310546875
435570.21484375,13305.14892578125
435831.298828125,13301.7490234375
436092.529296875,13305.14892578125
436353.90625,13305.14892578125
436615.478515625,13305.14892578125
436877.1484375,13345.24755859375
437139.013671875,13343.0146484375
437401.025390625,13385.66748046875
437663.232421875,13385.66748046875
437925.537109375,13385.66748046875
438188.037109375,13343.0146484375
438450.68359375,13343.0146484375
438713.4765625,13326.509765625
438976.416015625,13326.509765625
439239.55078125,13296.18310546875
439502.83203125,13296.18310546875
439766.259765625,13301.1953125
440029.833984375,13301.1953125
440293.603515625,13301.1953125
440557.470703125,13297.79541015625
440821.58203125,13328.1220703125
441085.791015625,13328.1220703125
441350.146484375,13286.18408203125
441614.697265625,13282.32275390625
441879.39453125,13257.38037109375
442144.23828125,13257.38037109375
442409.27734375,13257.38037109375
442674.462890625,13257.38037109375
442939.794921875,13251.255859375
443205.2734375,13251.255859375
443470.8984375,13251.255859375
443736.71875,13251.255859375
444002.685546875,13251.255859375
444268.84765625,13246.5576171875
444535.107421875,13254.9970703125
444801.5625,13254.9970703125
445068.1640625,13263.564453125
445334.9609375,13254.9970703125
445601.85546875,13263.564453125
445868.9453125,13263.564453125
446136.181640625,13254.9970703125
446403.61328125,13239.53271484375
446671.19140625,13254.9970703125
446938.916015625,13246.5576171875
447206.787109375,13263.564453125
447474.853515625,13313.1494140625
447743.06640625,13341.96728515625
448011.42578125,13295.5341796875
448279.98046875,13295.5341796875
448548.6328125,13307.67919921875
448817.48046875,13277.3681640625
449086.5234375,13292.3251953125
449355.712890625,13280.18017578125
449625.048828125,13280.18017578125
449894.53125,13280.18017578125
450164.208984375,13313.1513671875
450434.033203125,13313.1513671875
450704.00390625,13324.05615234375
450974.12109375,13324.05615234375
451244.43359375,13340.12548828125
451514.94140625,13283.2548828125
451785.546875,13283.2548828125
452056.34765625,13304.0810546875
452327.294921875,13324.05615234375
452598.4375,13324.05615234375
452869.677734375,13326.22216796875
453141.162109375,13330.67138671875
453412.744140625,13350.23388671875
453684.521484375,13341.96728515625
453956.4453125,13341.96728515625
454228.564453125,13350.23388671875
454500.830078125,13350.23388671875
454773.2421875,13350.23388671875
455045.80078125,13341.7822265625
455318.5546875,13341.7822265625
455591.455078125,13341.7822265625
455864.55078125,13341.7822265625
456137.79296875,13341.7822265625
456411.181640625,13342.27490234375
456684.765625,13345.2353515625
456958.49609375,13348.314453125
457232.373046875,13362.927734375
457506.4453125,13365.18896484375
457780.6640625,13369.517578125
458055.029296875,13388.65966796875
458329.58984375,13402.6845703125
458604.296875,13369.517578125
458879.19921875,13367.25634765625
459154.248046875,13367.25634765625
459429.443359375,13386.40966796875
459704.833984375,13417.03271484375
459980.37109375,13419.58837890625
460256.0546875,13419.58837890625
460531.93359375,13378.2021484375
460808.0078125,13422.60595703125
461084.1796875,13436.9150390625
461360.546875,13436.9150390625
461637.109375,13436.9150390625
461913.76953125,13436.9150390625
462190.673828125,13458.16064453125
462467.67578125,13458.16064453125
462744.873046875,13436.9150390625
463022.216796875,13436.9150390625
463299.755859375,13436.9150390625
463577.44140625,13416.99365234375
463855.322265625,13404.638671875
464133.349609375,13404.638671875
464411.572265625,13404.638671875
464689.892578125,13426.04248046875
464968.45703125,13438.1015625
465247.119140625,13447.87890625
465525.9765625,13447.87890625
465805.029296875,13447.87890625
466084.228515625,13444.3681640625
466363.57421875,13444.3681640625
466643.115234375,13438.830078125
466922.802734375,13438.830078125
467202.685546875,13416.69775390625
467482.71484375,13416.69775390625
467762.939453125,13400.919921875
468043.310546875,13443.46044921875
468323.828125,13379.318359375
468604.541015625,13379.318359375
468885.400390625,13379.318359375
469166.455078125,13407.65234375
469447.65625,13430.82958984375
469729.052734375,13456.013671875
470010.595703125,13407.92236328125
470292.333984375,13407.92236328125
470574.21875,13407.92236328125
470856.25,13408.21142578125
471138.4765625,13408.21142578125
471420.8984375,13414.47802734375
471703.41796875,13414.47802734375
471986.181640625,13414.47802734375
472269.091796875,13415.3212890625
472552.1484375,13415.3212890625
472835.400390625,13426.68017578125
473118.798828125,13465.29833984375
473402.392578125,13465.29833984375
473686.1328125,13486.08251953125
473970.068359375,13426.68017578125
474254.150390625,13435.3193359375
474538.37890625,13408.21142578125
474822.8515625,13457.76953125
475107.421875,13408.21142578125
475392.1875,13407.92236328125
475677.1484375,13407.92236328125
475962.255859375,13389.55078125
476247.55859375,13389.55078125
476533.0078125,13418.267578125
476818.65234375,13409.275390625
477104.443359375,13409.275390625
477390.380859375,13418.33642578125
477676.5625,13436.92822265625
477962.841796875,13445.24658203125
478249.365234375,13445.24658203125
478535.986328125,13440.15966796875
478822.802734375,13420.994140625
479109.814453125,13420.994140625
479396.97265625,13420.994140625
479684.326171875,13420.994140625
479971.875,13433.89306640625
480259.521484375,13421.326171875
480547.412109375,13429.384765625
480835.44921875,13429.384765625
481123.6328125,13429.384765625
481412.01171875,13434.22509765625
481700.5859375,13435.6513671875
481989.306640625,13399.572265625
482278.173828125,13399.572265625
482567.28515625,13399.572265625
482856.494140625,13407.890625
483145.947265625,13407.890625
483435.498046875,13407.890625
483725.29296875,13407.890625
484015.234375,13399.42724609375
484305.322265625,13407.890625
484595.60546875,13407.890625
484886.083984375,13408.3544921875
485176.708984375,13408.3544921875
485467.529296875,13408.3544921875
485758.49609375,13412.35498046875
486049.658203125,13412.35498046875
486341.015625,13412.35498046875
486632.51953125,13412.35498046875
486924.169921875,13412.35498046875
487216.015625,13413.130859375
487508.056640625,13412.35498046875
487800.29296875,13435.6513671875
488092.67578125,13447.9501953125
488385.205078125,13435.6513671875
488677.9296875,13447.9501953125
488970.849609375,13436.9326171875
489263.916015625,13443.296875
489557.177734375,13443.296875
489850.634765625,13458.19189453125
490144.23828125,13458.19189453125
490438.037109375,13458.19189453125
490731.982421875,13474.26953125
491026.123046875,13458.19189453125
491320.41015625,13458.19189453125
491614.94140625,13458.19189453125
491909.5703125,13458.19189453125
492204.443359375,13458.19189453125
492499.462890625,13458.19189453125
492794.62890625,13442.015625
493090.0390625,13463.34716796875
493385.595703125,13420.55322265625
493681.298828125,13392.07958984375
493977.197265625,13383.6162109375
494273.291015625,13383.2626953125
494569.53125,13383.2626953125
494865.966796875,13383.2626953125
495162.59765625,13383.2626953125
495459.375,13394.494140625
495756.34765625,13403.31103515625
496053.515625,13399.59521484375
496350.830078125,13394.494140625
496648.33984375,13392.48828125
496946.044921875,13388.81396484375
497243.896484375,13392.48828125
497541.943359375,13397.58935546875
497840.13671875,13408.05859375
498138.57421875,13445.40625
498437.158203125,13470.39208984375
498735.888671875,13470.39208984375
499034.814453125,13470.39208984375
499333.935546875,13435.12646484375
499633.251953125,13429.32861328125
499932.71484375,13408.05859375
500232.373046875,13424.2724609375
500532.177734375,13424.2724609375
500832.2265625,13443.46044921875
501132.373046875,13470.39208984375
501432.763671875,13470.39208984375
501733.30078125,13505.95361328125
502034.033203125,13470.39208984375
502334.9609375,13470.39208984375
502636.03515625,13470.39208984375
502937.3046875,13441.68359375
503238.76953125,13463.34716796875
503540.4296875,13441.68359375
503842.236328125,13422.49560546875
504144.23828125,13422.49560546875
504446.38671875,13422.49560546875
504748.779296875,13403.97021484375
505051.318359375,13403.97021484375
505354.00390625,13403.38720703125
505656.93359375,13403.38720703125
505960.009765625,13409.9443359375
506263.28125,13397.42138671875
506566.69921875,13368.05615234375
506870.361328125,13356.95703125
507174.169921875,13369.10546875
507478.173828125,13362.3349609375
507782.32421875,13383.24267578125
508086.669921875,13371.09423828125
508391.2109375,13371.09423828125
508695.947265625,13391.4189453125
509000.830078125,13391.4189453125
509305.95703125,13391.4189453125
509611.23046875,13391.4189453125
509916.650390625,13391.4189453125
510222.314453125,13391.4189453125
510528.125,13391.4189453125
510834.130859375,13398.00439453125
511140.33203125,13398.00439453125
511446.6796875,13398.00439453125
511753.22265625,13398.46826171875
512059.9609375,13403.81640625
512366.89453125,13406.80029296875
512674.0234375,13404.470703125
512981.298828125,13403.3525390625
513288.76953125,13403.3525390625
513596.435546875,13403.81640625
513904.248046875,13403.81640625
514212.3046875,13383.212890625
514520.5078125,13403.3525390625
514828.90625,13403.3525390625
515137.5,13403.3525390625
515446.240234375,13403.3525390625
515755.17578125,13403.3525390625
516064.35546875,13403.3525390625
516373.681640625,13403.3525390625
516683.154296875,13403.3525390625
516992.87109375,13403.3525390625
517302.734375,13386.93701171875
517612.79296875,13386.93701171875
517923.046875,13386.93701171875
518233.49609375,13395.85205078125
518544.091796875,13440.52294921875
518854.931640625,13450.71630859375
519165.91796875,13450.71630859375
519477.099609375,13486.66552734375
519788.4765625,13467.224609375
520100.0,13467.224609375
520411.767578125,13467.224609375
520723.681640625,13423.81298828125
521035.791015625,13423.81298828125
521348.095703125,13423.81298828125
521660.595703125,13403.5205078125
521973.2421875,13403.5205078125
522286.1328125,13403.5205078125
522599.169921875,13403.5205078125
522912.40234375,13403.5205078125
523225.830078125,13403.5205078125
523539.453125,13389.6748046875
523853.271484375,13403.5205078125
524167.236328125,13403.5205078125
524481.4453125,13428.36669921875
524795.80078125,13428.36669921875
525110.3515625,13428.36669921875
525425.09765625,13422.79638671875
525740.0390625,13447.810546875
526055.126953125,13447.810546875
526370.458984375,13447.810546875
526685.9375,13447.810546875
527001.66015625,13447.810546875
527317.529296875,13447.810546875
527633.59375,13447.810546875
527949.853515625,13447.810546875
528266.30859375,13447.810546875
528582.91015625,13438.7666015625
528899.755859375,13438.7666015625
529216.748046875,13438.7666015625
529533.984375,13425.94287109375
529851.3671875,13438.7666015625
530168.9453125,13448.171875
530486.71875,13445.3525390625
530804.6875,13445.3525390625
531122.8515625,13458.41357421875
531441.2109375,13463.60498046875
531759.716796875,13463.60498046875
532078.466796875,13489.31396484375
532397.36328125,13521.2978515625
532716.50390625,13489.31396484375
533035.791015625,13496.6796875
533355.2734375,13496.6796875
533675.0,13496.6796875
533994.873046875,13496.6796875
534314.94140625,13479.81787109375
534635.205078125,13444.1953125
534955.615234375,13444.1953125
535276.26953125,13435.34814453125
535597.119140625,13439.64453125
535918.1640625,13439.64453125
536239.35546875,13439.64453125
536560.791015625,13439.64453125
536882.373046875,13439.64453125
537204.19921875,13434.91357421875
537526.171875,13420.23486328125
537848.388671875,13430.2392578125
538170.751953125,13440.62158203125
538493.310546875,13419.32275390625
538816.064453125,13440.62158203125
539139.0625,13445.3525390625
539462.20703125,13419.32275390625
539785.546875,13419.32275390625
540109.08203125,13409.318359375
540432.8125,13409.318359375
540756.73828125,13420.23486328125
541080.859375,13425.84375
541405.17578125,13421.54736328125
541729.6875,13409.318359375
542054.39453125,13409.318359375
542379.296875,13398.02734375
542704.39453125,13409.318359375
543029.6875,13404.6474609375
543355.17578125,13404.6474609375
543680.859375,13404.6474609375
544006.73828125,13404.6474609375
544332.8125,13404.6474609375
544659.033203125,13372.08837890625
544985.498046875,13421.54736328125
545312.158203125,13460.44873046875
545639.013671875,13461.1923828125
545966.064453125,13461.1923828125
546293.310546875,13461.1923828125
546620.751953125,13444.29248046875
546948.388671875,13483.84033203125
547276.220703125,13483.84033203125
547604.248046875,13456.17626953125
547932.470703125,13456.17626953125
548260.888671875,13456.17626953125
548589.55078125,13420.23486328125
548918.359375,13432.2158203125
549247.36328125,13433.5283203125
549576.5625,13461.1923828125
549905.95703125,13506.7939453125
550235.595703125,13500.7021484375
550565.380859375,13510.505859375
550895.41015625,13510.505859375
551225.5859375,13540.36328125
551556.005859375,13529.66455078125
551886.572265625,13529.66455078125
552217.3828125,13510.505859375
552548.388671875,13501.3642578125
552879.541015625,13491.560546875
553210.9375,13474.69873046875
553542.529296875,13474.69873046875
553874.31640625,13491.560546875
554206.298828125,13491.560546875
554538.4765625,13498.66015625
554870.849609375,13498.66015625
555203.466796875,13507.05810546875
555536.23046875,13507.05810546875
555869.189453125,13485.34326171875
556202.392578125,13485.34326171875
556535.791015625,13485.34326171875
556869.3359375,13498.66015625
557203.125,13498.66015625
557537.109375,13501.3642578125
557871.2890625,13474.69873046875
558205.6640625,13474.69873046875
558540.234375,13439.82177734375
558875.048828125,13460.44873046875
559210.009765625,13460.44873046875
559545.21484375,13460.44873046875
559880.56640625,13460.44873046875
560216.162109375,13460.44873046875
560551.953125,13410.25634765625
560887.939453125,13460.44873046875
561224.12109375,13409.5791015625
561560.498046875,13443.5830078125
561897.119140625,13443.5830078125
562233.88671875,13431.5517578125
562570.8984375,13425.84375
562908.10546875,13430.2392578125
563245.5078125,13420.23486328125
563583.10546875,13420.23486328125
563920.8984375,13408.94384765625
564258.88671875,13408.94384765625
564597.119140625,13413.61474609375
564935.498046875,13426.88037109375
565274.12109375,13425.6533203125
565612.939453125,13410.255859375
565951.953125,13410.255859375
566291.2109375,13442.35595703125
566630.615234375,13469.13037109375
566970.263671875,13496.60888671875
567310.107421875,13496.60888671875
567650.146484375,13496.60888671875
567990.380859375,13496.60888671875
568330.810546875,13457.74169921875
568671.484375,13457.74169921875
569012.3046875,13495.7158203125
569353.369140625,13476.3291015625
569694.62890625,13476.3291015625
570036.083984375,13496.60888671875
570377.783203125,13490.66748046875
570719.62890625,13490.66748046875
571061.71875,13490.66748046875
571404.00390625,13490.66748046875
571746.533203125,13490.66748046875
572089.208984375,13490.66748046875
572432.12890625,13427.798828125
572775.1953125,13427.798828125
573118.5546875,13427.798828125
573462.060546875,13427.798828125
573805.76171875,13427.798828125
574149.70703125,13430.68798828125
574493.84765625,13430.68798828125
574838.18359375,13394.3037109375
575182.71484375,13394.3037109375
575527.490234375,13368.36474609375
575872.4609375,13368.36474609375
576217.626953125,13368.36474609375
576562.98828125,13329.88037109375
576908.59375,13329.88037109375
577254.39453125,13344.41845703125
577600.390625,13344.41845703125
577946.58203125,13344.41845703125
578293.017578125,13344.41845703125
578639.599609375,13344.41845703125
578986.42578125,13361.962890625
579333.49609375,13361.962890625
579680.712890625,13368.02880859375
580028.173828125,13350.484375
580375.830078125,13350.484375
580723.73046875,13350.484375
581071.77734375,13368.36474609375
581420.068359375,13368.36474609375
581768.5546875,13372.08837890625
582117.28515625,13383.47119140625
582466.162109375,13383.47119140625
582815.283203125,13410.25634765625
583164.6484375,13410.89892578125
583514.16015625,13425.26220703125
583863.916015625,13425.26220703125
584213.8671875,13425.26220703125
