arm_id	estimator	genotype_class	conditioned_on_presence	threshold_years	n_selected	n_significant	power	median_p_value	median_observed	n_null
chb_ooa_archaic	tree_truth	hom_noncarrier	False	1000.0	98	2	0.02040816326530612	1.0	0.0	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	4500.0	98	4	0.04081632653061224	1.0	0.0	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	10000.0	98	4	0.04081632653061224	1.0	0.0	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	20000.0	98	4	0.04081632653061224	0.7029702970297029	0.02	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	30000.0	98	4	0.04081632653061224	0.6237623762376238	0.07	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	40000.0	98	12	0.12244897959183673	0.4603960396039604	0.2043956043956044	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	50000.0	98	10	0.10204081632653061	0.42574257425742573	0.2928898208158597	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	75000.0	98	7	0.07142857142857142	0.46534653465346537	0.37	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	100000.0	98	8	0.08163265306122448	0.43564356435643564	0.3979166666666667	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	150000.0	98	12	0.12244897959183673	0.46534653465346537	0.43875	100
chb_ooa_archaic	tree_truth	hom_noncarrier	False	200000.0	98	14	0.14285714285714285	0.4752475247524752	0.47	100
chb_ooa_archaic	tree_truth	hom_noncarrier	True	1000.0	40	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	4500.0	40	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	10000.0	40	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	20000.0	40	0	0.0	0.6842105263157895	0.016741071428571428	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	30000.0	40	0	0.0	0.5263157894736842	0.07874503968253968	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	40000.0	40	0	0.0	0.631578947368421	0.15590277777777778	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	50000.0	40	0	0.0	0.47368421052631576	0.2928898208158597	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	75000.0	40	0	0.0	0.4473684210526315	0.35454545454545455	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	100000.0	40	0	0.0	0.5263157894736842	0.3782894736842105	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	150000.0	40	0	0.0	0.6842105263157895	0.3979166666666667	18
chb_ooa_archaic	tree_truth	hom_noncarrier	True	200000.0	40	0	0.0	0.7105263157894737	0.403125	18
chb_ooa_archaic	tree_truth	overall	False	1000.0	100	2	0.02	1.0	0.0	100
chb_ooa_archaic	tree_truth	overall	False	4500.0	100	0	0.0	1.0	0.0	100
chb_ooa_archaic	tree_truth	overall	False	10000.0	100	3	0.03	1.0	0.0	100
chb_ooa_archaic	tree_truth	overall	False	20000.0	100	15	0.15	0.7128712871287128	0.02	100
chb_ooa_archaic	tree_truth	overall	False	30000.0	100	19	0.19	0.48514851485148514	0.08	100
chb_ooa_archaic	tree_truth	overall	False	40000.0	100	20	0.2	0.44554455445544555	0.21	100
chb_ooa_archaic	tree_truth	overall	False	50000.0	100	13	0.13	0.40594059405940597	0.3	100
chb_ooa_archaic	tree_truth	overall	False	75000.0	100	8	0.08	0.46534653465346537	0.36	100
chb_ooa_archaic	tree_truth	overall	False	100000.0	100	9	0.09	0.43564356435643564	0.39	100
chb_ooa_archaic	tree_truth	overall	False	150000.0	100	9	0.09	0.46534653465346537	0.43	100
chb_ooa_archaic	tree_truth	overall	False	200000.0	100	13	0.13	0.46534653465346537	0.46	100
chb_ooa_archaic	tree_truth	overall	True	1000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	overall	True	4500.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	overall	True	10000.0	42	0	0.0	0.3684210526315789	0.01	18
chb_ooa_archaic	tree_truth	overall	True	20000.0	42	0	0.0	0.15789473684210525	0.04	18
chb_ooa_archaic	tree_truth	overall	True	30000.0	42	0	0.0	0.21052631578947367	0.11	18
chb_ooa_archaic	tree_truth	overall	True	40000.0	42	0	0.0	0.5263157894736842	0.2	18
chb_ooa_archaic	tree_truth	overall	True	50000.0	42	0	0.0	0.3421052631578947	0.305	18
chb_ooa_archaic	tree_truth	overall	True	75000.0	42	0	0.0	0.47368421052631576	0.34	18
chb_ooa_archaic	tree_truth	overall	True	100000.0	42	0	0.0	0.47368421052631576	0.36	18
chb_ooa_archaic	tree_truth	overall	True	150000.0	42	0	0.0	0.5	0.395	18
chb_ooa_archaic	tree_truth	overall	True	200000.0	42	0	0.0	0.6052631578947368	0.395	18
